gene,stats,fdr,log2(old/young),DEG
Gm15941,1.4728765013781684,0.5786076626067688,-0.44407022,0
4930447A16Rik,2.595925889387329,0.37267324531351326,0.2505137,0
Rrm2b,20.309673001473676,0.00014081393583568558,0.27756324,0
Ubr5,25.591551195790245,1.1758324250862485e-05,0.097208664,0
Klf10,7.355581235506108,0.05100785813191892,0.7840306,0
Azin1,17.930698470207517,0.00042506526555453314,-0.04680691,0
Atp6v1c1,3.8804013951317793,0.22207514213574642,0.09668894,0
Baalc,4.160366387900962,0.19728457331040566,-0.40297964,0
Cthrc1,2.0931723904635726,0.45497533422829683,0.9084064,0
Slc25a32,6.943019226579925,0.0609642983193735,0.14660145,0
Dcaf13,5.134907148379993,0.1318104508002958,0.12351632,0
Rims2,214.69708861806555,7.107187488521524e-46,-0.5256151,-1
Lrp12,22.461614196535987,5.166326422938966e-05,-0.08220701,0
Zfpm2,33.70458844282997,2.4967472622411e-07,-0.035995703,0
Oxr1,25.258755897038405,1.3755855564103469e-05,0.06949992,0
Gm26854,0.7642396032773484,0.7569930514986113,-0.027423397,0
Abra,0.9331636644114353,0.7107739696991069,-0.45690835,0
Angpt1,89.18895784401943,5.13866256035544e-19,-1.4144758,-1
Rspo2,3.8356880389418615,0.2262503076757755,0.38806328,0
Eif3e,12.405212212565642,0.005366045726544751,0.16112173,0
Gm10373,18.43168560970024,0.00033616078595319045,0.31885362,1
Emc2,12.855574214350526,0.004360809773811149,0.0292879,0
Tmem74,8.47340330312016,0.031131969417530554,-0.90027034,0
Nudcd1,10.305408418443177,0.013790869362244038,-0.16839586,0
Eny2,16.180683785660477,0.0009523365264227677,-0.19292274,0
Ebag9,6.475472301693267,0.07448779269721004,0.16460913,0
Sybu,496.4048459281583,1.4181134325152474e-106,0.9631853,1
Kcnv1,3.832863829265931,0.22651117825038677,1.2308108,0
1700022A22Rik,5.534847012017834,0.11119669223151267,0.68273735,0
Csmd3,3005.652787401774,0.0,0.5012054,1
Trps1,113.23282080870872,3.950065313479943e-24,0.22912318,0
Eif3h,19.539563835099848,0.00020089909154133182,-0.17876019,0
Utp23,4.085890387948567,0.20379213388683198,-0.38963893,0
Rad21,0.4413538065129998,0.8535752236504804,-0.0091016805,0
Aard,0.08303415997670692,0.9708410772016146,-0.12212783,0
Med30,16.38797158845838,0.0008649229561424003,-0.30209962,-1
Ext1,23.273987946665017,3.520409578568651e-05,0.090712525,0
Samd12,15.7397162952114,0.0011634727459572222,0.096562356,0
Mal2,0.5321025164073867,0.826711643186297,0.029063912,0
Enpp2,14.714216245311253,0.001856090604108756,0.0031865842,0
Taf2,9.38033238462208,0.020823520124909185,-0.03110219,0
Deptor,13.31348447514178,0.003528398782776867,0.5270431,0
Mrpl13,10.878076213433607,0.010660129048782586,-0.29979673,0
Mtbp,6.791350273185102,0.06518472489014696,0.31479964,0
Has2,56.16122874085095,5.163201830595142e-12,-2.760165,-1
Has2os,108.34582503755502,4.3245094158878175e-23,-2.5224824,-1
Zhx2,16.391657195244438,0.0008637866859439391,0.30661038,1
Derl1,11.676393555528385,0.007443451529985733,-0.23380496,0
Tbc1d31,8.971163244043037,0.02498071644299857,0.26348326,0
9130401M01Rik,1.9321680528216356,0.4841668275165188,-0.25552768,0
Zhx1,1.853399652325212,0.49939997530045466,0.030603997,0
Atad2,9.057740674186691,0.024045283859973284,0.58081716,0
Wdyhv1,0.4642782276433921,0.8473465598076847,0.027437644,0
Fbxo32,7.428466700787808,0.04942360118894631,0.081130035,0
Gm15943,3.0940496548047065,0.3062329678425109,0.41365504,0
Gm20712,0.08859479186417571,0.9687632845116864,-0.14252977,0
Tmem65,16.913076420141856,0.0006807786393416842,0.11648262,0
Trmt12,1.2171980906449125,0.6370789167534537,-0.28632516,0
Rnf139,1.2397374312359093,0.6318115246319366,-0.10950192,0
Tatdn1,5.491287892746525,0.11320635081390502,0.08965236,0
Ndufb9,122.2325786902885,4.717502266970723e-26,-0.7752755,-1
Mtss1,96.2666281426258,1.6037997871053777e-20,0.06172749,0
Sqle,180.1188337691159,1.8681420367995855e-38,-0.9406892,-1
Nsmce2,120.27218897212812,1.2366116611741776e-25,0.34662193,1
Pvt1,308.7394765577678,4.16147984440405e-66,0.558449,1
Fam49b,88.62684249795628,6.765338219250267e-19,0.20210603,0
Asap1,101.52438075110545,1.224588767261007e-21,0.3365282,1
Adcy8,15.69053914703411,0.0011912116513627296,0.47242782,0
Efr3a,21.939250101588563,6.601257228802618e-05,0.077310905,0
Kcnq3,1146.9356121442627,2.2438987786559773e-247,0.45829082,1
Gm27153,1.2485499048168178,0.6296648630434653,0.09899025,0
Phf20l1,30.327689641414548,1.2480419240457044e-06,0.098132186,0
Ndrg1,144.2720587693615,9.146495873412441e-31,-0.46711692,-1
St3gal1,24.454420504882897,2.0170360056317255e-05,0.49130803,1
Zfat,10.988747044045363,0.010156670404773459,0.12689994,0
Gm26621,3.4819649274269,0.2609383760770279,0.37641582,0
Gm20732,12.131262355382091,0.006075882075588677,0.11347575,0
Khdrbs3,5.812008941348605,0.09891389035710892,-0.09657983,0
Fam135b,23.164522919113395,3.7080601656196914e-05,0.39956114,1
Kcnk9,0.3415903444990522,0.8840055603551041,0.058528543,0
Trappc9,7.518583245957723,0.04744625739966212,0.09067312,0
Chrac1,17.941155403933003,0.00042300690711230543,-0.6939176,-1
Ago2,4.24933610334622,0.19046002769672468,-0.15283692,0
Ptk2,33.78341659397732,2.407297357394416e-07,-0.009581427,0
Dennd3,0.356849609387393,0.8788112111686461,0.08622679,0
Slc45a4,18.029223868609876,0.00040630516460823783,-0.20126945,0
Ptp4a3,2.229379620440446,0.43048904061254084,-0.19526327,0
Arc,2.1200463418500832,0.45012646453828786,-0.29946777,0
Jrk,1.4946807738010035,0.5733078173086834,-0.59472126,0
Them6,26.97011816391001,6.114839701888493e-06,-1.6837215,-1
Lynx1,25.373970129319147,1.3035083631737716e-05,-0.9210233,-1
Ly6e,3.25455832111566,0.286533955256745,-0.5684858,0
Ly6h,53.21891631888016,2.1578357834186648e-11,-0.9531161,-1
Zfp41,5.387546243017725,0.1182827471981559,-0.43342343,0
Top1mt,20.151413326522107,0.00015136132729475234,-0.9902587,-1
Zc3h3,0.012308858146634011,0.9955678201095162,0.13058957,0
Eef1d,61.16027139342291,4.5465176474197995e-13,-0.81743073,-1
Pycrl,3.396421076576652,0.27041792001569664,-0.46557742,0
Tsta3,1.065500823590346,0.6757128899546286,-0.10636657,0
Zfp623,18.727967841952555,0.0002936138499579228,-0.5080009,-1
Zfp707,15.792772084716155,0.001136712259813762,-0.5425677,0
Ccdc166,0.4112650610533933,0.8627011206470542,-0.27847803,0
Scrib,40.758515878818585,8.517663151226714e-09,-0.47306144,-1
Puf60,136.4861766129155,4.258270804535929e-29,-0.6535834,-1
Nrbp2,166.4587421257792,1.6020470119639437e-35,-0.2588537,0
Plec,22.635742403001434,4.75743958615469e-05,-0.3114356,-1
Grina,81.45706631028281,2.257643147049118e-17,-0.7921675,-1
Oplah,0.8689504358700652,0.7279154012294409,-0.04305237,0
Exosc4,18.041456397505645,0.00040413136589470696,-0.74103093,-1
Gpaa1,20.870193739218088,0.00010849595868134016,-0.6448167,-1
Cyc1,154.5153871439229,5.8338754766503054e-33,-1.0547465,-1
Sharpin,33.0330761956134,3.4326861265957124e-07,-0.6237978,-1
Maf1,12.054590503772163,0.006288338479939058,-0.41534826,0
Hgh1,1.3824691547002377,0.5979676590544781,-0.35932732,0
Mroh1,17.58408494593826,0.0004978671932390634,-0.24652687,0
Bop1,2.3184257716883554,0.41669388503730365,-0.1287597,0
Hsf1,5.5204982550587625,0.11188596542365772,0.06511385,0
Dgat1,1.2911141493073792,0.6195108879875761,-0.025426114,0
Scrt1,11.715979806199764,0.007317541148531042,1.0556104,0
Fbxl6,21.589430930037302,7.759286902749891e-05,-0.6477503,-1
Slc52a2,5.9213133305622785,0.09438802327481241,-0.49535957,0
Adck5,19.687552164479442,0.0001874597010010157,-1.0496701,-1
Cpsf1,8.68733943813705,0.028337552983499822,-0.026035823,0
Tonsl,2.2958043648201705,0.4199282844718687,-0.37303796,0
Cyhr1,82.96910819786099,1.0807790604310034e-17,-0.5258622,-1
Kifc2,1.478223449379178,0.5773374597010176,0.2313233,0
Ppp1r16a,5.900553368674261,0.095240481128283,-0.19636953,0
Gpt,32.71727571282897,3.9922960057678125e-07,-0.38416138,-1
Mfsd3,51.72954680312557,4.420330452871193e-11,-1.7964746,-1
Lrrc14,6.702701885566762,0.06761397482327089,-0.17792977,0
Lrrc24,4.843792554747461,0.14924798053652047,-0.10121172,0
Arhgap39,41.421053146242535,6.217118214346566e-09,-0.10494667,0
Zfp251,2.6209141018307154,0.3686691934409756,0.0873068,0
Zfp7,0.3441021137244473,0.8832159544948373,0.0195551,0
Rpl8,329.46639606012246,1.4196840044579193e-70,-1.0741817,-1
Zfp647,2.1645688977619697,0.44199289388964746,0.5327779,0
1110038F14Rik,53.409684542121006,1.9658179236394014e-11,-0.86279976,-1
Rbfox2,27.179161696118975,5.53945556170146e-06,0.26529342,0
1700109K24Rik,3.6965184963564552,0.23913772459043983,0.4217858,0
Myh9,20.341073411387384,0.00013889228555005878,-0.11750611,0
Txn2,0.2751791130668495,0.9047820771037465,-0.07181762,0
Foxred2,9.391663064416678,0.02071908831804169,0.5870783,0
Eif3d,20.397080863704012,0.00013526057535756726,-0.595864,-1
Gm17638,0.04763076582635559,0.982099104296533,-0.22534302,0
Cacng2,0.13309594160891292,0.9534178826832097,0.06527149,0
Ift27,11.40149303235542,0.008434799492111098,-0.58520496,0
Tst,21.125220833544898,9.650894586155374e-05,-0.6666387,-1
Mpst,27.25249441372117,5.351992644433336e-06,-1.0693461,-1
Kctd17,14.770979734643895,0.0018094801489290963,-0.2717036,0
Elfn2,128.17229987717255,2.5379617848284965e-27,-1.6877377,-1
Card10,59.24938734077862,1.1527575808930466e-12,1.9245098,1
Cdc42ep1,18.616147651543127,0.000309010069669192,0.07020171,0
Gga1,0.08247032210676442,0.9710155917880492,0.064025156,0
Lgals1,0.4010128160996354,0.8655792175905878,0.34183872,0
Nol12,0.7133043056082978,0.7707586361312767,-0.2515112,0
Triobp,10.834741776811208,0.010874115681615924,-0.73583746,0
H1f0,27.154854267206176,5.60440581955689e-06,-0.4264746,-1
Ankrd54,2.498720498490224,0.3877529145880858,0.034250215,0
Eif3l,42.49523588145325,3.7104148328562865e-09,-0.54474205,-1
Micall1,46.24162023970099,6.142058056415722e-10,0.07757528,0
1700088E04Rik,0.7271679408678384,0.7675424388384758,-0.15803109,0
Polr2f,73.35928768857538,1.198647898038758e-15,-0.94310284,-1
Sox10,104.52553253962827,2.803790919316303e-22,-0.29623547,0
Gm10863,34.649633558093164,1.5952797892417896e-07,0.06934323,0
Pick1,10.06844739737365,0.015352635087230355,-0.26489356,0
Pla2g6,9.614344603530505,0.018773085737135344,-0.011219287,0
Tmem184b,19.71134819968616,0.0001853897992466606,-0.15031974,0
Csnk1e,1.0770301531673507,0.6729614759609643,0.020435063,0
Kcnj4,6.495481737032595,0.07388082307156821,-0.21362357,0
Ddx17,17.045664958333447,0.0006405723158406157,0.09546351,0
Fam227a,1.0090806925378062,0.691109284872305,0.06017047,0
Cby1,5.605128808279741,0.10791553649433437,-0.32127726,0
Tomm22,49.60841044559867,1.229063639279158e-10,-0.7886113,-1
Josd1,8.532109305380308,0.03034536238086276,-0.26354563,0
Gtpbp1,1.2422461006723997,0.6311432526181178,-0.09323938,0
Sun2,4.612789085832854,0.16406172829204235,0.37061745,0
Gm16576,8.251885143320408,0.03436216625834084,0.5241838,0
Dnal4,10.438393311940972,0.012992549382527847,-0.40995097,0
Nptxr,7.96116932737121,0.03904673781821973,-0.610527,0
Cbx6,44.11653440141783,1.703580433957941e-09,-0.48048997,-1
Cbx7,31.518762482532708,7.080987414318563e-07,0.43373683,1
Rpl3,161.2084913476853,2.1312091847619842e-34,-0.78804,-1
Syngr1,68.9698278897351,1.0199511461213975e-14,-1.2085168,-1
Tab1,8.831659025347037,0.026596425805286907,0.2888223,0
Mgat3,17.807425271403563,0.0004497331717702361,-0.12416695,0
Mief1,2.2567556263886517,0.42608504937322206,-0.14932479,0
Atf4,30.726738916004983,1.0345994956782741e-06,-0.5160471,-1
Rps19bp1,15.817606826823505,0.0011236497247291849,-1.0607762,0
Cacna1i,1.2903972545082436,0.6196918197928264,-0.009445528,0
Tnrc6b,17.974472247977243,0.00041687690085045933,0.07719321,0
Adsl,6.472983968661978,0.07456513387662483,0.15117529,0
Sgsm3,0.7517146511137924,0.7605943572768842,0.05862152,0
Slc25a17,13.878680470323344,0.002720256127687089,-0.16786946,0
St13,23.619960747171103,2.994747541687523e-05,0.007427866,0
Xpnpep3,7.270063955890375,0.05292391447976135,0.13800456,0
Rbx1,35.59089135801198,1.0156121132603533e-07,-0.3565474,-1
Ep300,52.25452137900943,3.4393009003682436e-11,0.0048969686,0
L3mbtl2,1.821266299019074,0.5056232379394515,-0.012040476,0
Chadl,182.14281229308685,6.893778316568056e-39,-1.4439626,-1
Rangap1,9.554737497825387,0.019286192818458687,-0.08756453,0
Zc3h7b,19.129746203626038,0.0002429839321862044,-0.16845393,0
Gm17597,1.466403684121801,0.5798922235743315,-0.023878274,0
Tef,16.4978239989243,0.0008226067356375443,-0.043729674,0
Tob2,15.999733059527722,0.001033667391906032,-0.19823639,0
Phf5a,47.51305632814819,3.3348854294856963e-10,-0.7134938,-1
Aco2,40.9387482929616,7.818164835136006e-09,-0.18343075,0
Polr3h,15.050517450394361,0.0015946422461281975,-0.3011972,0
Csdc2,6.8643607222824645,0.06304433900569523,-0.44691157,0
Pmm1,90.70008286590705,2.4518164466759155e-19,-0.9208112,-1
Xrcc6,94.61450069047355,3.603644397425656e-20,-0.45140666,-1
Desi1,229.3312335914093,5.0667116749878046e-49,-0.4329706,-1
Ccdc134,45.95477194001505,7.025246038754647e-10,-0.59710675,-1
Srebf2,110.76605960678337,1.324078800992216e-23,-0.20222747,0
Shisa8,64.85029452976934,7.584325456550209e-14,-1.54793,-1
1500009C09Rik,1.3285064468645484,0.6104287473601597,-0.30548218,0
Sept3,1.160488147569628,0.651924997471966,0.567489,0
Naga,6.650443307881073,0.06907414675824805,-0.28975523,0
Smdt1,238.45912387605856,5.496666773502681e-51,-1.1011504,-1
Ndufa6,42.70179505062624,3.364116601131882e-09,-0.59348315,-1
Cyp2d22,38.33478347986569,2.71775808956004e-08,1.9964713,1
Tcf20,44.09301911742196,1.7218483076306165e-09,0.23431942,0
Rrp7a,2.9914397089173734,0.31892303529209537,-0.28247103,0
Poldip3,3.6951895633127765,0.23927624814246132,-0.03164152,0
Cyb5r3,1.651087322810923,0.5408956386753598,0.059678815,0
Arfgap3,7.273855912856704,0.05284154902116914,0.11473046,0
Pacsin2,0.8322126900732764,0.7379118503213861,0.095303655,0
Ttll1,0.789579344752539,0.7500764692925956,-0.40385416,0
Mcat,3.1283393985809016,0.3017841743944774,0.026809277,0
Tspo,3.0331236185374997,0.31386951362233756,0.55732906,0
Ttll12,0.6215988683260428,0.7991944845537421,-0.2825,0
Mpped1,18.83379311267742,0.00027918059283093486,-0.6328183,-1
Sult4a1,7.65847218118588,0.0445676691527169,-0.47198963,0
Pnpla3,41.90492875944436,4.93044614177099e-09,-1.4350259,-1
Samm50,47.836758477138275,2.856569064663845e-10,-0.78594047,-1
Parvb,262.99423245894087,2.8859700945172217e-56,-1.1979041,-1
Phf21b,51.295216228365845,5.455383549358834e-11,-0.6908837,-1
Gm29666,5.677229083937867,0.10464937474011923,0.62408113,0
Nup50,0.6574140191791044,0.7884916436759881,-0.110055596,0
5031439G07Rik,62.87073530146132,1.9824527143708757e-13,-0.14800186,0
Fam118a,0.7329288283821699,0.7657845702697196,0.16854589,0
Smc1b,10.892320294948505,0.01059178560598204,-0.8327071,0
Atxn10,25.789031944895292,1.0706403208061874e-05,0.057311904,0
AU022754,39.73230804979331,1.3921225336095712e-08,-2.464113,-1
Ppara,4.004500615942895,0.21096974943499305,0.346453,0
Cdpf1,14.349464436042982,0.002194050633371668,-0.83576286,0
Ttc38,6.7810559644722215,0.06545667982417004,0.14050606,0
Trmu,4.332391203789337,0.1842154557035396,0.12750258,0
Gramd4,10.294644203793753,0.01385786091962906,0.3176653,0
Cerk,31.227262351724466,8.146721401139688e-07,0.15016285,0
Tbc1d22a,14.753599412579966,0.0018234782895699072,-0.09521509,0
Brd1,40.90559437761023,7.940721495826528e-09,-0.24844256,0
Zbed4,2.7791537646780657,0.3464024903425299,0.227665,0
Alg12,5.853722383861294,0.0971786060938859,0.030394021,0
Creld2,16.56231165619645,0.0007989078963986916,-0.7795979,-1
Pim3,69.03323328272668,9.90275900918291e-15,-0.4935252,-1
Mlc1,1.9426900857734681,0.48210917454795094,0.26301798,0
Panx2,0.2802385156680862,0.9030233618451886,-0.06928233,0
1810021B22Rik,2.732688420124584,0.35253276488026025,-0.6544054,0
Trabd,9.014083701805305,0.024517565969048534,0.12112306,0
Tubgcp6,1.216351615319151,0.6372387518354117,-0.027996862,0
Hdac10,2.5971364837425814,0.3725220639721595,-0.37948996,0
Plxnb2,0.3308423017034666,0.8873652688744584,0.6592615,0
Dennd6b,6.241457126588332,0.08238058081637167,-0.1388489,0
Ppp6r2,4.357222247319147,0.1824867575640265,0.05260387,0
Sbf1,1246.356527357899,6.323301600105382e-269,-1.0582101,-1
Lmf2,46.20249356179221,6.258646275537894e-10,-1.3843883,-1
Ncaph2,3.8197832008909787,0.22768211120522944,0.11823265,0
Sco2,40.06121815316496,1.1885176192455292e-08,-1.3501188,-1
Cpt1b,1.5378410214208502,0.56410172804079,0.0204978,0
Chkb,0.6945764228256203,0.7767987828140951,-0.15233634,0
C730034F03Rik,0.7510841977205913,0.7607075272532129,-0.10103186,0
Mapk8ip2,0.04573662279975959,0.9829740680284349,0.079418704,0
Arsa,1.1085536532860323,0.6645922697351392,-0.06201859,0
C230037L18Rik,6.892456074492391,0.06231893422438875,-0.10291253,0
Shank3,0.12176933731221738,0.9576802514695082,0.34808272,0
Rabl2,41.99962985716325,4.713933224515244e-09,-0.625751,-1
Syt10,2.6891181980065166,0.35875056515639386,1.1837776,0
Alg10b,4.173010665486141,0.19633769815402735,-0.20676473,0
Cpne8,5.055421621737398,0.13642681900383816,-0.3210103,0
Kif21a,122.72348092520183,3.707895400881457e-26,0.19789577,0
Abcd2,2.1508401762879683,0.4447437048496899,0.11112755,0
Slc2a13,16.977834760828916,0.0006609938635021587,-0.09514436,0
Lrrk2,5.150472480637769,0.13092771895508964,0.5703761,0
Cntn1,477.8046954498664,1.4711403060731037e-102,-0.99159634,-1
Gm26760,41.144221485959,7.093545063815916e-09,-1.4085233,-1
Pdzrn4,18.40170509766506,0.00034071977412014615,-0.09398325,0
Gxylt1,23.832010420458555,2.7088320857138292e-05,0.34076953,1
Yaf2,29.19344030398557,2.1403731993522215e-06,-0.06872514,0
Zcrb1,4.545262228458855,0.16864914567155212,-0.022297421,0
Pphln1,8.59132367990549,0.029560711388546386,0.0103725605,0
Prickle1,83.37175621238025,8.89310593450503e-18,-0.2326969,0
Adamts20,56.14854279834405,5.193691964920253e-12,0.18338293,0
Pus7l,6.594133920160088,0.07072282539456771,-0.34945703,0
Irak4,6.669772476738688,0.06852820943687248,-0.33756262,0
Twf1,34.60374387511194,1.6303509480605183e-07,-0.40283287,-1
Tmem117,266.5868408509567,4.859000267294626e-57,0.29273418,0
Nell2,12.621159298158565,0.004863237570606839,-0.06895748,0
Dbx2,23.740918109790137,2.8279709132357423e-05,-0.87684745,-1
Ano6,17.15327418506373,0.0006085605411467284,-0.6501929,-1
2610037D02Rik,7.595040964488527,0.04586625188994662,0.11495329,0
Arid2,17.678837151151438,0.00047728852198087446,0.17733437,0
Scaf11,5.127102071954677,0.13224528836591518,0.06056104,0
Slc38a1,15.368839442869875,0.0013797352243052723,0.36394596,0
Slc38a2,453.71711514368724,2.3369555689374293e-97,-0.4665517,-1
Pced1b,5.568748519147601,0.10958772583751593,0.18077253,0
Rpap3,27.187553836790197,5.517631495809275e-06,0.4134243,1
Rapgef3,28.454101703446685,3.033083222040658e-06,-0.21292692,0
Slc48a1,356.27945877981114,2.3752045929179954e-76,-0.59011424,-1
Hdac7,39.08683563210756,1.897794086647496e-08,-0.085289784,0
Tmem106c,3.187114201119681,0.2943814718267859,0.18326283,0
Col2a1,35.30458284085557,1.1651568408914577e-07,1.5742166,1
Senp1,11.092491692531054,0.009695496300015028,0.081978284,0
Pfkm,0.2613588626390482,0.9095689680092142,0.017458186,0
Asb8,1.952798429085459,0.48005681922936105,-0.14974791,0
Zfp641,91.44317864763376,1.697897737173873e-19,-2.0867372,-1
Kansl2,14.601786961124622,0.001956696667131023,-0.12949389,0
Ccnt1,5.821805494382324,0.09854080328358034,0.09377989,0
9330020H09Rik,10.16635114691071,0.014701060436879205,-0.36499557,0
Adcy6,35.33429068726828,1.148675667012001e-07,-0.784143,-1
Cacnb3,20.04149533155841,0.00015933285477924425,-0.8128861,-1
Ddx23,4.481334438962027,0.1729647885412282,-0.13929169,0
Arf3,1.5009140451250031,0.5716794615544897,0.0018958943,0
Ddn,1.063527317698908,0.6763361992387285,0.03549954,0
B130046B21Rik,3.158508144104116,0.2980395492880997,-0.7904727,0
Prkag1,8.859015871108728,0.026283899794451813,0.086827055,0
Kmt2d,39.502885217957335,1.553592495660149e-08,-0.22920728,0
Rhebl1,6.462303466892262,0.07489248340330948,-0.2882444,0
Lmbr1l,0.3791062268466537,0.8716200632230144,0.19322048,0
Tuba1b,64.496631460556,9.009586200062922e-14,-0.72681653,-1
Tuba1a,1486.125269900348,0.0,-1.300488,-1
4930578M01Rik,3.720863971449808,0.23688669316874492,0.0020738235,0
Spats2,194.43723837335324,1.603322725447282e-41,-1.8101174,-1
Kcnh3,1.3947000316408036,0.5948582268869165,0.25312483,0
Mcrs1,3.233192884129623,0.2889005059832352,-0.31347832,0
1700120C14Rik,8.176336086415985,0.035498109237695044,0.4458406,0
Prpf40b,14.121333722338639,0.0024328822204896607,-0.20662263,0
Fmnl3,2.748966657917777,0.35022819251911447,0.10703425,0
Tmbim6,713.9517971793545,1.3410253484698899e-153,-1.3219231,-1
Nckap5l,11.737414346726931,0.007248932401930397,-0.28076223,0
Bcdin3d,11.40170430149702,0.008434799492111098,-0.36373958,0
Faim2,231.31330875805688,1.8942987450722784e-49,-0.9613621,-1
Racgap1,1.9846967071060762,0.47467231949085786,-0.35113963,0
Asic1,22.014054983154058,6.378167221851182e-05,-0.88926595,-1
Smarcd1,51.47144772771398,5.001582379583406e-11,-0.5561677,-1
Gpd1,71.61181513036654,2.8248033382512656e-15,-0.7164675,-1
Cox14,58.381118709613624,1.7609871335612599e-12,-0.81692743,-1
Cers5,15.170593614298369,0.0015092489997115422,-0.18069912,0
Gm17058,2.1886688042554168,0.43782296599397497,-0.2753827,0
Lima1,327.58579039362616,3.6153243616422045e-70,-1.0722628,-1
Larp4,11.499436562455807,0.008072912913370573,0.022185935,0
2310068J16Rik,4.353527089873052,0.1828076556956307,-0.42178535,0
Dip2b,19.49326365675762,0.0002052390529867183,0.01710965,0
Atf1,6.11616884999779,0.08689438618078014,0.12726814,0
Mettl7a1,13.708850557498117,0.002941830490748832,0.13233891,0
Slc11a2,36.889898160727626,5.4426562357119574e-08,-0.48035115,-1
5330439K02Rik,15.098203402523419,0.0015608563317674896,0.2924879,0
Letmd1,11.71082629109493,0.007333252367797084,-0.28492984,0
Csrnp2,8.96729799634798,0.025022803685976633,-0.20835707,0
Tfcp2,13.771170697154819,0.002857851394527381,0.028349409,0
Pou6f1,138.25917437962178,1.7713887210229086e-29,1.1615787,1
C330013E15Rik,0.5536154979915553,0.8206375537231964,-0.30796593,0
Dazap2,4.363718500273462,0.18197746367340734,-0.07702242,0
Galnt6,13.329871648920292,0.003502809084535241,-0.04631862,0
Slc4a8,97.85016082875443,7.421537966164505e-21,-0.5543169,-1
Scn8a,1165.0528708206928,2.649350856834292e-251,-1.9424704,-1
Fignl2,4.736197371019285,0.1560070668730452,-0.22630338,0
Acvr1b,2.7256030394656325,0.35356403313163376,-0.16164923,0
Grasp,19.84068955251711,0.00017461294702005581,0.9436044,1
Nr4a1,16.206608832034426,0.0009412227488791533,0.21147262,0
Atg101,30.648865392703833,1.0736223690561224e-06,-0.95884955,-1
Eif4b,5.158634747226369,0.13048280038564233,-0.100276336,0
Spryd3,6.901232094463357,0.062073383214433425,0.46817008,0
Igfbp6,3.1345757268691328,0.3010887996432805,-0.07858551,0
Csad,125.78425173862567,8.208920854180421e-27,-0.5983305,-1
Zfp740,58.48555579483618,1.673755785435357e-12,-0.2907485,0
Rarg,4.275179547114159,0.18841121047605097,1.4082109,0
Mfsd5,36.001306690115534,8.343336592468426e-08,-1.1160055,-1
Pfdn5,50.840264482764084,6.791500188055983e-11,-0.6523432,-1
Myg1,1.3331509293698647,0.6093379612035222,-0.095610686,0
Aaas,0.1467037274529917,0.9490773291940178,0.11792586,0
Sp7,0.9472988923418437,0.7067411959829919,-0.117404334,0
Sp1,18.24471860769068,0.0003672174194942819,0.26797095,0
Prr13,12.628565353228273,0.004848181002848806,-0.728468,0
Pcbp2,14.602185774358441,0.0019566255081245112,-0.11855514,0
Map3k12,38.23899015000262,2.8437610306968417e-08,-0.41115615,-1
Tarbp2,23.71281510585642,2.866685017084258e-05,-0.5314759,-1
Npff,6.689272357715067,0.06797362107694882,-0.5240305,0
Atf7,66.29728174204827,3.7522729911783157e-14,0.24176441,0
Atp5g2,82.76060547058842,1.1965129212824886e-17,-0.530359,-1
Calcoco1,1.4385755592142606,0.5853153917894449,-0.08936743,0
Smug1,8.05585377067347,0.03745262637234282,0.5613791,0
Cbx5,16.725361471264275,0.0007424118004920045,0.24352558,0
Hnrnpa1,20.197805221154038,0.00014822047690134457,-0.25863403,0
Copz1,0.017863208335891202,0.9933985166602703,-0.0540598,0
Zfp385a,0.11614240941365146,0.959499781382649,0.19798003,0
Pde1b,34.05455333036574,2.1138840512608167e-07,0.15280658,0
Ppp1r1a,34.726239302300655,1.5380986118669133e-07,-0.994427,-1
Zfp263,1.2352788013502345,0.6327619591728844,-0.0046365275,0
Zfp174,0.3866918014365696,0.8698849966645189,-0.110149704,0
Zfp597,0.5078651532188679,0.8347769122177532,0.028886415,0
Naa60,0.38145043696434333,0.8716200632230144,-0.008151055,0
1700037C18Rik,4.45225801502019,0.17516146045848435,-0.27952754,0
Cluap1,0.14938424309539688,0.9482929723210095,0.021258231,0
Nlrc3,6.699085264573755,0.06771430768884146,0.6098104,0
Slx4,4.387648816717549,0.18013622395800646,-0.32544845,0
Gm15879,2.9035881695223553,0.33033608590699975,0.36166567,0
Trap1,12.428464196566482,0.005309562055715312,-0.19054008,0
Crebbp,11.215855330929067,0.009161614267897408,0.062314313,0
Adcy9,48.2405408528908,2.3518657908470114e-10,-0.076952755,0
Srl,2.422095133680878,0.39978221967290684,-0.24554071,0
Tfap4,0.12670056926729797,0.9560332225867669,-0.17381445,0
Glis2,31.37021832702271,7.605773739815068e-07,-0.91194695,-1
Pam16,66.73060489432847,3.046957443225857e-14,-0.99859643,-1
Coro7,62.09626323507892,2.8838781781918023e-13,-0.32361782,-1
Dnaja3,1.6911674155037237,0.532975015798465,-0.007028222,0
Nmral1,47.80412461548029,2.899014377370952e-10,-0.44707063,-1
Hmox2,27.795672621463346,4.133680795006422e-06,-0.13324696,0
Gm15859,62.0875133065355,2.89509159336103e-13,0.79648376,1
Cdip1,32.35233299319082,4.753466912723749e-07,-0.0306646,0
Ubald1,22.842305022783037,4.316259851121355e-05,-0.638643,-1
Mgrn1,30.575635575991612,1.1112345563652188e-06,-0.10363267,0
Gm16861,2.5887062229580984,0.3737636163571543,-0.025579808,0
