cell_type,gene,DEG,pred,hic_loop,hic_abc_dmr,hic_abc_peak
CA1-ProS_Glut,Kcnj6,-1,1,0.09539403,0.8873078,0.01729819
CA1-ProS_Glut,Rasgrp1,-1,1,0.535449,0.26402327,0.20052762
CA1-ProS_Glut,Rims2,1,1,0.09642356,0.8950034,0.008573104
CA1-ProS_Glut,Ptch1,1,1,0.47142377,0.28384948,0.24472676
CA1-ProS_Glut,Clk1,1,0,0.40303034,0.34102032,0.25594935
CA1-ProS_Glut,Rpl36a,-1,-1,0.00046125418,0.00068520685,0.99885356
CA1-ProS_Glut,Rps2,-1,0,0.06535865,0.04108884,0.8935525
CA1-ProS_Glut,Cebpd,-1,-1,0.0022933003,0.002637231,0.9950695
CA1-ProS_Glut,Khdrbs2,1,1,0.59551364,0.27359504,0.13089126
CA1-ProS_Glut,Gng3,-1,0,0.0334393,0.022637937,0.9439228
CA1-ProS_Glut,2610507B11Rik,1,1,0.60807735,0.23035665,0.16156605
CA1-ProS_Glut,Negr1,1,1,0.6620721,0.2509393,0.086988546
CA1-ProS_Glut,Cmip,1,1,0.10099865,0.88778275,0.0112186335
CA1-ProS_Glut,Smyd3,1,1,0.659168,0.2761493,0.06468268
CA1-ProS_Glut,Gm28750,-1,-1,0.036699034,0.04364514,0.91965586
CA1-ProS_Glut,Rab27a,1,1,0.31248295,0.4277777,0.25973934
CA1-ProS_Glut,Ablim1,1,1,0.42484742,0.17596206,0.39919055
CA1-ProS_Glut,Gm13944,-1,-1,0.10395877,0.06557029,0.830471
CA1-ProS_Glut,Cry2,1,1,0.54900956,0.3049581,0.1460324
CA1-ProS_Glut,Cacna1g,1,1,0.67341304,0.22498232,0.10160459
CA1-ProS_Glut,Slc38a9,1,1,0.51237917,0.24168706,0.24593383
CA1-ProS_Glut,Cul2,1,0,0.15130845,0.1915918,0.6570997
CA1-ProS_Glut,Rad17,1,1,0.46944544,0.27050665,0.26004788
CA1-ProS_Glut,Gm26672,-1,0,0.25548977,0.13134302,0.6131672
CA1-ProS_Glut,Prpf6,1,1,0.6186751,0.21372002,0.16760483
CA1-ProS_Glut,Nell1,-1,1,0.6284241,0.23166111,0.1399148
CA1-ProS_Glut,Rpl13,-1,-1,0.0018976217,0.037552197,0.9605502
CA1-ProS_Glut,Ptn,-1,1,0.6275088,0.23614839,0.13634278
CA1-ProS_Glut,Sptbn4,1,1,0.69329655,0.21423069,0.0924728
CA1-ProS_Glut,Izumo4,1,-1,0.0027253388,0.037521053,0.9597536
CA1-ProS_Glut,Usp50,-1,1,0.6033872,0.23629265,0.16032012
CA1-ProS_Glut,Kdm5b,1,1,0.608108,0.27562222,0.11626972
CA1-ProS_Glut,Dst,1,1,0.6556719,0.23130912,0.113019
CA1-ProS_Glut,Arhgap12,-1,1,0.6113196,0.23266515,0.15601528
CA1-ProS_Glut,Mbp,1,1,0.58629924,0.2635479,0.15015286
CA1-ProS_Glut,Pacsin1,1,1,0.5586122,0.19050644,0.25088125
CA1-ProS_Glut,Ndufb11,-1,-1,0.0011554725,0.037580118,0.9612644
CA1-ProS_Glut,Setd2,1,1,0.62826234,0.29406574,0.07767189
CA1-ProS_Glut,Ccnl1,1,0,0.27357024,0.25400648,0.47242326
CA1-ProS_Glut,Psmd13,1,0,0.07530155,0.058069173,0.86662936
CA1-ProS_Glut,Rap2b,-1,0,0.008763551,0.0121552255,0.9790812
CA1-ProS_Glut,Wasl,-1,1,0.57498336,0.22649293,0.19852377
CA1-ProS_Glut,Dennd4a,1,1,0.606974,0.21483871,0.17818731
CA1-ProS_Glut,Ctps2,1,1,0.31354767,0.4735652,0.21288714
CA1-ProS_Glut,Sos2,1,1,0.029400561,0.9562121,0.014387301
CA1-ProS_Glut,Ppp3r1,-1,1,0.60725874,0.2086972,0.18404403
CA1-ProS_Glut,Gm10135,-1,0,0.03016914,0.02919834,0.9406325
CA1-ProS_Glut,Srsf5,1,0,0.008261626,0.010325929,0.9814124
CA1-ProS_Glut,Ighmbp2,0,0,0.0012522099,0.02924351,0.9695043
CA1-ProS_Glut,Pcgf1,0,0,0.064005055,0.0019441971,0.93405074
CA1-ProS_Glut,Nup205,0,1,0.00010457067,0.9998903,5.116248e-06
CA1-ProS_Glut,Gm4673,0,-1,0.0022378692,0.0014780089,0.9962842
CA1-ProS_Glut,Mapre1,0,1,2.8001025e-07,0.999943,5.676541e-05
CA1-ProS_Glut,Hccs,0,0,0.003667948,0.07345156,0.9228805
CA1-ProS_Glut,Acox3,0,1,0.9113603,0.026655886,0.06198377
CA1-ProS_Glut,Eef1e1,0,0,0.00013837269,0.0041313944,0.9957302
CA1-ProS_Glut,Max,0,0,0.5881882,0.14447561,0.26733622
CA1-ProS_Glut,A930005H10Rik,0,-1,3.3022858e-05,0.0008542986,0.99911267
CA1-ProS_Glut,Zbtb49,0,0,0.17618985,0.062336497,0.7614736
CA1-ProS_Glut,Gm1043,0,0,0.9605474,0.025660267,0.013792391
CA1-ProS_Glut,Armc2,0,1,0.77604514,0.15401399,0.06994089
CA1-ProS_Glut,Ing3,0,0,0.019939456,0.032128062,0.9479325
CA1-ProS_Glut,Lmbr1,0,1,0.8159239,0.12641776,0.057658244
CA1-ProS_Glut,Ccdc159,0,0,0.00054477935,0.013386447,0.9860687
CA1-ProS_Glut,Rab23,0,0,0.1116943,0.01843482,0.8698709
CA1-ProS_Glut,Hras,0,-1,0.005978885,0.002211909,0.9918092
CA1-ProS_Glut,4930444P10Rik,0,1,0.45181823,0.19232492,0.35585684
CA1-ProS_Glut,Slc25a38,0,0,0.40639853,0.004167744,0.5894337
CA1-ProS_Glut,Gm14410,0,0,3.873766e-05,0.0010260672,0.99893516
CA1-ProS_Glut,Cyhr1,0,0,0.7649879,0.09644541,0.13856667
CA1-ProS_Glut,Brpf3,0,1,0.9290882,0.011636839,0.05927501
CA1-ProS_Glut,Pnpo,0,0,0.010058653,0.0061599053,0.98378146
CA1-ProS_Glut,Usp5,0,1,0.9836496,0.0044014063,0.011949023
CA1-ProS_Glut,Alg9,0,1,0.7271447,0.20018788,0.07266745
CA1-ProS_Glut,Mblac2,0,0,0.38912532,0.10877915,0.5020955
CA1-ProS_Glut,Pdcd5,0,-1,0.0011868846,0.0016052461,0.9972078
CA1-ProS_Glut,Ctnna3,0,1,0.00015595587,0.99984205,2.0798884e-06
CA1-ProS_Glut,Dock11,0,1,0.012977494,0.25049132,0.73653114
CA1-ProS_Glut,Romo1,0,1,2.800028e-07,0.99991643,8.334607e-05
CA1-ProS_Glut,Rpap1,0,1,0.6935419,0.01992186,0.2865363
CA1-ProS_Glut,2810403D21Rik,0,1,0.011260627,0.39075038,0.59798896
CA1-ProS_Glut,Btbd10,0,1,3.263822e-05,0.9999629,4.416004e-06
CA1-ProS_Glut,Ppme1,0,1,0.9794311,0.0054713185,0.015097482
CA1-ProS_Glut,Thbs3,0,1,0.5455322,0.015737139,0.4387306
CA1-ProS_Glut,Zfp36l2,0,1,2.0805033e-05,0.9998958,8.334435e-05
CA1-ProS_Glut,Ggps1,0,0,0.00043367763,0.00975197,0.98981434
CA1-ProS_Glut,G2e3,0,1,0.44839066,0.34826556,0.20334382
CA1-ProS_Glut,Tsr1,0,0,0.002223267,0.120184034,0.8775926
CA1-ProS_Glut,Nmnat3,0,1,0.0133304605,0.28531015,0.70135945
CA1-ProS_Glut,Scp2,0,1,0.9025225,0.03980282,0.057674713
CA1-ProS_Glut,Eaf2,0,1,0.81881917,0.076289006,0.10489184
CA1-ProS_Glut,Ehbp1,0,1,0.892824,0.08463772,0.02253839
CA1-ProS_Glut,Spns2,0,1,0.96744776,0.0063976226,0.026154652
CA1-ProS_Glut,Snx5,0,0,0.05919094,0.02508334,0.9157257
CA1-ProS_Glut,Rrm2b,0,0,0.15584464,0.032009717,0.81214565
CA1-ProS_Glut,Stk40,0,1,0.9653145,0.017077098,0.017608458
CA1-ProS_Glut,Mri1,0,0,0.2913708,0.11599498,0.59263426
CA1-ProS_Glut,Ctsz,0,0,0.026828691,0.02885854,0.94431275
CA1-ProS_Glut,Catsperd,0,1,0.92925215,0.042142827,0.028605023
CA1-ProS_Glut,Zdhhc7,0,1,0.9018545,0.06608565,0.03205984
CA1-ProS_Glut,Hibadh,0,1,5.7162157e-05,0.99993277,1.0011363e-05
CA1-ProS_Glut,Kif13a,0,1,0.94587255,0.031410266,0.022717247
CA1-ProS_Glut,Dclre1a,0,0,7.909641e-05,0.0014700696,0.99845076
CA1-ProS_Glut,Nadk2,0,1,0.012889673,0.28448665,0.70262367
CA1-ProS_Glut,Adat1,0,0,0.9137354,0.037280083,0.048984535
CA1-ProS_Glut,AA386476,0,0,0.070246756,0.030618783,0.89913446
CA1-ProS_Glut,Thoc7,0,0,0.0138687035,0.005181266,0.98095006
CA1-ProS_Glut,Kat2a,0,0,0.000492457,0.012605691,0.9869018
CA1-ProS_Glut,Enoph1,0,1,0.75144637,0.056090284,0.19246326
CA1-ProS_Glut,Tmem203,0,1,2.4439767e-05,0.99989223,8.334405e-05
CA1-ProS_Glut,Rragd,0,1,0.7673092,0.15398803,0.07870279
CA1-ProS_Glut,Ndufa11,0,0,0.004951871,0.0027697922,0.99227834
CA1-ProS_Glut,Cox15,0,0,0.84759367,0.071207374,0.08119901
CA1-ProS_Glut,Tax1bp1,0,1,0.6004607,0.09558089,0.30395842
CA1-ProS_Glut,Cradd,0,1,0.00019449859,0.9997905,1.5037621e-05
CA1-ProS_Glut,Cep97,0,1,0.016030092,0.4968103,0.48715964
CA1-ProS_Glut,Cox14,0,-1,0.0046987045,0.0011829463,0.99411833
CA1-ProS_Glut,Mettl22,0,0,0.3865215,0.014588178,0.59889036
CA1-ProS_Glut,Sfxn5,0,1,0.00039598218,0.9995989,5.1273814e-06
CA1-ProS_Glut,Mapk8ip2,0,0,0.44505143,0.018962922,0.5359857
CA1-ProS_Glut,Cers2,0,-1,0.008802746,0.0050626392,0.9861346
CA1-ProS_Glut,Plcg1,0,1,0.53281224,0.050917685,0.41627008
CA1-ProS_Glut,Ptar1,0,1,2.8002358e-07,0.9999907,9.08043e-06
CA1-ProS_Glut,Slc25a51,0,0,0.026936065,0.0127124265,0.9603515
CA1-ProS_Glut,Sft2d3,0,-1,0.0005700348,0.00025433843,0.9991756
CA1-ProS_Glut,Ube3c,0,1,0.99419564,0.0039994256,0.0018049779
CA1-ProS_Glut,Asic1,0,1,0.24860978,0.043658122,0.7077321
CA1-ProS_Glut,Wbp2,0,0,0.022746379,0.0059313118,0.97132236
CA1-ProS_Glut,4833439L19Rik,0,0,0.041075625,0.012112587,0.94681185
CA1-ProS_Glut,Ppp2r2c,0,1,0.99691415,0.0017981045,0.0012877401
CA1-ProS_Glut,Ppp4r1,0,1,0.9444169,0.032942064,0.022641003
CA1-ProS_Glut,Purb,0,0,0.0802368,0.004099556,0.91566366
CA1-ProS_Glut,Stk38l,0,1,0.9116335,0.05371045,0.03465609
CA1-ProS_Glut,Bloc1s4,0,-1,0.00022146569,0.00026174943,0.99951684
CA1-ProS_Glut,Vps33b,0,0,0.45424822,0.1888228,0.356929
CA1-ProS_Glut,Msrb3,0,1,0.77362835,0.06748688,0.15888469
CA1-ProS_Glut,Tfe3,0,0,0.0006450436,0.0148071395,0.9845478
CA1-ProS_Glut,Samhd1,0,1,0.62647957,0.08597459,0.2875458
CA1-ProS_Glut,Hspb11,0,0,0.28881684,0.07016383,0.6410193
CA1-ProS_Glut,Pex26,0,-1,0.01016852,0.0036685932,0.98616284
CA1-ProS_Glut,Ski,0,1,0.99139386,0.0052202144,0.003385949
CA1-ProS_Glut,B3galt1,0,1,0.00021506344,0.9997842,8.814232e-07
CA1-ProS_Glut,Pcsk2os2,0,1,0.016523529,0.4470017,0.53647476
CA1-ProS_Glut,Zfp865,0,1,0.97574914,0.005079611,0.019171221
CA1-ProS_Glut,Ints2,0,1,0.4072072,0.077329524,0.5154633
CA1-ProS_Glut,Lrrtm1,0,0,0.029172258,0.042421836,0.92840594
CA1-ProS_Glut,Rcor1,0,1,0.97074324,0.008754601,0.02050215
CA1-ProS_Glut,Zfp317,0,0,0.00017441325,0.0040242127,0.9958014
CA1-ProS_Glut,Snap23,0,1,0.013137874,0.44719955,0.53966254
CA1-ProS_Glut,Osbpl2,0,1,0.032384165,0.6845436,0.28307217
CA1-ProS_Glut,Txnrd2,0,1,0.8635212,0.06939046,0.06708828
CA1-ProS_Glut,Cct5,0,0,0.021768237,0.0020515912,0.97618014
CA1-ProS_Glut,Ccdc12,0,1,0.96344423,0.022119375,0.014436373
CA1-ProS_Glut,Klf6,0,-1,0.00083192275,0.0008360581,0.9983321
CA1-ProS_Glut,Slc9a8,0,1,0.011327864,0.29616344,0.69250864
CA1-ProS_Glut,Ampd2,0,0,0.1460218,0.0038542969,0.85012394
CA1-ProS_Glut,Gdap1,0,0,0.016356612,0.009575521,0.97406787
CA1-ProS_Glut,Snx27,0,1,0.97291493,0.017252285,0.00983271
CA1-ProS_Glut,Acly,0,1,0.91375995,0.025337344,0.060902715
CA1-ProS_Glut,Dnajb5,0,0,0.00022016297,0.005760486,0.9940194
CA1-ProS_Glut,Iscu,0,-1,0.007694597,0.0030658715,0.9892396
CA1-ProS_Glut,Dtnbp1,0,1,0.4161898,0.23687683,0.3469334
CA1-ProS_Glut,Ppdpf,0,-1,4.495528e-06,0.00011839537,0.9998771
CA1-ProS_Glut,Agrp,0,1,0.953948,0.030164247,0.01588778
CA1-ProS_Glut,B4galnt4,0,0,0.07858034,0.00922972,0.9121899
CA1-ProS_Glut,Hist3h2ba,-1,-1,5.8145462e-05,0.000107840184,0.99983394
CA1-ProS_Glut,Dpp10,1,1,0.90640795,0.060809914,0.032782193
CA1-ProS_Glut,Insr,1,1,0.9576648,0.023314137,0.019021133
CA1-ProS_Glut,Rpl15,-1,-1,2.5624122e-05,0.00067676336,0.9992976
CA1-ProS_Glut,Taf1,1,1,0.0102138035,0.19377807,0.79600817
CA1-ProS_Glut,Usp4,1,1,0.9923745,0.0036401849,0.0039853263
CA1-ProS_Glut,Mphosph8,1,0,0.0026930363,0.06788194,0.929425
CA1-ProS_Glut,Adprm,1,0,0.02462281,0.025112329,0.95026493
CA1-ProS_Glut,Nrgn,-1,0,0.029867945,0.004208582,0.9659235
CA1-ProS_Glut,Mrpl41,-1,1,9.180081e-06,0.9999075,8.334532e-05
CA1-ProS_Glut,Ext2,1,1,0.000115751034,0.9998826,1.7177911e-06
CA1-ProS_Glut,Rspo2,1,1,0.8925013,0.071672834,0.03582584
CA1-ProS_Glut,Meis2,1,1,0.93897337,0.030571299,0.030455349
CA1-ProS_Glut,Map1lc3a,-1,-1,2.1340464e-05,0.0004724758,0.99950624
CA1-ProS_Glut,Nrxn2,1,1,0.9705145,0.012863298,0.016622216
CA1-ProS_Glut,Slc9a4,1,-1,0.092895895,0.010129502,0.8969746
CA1-ProS_Glut,A230077H06Rik,1,1,0.728902,0.09162303,0.1794749
CA1-ProS_Glut,Rpl14,-1,-1,1.2506393e-05,0.00033660053,0.99965084
CA1-ProS_Glut,Unc5c,1,1,7.170365e-05,0.99992645,1.7852101e-06
CA1-ProS_Glut,Phf1,1,1,0.00012223817,0.9997944,8.33359e-05
CA1-ProS_Glut,Rps27a,-1,-1,2.3402723e-05,0.0005251987,0.99945134
CA1-ProS_Glut,Calb1,1,0,0.1735859,0.052733023,0.7736811
CA1-ProS_Glut,Wipf2,1,1,0.00024987146,0.99974567,4.456679e-06
CA1-ProS_Glut,Cdc73,1,1,0.5337236,0.27077457,0.1955019
CA1-ProS_Glut,Ccdc171,1,1,0.8444782,0.068857186,0.086664565
CA1-ProS_Glut,Rc3h1,1,1,0.9205434,0.053165045,0.026291488
CA1-ProS_Glut,Cnih2,-1,0,0.38677165,0.007819391,0.60540897
CA1-ProS_Glut,Ndufb9,-1,0,0.00664208,0.010316851,0.98304105
CA1-ProS_Glut,Trim46,1,0,0.36479428,0.03348458,0.60172117
CA1-ProS_Glut,Trim35,-1,0,0.39288652,0.0068732733,0.6002402
CA1-ProS_Glut,C530008M17Rik,1,1,0.00078908657,0.9992094,1.405514e-06
CA1-ProS_Glut,Scand1,-1,-1,0.0029970407,9.351887e-05,0.99690944
CA1-ProS_Glut,4933413L06Rik,-1,0,0.005514759,0.004233873,0.9902513
CA1-ProS_Glut,Atp5j,-1,0,0.0039285575,0.0013730521,0.9946984
CA1-ProS_Glut,Fam13b,1,1,0.89291245,0.05925137,0.04783619
CA1-ProS_Glut,Flrt2,-1,1,1.0163689e-05,0.99998546,4.361151e-06
CA1-ProS_Glut,Mfsd11,1,0,0.823384,0.12641402,0.050201997
CA1-ProS_Glut,Gm13963,-1,1,0.51350486,0.20976765,0.27672747
CA1-ProS_Glut,Mink1,1,1,0.954273,0.035947006,0.009779981
CA1-ProS_Glut,Rpl7a,-1,-1,0.0006710425,0.00090920675,0.99841976
CA1-ProS_Glut,Samd5,-1,0,0.07645489,0.019317213,0.9042279
CA1-ProS_Glut,Zfp871,-1,0,0.014278665,0.0067171617,0.97900414
CA1-ProS_Glut,Cs,1,1,0.9908022,0.0018480625,0.007349747
CA1-ProS_Glut,Mto1,1,1,0.024924042,0.5817744,0.3933015
CA1-ProS_Glut,Lztr1,1,1,0.9862366,0.0056727068,0.00809066
CA1-ProS_Glut,Scn3b,-1,0,0.44105926,0.045272082,0.51366866
CA1-ProS_Glut,Tmem243,-1,0,0.094478495,0.10332426,0.8021973
CA1-ProS_Glut,Nvl,1,1,0.9706261,0.018874016,0.010499861
CA1-ProS_Glut,Grin2a,-1,1,0.00033971775,0.9996586,1.6707809e-06
CA1-ProS_Glut,Zfc3h1,1,1,0.47773805,0.38569352,0.13656843
CA1-ProS_Glut,Actl6b,1,1,0.88413954,0.02336841,0.09249202
CA1-ProS_Glut,Klf9,-1,0,0.70373625,0.08924396,0.20701975
CA1-ProS_Glut,Esrra,1,1,0.43129045,0.04325163,0.52545786
CA1-ProS_Glut,Ppfibp1,1,1,0.99107075,0.006116387,0.002812949
CA1-ProS_Glut,Gm20642,-1,0,0.16451038,0.05558974,0.7798999
CA1-ProS_Glut,Nup98,1,1,0.9123947,0.022389932,0.06521539
CA1-ProS_Glut,Gpr137c,-1,1,0.025635166,0.5510662,0.42329866
CA1-ProS_Glut,Rapgef4os1,-1,1,0.74151844,0.008960829,0.24952075
CA1-ProS_Glut,Slc16a4,-1,0,0.1529539,0.07921317,0.7678329
CA1-ProS_Glut,Arf1,-1,1,0.7079307,0.07964613,0.21242318
CA1-ProS_Glut,Skap2,1,1,0.9420638,0.039352022,0.018584244
CA1-ProS_Glut,Kifc2,1,0,0.040494185,0.007059364,0.9524464
CA1-ProS_Glut,Csgalnact1,1,1,0.00023488376,0.99976045,4.5945003e-06
CA1-ProS_Glut,Klc2,1,1,0.86696583,0.012172177,0.12086198
CA1-ProS_Glut,Gm27153,-1,0,0.0005111208,0.014071355,0.9854175
CA1-ProS_Glut,Hist3h2a,-1,1,4.2505853e-06,0.9999124,8.334573e-05
CA1-ProS_Glut,Gm20629,1,0,0.002275977,0.07527526,0.92244875
CA1-ProS_Glut,Acadsb,1,1,1.9110095e-05,0.9999777,3.2059363e-06
CA1-ProS_Glut,Smarcc2,1,1,0.9962442,0.0021392123,0.0016166328
CA1-ProS_Glut,Sema4d,1,1,0.9864442,0.004875184,0.008680633
CA1-ProS_Glut,Uqcr11,-1,1,9.6421456e-05,0.9998203,8.3338055e-05
CA1-ProS_Glut,Eftud2,1,1,0.7859619,0.0025727784,0.2114653
CA1-ProS_Glut,Gm28376,-1,1,0.98596895,0.009023291,0.0050077243
CA1-ProS_Glut,Nbr1,1,0,0.7839173,0.15797915,0.058103587
CA1-ProS_Glut,Ctxn1,-1,-1,0.095189616,0.000636869,0.9041735
CA1-ProS_Glut,Mgat4c,1,1,0.9454276,0.040438384,0.014134042
CA1-ProS_Glut,Itm2c,-1,1,0.95876807,0.001310426,0.039921533
CA1-ProS_Glut,E130307A14Rik,1,1,0.91306645,0.051722974,0.03521056
CA1-ProS_Glut,Cntn3,1,1,5.2755273e-05,0.9999447,2.5189022e-06
CA1-ProS_Glut,Sash1,-1,1,0.8243012,0.03913852,0.13656032
CA1-ProS_Glut,Adap1,1,1,0.88692975,0.06009981,0.052970428
CA1-ProS_Glut,Nmnat2,1,1,0.9554047,0.016151363,0.028443843
CA1-ProS_Glut,Rpl24,-1,-1,4.3072603e-05,0.0011212771,0.9988356
CA1-ProS_Glut,Prpf39,1,1,0.9142592,0.032686424,0.053054415
CA1-ProS_Glut,Fgfr1,-1,1,0.9623435,0.018094892,0.019561503
CA1-ProS_Glut,Rps4x,-1,-1,3.1647e-05,0.00070025405,0.9992681
CA1-ProS_Glut,Tnpo2,1,1,0.9599091,0.010908578,0.029182268
CA1-ProS_Glut,Cux1,1,1,0.0003937429,0.99960226,4.001929e-06
CA1-ProS_Glut,Etv1,1,1,0.5129117,0.2770635,0.2100248
CA1-ProS_Glut,Vps16,1,1,0.78255093,0.018212218,0.19923681
CA1-ProS_Glut,Bicc1,1,1,0.87393796,0.09991079,0.02615119
CA1-ProS_Glut,Dennd6a,1,1,0.98220384,0.012242681,0.005553449
CA1-ProS_Glut,Neto1,1,1,0.4381274,0.20273265,0.35913986
CA1-ProS_Glut,Arhgap33,1,0,0.17113066,0.0055887373,0.82328063
CA1-ProS_Glut,Spata6,1,1,0.3857106,0.3972121,0.21707724
CA1-ProS_Glut,Spock1,1,1,0.67988527,0.03682297,0.28329173
CA1-ProS_Glut,3110021N24Rik,-1,1,0.9491305,0.011214452,0.039654993
CA1-ProS_Glut,Tbc1d8,1,1,0.000450147,0.9995472,2.6095229e-06
CA1-ProS_Glut,Lrrc45,1,0,0.1690817,0.0017437869,0.82917446
CA1-ProS_Glut,Plekhg1,-1,1,0.9925436,0.0048329593,0.0026234728
CA1-ProS_Glut,Garnl3,1,1,0.9880825,0.007884046,0.004033441
CA1-ProS_Glut,Tbc1d24,1,1,0.89194834,0.036764476,0.07128725
CA1-ProS_Glut,Gm16054,-1,-1,0.00016548997,0.0005644707,0.99927
CA1-ProS_Glut,Dzank1,1,1,0.63487506,0.15535244,0.20977245
CA1-ProS_Glut,Nxf1,1,1,0.9757037,0.0022099207,0.02208631
CA1-ProS_Glut,Cog4,1,1,0.8037382,0.04679126,0.14947055
CA1-ProS_Glut,Gab2,1,1,0.9883698,0.008263787,0.003366423
CA1-ProS_Glut,Agap2,1,1,0.9682068,0.014017891,0.017775198
CA1-ProS_Glut,Igsf9b,-1,1,0.81941056,0.039026655,0.14156282
CA1-ProS_Glut,Capzb,-1,1,0.98102206,0.014273486,0.004704428
CA1-ProS_Glut,Adamtsl1,1,1,0.00020563054,0.99979204,2.3844075e-06
CA1-ProS_Glut,Anxa6,1,1,0.00017197123,0.99981874,9.331237e-06
CA1-ProS_Glut,Zkscan16,1,0,0.0005448037,0.012973654,0.98648155
CA1-ProS_Glut,AY036118,-1,-1,1.3654155e-06,3.7407037e-05,0.99996126
CA1-ProS_Glut,Kdm2a,1,1,0.998192,0.0012127402,0.0005952305
CA1-ProS_Glut,Rpl22l1,-1,1,2.800028e-07,0.99991643,8.334607e-05
CA1-ProS_Glut,Dpf1,1,1,0.5619295,0.07421286,0.36385763
CA1-ProS_Glut,L1cam,1,1,0.0126519725,0.25597304,0.731375
CA1-ProS_Glut,Acp1,-1,0,0.0008908363,0.019672059,0.97943705
CA1-ProS_Glut,Xist,1,0,0.0009007646,0.018728452,0.98037076
CA1-ProS_Glut,Spata7,1,1,0.88354456,0.046747953,0.0697074
CA1-ProS_Glut,Trmt1l,1,0,0.18155116,0.085874245,0.73257464
CA1-ProS_Glut,Nap1l5,-1,1,2.800028e-07,0.99991643,8.334607e-05
CA1-ProS_Glut,Lrrc4b,1,1,0.9849183,0.0067690695,0.008312594
CA1-ProS_Glut,Stt3b,-1,1,0.4667788,0.2073149,0.32590634
CA1-ProS_Glut,Dennd4c,1,1,8.8455185e-05,0.9999056,5.9323875e-06
CA1-ProS_Glut,Gabra3,1,1,2.8002003e-07,0.99997795,2.1805716e-05
CA1-ProS_Glut,Gm15283,-1,1,0.7494894,0.18031539,0.07019517
CA1-ProS_Glut,Syt17,1,1,0.9855398,0.0071310843,0.007329118
CA1-ProS_Glut,Sfswap,1,1,0.964185,0.027577069,0.008238023
CA1-ProS_Glut,5330438D12Rik,-1,1,0.018141292,0.37814608,0.6037126
CA1-ProS_Glut,Cdk7,1,1,0.7244583,0.117802426,0.15773925
CA1-ProS_Glut,Hs3st2,1,1,0.00011456564,0.99987805,7.418874e-06
CA1-ProS_Glut,Atp5h,-1,-1,0.038709573,0.0012173431,0.9600731
CA1-ProS_Glut,Appl1,1,1,0.011488166,0.21049908,0.77801275
CA1-ProS_Glut,Rpl12,-1,-1,0.0017494938,0.0010495761,0.99720097
CA1-ProS_Glut,Dgke,1,0,0.00097435626,0.023914995,0.97511065
CA1-ProS_Glut,Slc12a5,1,1,0.9819348,0.0072396076,0.010825579
CA1-ProS_Glut,Pcmt1,1,1,0.024227455,0.46984133,0.5059312
CA1-ProS_Glut,Rnf112,1,-1,4.342421e-05,0.0011239032,0.99883264
CA1-ProS_Glut,Rpl13a,-1,0,0.023354879,0.0020001477,0.974645
CA1-ProS_Glut,Dnm2,1,1,0.992347,0.004589461,0.0030635763
CA1-ProS_Glut,Pbx2,1,0,0.06100441,0.036290314,0.90270525
CA1-ProS_Glut,Ubr1,1,1,0.96050227,0.024606097,0.01489161
CA1-ProS_Glut,Nos1,1,1,0.9771593,0.015925756,0.006914904
CA1-ProS_Glut,Ldlr,1,1,0.99100834,0.0019810018,0.0070106634
CA1-ProS_Glut,Mccc1,1,1,0.83207935,0.051458493,0.11646208
CA1-ProS_Glut,Gap43,1,1,0.7416279,0.096820325,0.16155174
CA1-ProS_Glut,Eif4g1,1,1,0.6795314,0.03478682,0.28568172
CA1-ProS_Glut,Rpl37a,-1,-1,0.00033973387,0.00020456985,0.99945575
CA1-ProS_Glut,Evi5l,1,1,0.9946055,0.0027726262,0.0026218023
CA1-ProS_Glut,Traf7,1,0,0.73711205,0.04302591,0.21986198
CA1-ProS_Glut,Als2,1,1,0.8281075,0.09588943,0.0760031
CA1-ProS_Glut,Rtn1,-1,1,0.9445014,0.038284622,0.01721395
CA1-ProS_Glut,Adcy1,-1,1,0.9445958,0.036574367,0.018829739
CA1-ProS_Glut,Armc9,1,1,0.9982724,0.00097371946,0.00075392
CA1-ProS_Glut,Ranbp17,1,1,0.9559759,0.03388781,0.010136259
CA1-ProS_Glut,Stk3,1,1,3.6824054e-05,0.9999579,5.2488112e-06
CA1-ProS_Glut,Gm15810,-1,-1,0.003651346,0.0005473278,0.99580127
CA1-ProS_Glut,Ablim2,1,1,0.9861223,0.011337384,0.0025404089
CA1-ProS_Glut,Rngtt,1,1,0.88070005,0.07155599,0.047743995
CA1-ProS_Glut,Tnk2,1,1,0.6182904,0.08523229,0.2964773
CA1-ProS_Glut,Agap1,1,1,0.9308033,0.046251256,0.022945391
CA1-ProS_Glut,Zmym3,1,0,0.0015060519,0.03347973,0.9650142
CA1-ProS_Glut,Hsp90aa1,-1,0,0.4558452,0.009572213,0.5345825
CA1-ProS_Glut,Cit,1,1,0.9691236,0.018233832,0.01264255
CA1-ProS_Glut,Gm29237,-1,-1,7.104849e-05,0.0001913117,0.9997377
CA1-ProS_Glut,Shisa6,-1,1,0.00039326196,0.9995235,8.3313316e-05
CA1-ProS_Glut,Cep120,1,1,0.40539056,0.17853564,0.4160738
CA1-ProS_Glut,Megf8,1,1,0.9238101,0.03617815,0.04001168
CA1-ProS_Glut,Dennd5b,1,1,0.98634934,0.008624186,0.005026535
CA1-ProS_Glut,Sorcs1,1,1,0.00010480507,0.99981195,8.333736e-05
