,DEG,pred
Sytl2,1,1
Slc24a4,1,1
Dpm1,1,0
Rmdn3,1,0
Ethe1,1,1
Set,1,1
Ror2,1,1
Yipf3,1,0
Ctsf,1,0
Zfp410,1,0
Ints4,1,0
Mettl9,1,1
Dok5,1,1
Zfp800,1,1
Atp13a2,1,1
Slain2,1,1
Aup1,1,0
Grk4,1,1
Ndufb9,1,1
Ppp1r1a,1,1
Synpo,1,1
Arhgap31,1,1
Sh2d5,1,1
Zfp330,1,1
Ndufaf5,1,1
Txndc11,1,0
Dlk2,1,0
Rb1,1,1
Zmiz1os1,1,2
Gpd2,1,1
Traf3ip2,1,1
Ccdc58,1,1
Pot1a,1,1
Psma4,1,1
Amigo1,1,1
Nsmaf,1,1
Clu,1,1
Pgm3,1,1
Sdc3,1,1
Prmt7,1,0
Ndufb10,1,1
Gm21798,1,1
Gm10827,1,1
Mtmr9,1,1
Icmt,1,1
Mturn,1,1
Cyb561d1,1,0
Col4a1,1,1
Inpp4b,1,2
Zfp286,1,1
Ric8b,1,2
Rasgef1c,1,1
Ccdc127,1,1
Ttll1,1,0
Map1lc3a,1,0
Psmd12,1,0
Tpd52,1,1
Ankrd46,1,1
Mrps12,1,1
Rpl9,1,1
Stk11,1,0
Dcaf15,1,1
Cntn3,1,2
Ubqln2,1,1
Trub2,1,0
Ccdc86,1,0
Mettl25,1,1
Cops5,1,1
Arnt2,1,0
Tbc1d2,1,1
Fads3,1,0
Aspscr1,1,0
Pim2,1,1
Ywhaq,1,1
Chchd1,1,1
Zrsr2,1,1
Ndfip1,1,1
Sptb,1,1
Rpl36,1,1
Rnf19a,1,1
Phyhip,1,0
Rbmx,1,1
Hif1a,1,1
Lmln,1,1
Il11ra1,1,1
Dnajc8,1,0
Mbip,1,1
Pla2g6,1,1
Pnmal2,1,0
Orc2,1,0
Cys1,1,1
Pdpk1,1,0
Usp6nl,1,1
Nudt13,1,1
Ppp1ca,1,1
Rnd3,1,1
Krba1,1,0
Gabarapl1,1,1
Tmem240,1,1
Pigl,1,1
Edf1,1,1
H3f3b,1,0
Tctn3,1,0
Necab1,1,1
Wdr45b,1,1
Ankrd29,1,1
Zfp672,1,1
Cyp51,1,1
Map2k1,1,0
Gm26871,1,1
Htr7,1,1
Cwc15,1,1
Timmdc1,1,1
Zfp941,1,1
Rtn4r,1,0
Als2,1,1
Cwf19l2,1,1
Plscr3,1,1
Nfatc2,1,1
Simc1,1,0
Elp5,1,0
Inpp5f,1,1
Suclg1,1,1
Kpna6,1,0
Psma7,1,1
Slc39a7,1,1
Leprotl1,1,0
Zfp653,1,0
Cbwd1,1,1
Gmeb1,1,1
Prpsap1,1,0
Cck,1,1
Irak2,1,0
Marc2,1,1
Otud6b,1,1
Luzp2,1,1
Mbtps2,1,2
Klhl1,1,1
Prpf31,1,1
Hmgxb4,1,1
Nom1,1,1
Ppp1r8,1,1
Rmnd1,1,1
Thap4,1,1
Secisbp2,1,1
Rab30,1,1
Dhrs1,1,1
Cmtm4,1,0
Syf2,1,1
5830444B04Rik,1,0
Slc9a1,1,1
Abhd14b,1,1
Nup155,1,1
Rgs17,1,2
Gm28905,1,1
Gosr1,1,1
Oaz2,1,0
Arhgef3,1,0
Usp10,1,1
Mcmdc2,1,1
Rpl23a,1,1
Ubr7,1,1
Psma2,1,1
Irf2bpl,1,0
Pnkd,1,0
Mre11a,1,1
Tm7sf3,1,1
Tubb2a,1,1
Pdcd6ip,1,1
Rbbp8,1,1
Rbm39,1,0
Vhl,1,0
Pcdhb14,1,1
Rgs7bp,1,2
Nrde2,1,1
Smpd4,1,1
Rpn2,1,1
Kbtbd11,1,1
Itpka,1,1
Reep3,1,1
Morn2,1,1
Pea15a,1,0
Etfa,1,1
Zfp369,1,1
Leprot,1,1
Klhl15,1,1
Whamm,1,0
Cpsf1,1,0
Ankrd39,1,1
Dhtkd1,1,1
Strn,1,0
Trappc10,1,1
Cdh9,1,1
Rpl5,1,1
Fancg,1,1
Slc7a6,1,1
Sema6c,1,1
Hnrnpa0,1,0
Pcyox1l,1,1
Qser1,1,1
1700111E14Rik,1,1
Btf3,1,1
Gpr45,1,1
Trim11,1,0
Mpi,1,0
Larp1b,1,1
Jkamp,1,1
Ipp,1,1
Itgb1,1,0
Dgat2,1,0
Smu1,1,1
Tppp3,1,1
Radil,1,1
Clybl,1,1
Gnpat,1,0
Chchd4,1,1
Nle1,1,1
C330007P06Rik,1,1
Pank1,1,1
Cpd,1,0
Ppp2r3a,1,2
Nkain1,1,1
C1galt1c1,1,1
B230217C12Rik,1,1
Stam,1,1
Trp53,1,1
Vapb,1,1
Ttc21b,1,1
Ndrg2,1,1
Prkab2,1,1
Timm9,1,1
Tmem222,1,1
Rgp1,1,1
4931406P16Rik,1,0
6530403H02Rik,1,2
Sfxn1,1,1
Ppp2r3d,1,0
Fut8,1,2
Dnajc17,1,1
Mitf,1,1
Glt8d1,1,1
Gm14858,1,2
Arhgap42,1,2
Slc22a14,1,0
Ndufb11,1,1
Cbx4,1,1
Gpalpp1,1,1
Grb10,1,2
Txn1,1,1
Tmem67,1,0
Nt5dc3,1,1
Cep63,1,1
Tmem160,1,1
Snx6,1,1
Tnip1,1,1
Mfsd11,1,1
Tipin,1,1
Ik,1,1
Src,1,0
Ddx27,1,0
Ddx18,1,1
Siah1a,1,1
Aldh3a2,1,0
Matn2,1,1
Ncstn,1,1
Vps45,1,0
Bach2,1,2
4930503L19Rik,1,1
Pla2g12a,1,1
Mrps18a,1,1
Phf20,1,0
Iqcb1,1,1
Gnai2,1,0
Fam3a,1,1
Sgcd,1,2
BC017158,1,1
Gabpb2,1,1
Acp6,1,1
H2afz,1,1
Rnf40,1,0
Gm16168,1,1
Gars,1,1
Macrod1,1,0
Ptpn2,1,1
Ybx3,1,1
E130102H24Rik,1,1
Cdo1,1,1
Rpl21,1,1
Dars,1,1
Anks6,1,1
Arrb1,1,0
Znrf3,1,1
Abcb8,1,0
Lgr4,1,1
Rragb,1,1
Slx1b,1,0
Vdac3,1,1
Hdac8,1,1
Zfp426,1,1
Rac1,1,0
Sub1,1,1
Asl,1,1
Esf1,1,1
Cep78,1,0
Aars,1,0
Acly,1,0
Gm20646,1,1
Entpd7,1,0
Syt3,1,0
Mylip,1,0
Trim27,1,1
Peli1,1,1
Cyb5a,1,1
Hinfp,1,1
Dlst,1,0
Fermt2,1,1
Rps14,1,1
Snx3,1,0
Tmem39a,1,1
Dhrs7,1,1
Psmg3,1,1
Tsc22d2,1,1
Pgbd5,1,0
Pqlc2,1,1
Slc37a1,1,1
Fbxl6,1,0
Proser1,1,1
Ivd,1,1
Sh3bp5l,1,1
Tmem50a,1,0
Fam53b,1,0
Agfg2,1,1
Snta1,1,1
Mettl2,1,1
Lpar1,1,1
AW209491,1,1
Mrps11,1,1
Fank1,1,1
Med10,1,1
Sdf2,1,0
Kri1,1,0
Ppm1a,1,0
Pdzd7,1,0
Lmbrd2,1,1
Pdgfc,1,1
Gm4117,1,1
B230217O12Rik,1,1
Cln8,1,1
Tm9sf4,1,1
Ctsl,1,1
Abcc1,1,1
Rnf4,1,0
Dram2,1,1
Coq10b,1,1
Urb1,1,1
Pex5,1,1
Trpc5,1,2
Psmc2,1,1
Zdhhc5,1,1
Myl4,1,1
Ldlr,1,0
Agpat4,1,0
Tm2d3,1,1
Fam129b,1,0
Mmd,1,1
Eif3k,1,0
Cxcl17,1,1
Srp9,1,1
Slc35d1,1,1
Pja1,1,1
Cox19,1,1
Myo10,1,1
Panx1,1,1
Cops7a,1,1
Anp32a,1,1
Acad9,1,1
Zfp951,1,1
Mpp3,1,1
Atxn10,1,1
Mettl4,1,1
Rcn2,1,1
Nr6a1os,1,1
Thap3,1,0
Rfc1,1,1
a,1,0
Capn1,1,1
Atxn1l,1,1
Lonrf1,1,1
Rchy1,1,1
Gart,1,1
Rab33a,1,1
Hexa,1,0
Yipf1,1,1
Podn,1,0
Ndufb7,1,1
Abi3bp,1,1
Yipf2,1,0
Stoml1,1,1
Xylb,1,0
Ttc17,1,1
Plekhh2,1,1
Tarbp2,1,1
Tank,1,1
Flii,1,0
Mthfd2,1,1
Tpm1,1,1
Sin3a,1,0
Zcwpw2,1,1
Bcat1,1,1
Dpp6,1,2
Sprn,1,1
Zfp282,1,0
Them6,1,1
2310022A10Rik,1,0
Cep85,1,0
Sorcs2,1,2
Ccdc57,1,0
Arl15,1,1
Mia2,1,1
Bms1,1,1
Rdh13,1,1
Hexb,1,1
Vegfa,1,1
Lrrc8d,1,1
H3f3a,1,1
2210016L21Rik,1,1
Nol10,1,1
Tbc1d22b,1,1
Dhrs11,1,1
Cdh6,1,2
Arid3b,1,1
Fbxo36,1,2
Ccdc171,1,2
Timm50,1,1
Eapp,1,0
Mybbp1a,1,1
Top3b,1,0
Pnmal1,1,1
Dzip1l,1,1
Ccz1,1,1
Trim32,1,1
Nup35,1,1
Usp31,1,1
Parp2,1,1
Coa3,1,0
Slc29a2,1,0
Pknox1,1,1
Lamtor4,1,1
Cuedc2,1,0
Zswim1,1,1
Me2,1,1
Mss51,1,1
Poc1a,1,0
A530017D24Rik,1,1
Sys1,1,0
Pnma2,1,1
Prkar1b,1,0
Gm16286,1,1
Dusp11,1,1
Pfas,1,1
Adamts18,1,1
Opa3,1,0
Dnmt1,1,1
Tbcb,1,1
Phf23,1,1
Gm26788,1,1
Lrtm2,1,1
Cnp,1,1
Mrpl40,1,1
Tbca,1,1
Cox7a2l,1,1
Nfat5,1,1
Smox,1,1
Patl1,1,0
Sav1,1,1
Stx12,1,0
Vav2,1,1
Pitpnb,1,1
Gpr173,1,1
Pla2g15,1,1
Ric3,1,1
Ighmbp2,1,0
Dcaf8,1,1
Tsc22d4,1,1
Efnb3,1,1
Slx4ip,1,1
Slc25a16,1,1
Slc41a1,1,1
Fkbp5,1,1
Hells,1,1
Dph5,1,1
Rrp7a,1,1
Gmpr2,1,1
Cspg5,1,0
Rbm42,1,1
Ciao1,1,1
Abca4,1,1
Pls3,1,1
Rgs14,1,1
Cfdp1,1,1
Rmnd5a,1,1
Pced1a,1,1
Gm12002,1,1
Tbc1d14,1,0
Trpv2,1,1
Nenf,1,1
Gabarap,1,0
Rps20,1,1
5330439K02Rik,1,1
Scp2,1,0
Abhd10,1,1
Chmp2a,1,0
Gab2,1,0
Tor2a,1,0
Kxd1,1,0
Slc4a1ap,1,1
Chd7,1,2
Mcm3ap,1,1
Actr10,1,1
Zfp563,1,1
Cbx7,1,1
Grk6,1,0
Rnf31,1,0
Gprasp2,1,1
Ubxn6,1,0
Coro2a,1,0
C2cd2,1,1
Hps1,1,1
H2-Ke6,1,1
Col16a1,1,1
Mettl6,1,1
Trib1,1,0
Eif2s2,1,1
Ykt6,1,0
Ints2,1,1
Gm21887,1,1
Dnajc19,1,1
Tmem260,1,1
Arhgap12,1,2
Bex1,1,1
Slc10a7,1,2
Opcml,1,2
Scyl2,1,1
Tubgcp4,1,0
Pphln1,1,1
Ppp1cc,1,1
Ezh2,1,1
Ube2d2a,1,0
Kcnc1,1,0
Pim3,1,0
Rps6,1,1
Eif1b,1,1
Zfp513,1,1
Abhd2,1,0
Pknox2,1,1
Rhobtb1,1,1
Ndufs5,1,1
Naa20,1,1
Impg2,1,1
Copg1,1,0
Hic2,1,1
Cant1,1,1
Psmd9,1,0
Laptm4a,1,1
Psmg2,1,1
Abcf3,1,1
Wdr41,1,1
Prkci,1,1
Rbpj,1,1
AU040320,1,1
Smn1,1,1
Pbx2,1,1
Gm26658,1,1
Slc35b3,1,1
Chrna7,1,1
Slc11a2,1,1
Myo1c,1,0
Acox3,1,1
Slc16a6,1,1
Grn,1,0
Slc7a3,1,1
Tubg1,1,0
Sfi1,1,0
Zfp606,1,0
Atl3,1,0
Gm16552,1,1
Sdhaf2,1,1
Igfbp4,1,1
Ctc1,1,1
Rars,1,1
Ccdc130,1,0
Wdr75,1,1
Utp14a,1,1
Zbtb37,1,1
Skp1a,1,0
Crebzf,1,0
Sharpin,1,1
Rap2b,1,1
Gm15083,1,1
Tspan3,1,1
Gm15563,1,1
BC052040,1,1
Lrif1,1,1
Bckdk,1,0
Kcnab1,1,1
Msantd2,1,1
1110002L01Rik,1,1
Dnal4,1,1
Fam57a,1,0
Zfp652,1,1
Rassf1,1,1
Masp1,1,1
Gsr,1,1
D8Ertd738e,1,1
Nosip,1,0
Enoph1,1,1
Gm1673,1,1
Dhx34,1,0
Trmt13,1,1
Pdxk,1,1
Zfp414,1,1
Scd2,1,0
Fam102a,1,0
Abcb10,1,1
Gopc,1,1
Ehbp1l1,1,0
Amdhd2,1,1
Skil,1,0
Cdc26,1,1
Pex7,1,1
Gm11418,1,1
Smad1,1,0
Ptges2,1,0
Blzf1,1,1
Ngly1,1,1
Ddx23,1,1
Coq5,1,0
Ramp1,1,1
Gm14296,1,1
Ctnnbl1,1,1
Arhgef28,1,1
Isy1,1,1
Sucla2,1,1
Arfip2,1,0
Ndufa9,1,0
Patz1,1,1
Dtx2,1,1
Atic,1,1
Mllt11,1,0
Acsl1,1,1
Nphp3,1,1
Cep44,1,1
Gabrg2,1,1
Ndufa11,1,1
Fbxl4,1,1
Pgam1,1,0
Iah1,1,1
Dleu2,1,1
Fam118b,1,1
Cyb561,1,1
Lactb2,1,1
BC004004,1,1
Mtmr14,1,1
Csnk2b,1,0
Gcc2,1,1
Ddx20,1,1
Btg1,1,1
Cpsf4,1,1
Fah,1,0
Med1,1,1
Tspyl4,1,1
Lamtor1,1,0
Smpd3,1,0
Msrb1,1,1
Gm26879,1,1
March1,1,2
Cep131,1,0
1110038F14Rik,1,1
Zfp608,1,1
Pop1,1,1
Slc1a4,1,0
Dis3l,1,1
C87436,1,1
Armcx4,1,1
Nt5c3,1,1
Arhgap20,1,0
1700084C06Rik,1,0
Tkt,1,1
Nme2,1,1
Hsf1,1,0
Ppp1r11,1,1
Elk1,1,0
Tmem234,1,0
1700019A02Rik,1,1
Atp5g2,1,0
Nars,1,0
Ndufa10,1,0
Cbx1,1,1
Mppe1,1,1
Egr3,1,1
Uap1,1,0
Gm26618,1,1
Zfp868,1,1
Prmt3,1,1
Rala,1,1
Bcar1,1,1
Tpcn1,1,1
Rrp9,1,0
Ccdc173,1,1
Mettl1,1,1
Poc1b,1,1
Zfp949,1,0
Antxr1,1,1
Mrps15,1,1
Ino80dos,1,1
Mdm1,1,1
Gria4,1,2
Phf1,1,0
Slc30a10,1,1
Plbd2,1,1
Cnr1,1,1
Creb3,1,1
Psenen,1,0
Rspo2,1,1
Serinc3,1,0
Ranbp17,1,2
Cox18,1,1
6030458C11Rik,1,1
Senp1,1,0
1700109K24Rik,1,0
Rnf128,1,1
Gid8,1,0
Neu2,1,0
Wtip,1,1
Dsc2,1,1
Tgfbr3,1,1
Ap3b1,1,1
Cdk19,1,1
Gspt1,1,0
Etv1,1,1
Sh3gl1,1,0
Mgst3,1,1
Mrpl21,1,1
Copb1,1,1
Ccdc82,1,1
Rad21,1,1
Gfra4,1,1
Arrdc1,1,1
Commd3,1,1
Tmed10,1,1
Rad9b,1,1
Itfg2,1,1
B4galt5,1,1
Plag1,1,1
Sbds,1,1
Tmem229b,1,1
Sept1,1,1
5330416C01Rik,1,1
Gm26512,1,1
Atp5h,1,0
Pde9a,1,0
Tmbim6,1,1
4930444P10Rik,1,1
Gsn,1,1
Ndufc1,1,1
Polr2b,1,1
Nme5,1,1
Zdbf2,1,1
Ptpn13,1,1
B4galt4,1,1
Upf3a,1,1
Abce1,1,1
Kcnk1,1,0
Bcl2l1,1,0
Ercc1,1,0
Pdpr,1,0
Nudcd1,1,1
Ino80b,1,1
Ube2j2,1,0
Surf1,1,1
Micu1,1,1
Ubl3,1,0
Rccd1,1,0
Slc35a5,1,1
Ddx21,1,1
Larp7,1,1
Rad23a,1,0
Rassf8,1,1
Tifa,1,2
Fam204a,1,1
Zfx,1,0
Lrrc8b,1,1
Socs5,1,1
Morf4l1,1,1
Arhgap29,1,1
Zfp362,1,0
Zfp639,1,1
Cox7a2,1,1
Mpp1,1,1
Lats2,1,1
Ogdhl,1,1
Pfdn4,1,1
Nprl2,1,1
Phf3,1,1
Slco4c1,1,1
Stk10,1,1
L3mbtl3,1,1
Gas6,1,1
Rab35,1,0
Igbp1,1,1
Pi4k2a,1,0
Tmed5,1,0
Mfhas1,1,1
Mpv17,1,1
Slc4a3,1,1
Ankra2,1,1
Rpl36a,1,1
Grm5,1,1
Pfkfb4,1,1
Sirt3,1,1
Zfp874b,1,1
Snx21,1,1
Brms1,1,0
Tmem44,1,1
Rps25,1,1
Timp3,1,1
Pycr2,1,1
Gm7854,1,1
Nuak1,1,0
Kat7,1,0
Itga7,1,1
Scly,1,1
Pamr1,1,1
Prkd2,1,0
Mro,1,1
Poldip3,1,1
Dhx38,1,1
Nat14,1,0
Fbn1,1,1
Usp39,1,1
Ctdp1,1,1
Med28,1,1
9530068E07Rik,1,1
Zkscan2,1,1
Flnb,1,1
Grm2,1,1
Cwc25,1,0
Zswim3,1,0
Itgav,1,1
Trmt6,1,1
Tomm7,1,1
Fam160b1,1,0
Arpp19,1,1
Adamts17,1,2
Naa40,1,0
Zfp212,1,1
Rsad1,1,1
Zfp605,1,1
Tpst2,1,1
Ubald1,1,0
Zfp597,1,1
Clec16a,1,1
Inip,1,1
Drc1,1,1
C77080,1,1
Chchd6,1,1
Zfp943,1,0
Snrnp200,1,0
1110008P14Rik,1,1
Donson,1,1
Utp15,1,0
Ssrp1,1,1
Eif3c,1,1
Fbxo33,1,1
2810004N23Rik,1,1
2510009E07Rik,1,1
Maml2,1,2
Ahr,1,1
Ndst2,1,0
Cdc42ep3,1,1
Ppp1r14b,1,1
Armcx3,1,1
Timm13,1,1
Hspd1,1,1
Cope,1,0
Cntrl,1,1
Fyco1,1,1
Zfp850,1,0
Tmem175,1,0
Sfmbt2,1,2
Dnaja2,1,1
Eif4ebp3,1,1
Nyap2,1,1
Nkrf,1,1
Slc30a5,1,1
Mlec,1,1
Fam45a,1,1
Tmem33,1,1
Cct5,1,1
Rara,1,1
Kndc1,1,1
March4,1,1
Sfxn4,1,1
Emc4,1,1
Gm14326,1,1
Mapk6,1,1
Dock1,1,2
Nxpe4,1,2
Usp50,1,1
Xrcc1,1,0
Eef1d,1,0
4930445B16Rik,1,1
Sema5a,1,2
Ebna1bp2,1,1
Cisd3,1,0
Arf2,1,1
Dhx40,1,1
Tpd52l2,1,0
Zc3h6,1,1
Mbd4,1,1
Neurl1a,1,1
Parp1,1,1
Tab1,1,1
Capn2,1,1
Zbtb24,1,1
Iars2,1,1
Aarsd1,1,0
Wipf3,1,1
Trmt2a,1,1
Acvr1c,1,1
Zbtb17,1,0
Ccdc9,1,0
Epm2a,1,1
Ccdc73,1,1
Tnfrsf23,1,1
Tox3,1,1
Ube2a,1,1
Tmtc3,1,1
Mtf1,1,0
Prkaa1,1,1
Mettl23,1,0
Klhl18,1,1
Nipa2,1,0
Gm15879,1,1
Fbln2,1,1
Ddx24,1,0
Med17,1,1
Rsph3b,1,2
Abcb7,1,1
Gm3848,1,1
Eif2d,1,0
Ptp4a2,1,1
Ndufs7,1,1
Yipf5,1,1
Rnf10,1,0
Zfp62,1,1
Dusp8,1,0
Elmsan1,1,1
Sh3d19,1,1
Lpin1,1,1
Efnb2,1,1
Dcun1d5,1,1
Tmem11,1,0
Imp4,1,1
Scand1,1,1
Nabp2,1,1
Dnajb11,1,1
Rnf170,1,0
Pgk1,1,1
Noxred1,1,1
Preb,1,0
Guk1,1,0
Nucb1,1,1
4833420G17Rik,1,1
Fam98b,1,1
Npr2,1,1
Fmn1,1,2
Cdc42se2,1,1
Rpl29,1,1
Sec22b,1,0
Twsg1,1,1
Cpne6,1,1
Tmem41b,1,0
Magi2,1,2
Cyth3,1,0
Thyn1,1,1
Gdap2,1,0
Rab3b,1,0
Nelfe,1,0
Abcb6,1,1
Mrgbp,1,1
Siae,1,1
Ing5,1,1
Adcyap1r1,1,1
Cby1,1,0
Tmem184b,1,0
Gm12905,1,1
C1qtnf4,1,1
Med26,1,1
4921524J17Rik,1,1
Tmem242,1,1
Eif3m,1,1
Oscp1,1,1
Sh3pxd2a,1,1
Napb,1,1
Plekha3,1,1
Cage1,1,1
Iscu,1,1
Gm11290,1,1
Slc30a4,1,1
Cep104,1,0
Ccdc28a,1,1
Morc4,1,1
Scnm1,1,1
Etohd2,1,1
Etv4,1,1
Dnajc10,1,1
Nebl,1,2
Cct7,1,0
Vps39,1,0
Mcat,1,1
Dazap2,1,1
Ube2n,1,1
Htr2c,1,1
Rundc1,1,0
Irf9,1,1
N4bp2,1,1
Foxk1,1,0
Lin54,1,1
Maoa,1,1
Ehd3,1,1
Iffo2,1,0
Senp3,1,0
Kdm1a,1,0
Zfp446,1,0
Hemk1,1,1
Pfkfb3,1,1
Nudcd2,1,1
Galnt2,1,1
4930517O19Rik,1,1
Cgn,1,1
Spice1,1,1
Lpcat3,1,1
Ighm,1,1
Zfp518a,1,1
Rnaseh2a,1,0
Rbm4b,1,1
Gm27241,1,1
Sulf1,1,1
Ceacam2,1,1
BC065397,1,1
Impad1,1,1
Shroom1,1,1
Hcfc1r1,1,1
Snrk,1,0
Bccip,1,1
Atxn3,1,1
Ppp2ca,1,0
Ppp1r13b,1,1
Dimt1,1,1
Tsr2,1,1
Rpl23,1,1
C7,1,1
Fcf1,1,0
Cox6c,1,1
Plaa,1,1
Cacna1g,1,1
Gemin8,1,1
Mrpl51,1,1
Adal,1,1
Arap1,1,1
Sntb2,1,1
Jund,1,0
Aktip,1,1
A430105J06Rik,1,1
Zfpm1,1,1
Abcc4,1,1
Hap1,1,1
Dph6,1,1
Lrrc3b,1,1
Sf3a2,1,0
Mkrn1,1,1
Rtkn,1,1
Clcn1,1,1
Gm16105,1,0
Dcp2,1,1
Apoo,1,1
Zfp72,1,1
Rps11,1,1
Cyth2,1,0
Sh3bp4,1,0
Ube2s,1,1
Phf5a,1,1
Slc16a2,1,1
Usp30,1,0
Tmem130,1,1
Arhgap20os,1,1
Gfra2,1,2
Jade2,1,1
Catsper2,1,1
Emc9,1,0
Daam1,1,1
Grasp,1,1
Gpt,1,0
Klhl5,1,1
Txn2,1,1
Cers2,1,1
Zfp930,1,1
Htatsf1,1,1
Ptch2,1,0
Zcchc9,1,1
Zfp932,1,1
Slc26a11,1,0
Med31,1,1
Nek7,1,2
Rassf5,1,0
Alms1,1,2
Crlf3,1,1
Samd4,1,1
Xxylt1,1,1
Miip,1,1
Amer2,1,1
Bckdhb,1,1
Zfp788,1,1
Dhx33,1,1
Unc119b,1,1
Baalc,1,1
Itpk1,1,1
Golga5,1,1
Pth2r,1,1
Mthfr,1,1
Arhgef11,1,0
Cog2,1,1
E2f4,1,0
Abcd2,1,1
Nsfl1c,1,1
Sec11c,1,1
4931428F04Rik,1,1
Edrf1,1,1
Gm27008,1,1
Ssna1,1,1
9130401M01Rik,1,0
9330154J02Rik,1,1
Prpsap2,1,1
Ccser2,1,1
Ugp2,1,1
Snx18,1,1
Lrch1,1,1
Ndufb5,1,1
Mrpl2,1,1
Kctd13,1,0
Ube2f,1,1
Vps26a,1,1
2610037D02Rik,1,1
Adprhl2,1,1
2410006H16Rik,1,1
Akirin2,1,1
Dnmbp,1,1
Kcnv1,1,1
Dhps,1,1
Paics,1,1
Bop1,1,0
Maml1,1,1
Pusl1,1,0
Tspyl5,1,1
Tenm3,1,2
Taok3,1,0
Gm26839,1,1
Polr2c,1,0
P2rx4,1,0
Gdap1,1,1
Wrnip1,1,1
0610012G03Rik,1,1
Pxmp4,1,1
Thumpd3,1,1
Tubgcp3,1,1
Adprm,1,0
E130311K13Rik,1,1
Tmco1,1,1
A730060N03Rik,1,1
Gm5577,1,0
Fhad1,1,1
Gpatch4,1,1
Gm21814,1,1
Srebf1,1,1
Gm17066,1,1
Fstl5,1,2
Zkscan14,1,1
Ccdc62,1,1
BC003965,1,0
Sec22c,1,0
Snrpg,1,1
Tbkbp1,1,1
Rpl10,1,1
P4ha2,1,1
Zfp60,1,1
Magee1,1,1
Cntn6,1,2
Prkar2b,1,0
Ptbp1,1,1
Rabep2,1,1
Bcorl1,1,0
Puf60,1,0
Slc48a1,1,1
Cadps2,1,2
Arhgap4,1,1
Tox4,1,0
Gabra5,1,1
Pde6d,1,1
Pmm2,1,1
Cyp11a1,1,1
Gne,1,0
Slc35e4,1,1
Csad,1,0
Ttl,1,1
Bcap29,1,1
Serpini1,1,1
Cab39,1,1
Wdfy2,1,1
Sgcz,1,2
Slc25a44,1,0
Pard6a,1,1
Cntfr,1,1
Kcnmb4os2,1,0
Eif3f,1,0
Rxra,1,1
Ssu72,1,0
Cfap45,1,1
Mrps21,1,1
Snrpa,1,1
Zfp260,1,0
Cops6,1,1
Pou3f3,1,1
Nfil3,1,1
Amd1,1,1
Ugcg,1,0
Rnmt,1,1
Bcl10,1,1
Alg2,1,1
Slc4a8,1,0
Tmem184c,1,1
Cdk18,1,1
Ten1,1,1
Irs1,1,2
G6pc3,1,0
Slc33a1,1,1
Anapc7,1,0
Abcd3,1,1
Pnpo,1,1
Gm15943,1,1
AW146154,1,0
Psmb6,1,1
Zmat5,1,1
Mcrs1,1,0
Ogfr,1,1
Ccdc136,1,1
Agl,1,1
Dnajc25,1,1
Gm16794,1,1
Rbms2,1,1
Agpat5,1,1
Ccdc22,1,0
Polr2j,1,0
Zfand6,1,0
Yeats4,1,1
Rnf123,1,0
Phf21b,1,1
Snrpd1,1,1
Fcor,1,1
Rgs20,1,1
Zfp3,1,1
Pld2,1,1
Dcaf10,1,1
Daxx,1,1
Wdr6,1,0
Rpl32,1,1
Ick,1,1
Rpl18,1,0
Gm15594,1,1
Rab23,1,1
Zc3hc1,1,1
Mtif2,1,1
Hsf5,1,1
Nol4l,1,0
Fhl2,1,1
Mkx,1,1
Alkbh2,1,1
Plekhm1,1,0
Smim8,1,1
Eif2s3x,1,0
Usp42,1,1
Erich6,1,1
Lrrc19,1,1
Gm13052,1,1
Gps2,1,0
Exosc1,1,0
Pard3b,1,2
Gpr27,1,1
Dhrs7b,1,0
Pou6f2,1,1
Ubac2,1,1
Tbcc,1,1
Phlpp1,1,1
Tfip11,1,1
Trafd1,1,0
Tarsl2,1,1
Zfp354a,1,1
Vopp1,1,1
Idua,1,0
Tshz2,1,2
Chst15,1,0
Polh,1,0
Wdpcp,1,2
Dynlrb1,1,1
Dlat,1,0
Fis1,1,0
Polr1d,1,1
Cfap46,1,1
Api5,1,1
1700025G04Rik,1,1
Slc22a4,1,1
Cbll1,1,1
Rwdd4a,1,1
Denr,1,0
Gtpbp10,1,1
Nop9,1,1
Irf3,1,1
Pign,1,2
Pstk,1,0
Rpl35,1,1
Prrg2,1,0
Homer1,1,1
Zfp617,1,1
Rabepk,1,1
Sema3a,1,2
Stx6,1,1
Snrnp27,1,1
Ccnk,1,1
Piga,1,1
Sacs,1,1
Ptprq,1,1
Efcab6,1,1
Rorb,1,2
Arxes2,1,1
Yipf6,1,1
Ctnnal1,1,0
4930579G18Rik,1,1
Arl13b,1,1
Gpn3,1,1
Xpc,1,1
Mzf1,1,1
Kif1c,1,0
Prdx1,1,1
Inha,1,0
Zkscan16,1,0
Taf13,1,1
Pdcd2l,1,1
Tomm34,1,1
Apip,1,1
Tbpl1,1,1
Tm7sf2,1,0
Fhl1,1,1
Prmt1,1,0
C2cd3,1,0
Gas5,1,0
Gm13269,1,1
Ppp1r10,1,0
Neurod6,1,1
Ap4m1,1,1
Cinp,1,1
Zswim7,1,1
Smc1a,1,1
Echs1,1,1
Paf1,1,1
Phax,1,1
Rps12,1,1
Kirrel,1,1
Phyh,1,1
Bmp2k,1,1
Rnf44,1,0
Odc1,1,1
Zfp142,1,0
Ppm1d,1,0
Olfm3,1,2
Tmem256,1,0
