,DEG,pred
Lama2,1,1
Denr,1,2
Atp6v1e1,1,2
Nr2c1,1,1
Gskip,1,2
Ankrd10,1,2
Pde7a,1,1
Atf6,1,1
Ptchd1,1,1
Pkia,1,1
Chmp3,1,1
Golim4,1,1
Mrpl2,1,1
Atp6v0b,1,1
Usp10,1,1
Kcnab2,1,1
Zfp212,1,1
Mrrf,1,2
Mtrf1l,1,1
Cpsf4,1,2
Noa1,1,1
Scfd2,1,1
Tasp1,1,2
Nup93,1,1
Rbck1,1,1
Morn1,1,2
Hira,1,1
Adam4,1,1
Lonp2,1,1
Timm21,1,1
Nhsl2,1,1
Cirbp,1,1
Slc44a2,1,1
Nol8,1,1
Mtmr14,1,1
Telo2,1,2
Fam57b,1,2
Fmr1,1,1
Angptl2,1,1
Cd47,1,1
Ldlrad4,1,1
Slc16a4,1,1
Cox7b,1,1
Ccdc120,1,1
Nrd1,1,2
Napepld,1,1
Wnk3,1,1
Nfxl1,1,1
Cdadc1,1,1
Gpalpp1,1,1
Piezo2,1,2
Abhd17a,1,1
Gfod2,1,1
Vcan,1,1
Ttc5,1,1
Pik3r3,1,1
Ubash3b,1,2
Gm29088,1,1
2210408I21Rik,1,1
Gdpd1,1,2
Prkaa1,1,1
Trp53inp2,1,1
Idh1,1,1
Susd4,1,1
Stxbp5,1,1
Qser1,1,1
Hars2,1,1
Maz,1,1
Alg5,1,1
Prr12,1,2
Nfix,1,2
Fgf1,1,1
Slc35f6,1,1
Commd10,1,1
Gm16286,1,1
Cdyl2,1,1
Hunk,1,1
Thpo,1,2
Aamp,1,1
Prdm15,1,1
Ankrd35,1,1
Bcl7b,1,2
Zbtb46,1,2
Rnf168,1,2
Rlf,1,1
Cpne2,1,2
Zfp606,1,2
Tnip1,1,2
Cdk4,1,1
Clk4,1,1
Ccdc126,1,1
Sesn3,1,1
Ikbip,1,1
Mbd4,1,1
Blvra,1,2
Serpinb6a,1,1
Rbl2,1,1
Snx6,1,1
Slc41a2,1,2
Fgfr1op2,1,1
Zfp831,1,2
Irf3,1,2
Prmt2,1,2
Rps12,1,1
Ccdc106,1,1
Gnl3l,1,1
Donson,1,1
Slc22a5,1,1
Yipf2,1,1
Creb3,1,1
Uggt1,1,1
Slc25a33,1,1
Pinx1,1,1
Psmd2,1,2
Dynlt1a,1,1
Ccny,1,1
Sc5d,1,1
Kctd3,1,1
Psmd1,1,1
Zfp318,1,1
Ppm1b,1,1
Ifnar1,1,1
Snx3,1,1
Tmem67,1,1
Glud1,1,1
Vps26a,1,2
Ctbs,1,1
Cluap1,1,2
Glyr1,1,2
Gabarapl1,1,1
Atg2b,1,2
Hist1h2be,1,1
Trappc12,1,1
Luc7l,1,2
Rexo2,1,1
Ndufv2,1,1
Gm17494,1,1
Actn2,1,2
Ppp2ca,1,2
4930545L23Rik,1,1
Slc30a6,1,1
Gabra3,1,2
Tmem8b,1,1
Rbl1,1,2
Tsr2,1,1
Akt2,1,2
Cab39,1,1
Sgsm1,1,1
Cyld,1,1
Dnaja3,1,2
Ccdc43,1,2
Zbtb5,1,1
Ccdc15,1,1
Ccnh,1,1
Taf1b,1,1
March5,1,1
Slc25a5,1,1
Gm11944,1,1
Mrpl19,1,1
Zfp52,1,1
Arhgef9,1,1
Ddx39,1,1
Zrsr2,1,1
Cds2,1,1
Vav3,1,1
B4galt7,1,2
Ncs1,1,1
Rad54l2,1,2
Uri1,1,1
Gpc4,1,1
Nkain4,1,1
Cct3,1,1
Dbp,1,1
Fam131a,1,1
Ift43,1,1
Dcaf17,1,1
Klhdc8b,1,1
Parm1,1,1
A930024E05Rik,1,1
Ostm1,1,1
Itgb1,1,1
D11Wsu47e,1,1
Cisd3,1,1
Dusp7,1,0
Dzip1l,1,2
Tmem168,1,1
Nipa1,1,2
Adam11,1,2
Atp6v1h,1,1
D430042O09Rik,1,1
Gm527,1,1
Gm15489,1,2
Mpnd,1,2
Arv1,1,2
Pex19,1,1
Fam53b,1,1
BC051142,1,2
Marcks,1,1
Bdh1,1,1
Wdr45,1,1
Ccdc90b,1,1
Hspbp1,1,2
Gpr162,1,1
Gfra4,1,1
Fbxo16,1,1
Pcdh8,1,1
Aar2,1,2
Rbm45,1,1
Ankrd33b,1,1
Ptch1,1,0
Dennd4b,1,1
Rragd,1,1
Pot1b,1,1
Ndufa2,1,1
Bnip2,1,1
Lyrm1,1,2
Wsb2,1,1
Mtmr9,1,1
Tbc1d32,1,1
Hexb,1,0
Mppe1,1,1
Cacnb3,1,1
Zfp958,1,1
Cpne5,1,1
Mief1,1,1
Zfp438,1,1
Tnxb,1,2
Necab3,1,1
Ibtk,1,1
Ogfrl1,1,1
Bsg,1,1
Pias3,1,1
Nrros,1,1
Mapk4,1,1
Fam149b,1,1
Oaz2,1,2
Scn1b,1,2
Sf3b6,1,1
Cops8,1,1
Rttn,1,1
Tmem116,1,1
Abhd17c,1,1
Sema6c,1,2
Las1l,1,1
Zfp618,1,1
Rlim,1,1
Scamp3,1,1
Ppid,1,1
Gt(ROSA)26Sor,1,1
Ppp1r14b,1,1
Mrpl38,1,1
Ccdc137,1,1
Iglon5,1,1
Swi5,1,1
Sumo3,1,1
Sat2,1,1
Fam57a,1,2
Dcaf13,1,1
Phyh,1,2
BC005561,1,1
Tmem50a,1,2
Sec11a,1,2
Rcbtb1,1,1
1810026B05Rik,1,1
Map1s,1,1
Rel,1,1
Slitrk2,1,1
Wdr34,1,2
Gfer,1,1
Spg21,1,1
Stk32c,1,1
Cdk19,1,1
Ltk,1,2
Seh1l,1,1
B230118H07Rik,1,1
Ttc1,1,1
Jmjd8,1,1
Sp2,1,2
Adamtsl1,1,1
Mboat2,1,1
Mbd1,1,1
Eif4g2,1,1
Rpl41,1,1
Dcakd,1,1
Ccdc173,1,1
Frg1,1,1
Ick,1,1
Gdap1l1,1,1
Setdb2,1,1
Abcb6,1,1
Ypel3,1,1
Lrriq1,1,1
Zfand1,1,1
Zc3h14,1,1
Nkiras1,1,1
Dcaf7,1,1
Gm16152,1,1
Zfp763,1,1
Mbp,1,1
Trim71,1,1
Vmn2r87,1,1
Fra10ac1,1,1
Snx24,1,1
Exosc1,1,1
Bud13,1,1
6430548M08Rik,1,1
Rmdn3,1,1
Sox11,1,1
Pwp1,1,1
Zfp771,1,1
Car12,1,2
Nin,1,0
Osbpl10,1,2
Kansl3,1,2
Gm15594,1,1
Wdr66,1,2
Ube2v2,1,1
Chsy1,1,1
Jak2,1,1
Paip1,1,1
Antxr2,1,1
Chmp2a,1,1
Clec18a,1,2
Htr7,1,1
Zfp180,1,2
Pgs1,1,1
Ppie,1,1
Slc9a7,1,1
Malt1,1,1
Herpud1,1,1
Gpc5,1,2
Tmem138,1,1
Bckdhb,1,1
Dpp6,1,1
Kdm8,1,2
Tram1,1,1
Ndufa5,1,1
Fam192a,1,2
Mrps36,1,1
Pcyox1,1,1
Atg14,1,1
Rnaseh1,1,1
Nup210,1,1
Nmt2,1,1
Rab27a,1,1
Sept3,1,2
Supt7l,1,1
Scrn3,1,1
Cdh4,1,1
Oxld1,1,1
Chmp7,1,1
Wdfy1,1,1
Smad7,1,1
Dars2,1,1
Gas8,1,1
Zfp81,1,1
Wbp11,1,1
Zfp87,1,1
Poc1a,1,1
Klhl33,1,1
Vdac2,1,1
Atp1a1,1,1
P2rx4,1,2
Rps6ka3,1,1
Atg4d,1,2
Ttll4,1,2
Eif3c,1,1
Sin3b,1,1
Scpep1,1,1
Psmd6,1,1
Kcna2,1,1
Stard4,1,1
Anapc16,1,1
Entpd5,1,1
Wars,1,1
Snx10,1,1
Prkar1b,1,2
Kcnc1,1,2
Cyp4f13,1,1
Cdkn2aipnl,1,1
Cacng7,1,2
Synpo,1,1
Cwc27,1,1
Lrp3,1,1
Mettl6,1,1
Ice2,1,1
Gucd1,1,1
Zfyve1,1,1
Micu2,1,1
Lrwd1,1,1
Rasl10b,1,1
Stat3,1,1
Erlin2,1,1
Cops2,1,1
Rad23b,1,1
Gpatch2l,1,1
Gclm,1,1
Rab27b,1,1
Pcsk7,1,2
Acp6,1,1
4732471J01Rik,1,1
Polr2h,1,1
Bbs12,1,1
Tmem109,1,2
Rrp1,1,1
Fbxl19,1,2
Fbxo38,1,1
Btbd2,1,1
Tmem145,1,2
Tsc22d4,1,1
Rab21,1,1
Ap4e1,1,1
Prpf4,1,1
Gcnt2,1,1
Cdc37,1,2
Caap1,1,1
Egln2,1,1
Zfp37,1,1
Psmc6,1,1
Rnasel,1,1
Ddn,1,1
Lss,1,2
Pcsk1,1,1
Dph3,1,1
Nup50,1,2
Actr1b,1,1
Apaf1,1,1
Klhdc4,1,2
Tmem161a,1,1
Stt3b,1,2
Pqlc2,1,2
Myo19,1,1
Cxxc4,1,1
Zcchc8,1,2
Mrpl3,1,1
Pla2g4e,1,1
Gm15860,1,1
Adcy5,1,1
Adra1d,1,0
Polr2j,1,1
Aatf,1,2
Thrap3,1,2
Nucb2,1,1
Kxd1,1,2
Pknox1,1,1
Aco1,1,1
Gm13562,1,2
Gpr173,1,1
Fyco1,1,1
Rps2,1,1
Sptlc1,1,1
Usp35,1,1
Fbxo41,1,1
Cpsf2,1,2
Hapln4,1,2
Fech,1,1
Nadk2,1,1
Chmp2b,1,1
Gm17106,1,1
Polr1b,1,1
Elac1,1,1
Papss1,1,1
Zfp2,1,1
Poc5,1,1
Dleu2,1,1
Wdr12,1,1
Ppm1d,1,1
Srsf10,1,1
Zbtb38,1,1
Patz1,1,1
Ankrd52,1,2
Elovl1,1,1
Rpp30,1,1
Dynll1,1,1
Nup35,1,1
Stk38,1,1
M6pr,1,1
Gcdh,1,2
Rev3l,1,1
Tsnax,1,1
Lrrc40,1,1
Kcnh7,1,1
Psmg2,1,1
Fbxo36,1,1
Zfp871,1,2
Dhx35,1,1
Zfp787,1,2
Mlip,1,0
Paqr7,1,1
Abca8a,1,1
Slc35a3,1,1
5430416N02Rik,1,1
Pkdcc,1,1
Clcc1,1,1
Rngtt,1,1
Larp1b,1,1
Tcerg1,1,1
Zc3h8,1,1
Gm16552,1,2
Dock6,1,2
Cast,1,1
Mrpl40,1,1
Azin2,1,2
Mtmr2,1,1
Tmed5,1,1
Fbxo45,1,1
Rbm24,1,1
Cnpy2,1,1
Pdia5,1,1
Mphosph6,1,1
Pcbp2,1,1
Aph1a,1,1
B130055M24Rik,1,1
Anapc1,1,2
Fam104a,1,1
Tmem183a,1,1
Iars2,1,1
Lypd1,1,1
Uba1,1,1
Ercc6,1,1
Clta,1,1
Cds1,1,1
Ttc27,1,1
Adrm1,1,1
Soga1,1,2
Bcorl1,1,1
Dpy19l1,1,1
Eif4b,1,2
Mrpl10,1,1
Fam174a,1,1
Ankzf1,1,2
Ppil3,1,1
Ltv1,1,1
Idi1,1,1
Ndrg1,1,1
Ngdn,1,1
Cebpg,1,1
Nyap2,1,1
Scaf4,1,1
Tmem43,1,1
Rad50,1,2
Ilkap,1,1
2310022A10Rik,1,1
Pigf,1,1
Prr16,1,1
Sec23ip,1,1
Zfp1,1,1
Mdp1,1,1
E430024P14Rik,1,2
Gm15608,1,1
Tbc1d2,1,2
Rps24,1,1
Zbtb43,1,1
Dgkd,1,1
Myo5b,1,2
Srsf4,1,1
Bcl2,1,1
Shc2,1,2
L2hgdh,1,1
Gtf2i,1,1
Osgep,1,1
Vdac3,1,1
Syngr3,1,1
Snrpf,1,1
Magee1,1,1
Pcgf1,1,1
Srrm4os,1,2
Csf2rb2,1,2
Rab40b,1,1
Ifitm10,1,1
Ntng2,1,2
Zxdc,1,2
D330041H03Rik,1,1
Timm23,1,1
Oxa1l,1,1
Vars2,1,1
Mapk14,1,2
Scrt1,1,1
Slc7a14,1,1
Pstpip2,1,1
Arrdc3,1,1
Man2a1,1,1
Mypop,1,2
Drc1,1,1
Arpp19,1,1
Dusp8,1,2
Lzic,1,1
Ntsr2,1,1
Trappc3,1,2
Zfp58,1,1
Gab1,1,1
Shcbp1l,1,1
Fbxo31,1,1
Ganab,1,1
Mras,1,1
Ccdc177,1,1
Col4a3bp,1,1
Sema5b,1,1
Necap2,1,1
Cacfd1,1,1
Qsox2,1,2
Inpp5e,1,1
Galc,1,1
Tjp2,1,1
Maoa,1,1
Capn7,1,1
Rab3gap2,1,1
Tmem192,1,1
Tbl3,1,1
Pecr,1,1
Dimt1,1,1
Grsf1,1,1
Alg8,1,1
Dcaf10,1,1
Slc10a7,1,1
Snapc3,1,1
Tada3,1,1
6030443J06Rik,1,1
Ppargc1b,1,1
Zfp330,1,1
1700019D03Rik,1,1
Uhrf1bp1l,1,0
Timm22,1,1
Ipp,1,2
Sipa1l2,1,2
Sugp1,1,2
Pycr2,1,1
Prim1,1,1
Tm7sf2,1,1
Ddx49,1,2
4933404O12Rik,1,2
Tsg101,1,1
Fam102b,1,1
Bcat2,1,2
9530068E07Rik,1,1
Sppl2a,1,1
Aspscr1,1,2
Rbak,1,1
Cnih3,1,2
Ppp4c,1,1
Tfr2,1,1
Ttr,1,1
D3Ertd751e,1,1
Agps,1,1
Coq9,1,1
Nsun6,1,1
Cbll1,1,1
Galnt10,1,1
Slc35f5,1,1
Scn2b,1,2
Akr1b3,1,1
Rpl19,1,1
Slc43a2,1,2
Eif2b5,1,1
Vmp1,1,1
Bcor,1,1
Zfp874b,1,1
Vps36,1,1
Uckl1,1,2
Etv3,1,1
Chfr,1,1
Map3k9,1,1
Rpgrip1l,1,1
Kctd21,1,2
Stx17,1,1
Atp5c1,1,1
Fat1,1,1
Mtm1,1,1
Snrpd1,1,1
Vapb,1,1
Parp2,1,1
4930453N24Rik,1,1
Rpusd4,1,1
Rpl24,1,1
Sde2,1,1
5031434O11Rik,1,1
Lct,1,0
Cryzl1,1,1
Pcbd2,1,2
Ap5m1,1,1
Stx12,1,1
Flna,1,2
Scin,1,1
Gm17399,1,1
Erich1,1,1
Gmfb,1,1
Isoc2b,1,2
Fam120a,1,2
Asb8,1,1
Smarca5,1,1
1110008P14Rik,1,1
Kmt2d,1,2
Trp53bp2,1,1
Elp6,1,2
St8sia3,1,1
Zkscan6,1,1
Mrps30,1,1
Ncbp1,1,1
Zfp276,1,2
Nsa2,1,1
Elfn2,1,2
Ric1,1,1
Pdcl3,1,1
Trim11,1,1
Pwp2,1,1
4732491K20Rik,1,1
Zfp9,1,1
Gm20732,1,1
Ggps1,1,1
C77080,1,2
Ntmt1,1,1
Lamb1,1,0
Naaa,1,1
Gm15328,1,1
Utp14a,1,1
Ruvbl2,1,1
Pmpcb,1,1
Eid1,1,1
AI480526,1,2
Vamp1,1,2
Oscar,1,1
Abca1,1,1
Inha,1,1
Ftsj1,1,1
Pcsk5,1,2
AU041133,1,1
Gm26542,1,1
St8sia1,1,1
Sirt5,1,1
Rdx,1,1
Nkain2,1,2
Gm5148,1,1
Itm2c,1,1
Vwa3a,1,2
Fam219b,1,1
Dusp16,1,1
Tnks,1,1
E130308A19Rik,1,1
Mocs1,1,1
Tmem143,1,2
Etf1,1,1
Tsacc,1,1
Nr2f6,1,1
Brinp3,1,1
Pttg1,1,1
Tet1,1,1
Ago2,1,1
Mcee,1,1
Nif3l1,1,1
Wdr41,1,1
Zfp955b,1,1
Riok2,1,1
N6amt1,1,1
Wrap53,1,2
Fbxo33,1,1
Trp53inp1,1,1
Ly6h,1,1
Slc25a11,1,1
Igsf21,1,1
Tmed4,1,1
Tatdn2,1,1
Dcn,1,1
Cbfa2t3,1,2
Hdac1,1,1
Nup85,1,1
Gna13,1,1
Trappc6b,1,1
Gm28320,1,1
Eogt,1,1
Lman2,1,1
Parn,1,1
Ppp1r2,1,2
Fads2,1,2
Aplf,1,1
Wdr44,1,1
Lactb,1,1
Pop4,1,2
Ap1b1,1,2
Crybg3,1,1
Dtnbos,1,1
Kdelr1,1,1
Usp36,1,2
Gm14393,1,1
Lrrc8c,1,1
Kcnk10,1,1
Pde6d,1,1
Ing2,1,1
Utp14b,1,1
Wdr37,1,1
Rin2,1,1
Lama1,1,1
Pex3,1,1
Nova1,1,1
Git1,1,2
Pgm2l1,1,1
Zfp956,1,1
Ofd1,1,1
Tysnd1,1,1
Ube2l3,1,1
Rasa1,1,1
Gnb1l,1,2
Hemk1,1,1
Rilpl1,1,1
Mzf1,1,1
Mark1,1,1
Gm28294,1,1
As3mt,1,2
L3mbtl3,1,1
Creld2,1,1
Stx3,1,1
Scaf11,1,1
Spats2l,1,1
Ube2g2,1,2
Xpo1,1,1
BC052040,1,1
Impa1,1,1
Ppan,1,1
Homez,1,1
Mtmr4,1,1
Smarcc1,1,1
Nsmaf,1,1
Chst2,1,1
Msh3,1,1
Ccnk,1,1
Kcnj4,1,1
Frmd5,1,2
Anapc4,1,1
Impad1,1,1
Gm14399,1,1
Zfp641,1,1
Gpatch3,1,1
Ap1m1,1,1
Trim17,1,1
Ngly1,1,1
Tspyl4,1,1
Serpinb8,1,1
Fasn,1,2
Gabrg3,1,2
Lcmt2,1,1
Ulk3,1,1
Sdc2,1,1
Noc3l,1,1
Pcyox1l,1,1
St6galnac4,1,1
Ppp1r15b,1,1
Slc46a3,1,2
Zbbx,1,1
Zfp943,1,1
Evc,1,1
Sdk1,1,2
Fam20b,1,1
Cotl1,1,1
Rprd1b,1,1
Pcid2,1,2
Gm12905,1,1
Gpc1,1,0
Slc39a9,1,1
St3gal5,1,1
Anxa7,1,1
Zdhhc15,1,1
Zfp142,1,1
Rpl10,1,1
Zbtb7a,1,1
Tmpo,1,1
Nudt16l1,1,1
Aff1,1,1
6030442K20Rik,1,1
Slc25a42,1,1
Gtpbp10,1,1
Zfp934,1,1
Tab2,1,1
2810404M03Rik,1,1
Tmem25,1,1
St8sia3os,1,1
Jpx,1,1
2410131K14Rik,1,1
Fau,1,1
Mfsd8,1,1
Tubb3,1,1
Psen1,1,1
Mcts2,1,1
Zfp451,1,1
Slc7a8,1,1
Nol9,1,1
Gm10373,1,1
Gm15832,1,1
Slc30a9,1,0
9330159M07Rik,1,1
Rpl34,1,1
Rras2,1,2
Rsl24d1,1,1
Sdad1,1,1
Sumo1,1,1
Pxn,1,2
Plekha2,1,1
Anxa11,1,1
Asb1,1,2
Ctps2,1,1
Rhobtb1,1,0
Ccdc6,1,1
Fhl2,1,1
Rpa1,1,2
Ppip5k2,1,0
D6Wsu163e,1,1
Fam173a,1,1
Dnajb6,1,1
Otub2,1,1
Gm14169,1,1
G6pdx,1,1
Sdccag8,1,1
Tmem104,1,2
Slc16a7,1,1
Sgpp2,1,1
Rdh10,1,1
Atad5,1,2
Tep1,1,1
Trim24,1,1
Msl2,1,1
Haghl,1,2
Vps72,1,2
Ube2e1,1,1
Inafm1,1,1
Bcap29,1,1
Ndufa9,1,1
Tob1,1,1
Zfp354a,1,1
Rrp9,1,1
Mknk2,1,1
Srr,1,1
Map2k5,1,1
Zfp809,1,1
Puf60,1,1
Tbata,1,1
Ighmbp2,1,2
Kat2b,1,1
Ssbp1,1,1
Arhgef10,1,1
Samd14,1,2
Tomm6,1,1
Zfp617,1,1
Fgfr2,1,1
Glce,1,1
Nme7,1,1
Ivns1abp,1,1
Wdpcp,1,0
Zfand2b,1,1
Tsfm,1,1
Pnpla3,1,1
Npas2,1,2
Pi4k2a,1,1
Cep135,1,1
Dpagt1,1,1
Fbxl12,1,1
Scarb2,1,1
Abcc8,1,1
Stx18,1,1
Itgbl1,1,1
Exoc3,1,1
Hint3,1,1
Zfp583,1,1
Trappc10,1,1
Foxo3,1,1
Nmnat3,1,1
Sp3,1,1
Rnf144b,1,1
Ndst3,1,1
Chmp4b,1,1
Larp7,1,1
Ptpn13,1,0
Rexo4,1,1
Lrrc6,1,1
Sec31a,1,1
Pusl1,1,1
Spats2,1,1
Nsun5,1,1
Fbxo3,1,1
Ppp1r1a,1,1
Ap1g1,1,1
Hs6st2,1,1
Mrpl48,1,1
Parp9,1,1
Ets2,1,2
Add2,1,0
Pld1,1,1
Chd1l,1,2
Gm29642,1,1
Catsperg1,1,2
Scyl3,1,1
Sept6,1,1
Podxl2,1,1
Gm10827,1,1
Ntn3,1,1
Tctn1,1,1
Sema6a,1,1
Xpot,1,1
Adck2,1,1
Mynn,1,1
Fhl1,1,1
5031439G07Rik,1,2
Ccdc77,1,1
Cd81,1,2
1700111E14Rik,1,0
Lrrc73,1,1
Spsb3,1,1
Eaf1,1,1
Cep57l1,1,1
Efcab2,1,1
Elac2,1,1
Stard7,1,1
Cluh,1,2
Bcl9,1,1
Ric3,1,2
Csad,1,1
Wdr27,1,1
Alkbh6,1,1
Stk33,1,1
Wtap,1,1
Ccdc86,1,1
Mtch2,1,1
Tmem219,1,2
Nphp4,1,1
Oplah,1,2
Nelfe,1,1
Mtfmt,1,2
Hat1,1,1
Uba52,1,1
Vkorc1l1,1,1
Dhx37,1,1
Pgam5,1,1
Dpp9,1,2
Firre,1,1
Phlpp2,1,1
Polr3d,1,1
Sf3b1,1,1
1810024B03Rik,1,1
Gpatch11,1,1
Poldip3,1,1
9330179D12Rik,1,1
Slc35a2,1,1
Tnfaip1,1,1
Ephx2,1,1
Fiz1,1,1
Zfp563,1,1
Pnldc1,1,1
Ikbkg,1,1
Abcg2,1,1
Nus1,1,1
Arl13b,1,1
Bid,1,2
Tbc1d31,1,1
Sri,1,1
Pms1,1,1
Ptma,1,1
Parvb,1,1
Naa50,1,1
Inpp4b,1,1
Gpaa1,1,1
Phyhipl,1,1
Slc25a46,1,1
Ankrd27,1,1
Rps6kb1,1,1
Tmem33,1,1
Gpr137,1,1
0610012G03Rik,1,1
Tmem117,1,1
Plekhj1,1,1
Pcyt1b,1,1
Hykk,1,1
Npc1,1,1
Klhl32,1,1
Vps37a,1,1
Kctd5,1,1
Zfp712,1,1
Tmem123,1,1
Gm20721,1,1
Mblac2,1,1
Zfp507,1,1
Gm3248,1,1
Zfp106,1,1
Ankrd39,1,1
Gzmk,1,1
Pnpt1,1,1
Kdm5a,1,1
Mterf3,1,1
6720489N17Rik,1,1
Fndc5,1,1
Dram1,1,1
Top2b,1,1
Sowaha,1,1
Fn3k,1,1
Snx11,1,1
Dpy30,1,1
Prrt3,1,2
Pafah1b2,1,1
Rundc3b,1,0
Arid3b,1,2
9530052E02Rik,1,1
Pgm2,1,1
Trmt2b,1,1
Amdhd2,1,1
Map3k14,1,2
Galnt2,1,2
Blzf1,1,1
Tpt1,1,1
Arsb,1,0
Zwint,1,1
Ptprz1,1,1
Cdc123,1,1
Idh3a,1,2
Hmgn2,1,1
Snrnp27,1,1
Sept2,1,1
Plxna3,1,1
Trabd2b,1,1
Psmb2,1,1
Plaa,1,1
Sh2d3c,1,2
Nfyc,1,1
Yae1d1,1,1
Rps27a,1,1
Gm12258,1,1
Kctd6,1,1
Acad8,1,1
Hmgb1,1,1
Lmo3,1,0
Sema4f,1,1
Trit1,1,2
Rasgrf2,1,1
Cnbd2,1,2
1700066M21Rik,1,1
4930444P10Rik,1,1
Cox19,1,1
Zfp579,1,2
Ankle2,1,1
Slc2a6,1,1
Catsperd,1,1
Wrn,1,1
Zfp26,1,2
Samd8,1,1
Prpf18,1,1
Rhot1,1,1
5430402O13Rik,1,1
Slc11a2,1,2
Mier1,1,1
Slc39a2,1,1
Wdr77,1,1
Dact2,1,1
March4,1,1
Gpr155,1,1
Gm14326,1,1
Dld,1,1
Ik,1,1
9930104L06Rik,1,1
Lasp1,1,1
Pdp1,1,1
Mtpn,1,1
Gm16272,1,1
Atp5h,1,1
Vcpip1,1,1
Mrps18c,1,1
Elmo2,1,2
Foxg1,1,1
Slc39a7,1,1
B3gntl1,1,1
N4bp2,1,1
Rnf32,1,1
Psmc5,1,1
Trub2,1,1
Myl6,1,1
Vps35,1,2
Cpd,1,1
Gm13481,1,1
Itgav,1,1
AW146154,1,1
Dbx2,1,1
Ptk7,1,2
Commd2,1,1
Eif3g,1,1
Hypk,1,1
Dync2li1,1,1
Spag7,1,1
Setd7,1,1
Rnf114,1,2
Pim2,1,1
Ttc9c,1,1
Slc24a4,1,2
A330093E20Rik,1,1
Manf,1,1
Nars,1,1
Tmem56,1,1
Anks1,1,1
Ccpg1,1,1
Atxn7l3,1,2
Slc37a3,1,1
Comt,1,2
Sys1,1,2
Rars2,1,1
Gpsm2,1,1
Txndc12,1,1
Pomp,1,1
Faf2,1,2
Pphln1,1,1
Pola2,1,1
Tcp11l2,1,1
Gm14296,1,1
Ranbp2,1,1
Matn2,1,1
Zmynd19,1,1
Rnf180,1,1
Trappc2,1,1
Rspo3,1,1
Usp13,1,1
Slu7,1,1
Tomm70a,1,1
Slc6a9,1,1
Khnyn,1,1
Slc1a4,1,1
Pnpo,1,1
Ubxn8,1,1
Snhg5,1,1
Dtd2,1,1
3010001F23Rik,1,2
Tmem131,1,1
Mospd1,1,1
Gtf2h5,1,1
Arl2bp,1,1
4930452B06Rik,1,1
Rmdn1,1,1
A430005L14Rik,1,1
Smarca1,1,1
Lhx2,1,1
Plcl2,1,1
Plekhf2,1,1
Nufip2,1,2
Ddx18,1,1
Hspa9,1,1
Cenpu,1,1
Adam19,1,1
Tspan7,1,0
Tvp23a,1,2
Stambp,1,1
Rcan1,1,0
Prmt8,1,1
Mlh3,1,2
Rps3,1,1
Gsto1,1,1
Cdc42,1,1
Col15a1,1,1
Meis2,1,0
Dand5,1,2
Nxph1,1,1
Mospd2,1,1
Dhrs7b,1,2
Eps15,1,2
4933406C10Rik,1,1
Zkscan14,1,1
Leng9,1,1
Scmh1,1,1
Efnb2,1,2
Tbca,1,1
Slc26a10,1,2
Fitm2,1,1
Zfp938,1,1
Acox1,1,2
Tle3,1,1
Atmin,1,1
Gm6999,1,1
2900005J15Rik,1,1
Cask,1,1
Slc4a2,1,2
Zfp770,1,1
Nhlrc3,1,1
Bud31,1,1
Lnx2,1,2
Ino80b,1,1
Gpld1,1,1
Lman1,1,1
Zfp800,1,1
Synj1,1,1
Plekhh2,1,2
Palmd,1,0
Tank,1,1
Mapre1,1,1
Fras1,1,1
Lyrm4,1,1
Arhgdia,1,1
4921531C22Rik,1,1
Glmn,1,1
Lzts1,1,1
Eef2k,1,2
Sh3bp5l,1,1
Ago1,1,1
Pnrc2,1,1
Dnajc25,1,2
Suco,1,1
Gnpat,1,1
Rnf167,1,1
Svip,1,1
Zkscan17,1,2
Gnai2,1,2
Slc31a2,1,1
Pin1,1,2
C730034F03Rik,1,1
Zranb3,1,1
Slc22a4,1,1
Akr1e1,1,1
Prkar2a,1,1
Sumo2,1,2
2310058D17Rik,1,1
Uqcc1,1,1
Fancl,1,1
Zfp101,1,2
Tnfrsf21,1,1
Zcchc3,1,1
Tpgs2,1,1
A230077H06Rik,1,1
Vmn2r86,1,1
Rabggtb,1,1
Unc13c,1,0
B2m,1,1
Med23,1,1
Lrrtm3,1,0
Trpv2,1,2
Nphp1,1,1
Aip,1,1
Twsg1,1,1
Clec2l,1,1
2410002F23Rik,1,1
Lmbrd1,1,1
Alg12,1,1
Dpysl3,1,1
Zfp82,1,2
Zfp365,1,1
Klf6,1,1
Nt5dc1,1,1
Atg16l2,1,1
Vps45,1,1
Trhr,1,1
Phf6,1,1
Gm27040,1,1
0610040B10Rik,1,1
Wdr3,1,1
Tpcn1,1,2
Cpne9,1,1
Erap1,1,1
Slc2a9,1,1
Atp5g2,1,1
Galk2,1,2
Itgb8,1,1
Tmem184c,1,1
Taf5,1,1
Pianp,1,1
Smox,1,1
Echdc2,1,1
Slc9a5,1,2
Cct4,1,1
Gm13563,1,1
Vps37b,1,1
Mdga1,1,2
Fars2,1,1
Hsdl2,1,1
Becn1,1,2
Mul1,1,1
Tcea1,1,1
AU022252,1,1
Pcdhb22,1,1
Rad51ap2,1,1
Snx19,1,1
Lrguk,1,1
Frmpd3,1,1
Cmya5,1,2
Cpm,1,1
Pef1,1,1
L3hypdh,1,1
Zswim7,1,2
Myh10,1,1
