,DEG,pred
Cntrl,1,1
Dolk,1,1
Dock11,1,1
Clptm1,1,1
Wdsub1,1,1
Usp49,1,1
A430106G13Rik,1,1
Unc45a,1,1
8430429K09Rik,1,1
Edc3,1,1
Piga,1,1
Slc25a28,1,1
Sdhc,1,1
Utp18,1,1
Hmgn3,1,1
Ythdf1,1,1
Slc25a19,1,1
Tet1,1,1
Tprkb,1,1
Vangl1,1,1
Zfp946,1,1
Arhgdia,1,1
Mccc1,1,1
Ppfia1,1,1
Mphosph10,1,1
Arhgap39,1,1
Rpa1,1,1
Hykk,1,1
Enpp4,1,1
Dock6,1,1
Eci1,1,1
Adal,1,1
Alg9,1,1
Slc6a6,1,1
Mospd1,1,1
Adap1,1,1
Gpr180,1,1
Ephx4,1,1
Ccz1,1,1
Tmem14a,1,1
Elmod3,1,1
Ctsd,1,1
Aldoc,1,1
Ing2,1,1
Lrrc45,1,1
Cxadr,1,1
Tmem169,1,1
Ranbp1,1,1
Cog8,1,1
Dhfr,1,1
Iqsec2,1,1
Zbtb10,1,1
Rbm20,1,2
Capns1,1,1
Larp7,1,1
Rbms2,1,1
Nek4,1,1
Arhgef25,1,1
Rpl35,1,1
Gm20404,1,1
Lpcat3,1,1
Cyp4f17,1,1
Bad,1,1
Palmd,1,1
Macrod2os1,1,1
Emx2os,1,1
Eef1g,1,1
Gpr162,1,1
Nudcd2,1,1
Atp5g1,1,1
Dnaja4,1,1
Iars2,1,1
Etfdh,1,1
Sft2d1,1,1
Zkscan6,1,1
Arhgef3,1,2
Ehd1,1,1
Poglut1,1,1
B4galt4,1,1
Ptpru,1,1
Zc3h13,1,1
Pde9a,1,1
Imp4,1,1
Mrpl40,1,1
Setdb1,1,1
Leng9,1,1
Ap1s1,1,1
Fam57b,1,1
Zfp511,1,1
Bex4,1,1
Gm14410,1,1
Thap2,1,1
Erlin1,1,1
Slc25a53,1,1
Fads1,1,1
Rab27a,1,1
Fgfr1op2,1,1
Pacs2,1,1
Efna5,1,1
Pex5,1,1
Ring1,1,1
Zfyve16,1,1
Tmem39b,1,1
Ints1,1,1
Neurl4,1,1
Nop56,1,1
Gnl3l,1,1
4931406C07Rik,1,1
Unc119b,1,1
Zfp595,1,1
Soga1,1,1
Bfar,1,1
Wtip,1,1
Lancl2,1,1
Daglb,1,1
Plat,1,1
Magohb,1,1
Lonp1,1,1
Zw10,1,1
Wdr36,1,1
4933431E20Rik,1,1
Ikzf4,1,1
Tnpo2,1,1
2310022A10Rik,1,1
Bax,1,1
Gss,1,1
Atp1b2,1,1
Adpgk,1,1
Adam15,1,1
Galnt18,1,2
Usp48,1,1
Pik3c2b,1,2
Tmem229b,1,1
Syt3,1,1
Mkrn1,1,1
Fzd3,1,1
Htra1,1,1
Slc7a6os,1,1
Ppm1f,1,1
Atxn3,1,1
Map3k12,1,1
Zscan21,1,1
Ubfd1,1,1
Cdr2l,1,1
Rxrb,1,1
Sel1l,1,1
Nup107,1,1
Disp2,1,1
Eno2,1,1
Zfp266,1,1
Zfp110,1,1
Galnt14,1,1
Morf4l2,1,1
Arhgap10,1,1
4930444P10Rik,1,1
Zfp934,1,2
Commd10,1,1
Hspa13,1,1
Zfp444,1,1
Tmem150a,1,1
Zfp566,1,1
Trabd,1,1
Slc24a5,1,1
E130309D02Rik,1,1
Mfsd6,1,1
Siae,1,1
Ctso,1,1
Hnrnpf,1,1
Safb,1,1
Adcy5,1,2
Sept3,1,1
Pwwp2a,1,1
Gnb5,1,1
Rabl3,1,1
Ppp2r5d,1,1
Noc2l,1,1
Zfp94,1,1
Chmp4b,1,1
Zbtb4,1,1
Ift122,1,2
Skp1a,1,1
Trappc13,1,1
Rgp1,1,1
Zbed4,1,1
Cx3cr1,1,2
Tceal5,1,1
Nxf1,1,1
Arf1,1,1
Slc2a8,1,1
Elac1,1,1
Fgf2,1,1
Krt222,1,1
Reep3,1,2
Parp9,1,1
Fuz,1,1
Mfap1b,1,1
Zdhhc6,1,1
Rab3gap1,1,1
Sin3a,1,1
Zfp57,1,1
Ncl,1,1
Tbc1d2b,1,1
2810002D19Rik,1,1
Ncoa4,1,1
Uvssa,1,1
Por,1,1
Mob1a,1,1
Axin1,1,1
Trim17,1,1
Zfp239,1,1
C1d,1,1
Acsbg1,1,1
Zfp369,1,1
Stxbp1,1,1
Smim4,1,1
Gprasp2,1,0
Chd5,1,1
Adra1b,1,2
Sec11a,1,1
Yipf6,1,1
Paqr3,1,1
Becn1,1,1
Slc12a5,1,1
Cdc26,1,1
Aars,1,1
Them4,1,1
Setd1b,1,1
Zfp62,1,1
Rap2b,1,1
Igdcc3,1,1
Fuca2,1,1
1810055G02Rik,1,1
Mfsd1,1,1
Grm4,1,1
Ufm1,1,1
Nup50,1,1
Blvra,1,1
Adhfe1,1,1
Dnajb9,1,1
Bhlhe41,1,1
Ndufv1,1,1
Tspan15,1,1
Gipc1,1,1
Mrps9,1,1
Isg20l2,1,1
Cetn3,1,1
Gm4631,1,0
Aldh3a2,1,1
Prkcsh,1,1
Eif2b3,1,1
A330040F15Rik,1,1
Mrpl57,1,1
Ing1,1,1
Ccdc85b,1,1
Comt,1,1
Ttc9c,1,1
Bloc1s5,1,1
Pcdhb22,1,1
Calcoco1,1,1
Ndufs8,1,1
Cnksr3,1,1
Actr2,1,1
Oprl1,1,1
Cyb5a,1,1
Bcdin3d,1,1
Exosc3,1,1
Dnttip2,1,1
Uspl1,1,1
Prelid1,1,1
Cct6a,1,1
Mtfr1l,1,1
Ccdc173,1,1
Sdhaf2,1,1
Rsad1,1,1
Usp6nl,1,1
Nptx2,1,1
Gm26621,1,1
Med19,1,1
Mpg,1,1
Igsf8,1,1
Bahd1,1,1
Snupn,1,1
Phyh,1,1
Uevld,1,1
Pstk,1,1
Sf3a1,1,1
Gtf2b,1,1
Nabp2,1,1
Syt4,1,1
Slc36a4,1,1
Impdh1,1,1
Wdr37,1,1
Psmd12,1,1
Acad8,1,1
Aven,1,1
Zfp143,1,1
Rragc,1,1
Vps35,1,1
Gmppa,1,1
Slc30a6,1,1
Mmgt1,1,1
Acp2,1,1
Flot2,1,1
Cdc7,1,1
Amotl1,1,1
Zcchc3,1,0
Mrpl13,1,1
Acat1,1,1
Nup188,1,1
Gm15564,1,1
Fbxl19,1,1
Trappc2,1,1
Cnot8,1,1
Ppp1cc,1,1
Gpr108,1,1
Dnajc2,1,1
Nr2f2,1,1
Prr18,1,1
Mef2d,1,1
Eif2s3x,1,1
Ifnar2,1,1
Fbxo4,1,1
Tm2d1,1,1
Naa35,1,1
Slc7a10,1,1
Crtc2,1,1
Tomm6,1,1
4932441J04Rik,1,1
Gadd45gip1,1,1
Gpd1l,1,1
0610009E02Rik,1,1
Ube2z,1,1
Nt5c3b,1,1
Kremen1,1,2
Dr1,1,1
Scamp3,1,1
Topbp1,1,1
Tcte2,1,1
Tmem260,1,1
Ino80e,1,1
Setd1a,1,1
Wdr1,1,1
Ssu72,1,1
Tsc2,1,1
Tmem199,1,1
Eogt,1,1
Arl6ip4,1,1
Hexa,1,1
Sptb,1,1
Mcm7,1,1
Pigt,1,1
Kcnn3,1,1
C030047K22Rik,1,1
Erap1,1,1
Dis3,1,1
Zfp287,1,1
Ubap2,1,1
Cdc37,1,1
Rsph3a,1,1
Man2a2,1,1
Fam151b,1,1
Gm15478,1,1
Tyw5,1,1
Thoc1,1,1
Mrpl37,1,1
Gtf3c4,1,1
Bzw1,1,1
Pole4,1,1
Fam13a,1,1
Slc41a1,1,1
Gm14455,1,1
Cnppd1,1,1
Trim28,1,1
Eapp,1,1
Hdac3,1,1
Zmat2,1,1
Slc6a17,1,1
1110046J04Rik,1,1
Nwd2,1,1
Tmem222,1,1
Zswim7,1,1
Pdcd10,1,1
Wdr91,1,1
Pcnt,1,1
Slc46a3,1,1
Pja1,1,1
Glb1,1,1
Hat1,1,1
Vrk1,1,1
Grsf1,1,1
Armcx2,1,0
Slc25a42,1,1
Abcf2,1,1
Tprgl,1,0
Mospd2,1,1
Sptlc1,1,1
Vps72,1,1
Dse,1,1
Ppp1r7,1,1
Acaa1a,1,1
Tctex1d2,1,1
Tmem126a,1,1
Mlh3,1,1
Tspyl2,1,1
Far2,1,1
Lin7a,1,1
Hs6st2,1,1
Acot6,1,1
Mrps15,1,1
Syvn1,1,1
Vamp3,1,1
Hivep1,1,1
Pycrl,1,1
Plcxd2,1,1
Naf1,1,1
Tpm3,1,1
AI987944,1,1
Mrpl23,1,1
Foxred1,1,1
Arfgap1,1,1
Zfp808,1,1
Myo1b,1,1
AW146154,1,1
Osgep,1,1
Trub2,1,1
Mynn,1,1
Gtpbp3,1,1
Hic2,1,1
Necap1,1,1
D1Ertd622e,1,1
E2f4,1,1
Esf1,1,1
Smn1,1,1
Micall1,1,1
Ahctf1,1,1
Nrgn,1,1
Ctps,1,1
Txnrd1,1,1
Samd10,1,1
Polh,1,1
Lig1,1,1
Asic4,1,1
Prpsap2,1,1
Aldh1l2,1,1
Ptpn23,1,1
Arhgap20,1,1
Txlna,1,1
Mettl2,1,1
Mtx1,1,1
Leo1,1,1
Igsf9b,1,1
Soat1,1,1
Ube2j2,1,1
Alg3,1,1
Efna2,1,1
Lysmd3,1,1
Dgcr8,1,1
Fmnl3,1,1
Aff1,1,2
Xrcc6,1,1
Slc7a2,1,1
Pcif1,1,1
Slc39a13,1,1
C2cd2,1,1
Gdap1,1,1
Mphosph6,1,1
Oscp1,1,1
Ube2ql1,1,1
Rassf1,1,1
Cct5,1,1
Rps6ka2,1,2
Fbxw17,1,1
Sh3bgrl2,1,1
Zfp597,1,1
Trit1,1,1
Wbp11,1,1
Szrd1,1,1
Rabepk,1,1
Mtr,1,1
Kat2a,1,1
Dgkg,1,2
Trmt5,1,1
Fibp,1,1
Bet1l,1,1
Ndufs3,1,1
Necab2,1,1
Os9,1,1
Atf6b,1,1
Gm15902,1,1
Dnmt1,1,1
Pdpr,1,1
Cry1,1,1
Capn15,1,1
Ddx1,1,1
Rer1,1,1
Prss36,1,1
Lrsam1,1,1
Snx17,1,1
Tmem214,1,1
Msto1,1,1
Sgpp1,1,1
Lrfn2,1,2
Socs7,1,1
Gm15952,1,1
Slc35f5,1,1
Mars,1,1
Fam185a,1,1
Ethe1,1,1
Cracr2a,1,1
Kxd1,1,1
Kdm4b,1,1
Snrpd3,1,1
H2afy,1,1
Dnajc17,1,1
4930581F22Rik,1,1
Triap1,1,1
Atp1b1,1,1
Mmp17,1,1
Nup37,1,1
Aamp,1,1
Sp3os,1,1
Nek6,1,1
Krba1,1,1
4930432B10Rik,1,1
4933434E20Rik,1,1
Pim2,1,1
Cntfr,1,1
Atpaf2,1,1
Ak2,1,1
Noa1,1,1
Tmem62,1,1
Slc11a2,1,1
Mfge8,1,1
Gtf3c6,1,1
Polr3a,1,1
Kctd2,1,1
Ccdc92,1,1
Taf1c,1,1
2010300C02Rik,1,1
Rnaseh2a,1,1
Tmem161a,1,1
Ythdc1,1,1
Cdc40,1,1
Tm7sf3,1,1
Git1,1,1
Mknk1,1,1
Polk,1,1
Xpo5,1,1
Cript,1,1
2310058D17Rik,1,1
Mrpl28,1,1
Ndufaf5,1,1
Tmem208,1,1
Eif2s2,1,1
Nfe2l1,1,1
Lamtor5,1,1
Cabp1,1,1
0610009B22Rik,1,1
Tmed1,1,1
Golga5,1,1
Gm1673,1,1
Slc35e2,1,1
BC065397,1,1
Rfx1,1,1
N4bp2l1,1,1
6030442K20Rik,1,1
1700111E14Rik,1,1
Gm20033,1,1
Rnf187,1,1
Lrrc24,1,1
Aco1,1,1
Arl6,1,1
Rpain,1,1
Vps37b,1,1
Egf,1,1
Zdhhc1,1,1
Spag1,1,1
Mtif3,1,1
Adam19,1,1
Ptk7,1,1
Bola2,1,1
Smarce1,1,1
Klhdc4,1,1
Klhl9,1,1
Pfdn5,1,1
B3galnt1,1,1
Harbi1,1,1
Gdap1l1,1,1
Alg11,1,1
Tfeb,1,1
Golm1,1,1
Slc35c2,1,1
Zfp518a,1,1
Grin1,1,1
Rexo2,1,1
Thyn1,1,1
Lipa,1,1
Cic,1,1
Tmed5,1,1
Tomm40,1,1
Dhx29,1,1
Mlf2,1,1
Mirg,1,1
4930525G20Rik,1,1
Dgkz,1,1
Sp3,1,1
Sass6,1,1
Rab22a,1,1
Radil,1,1
Gm17092,1,1
Bop1,1,1
Kbtbd11,1,1
Prkcg,1,1
Rbm18,1,1
Fez2,1,1
Pnpla6,1,1
Slc25a33,1,1
Kansl3,1,1
Faah,1,1
Creg1,1,1
Cep89,1,1
Kcnj10,1,1
Pop1,1,1
Csnk1e,1,1
1700021F05Rik,1,1
Ppa2,1,1
Zfp365,1,1
Rrs1,1,1
Napa,1,1
Gm16083,1,1
Cisd1,1,1
Smyd4,1,1
Tmem68,1,1
Mrpl2,1,1
Isca1,1,1
Prrc2a,1,1
Ugcg,1,1
Gan,1,1
Idh3g,1,1
Slc8a2,1,1
Cep152,1,1
Smim13,1,1
Zfp963,1,1
Cdkn2aip,1,1
Gid4,1,1
Tbc1d30,1,1
Tex261,1,1
Nipsnap3b,1,1
Sod1,1,1
Pigu,1,1
Eml1,1,1
Smim14,1,1
Klf13,1,1
Vps26b,1,1
Lrrc57,1,1
Cdk5rap3,1,1
Klf3,1,1
Fam162a,1,1
Nexn,1,1
Snrpd1,1,1
Ppfia3,1,1
Psmb4,1,1
Ciz1,1,1
Wbp1,1,1
Lhfpl2,1,1
Sgta,1,1
Taf10,1,1
Rpf2,1,1
Pigc,1,1
BC005624,1,1
Elfn1,1,1
Mcoln1,1,1
Gm9828,1,1
Gnb2,1,1
Ikbkb,1,1
Samd5,1,1
Gm17484,1,1
Cul4b,1,1
Gng2,1,1
Hbegf,1,1
Pitpnm2,1,2
Abcb10,1,1
Tmem242,1,1
Fbxl12os,1,1
Msh6,1,1
5430402O13Rik,1,1
Sap30l,1,1
5730480H06Rik,1,2
Stx1a,1,1
Zfp81,1,1
Saysd1,1,1
Rabif,1,1
Kbtbd3,1,1
Asna1,1,1
Catsper2,1,1
Ephb6,1,1
4933439C10Rik,1,1
Gm26901,1,1
Gm10501,1,1
Ercc5,1,1
Ints3,1,1
Lysmd2,1,1
4930545L23Rik,1,1
Lmnb1,1,1
Zfp428,1,1
Hspa9,1,1
Gpr19,1,1
Lrrc29,1,1
Slc25a13,1,2
Pbx4,1,1
Fiz1,1,1
Dgat1,1,1
Wdr19,1,1
2810001G20Rik,1,1
Ndufs6,1,1
Gm28379,1,1
Mettl21a,1,1
Zfp655,1,1
Gpkow,1,1
Mrpl18,1,1
Ypel1,1,1
Cln3,1,1
Klhl42,1,1
Cfp,1,0
Polr3h,1,1
Ccnjl,1,1
Eps15,1,1
Rpa3,1,1
Ano10,1,1
Zfyve27,1,1
Lrrn3,1,1
Mrps5,1,1
Zfp169,1,1
Primpol,1,1
Slc39a3,1,1
Zfp273,1,1
Cdc42ep3,1,1
Pdha1,1,1
Tnfaip6,1,1
Eif2b4,1,1
Slc33a1,1,1
Mib2,1,1
4930556N13Rik,1,1
Inip,1,1
Disc1,1,1
C77080,1,1
A730056A06Rik,1,1
Eri2,1,1
Rwdd1,1,1
Mtrr,1,1
Elk3,1,1
Rcan3,1,1
Nosip,1,1
Dcaf11,1,1
Pcdhb21,1,1
Hps5,1,1
Fis1,1,1
Cndp2,1,1
D430042O09Rik,1,2
Sel1l3,1,1
Txndc17,1,1
Scamp2,1,1
Crnkl1,1,1
L1cam,1,1
Abca2,1,1
Gaa,1,1
Tmem14c,1,1
Cenpo,1,1
Hsph1,1,1
Anp32e,1,1
Tbc1d22b,1,1
Cse1l,1,1
Slc39a11,1,2
Ablim3,1,1
Msl2,1,1
Trim27,1,1
Afg3l2,1,1
4930444A19Rik,1,1
Med17,1,1
Kif26b,1,2
Gm28403,1,1
Scoc,1,1
Gpr107,1,1
Ndufa5,1,1
Eaf1,1,1
Armc6,1,1
1700028E10Rik,1,1
Cenpp,1,2
Med21,1,1
Ppard,1,1
Cacng8,1,1
Terf2,1,1
Fance,1,1
Eif5a,1,1
Ebag9,1,1
2310009B15Rik,1,1
Ing4,1,1
Mrpl30,1,1
Rccd1,1,1
Coq10a,1,1
Rbak,1,1
Dtnbp1,1,1
Vgll4,1,1
Haus2,1,1
Tm9sf3,1,1
2900005J15Rik,1,1
Ap3m1,1,1
Ccdc136,1,1
Wdr92,1,1
Zfp65,1,1
Tnks1bp1,1,1
Nop58,1,1
Kat7,1,1
Cops4,1,1
Trappc3,1,1
Dynlrb1,1,1
Hs3st1,1,1
Azi2,1,1
Ctsb,1,1
Pigg,1,1
Extl2,1,1
Slc26a8,1,1
Fbxl16,1,1
Tm6sf1,1,1
Glrx,1,1
Plod2,1,1
Mat2b,1,1
Rfng,1,1
Nox1,1,1
Usp2,1,1
Taok2,1,1
Plekhg3,1,1
Zfp90,1,1
Rab3ip,1,1
Klhdc3,1,1
Vps29,1,1
Aaas,1,1
Bdh1,1,1
Prmt3,1,1
Cacna1h,1,1
Bbs12,1,1
Srpk1,1,1
Asb5,1,1
Uap1,1,1
AV039307,1,1
Glmn,1,1
Pdhx,1,1
9530051G07Rik,1,1
Cc2d1a,1,1
Lhpp,1,2
Gpx1,1,1
Gm11084,1,1
Rfxap,1,1
Lmbr1l,1,1
Ddx27,1,1
AI504432,1,1
Mrpl19,1,1
Zadh2,1,1
Gemin8,1,1
Copb2,1,1
Inha,1,1
Slc35b4,1,1
Plod1,1,1
Tpm4,1,1
Prdx2,1,1
Pomgnt2,1,1
Gpc4,1,1
Cog2,1,1
4930579G18Rik,1,1
Cox19,1,1
Chchd4,1,1
Ciapin1,1,1
Csnk1g2,1,1
Zbtb2,1,1
Tmed7,1,1
Lsm14b,1,1
Atl3,1,1
Gabra3,1,2
2900079G21Rik,1,1
6330562C20Rik,1,1
Gm1992,1,1
Slc15a4,1,1
Otud6b,1,1
Nacc2,1,1
Snapc1,1,1
Spata24,1,1
Tmem11,1,1
Hid1,1,1
Serp1,1,1
Nudt4,1,1
Ip6k2,1,1
Ccdc15,1,1
Zcchc17,1,1
Bcl10,1,1
Cnbp,1,1
Slu7,1,1
Rint1,1,1
Zfp772,1,1
Pfkfb2,1,1
Hspd1,1,1
Ttc38,1,1
Pop7,1,1
Dact3,1,1
Rtel1,1,1
Pitpnm1,1,1
Adprh,1,1
1700123M08Rik,1,1
Ankrd24,1,1
Cmc1,1,1
Yeats4,1,1
Mtfr1,1,1
Echdc1,1,1
Usf2,1,1
Fam114a1,1,1
Timm21,1,1
Nsun5,1,1
Zfp667,1,1
Tma7,1,1
Ampd2,1,1
Mdm1,1,1
Pdhb,1,1
Mtmr6,1,1
Zfp354c,1,1
Lsg1,1,1
Fkbp2,1,1
Adam11,1,1
1110065P20Rik,1,1
Nr6a1os,1,1
Mtap,1,1
Ndufb10,1,1
Rab4b,1,1
Psmd7,1,1
Zfp286,1,1
Vac14,1,2
Mrpl15,1,1
Capn10,1,1
4930556J24Rik,1,1
Alkbh5,1,1
Gm26935,1,1
Zfp618,1,1
Ranbp3,1,1
Ube2m,1,1
Klf15,1,1
Sirt4,1,1
Sirt1,1,1
Pelp1,1,1
Phax,1,1
Dusp6,1,1
Foxj2,1,1
Prpf4,1,1
Slc26a11,1,1
Pea15a,1,1
Slc45a4,1,1
Zhx1,1,1
Cox11,1,1
4933411O13Rik,1,1
Ccdc186,1,1
Slc35a4,1,1
Cdipt,1,1
Wdr89,1,1
Gtf2h3,1,1
Gm15494,1,1
Rbm11,1,1
Enho,1,1
Zfand1,1,1
Zkscan16,1,1
Rars,1,1
Tmem216,1,1
Kri1,1,1
Ppargc1b,1,1
Zfp146,1,1
Mul1,1,1
Acat2,1,1
Gspt2,1,1
Abca7,1,1
Timm13,1,1
Ccdc28a,1,1
Max,1,1
Pop4,1,1
Nicn1,1,1
Bend4,1,1
Ten1,1,1
Pmvk,1,1
2310015A10Rik,1,1
Tmem120a,1,1
Taf9b,1,1
Zfp579,1,1
Zfp112,1,1
Gm26760,1,1
Wsb2,1,1
Ttyh3,1,1
Dgka,1,1
Commd4,1,1
Srpr,1,1
Blm,1,1
E2f5,1,1
Mtfmt,1,1
Gm10563,1,1
Gars,1,1
Nsmce1,1,1
1700037C18Rik,1,1
Ankra2,1,1
Pram1,1,1
Abcc1,1,1
Diablo,1,1
Ghitm,1,1
Hadhb,1,1
Ctr9,1,1
Spag7,1,1
Spink10,1,1
Opa3,1,1
Rabl2,1,1
Cox7a2l,1,1
Eif3l,1,1
Gm15246,1,1
Cnpy3,1,1
Pla2g6,1,1
Usp12,1,1
Aasdhppt,1,1
Abtb1,1,1
Lmtk3,1,1
Slc7a1,1,1
Pcyox1l,1,1
Ifitm7,1,1
Atg4d,1,1
Copz1,1,1
Spire2,1,1
Zbtb8os,1,1
Hsf2,1,1
Syp,1,1
Mpdu1,1,1
Snx5,1,1
Pmpca,1,1
Gm15520,1,1
Mgmt,1,1
Lamtor3,1,1
Cldn10,1,1
Ik,1,1
D030068K23Rik,1,1
Hspbp1,1,1
Prdx1,1,1
Tbkbp1,1,1
Tmem17,1,1
Gm15563,1,1
Ak6,1,1
Ccdc25,1,1
Lnx2,1,1
Eif4ebp2,1,1
Dnajb5,1,1
2410002F23Rik,1,1
Fam53a,1,1
Pigh,1,1
Inpp5k,1,1
Hmgn2,1,1
Phb2,1,1
Rbm12b2,1,1
Med31,1,1
Erh,1,1
Cdk4,1,1
Nfic,1,1
Uchl5,1,1
Cstf2t,1,1
Tmem33,1,1
Zscan12,1,1
D8Ertd738e,1,1
Tmem43,1,1
Pde5a,1,2
Gm19705,1,1
Epn1,1,1
Abcd1,1,0
Chst15,1,1
Polr3f,1,1
Amfr,1,1
Fscn1,1,1
Wdr47,1,1
Rnf5,1,1
9230114K14Rik,1,1
Dld,1,1
E4f1,1,1
Dpagt1,1,1
Man1b1,1,1
Efnb3,1,1
Zkscan17,1,1
Zscan29,1,1
Cby1,1,1
Ttc1,1,1
Uck1,1,1
Zfp58,1,1
Zmpste24,1,1
Chd1l,1,1
Gm13402,1,1
Asnsd1,1,1
Diras2,1,1
Ube4bos1,1,1
Ppp2r3c,1,1
Ccdc28b,1,1
Tollip,1,1
Zfp780b,1,1
Rnf11,1,1
Usp5,1,1
Abhd8,1,1
Dhx40,1,1
Gm4673,1,1
Zc3h11a,1,1
Zbtb6,1,1
Krt10,1,1
Dus4l,1,1
Dhx33,1,1
Irf3,1,1
Vps52,1,1
Sdhaf1,1,1
Cx3cl1,1,1
Fam189a2,1,1
Mmd,1,1
Map1lc3a,1,1
Ccdc112,1,1
Slc30a1,1,1
Ttpal,1,1
Usp36,1,1
Cxxc1,1,1
Ttll1,1,1
Rab18,1,1
Slc1a6,1,1
Ccnc,1,1
Slc35e3,1,1
Actl6a,1,1
Tcof1,1,1
Dis3l,1,1
Rrp15,1,1
Cops7a,1,1
Coq9,1,1
Stambp,1,1
Ndufc1,1,1
Kif21b,1,1
Fsd1,1,1
Zfp668,1,1
Coil,1,1
Ostc,1,1
Arl2,1,1
Utp3,1,1
Idh3a,1,1
Map7d2,1,1
Eif2b2,1,1
Etaa1,1,1
Whrn,1,1
Tarsl2,1,1
Mok,1,1
Slc38a10,1,1
Arl4c,1,1
Dusp7,1,1
Sh3pxd2a,1,1
Akirin1,1,1
Ankrd54,1,1
Prr14,1,1
Wdr34,1,1
Arl8a,1,1
Gm11655,1,1
Tada1,1,1
Myh9,1,1
Dhcr7,1,1
Abhd13,1,1
Zfp687,1,1
Haus3,1,1
Atg4b,1,1
Arhgap6,1,2
Plxnd1,1,1
Ankrd39,1,1
Gtf2e1,1,1
Elmo2,1,1
Pdia5,1,1
Gm15726,1,1
Plxnb1,1,1
Sec22c,1,1
Fastkd1,1,1
Ece2,1,1
Rpia,1,1
Itga4,1,1
Gm14858,1,1
Csnk2b,1,1
Bcs1l,1,1
Zfp941,1,1
Phf5a,1,1
Eif5b,1,1
Cdk5,1,1
Ppp3r1,1,1
Dock7,1,1
Uqcr10,1,1
4933423P22Rik,1,1
Psmd3,1,1
Cmtr1,1,1
Plbd2,1,1
Cdk9,1,1
Sertm1,1,1
Ankle2,1,1
Nup43,1,1
Tmem101,1,1
Rsph3b,1,1
Dph3,1,1
Gm960,1,1
Cyp2u1,1,1
Pdcd5,1,1
Zfp865,1,1
Sppl2b,1,1
Mvk,1,1
Eif3i,1,1
Cpsf1,1,1
Zfp605,1,1
Rab43,1,1
Ubtf,1,1
Flad1,1,1
Ube2v1,1,1
Ttf1,1,1
Cep68,1,1
Ssr3,1,1
Ggcx,1,1
Mepce,1,1
Ptpn1,1,1
Exosc7,1,1
Gm17227,1,1
Fnta,1,1
Vps18,1,1
4930570G19Rik,1,1
Zfp637,1,1
Nrbp2,1,1
Sfxn1,1,1
Lrrc14,1,1
Il6st,1,1
Zcrb1,1,1
Ipo9,1,1
Fam160b1,1,1
Cars,1,1
Gm10135,1,1
Pcgf6,1,1
Aqp11,1,1
D11Wsu47e,1,1
Eid2b,1,1
Gm527,1,1
Cirbp,1,1
Slc3a2,1,1
Dpm1,1,1
Igf2bp3,1,2
Fam76a,1,1
Gm28198,1,1
Pros1,1,1
Vps4a,1,1
Champ1,1,1
Fntb,1,1
Arl10,1,1
BC003965,1,1
Apcdd1,1,1
Tmem241,1,2
Polr2g,1,1
Nrip1,1,1
Gm10644,1,1
Trpc3,1,1
Actr8,1,1
Dap3,1,1
Mipep,1,1
Cage1,1,1
Igbp1,1,1
Prkar1b,1,1
Rdh14,1,1
Slc15a2,1,1
Fam174a,1,1
Zfp120,1,1
Rundc3a,1,1
Cog6,1,1
Rab36,1,1
Dcaf7,1,1
Dennd6b,1,1
Plekhf2,1,1
3110039M20Rik,1,1
Creld1,1,1
Eif4b,1,1
Lias,1,1
Mbtps2,1,1
Colgalt1,1,1
Man1a,1,1
Sox4,1,1
Gsta3,1,1
Srrm3,1,1
Hrk,1,1
Fbxw8,1,1
Gabarap,1,1
Api5,1,1
Tbpl1,1,1
Vps33a,1,1
B4galt5,1,1
Trappc10,1,1
Snhg9,1,1
Snrpa1,1,1
Tmbim4,1,1
4933407K13Rik,1,1
Smug1,1,1
Sprn,1,1
H2-Ke6,1,1
Nmnat1,1,1
Pom121,1,1
Poldip2,1,1
Scn3b,1,1
Edrf1,1,1
Snap29,1,1
Cnnm3,1,1
Shank1,1,1
Zfp27,1,1
Mettl8,1,1
Bet1,1,1
Tmem120b,1,1
Dbnl,1,1
Zfp964,1,1
Chst10,1,1
Bmyc,1,1
Dhx16,1,1
Mthfsd,1,1
Pcolce2,1,1
Morn1,1,1
Nop14,1,1
Zfp942,1,1
Slc7a6,1,1
Adamts17,1,1
Mrpl10,1,1
Paqr8,1,1
Ensa,1,1
BC005537,1,1
Gm11906,1,1
Zmiz2,1,1
Fasn,1,1
Mras,1,1
Ippk,1,1
Epha3,1,0
Pdxk,1,1
Slc39a1,1,1
Morc2a,1,1
Slit1,1,2
Dus2,1,1
Ajap1,1,1
Sdf2,1,1
Psmd13,1,1
Msi1,1,1
Spg21,1,1
Coa3,1,1
Gle1,1,1
Zfp367,1,1
Rnf149,1,1
Azin2,1,1
Zfp60,1,1
Zfp446,1,1
P2rx4,1,1
Lrfn1,1,1
Klf9,1,1
Fam222a,1,1
Tmem70,1,1
Babam1,1,1
Gas6,1,1
Gm17655,1,1
Rhbdd2,1,1
Foxg1,1,1
Entpd6,1,1
Mier2,1,1
Phf21b,1,1
Ubxn2b,1,1
Farp2,1,1
Gm21798,1,1
Pramef8,1,1
Jrkl,1,1
Gm10076,1,0
Gmfb,1,1
Ubxn11,1,1
Ech1,1,1
Nrbp1,1,1
Mrps34,1,1
Dctn3,1,1
Dnajb2,1,1
Slc39a7,1,1
Rdh11,1,1
Arf5,1,1
Sord,1,1
Gpatch4,1,1
Apmap,1,1
