,DEG,pred
Use1,1,0
Bub3,1,1
Tcf3,1,1
Pik3r4,1,1
Armc6,1,1
Pdzd8,1,1
Fam185a,1,1
Nup54,1,1
Rhbdd2,1,1
Apool,1,2
Cnppd1,1,0
Myh9,1,1
3010001F23Rik,1,1
Usp5,1,1
Paqr3,1,1
Stard3,1,1
Ppa2,1,1
Adamtsl4,1,1
Sptssa,1,1
Gle1,1,1
Ap5z1,1,0
Kctd17,1,0
Nsun5,1,0
Tor1a,1,0
Rbpj,1,1
Polr1b,1,1
Rbm3,1,0
Zfp655,1,1
Clcn6,1,1
Tmem259,1,1
Arl6ip6,1,1
Atp6v1d,1,1
Il6st,1,1
Spryd3,1,1
Usp46,1,2
Man2b1,1,1
Socs4,1,1
Atp6v1a,1,1
Shroom1,1,1
Sec13,1,1
Nr6a1os,1,1
Msrb1,1,0
Lipa,1,1
Slc35e2,1,0
Egln2,1,0
Frmd6,1,2
Gm26618,1,2
Ganab,1,1
Adamts4,1,1
Zfp944,1,1
Dgkz,1,1
Smad2,1,1
Cript,1,1
Ranbp10,1,1
Chchd6,1,2
AW549877,1,1
Rmdn2,1,1
Rfxap,1,0
Slu7,1,0
Vps33a,1,1
Cfap20,1,1
Mmadhc,1,1
Rars,1,1
Nin,1,1
6430590A07Rik,1,1
Bmi1,1,0
Eno1,1,0
Tfb1m,1,1
Kdelr2,1,1
T2,1,1
Rabl3,1,1
Grik5,1,1
Tmem192,1,1
Lrsam1,1,1
C530008M17Rik,1,1
Fbxo31,1,1
Rab23,1,1
Sgsm3,1,1
Gm29325,1,0
Fbxo10,1,1
Derl1,1,1
Psen2,1,1
Pcnt,1,1
Brsk2,1,1
Iscu,1,0
Errfi1,1,0
Rbm12b2,1,0
Gucd1,1,2
3110056K07Rik,1,1
Ebpl,1,1
Mphosph9,1,1
Cnot11,1,1
Mpdu1,1,0
Agbl3,1,1
Por,1,2
Blm,1,1
Angptl2,1,2
Zfp626,1,1
Gm26901,1,2
Uhrf1bp1l,1,1
Tmem68,1,1
Lman2,1,1
Mks1,1,0
Mtfr1l,1,1
Gemin5,1,1
Etv6,1,1
Dzank1,1,1
Neil1,1,0
Txlna,1,0
Mgat1,1,1
A230072C01Rik,1,1
Zfp420,1,1
Slc7a6,1,1
Gpr89,1,1
Hdhd2,1,1
9330175M20Rik,1,2
Gnb5,1,1
Flrt3,1,1
Ptpmt1,1,0
Capn2,1,1
Pgls,1,0
Frg1,1,1
Gm17655,1,1
Mrps36,1,0
Pmpca,1,1
Zfp942,1,1
Map3k13,1,2
Arl6,1,1
Nfe2l2,1,1
Zkscan2,1,1
Map3k11,1,1
Bcl2l13,1,1
Pithd1,1,0
Ppme1,1,1
Zfpm1,1,1
4932443L11Rik,1,1
Dlx1as,1,1
Zbtb24,1,1
Pip4k2b,1,1
Clcn7,1,1
Pdzrn4,1,2
Abhd2,1,1
Trmt1,1,0
Gtf3c4,1,1
Sec23ip,1,1
Rai1,1,1
Cyfip2,1,1
Acsl4,1,2
Zfp637,1,0
Zfhx4,1,2
Nell1,1,2
9430091E24Rik,1,1
Vps26a,1,1
Gemin8,1,1
Epas1,1,1
Klhdc1,1,1
Mapkbp1,1,1
Mre11a,1,2
Nacc2,1,2
Zfp248,1,1
Phyhd1,1,1
Madd,1,1
Ostf1,1,1
Gm26638,1,1
Aasdh,1,1
Keap1,1,0
Mrpl13,1,1
Tomm70a,1,1
Smad3,1,2
Mat2b,1,1
Gm16794,1,1
Urb1,1,1
Sec24d,1,2
Ndrg4,1,1
Prdx3,1,1
Abtb1,1,0
Snx15,1,0
Zmiz1os1,1,2
Crkl,1,1
Echdc1,1,1
Col11a2,1,1
Kras,1,1
Scg3,1,1
Gm13483,1,1
Aarsd1,1,1
Slc25a19,1,1
Trmt10b,1,1
Plk3,1,0
Sbno2,1,1
Rbmxl1,1,0
Gm14326,1,1
Pan2,1,1
Aph1a,1,0
Cat,1,1
Slc35f5,1,1
Smc2,1,1
U2af2,1,1
Slc35f4,1,1
Trappc2,1,1
Apaf1,1,1
Gss,1,1
Fbxo25,1,1
Zfp131,1,1
Hexdc,1,1
Atp13a2,1,1
Sirt3,1,1
Spats2l,1,2
Dimt1,1,1
Gm10069,1,2
Ino80b,1,0
Siah2,1,0
Heatr5a,1,1
Gpr107,1,1
Yeats2,1,1
Irs2,1,2
Scpep1,1,1
Sgtb,1,1
Zkscan8,1,1
Thsd7a,1,1
Cyth2,1,0
Zfp2,1,1
Snupn,1,1
Taf13,1,1
Rilpl1,1,1
Mdn1,1,1
Maz,1,0
Fdxr,1,1
Mtbp,1,2
Smg9,1,1
Bcas1os2,1,1
Fbxo30,1,1
Hdgf,1,1
Otud6b,1,1
Upf1,1,1
Tarbp2,1,0
Aff1,1,2
Ncaph2,1,1
Sept10,1,1
Rnaseh2b,1,1
Wdr76,1,1
Slit2,1,2
2310022A10Rik,1,1
Atad5,1,1
Phospho2,1,1
Dnajc25,1,1
Thumpd2,1,1
4732491K20Rik,1,0
Usp28,1,1
Clip1,1,1
Maf1,1,0
Zfp369,1,1
Zfp146,1,0
Camsap1,1,1
Trrap,1,1
Nyap2,1,1
Zfp951,1,1
Stub1,1,0
Pygb,1,2
Slc35b1,1,0
Zfp317,1,1
Dgcr8,1,1
Lancl2,1,1
Gfm1,1,1
Pip4k2c,1,1
Tars2,1,1
Rbm22,1,1
Catsper2,1,1
Slc7a6os,1,0
Lrp11,1,2
Mif4gd,1,0
Slc24a3,1,1
Orc6,1,1
Ntan1,1,1
Edc3,1,1
Xpa,1,1
Spata2,1,0
Map3k10,1,1
Ccdc167,1,1
Mrps17,1,0
Usp53,1,1
Zfp142,1,1
Lamtor5,1,0
Dnajc30,1,0
Slc1a2,1,2
Coq6,1,1
Map2k7,1,0
Erlin1,1,1
Pde8b,1,0
Usf2,1,1
Wdyhv1,1,1
Gm28376,1,2
Ints1,1,1
Rfc2,1,1
Wipf2,1,1
Dcp2,1,1
Aldh5a1,1,1
Tmem120b,1,1
Gm26749,1,1
Mtrf1l,1,1
B3glct,1,1
Parp1,1,1
Zfp664,1,1
Prkci,1,1
Trnt1,1,1
Ddx19a,1,1
Laptm4b,1,1
Pom121,1,1
Rab4a,1,1
Osgep,1,1
Cops7b,1,1
Arl10,1,0
Utp20,1,1
Tbc1d17,1,1
Rps6ka1,1,1
Rbm12b1,1,1
Aldoc,1,0
Tmem216,1,1
Manbal,1,1
Nif3l1,1,1
Wars,1,1
Tpmt,1,1
Cdk11b,1,1
Rwdd1,1,1
2410002F23Rik,1,0
Irf3,1,0
Sgsm2,1,1
Zbtb2,1,1
Lrrc51,1,1
Cdk4,1,0
Pskh1,1,1
Tmem159,1,1
Wnk3,1,2
Mpp1,1,1
Ska2,1,0
Elac1,1,1
Aars,1,1
Sacm1l,1,1
Prox2,1,1
Zdhhc5,1,1
Dcaf12,1,1
Anxa7,1,1
Rab7,1,1
Mto1,1,1
Abca7,1,1
Tmem50b,1,1
Gdpd3,1,1
Mllt6,1,1
Fancl,1,1
Zfp777,1,1
Rnh1,1,1
Snhg5,1,0
C130060C02Rik,1,1
Mettl7a1,1,2
Armc1,1,1
Arhgap33,1,1
Rgl1,1,2
Sft2d3,1,0
Eif1ax,1,1
Aga,1,1
Aspscr1,1,1
Gm20319,1,1
Rhoj,1,1
Edem1,1,1
3110009E18Rik,1,2
Ints4,1,1
Mrps18a,1,1
Lman2l,1,1
AW146154,1,1
Erich1,1,1
Cpox,1,2
Calu,1,1
Zfp763,1,1
Gtf2f1,1,0
Phb2,1,0
Amdhd2,1,1
Fastkd1,1,1
Nol10,1,1
Brd2,1,0
Nsa2,1,1
Vezf1,1,0
Snhg9,1,0
Wdr45b,1,1
Zc4h2,1,1
Tex261,1,1
Zfp809,1,1
Bet1l,1,0
Lig3,1,1
Tmem184b,1,1
Prr18,1,0
Vhl,1,0
Hsf1,1,1
Atp8a2,1,1
Syt14,1,1
Cdv3,1,1
Capn5,1,1
Xpc,1,1
Snx19,1,1
Armc10,1,0
Zfp251,1,1
Slc35a5,1,1
Rpp21,1,0
Ankra2,1,1
Pja1,1,0
Dgkh,1,1
Mfsd1,1,1
Maoa,1,1
Adi1,1,0
Suds3,1,1
Atg4d,1,1
Mthfd2l,1,1
Abca5,1,1
Plagl1,1,2
Pqlc2,1,1
Rfesd,1,1
Rab10os,1,0
Vapb,1,1
Dclk2,1,1
Setdb2,1,1
Rnf24,1,1
Prpsap1,1,1
Mvb12a,1,0
Ngdn,1,0
Xpnpep1,1,1
Psma5,1,1
Srsf10,1,0
Srp19,1,0
Wdsub1,1,1
Klhl9,1,0
2510039O18Rik,1,0
Gm11437,1,1
4833439L19Rik,1,1
Synpo,1,1
Mterf4,1,0
Smad5,1,1
Alk,1,0
Patl1,1,1
Rab3c,1,0
Taok2,1,1
Rundc3a,1,0
Nol4l,1,1
Ccdc39,1,1
Clcn5,1,0
Sat1,1,0
Nit1,1,0
Prkaa1,1,1
Ddx19b,1,1
Ttf1,1,1
Wdr5,1,1
Gm29237,1,0
Cabin1,1,2
Stk16,1,0
Nup188,1,1
4933431E20Rik,1,0
Slc25a16,1,1
Bzw1,1,1
4931406C07Rik,1,1
Dctn5,1,1
Snrpg,1,0
Sepsecs,1,1
Zfp446,1,0
Impa1,1,1
Trub2,1,1
Daglb,1,1
Grsf1,1,0
Apopt1,1,1
Gm17066,1,0
Pdha1,1,1
Tfam,1,1
2900052L18Rik,1,0
Igbp1,1,1
Vps52,1,1
Rnf11,1,1
Tfdp1,1,1
Efcab2,1,1
Zfat,1,2
Med21,1,0
Clcc1,1,1
Camta2,1,1
Intu,1,2
Acss1,1,0
Pdzd4,1,1
Zw10,1,1
Dhx57,1,1
Atxn1l,1,0
Mtmr14,1,1
Blzf1,1,1
Dhx8,1,1
Ttc27,1,2
Pgam5,1,1
Srfbp1,1,1
Mbd6,1,0
Pacsin2,1,1
Wdr45,1,1
Lsm6,1,1
Dnajc17,1,1
Ercc4,1,1
Bmpr2,1,1
Fkbp4,1,0
Ccndbp1,1,1
Tmed8,1,1
Snrpe,1,1
Fance,1,0
Tpp1,1,0
Tnip2,1,1
Ctdsp2,1,1
Usp3,1,1
Zfp646,1,0
Qtrt1,1,0
Cwc15,1,1
Ash2l,1,1
Prrc2b,1,1
Gm12689,1,0
Rexo2,1,1
Pigc,1,0
Ppp2r3c,1,1
Cfap97,1,2
Znfx1,1,1
Tnpo2,1,1
Fam207a,1,1
Zfp707,1,0
Gemin2,1,1
Mkrn2,1,1
Zfp354c,1,1
Nxf1,1,0
Polr3c,1,1
AI987944,1,1
Ubr4,1,1
Rab40b,1,1
Casp8ap2,1,1
Tmem199,1,0
Fbxo33,1,1
Ccdc77,1,1
Gm14634,1,1
Exosc7,1,1
Gm11867,1,2
Zfp395,1,1
Zbtb4,1,1
Zfyve28,1,1
Zc3h18,1,1
Carf,1,1
Nudt21,1,1
Rcan3,1,1
Cstf2,1,1
Gm27010,1,0
2410006H16Rik,1,0
Pknox1,1,1
Zbtb40,1,1
Ranbp6,1,0
Zfp120,1,1
Klf15,1,0
Cdkn2aip,1,0
Dbnl,1,0
Mthfd1l,1,1
Ggh,1,1
Scyl1,1,0
Idh2,1,1
Bbs2,1,1
Srrt,1,0
Vrk3,1,1
Trmt6,1,1
4930430F08Rik,1,1
Nme7,1,1
Erh,1,0
Gramd1a,1,1
Nat10,1,1
Lca5,1,1
Snrpa,1,0
Pcyox1,1,0
Zbtb1,1,1
Gpam,1,1
2810013P06Rik,1,0
Rexo1,1,1
2700046G09Rik,1,0
Ddx10,1,1
Akr7a5,1,1
Rabepk,1,1
Mgat4b,1,1
Sf3a1,1,1
Plekha3,1,1
Ikbkg,1,1
Seh1l,1,1
Mid1,1,2
Thoc3,1,0
Hccs,1,2
Haus6,1,1
Nudt3,1,1
Poldip2,1,1
B3gnt2,1,1
Strip1,1,1
Sephs1,1,1
6230400D17Rik,1,0
Acap3,1,0
Tbrg1,1,0
Zfp273,1,1
Ssh1,1,1
D16Ertd472e,1,1
Ebag9,1,1
Anks1,1,1
Fam214b,1,0
Spin1,1,1
Kcnn2,1,0
Tmem123,1,1
Tatdn3,1,1
Lsm3,1,0
Rftn2,1,1
Pigf,1,1
Ubox5,1,1
Tmem126a,1,0
Ddx20,1,0
Zfp37,1,1
Nutf2,1,1
Mllt11,1,0
Sike1,1,1
Shc1,1,0
Mettl14,1,1
Cand1,1,1
Ppm1g,1,1
Vcl,1,1
Amz2,1,1
Abhd14a,1,0
Efcab5,1,1
Pacs1,1,1
Thap4,1,1
Man2c1,1,1
Elp2,1,1
Eci1,1,0
Lipe,1,1
Tsen2,1,1
Commd6,1,0
Zfp36l2,1,0
Gnb4,1,1
Jmjd6,1,0
Mrpl32,1,0
Ap1s2,1,1
Kctd6,1,1
Nfya,1,1
Kifc3,1,2
Spg21,1,1
Man1a2,1,1
Dhx32,1,1
Ypel5,1,1
Zfp748,1,1
Chmp2b,1,1
4930570G19Rik,1,0
Rsf1os2,1,1
Plxnb1,1,1
Med4,1,1
Hsdl2,1,1
Lrig1,1,1
Paf1,1,0
Ano10,1,1
Acadl,1,2
Noc3l,1,1
Zfp74,1,1
Elmod1,1,0
Nelfa,1,1
Ifnar2,1,1
Aasdhppt,1,0
Gid4,1,1
Spata13,1,1
Cdc7,1,1
Vsnl1,1,0
Anp32e,1,1
A930005H10Rik,1,0
Ogfod1,1,1
Rnf4,1,1
Mecr,1,1
Pole4,1,2
1300017J02Rik,1,1
Zfp523,1,1
Sgcb,1,1
Iqsec2,1,1
Chmp7,1,1
Ccdc59,1,0
Rnf219,1,1
Phc1,1,1
Sfxn5,1,1
Heatr1,1,1
1700066M21Rik,1,0
Ift122,1,1
B130055M24Rik,1,1
Adora1,1,1
Pigv,1,0
Wrnip1,1,1
Lman1,1,1
Mroh1,1,1
Rrm1,1,1
Aldh6a1,1,1
Nsmce4a,1,1
Emg1,1,0
Sun2,1,1
Fam151b,1,1
Rmi1,1,0
Pfn2,1,0
Hint3,1,1
Skiv2l,1,1
Kdm8,1,1
Zgpat,1,1
Ube2z,1,1
Pgm2,1,1
Rnf181,1,0
Fbxo4,1,1
Serpini1,1,1
Cluh,1,1
Acp6,1,1
Rbm17,1,1
3300002I08Rik,1,1
Taf5,1,1
Hmgn1,1,0
Adck2,1,0
Jdp2,1,1
Dgkq,1,1
Plxna2,1,2
Zfp619,1,1
Ube2o,1,1
Med31,1,0
Aldh9a1,1,1
Mrpl38,1,0
Mlh1,1,1
Mrps18c,1,1
Elk4,1,1
Aar2,1,1
Kif5a,1,1
Sft2d2,1,1
Fhdc1,1,1
Kat2a,1,0
Tmem263,1,1
Cul4b,1,1
Ncln,1,0
Sumf1,1,1
4933400F21Rik,1,1
Rab22a,1,1
Hmgcl,1,0
Nagk,1,0
Rprd1a,1,1
Qsox2,1,1
Fez2,1,1
Endov,1,1
Bora,1,1
L3mbtl2,1,1
Trmu,1,1
Stx4a,1,2
Vegfa,1,0
Qsox1,1,1
Strap,1,1
Trim41,1,0
Anxa5,1,2
Ttc9c,1,0
Ttbk2,1,1
Stk11ip,1,0
Rnf149,1,1
Fbxw5,1,0
Trabd,1,0
Znhit6,1,1
Tex9,1,1
Pdik1l,1,1
Amotl2,1,0
Fkbp9,1,1
Tctex1d2,1,0
Zfp101,1,1
Gm15283,1,1
Fam162a,1,1
Atpaf2,1,1
Arpc4,1,0
Ppt2,1,1
Nelfb,1,1
Tpcn1,1,1
Maea,1,1
Zkscan6,1,1
Mrps14,1,0
5031434O11Rik,1,0
Etv3,1,0
Hip1r,1,1
Unc93b1,1,0
Ccdc62,1,1
Ccdc84,1,1
Ten1,1,1
Acox3,1,1
Chmp1a,1,0
Atad3a,1,1
Ift20,1,0
Acadm,1,1
Mex3c,1,1
Insig2,1,1
Cdc42ep1,1,0
Zfp758,1,1
Ifnar1,1,1
Crnkl1,1,1
Trp53bp1,1,1
Med7,1,0
Hspa12a,1,1
Cenpj,1,1
Pmm2,1,0
Ccnd3,1,1
Zbtb5,1,1
Gm19705,1,0
Zscan21,1,1
Them4,1,1
Spcs3,1,0
Ddx47,1,1
Arvcf,1,2
Kcnt2,1,2
Dnttip2,1,1
0610030E20Rik,1,0
Rhbdd3,1,0
Pomt1,1,1
Mcoln1,1,0
Adal,1,0
Cntrl,1,1
Slc12a9,1,1
Rbm7,1,0
Tmem14a,1,1
Txndc9,1,1
Gtpbp10,1,1
Gskip,1,1
Rnf8,1,1
Neto2,1,1
Leng1,1,0
Zfp867,1,0
Tcirg1,1,0
Bnip2,1,1
G6pc3,1,0
Bcl2l11,1,1
Sh3bp5l,1,1
Rad1,1,1
Ppp1r37,1,1
Snx18,1,1
Arhgap44,1,0
Lonp1,1,0
Tmem214,1,0
Tmem39b,1,1
4933407K13Rik,1,2
Pofut1,1,1
Ctsk,1,0
Bcat2,1,1
Rnf168,1,1
Sin3b,1,1
Rbm14,1,0
Lmo4,1,2
4930556J24Rik,1,1
Gpr180,1,1
Ccdc134,1,1
Larp7,1,1
Ccnk,1,1
Pgm3,1,0
Kdm7a,1,1
Smim20,1,1
Clcn2,1,1
Bloc1s5,1,1
Zmat3,1,1
Gm27003,1,1
Wrap73,1,1
Arl1,1,1
Cinp,1,0
Zmym1,1,1
Llph,1,0
Wbp2,1,1
Fundc2,1,1
Gm3448,1,1
Ddx31,1,1
Taf8,1,1
Taf5l,1,1
Gm20342,1,1
Zfp653,1,1
Tctn1,1,1
Gipc1,1,0
Vps37c,1,0
Ggct,1,0
Dclre1b,1,0
Dnah14,1,1
Rps6ka2,1,2
Cdyl,1,1
Gk5,1,1
Uhmk1,1,1
Rpl7l1,1,0
Itpa,1,1
Lrrc40,1,1
Klhl15,1,1
Ndst4,1,1
Sat2,1,0
Recql,1,1
Gtf3c5,1,0
Arl5b,1,1
Prkab2,1,1
Nsun3,1,1
D330023K18Rik,1,0
Dctn6,1,1
Klhl20,1,1
Sspn,1,1
Actr6,1,1
Polg,1,1
Furin,1,1
Cox11,1,0
Hars,1,1
Ndufv3,1,0
Dapk2,1,1
Sun1,1,1
Wdr61,1,1
Wdr25,1,2
Adam12,1,1
Sart3,1,1
Naa60,1,1
Ttc33,1,1
Smarcal1,1,1
Tspan17,1,0
Mtmr7,1,1
Lsm12,1,1
Galk1,1,0
Lmbr1l,1,1
Dtwd1,1,1
Zfp651,1,1
Crtac1,1,1
Rpp30,1,1
Farsa,1,1
Rab9,1,1
Smyd2,1,2
Rbms2,1,1
Atrip,1,1
Trhde,1,2
Dhx16,1,1
Smndc1,1,1
Rab43,1,1
Rnaseh1,1,1
B3gntl1,1,1
Znrf2,1,2
Brpf3,1,1
Chmp5,1,1
Pnkp,1,0
Iqch,1,1
Ddx52,1,1
Nudcd2,1,0
Rnf44,1,1
Pdk1,1,1
Zfp239,1,1
Nudt13,1,1
Etaa1,1,1
Bcdin3d,1,0
Ccdc13,1,1
Mtrr,1,1
Fam98b,1,1
Vps9d1,1,0
H2-Ke6,1,0
Coq10a,1,0
Cenpo,1,1
Fam160b2,1,0
Arfgap3,1,1
Hdac11,1,1
Usp42,1,1
Gm16066,1,1
Snx8,1,1
Phyh,1,2
Fopnl,1,1
Lhfpl2,1,1
Gsk3a,1,1
Etfdh,1,1
Rbm18,1,1
Spata1,1,1
Rnf166,1,0
Slc35b3,1,1
Nipsnap3b,1,1
Tomm34,1,1
Mcl1,1,0
Ttc23,1,1
Xrcc1,1,1
Rad23a,1,0
Brms1,1,0
Eif4ebp2,1,1
Nap1l1,1,1
Tmem67,1,1
Mrps30,1,0
Rragc,1,1
Ppil3,1,1
Nucb1,1,1
Msh2,1,1
Taf9b,1,1
Snrpa1,1,1
Kctd18,1,1
Mtfr1,1,1
Mrps15,1,0
Hadh,1,1
Zbtb8os,1,0
Rab39b,1,0
Ppp1r8,1,1
Adsl,1,1
Alg14,1,1
Dis3,1,1
Cops8,1,1
Fbxw17,1,1
Zfp622,1,1
Pdk2,1,1
Matn4,1,0
Crls1,1,1
Mtx3,1,1
Dlgap4,1,1
Ssrp1,1,1
Zfand1,1,1
Nop9,1,0
Jrkl,1,0
Sumf2,1,1
Ppp2r5d,1,1
Tmem230,1,1
Osgin2,1,1
Gm16278,1,1
Med24,1,1
Phax,1,1
Rhobtb2,1,1
Rbck1,1,1
Zfp780b,1,1
Zmat2,1,0
Rab24,1,0
Acp2,1,1
Rnf40,1,1
AV039307,1,1
Sf3a3,1,1
Kpna6,1,1
Tprkb,1,1
Lzic,1,0
Gas8,1,1
Plagl2,1,0
Slirp,1,1
Adpgk,1,1
Thoc5,1,1
Ftsj1,1,1
Zfp866,1,1
Klhl13,1,1
Shisa6,1,2
Elp5,1,1
Inip,1,1
Zbtb43,1,0
Naga,1,1
Elmsan1,1,1
Slc39a13,1,0
Alg8,1,1
Cdk5rap1,1,1
Gatad1,1,1
Pigx,1,1
Pkd2l2,1,1
Phf7,1,0
Med12,1,1
Trim17,1,1
Sec23b,1,1
Zfp516,1,1
Entpd7,1,1
Adnp2,1,1
Dnajc14,1,1
Gm27017,1,1
C630043F03Rik,1,1
6430548M08Rik,1,2
Rabggtb,1,0
Tmx1,1,1
Top3a,1,1
Sart1,1,0
Ulk4,1,1
Akt2,1,1
Apba2,1,1
Zfp605,1,1
Rae1,1,1
Rmdn3,1,1
Letmd1,1,1
Srprb,1,0
Zbtb6,1,1
Ulk1,1,1
D730003I15Rik,1,0
Gnpnat1,1,1
Elavl2,1,0
Ttc39b,1,1
Bscl2,1,1
Slc25a44,1,1
Ythdf1,1,0
Trap1,1,1
Tmem183a,1,1
Cyp4f16,1,0
Ptdss2,1,1
Sumo3,1,0
Trmt2a,1,0
Rundc1,1,1
F8,1,2
Zfp335os,1,1
Rbm34,1,1
Nup133,1,1
Scn3a,1,1
Actn1,1,2
Mrpl15,1,1
Gpn3,1,0
Chpf2,1,0
Acvr2b,1,1
Smpd3,1,1
Med20,1,1
Tmem127,1,1
Mitd1,1,1
Xxylt1,1,1
Zadh2,1,0
Snrpf,1,0
Ccdc127,1,1
Wdr1,1,1
Extl2,1,1
Mrpl27,1,0
Zfand2a,1,1
Ubtf,1,1
Mrpl40,1,0
Atp13a1,1,1
Ccs,1,0
Zfp341,1,1
Zfp617,1,1
Pef1,1,1
Gm20646,1,1
Prps2,1,1
Smarcd3,1,1
Mdm1,1,1
Trappc3,1,1
Zbtb41,1,1
Cox19,1,0
Pdcl,1,1
Ppp2r3d,1,2
Eif2b5,1,1
Gm15834,1,1
Acad10,1,1
Ube2q1,1,1
Tcta,1,0
Tdrkh,1,1
Gorab,1,1
Pnrc2,1,0
Abcd1,1,1
Ccdc138,1,1
Mterf1a,1,0
Casc4,1,1
Zfp868,1,1
Pfkfb4,1,1
Gatad2a,1,1
Rap2c,1,1
Nol8,1,1
Ppp2cb,1,1
Gosr2,1,1
Tsen34,1,0
Smn1,1,1
Prep,1,1
Tti2,1,1
Nasp,1,1
8430429K09Rik,1,1
Ikbip,1,1
Stxbp1,1,1
Hscb,1,0
Ccdc90b,1,1
Aldh4a1,1,1
2810402E24Rik,1,0
Ykt6,1,1
Ndufa9,1,1
Zrsr2,1,1
Churc1,1,0
Rpia,1,1
Sacs,1,1
Macrod1,1,1
Fbxo36,1,1
Sh2b1,1,0
Blcap,1,1
Bivm,1,1
Zfp874b,1,1
Tmem170,1,1
Tbccd1,1,1
Twf2,1,1
Cmas,1,1
Kif1c,1,1
Yipf6,1,1
Tmprss5,1,1
Szrd1,1,1
Gga1,1,1
Gan,1,1
Col16a1,1,1
Slc25a53,1,1
Dcaf4,1,1
Gsta3,1,1
Alas1,1,1
Cog7,1,1
Cdk10,1,0
Vangl1,1,0
Oser1,1,1
Rwdd4a,1,1
Elmod3,1,1
N6amt1,1,1
D130017N08Rik,1,1
Ccdc173,1,1
C330018D20Rik,1,1
Fam78b,1,1
Ppp1r9b,1,0
Gm26724,1,0
Topors,1,1
Sp3os,1,1
Mvp,1,1
Elk1,1,1
Zfp52,1,1
Pdcd7,1,1
Mettl2,1,1
Gm4673,1,0
Gm28791,1,0
Bcs1l,1,0
Ints12,1,1
Ctdnep1,1,1
Ahsa2,1,1
Zfp958,1,1
Chid1,1,1
Rdh10,1,1
Btbd2,1,1
Zc3h11a,1,1
Cnot8,1,1
Utp14b,1,0
Mtfmt,1,0
Polh,1,1
Mta1,1,1
Lcmt1,1,1
Xbp1,1,0
Gpatch11,1,1
Rnf123,1,1
Mettl3,1,1
Mms22l,1,1
Ube2g2,1,1
Msantd4,1,1
Zbtb26,1,0
Cog8,1,1
Cnnm3,1,0
Trim8,1,0
Mak16,1,0
Mrpl21,1,1
Pigg,1,1
Klhl18,1,0
Bckdk,1,0
Gm15787,1,1
Zfp180,1,1
Wdr3,1,1
Krr1,1,1
Lhfpl4,1,1
Mamld1,1,1
Cox15,1,1
Psmf1,1,1
Zfp65,1,1
Stx2,1,2
Nolc1,1,1
Celsr2,1,2
Terf2ip,1,1
Casp9,1,1
Asf1a,1,1
Nucb2,1,1
Eapp,1,1
Ugdh,1,1
Tbc1d20,1,1
Mcrs1,1,1
Mrpl16,1,0
Efna2,1,1
Pgs1,1,1
Smim8,1,1
Tmem70,1,1
Snapc4,1,1
Apip,1,1
Bccip,1,0
G6pdx,1,1
Kars,1,1
Prpf31,1,1
Zfp790,1,1
Eci2,1,2
Pomt2,1,1
Dnaja3,1,2
Rab8a,1,1
Klhl26,1,1
Mrps35,1,1
Zfp963,1,0
Pwp1,1,1
Ppih,1,1
Kifc2,1,0
Fh1,1,1
Zfp263,1,0
Csnk1e,1,1
Ddit3,1,0
Fbxl19,1,1
Dazap2,1,0
Mkx,1,1
Tceanc2,1,1
Pigl,1,1
Ctdp1,1,1
Rdh14,1,0
Zc3h3,1,1
Kctd4,1,0
Ctc1,1,1
Eif2b4,1,0
Pex5,1,1
Adam18,1,2
Acot6,1,0
Lrrc45,1,0
Rad9b,1,1
Pafah2,1,1
Ehmt2,1,1
Ubr7,1,1
Mphosph6,1,1
Bnip3,1,1
Hs6st1,1,1
Fam184a,1,1
1110002L01Rik,1,0
Gm28403,1,1
Apmap,1,0
Gpn1,1,1
Rnf139,1,1
Fdxacb1,1,0
Brpf1,1,1
Gyg,1,1
Ing4,1,0
Supv3l1,1,1
Zfp597,1,1
Pla2g6,1,1
Pprc1,1,1
Josd1,1,1
Tmem242,1,1
Hspbp1,1,1
Zfp938,1,1
Uhrf1bp1,1,1
Pfas,1,1
Gm26590,1,1
Arsa,1,0
Alkbh5,1,1
Zfp27,1,1
Bcl7b,1,1
Arfrp1,1,0
Sde2,1,1
Trnau1ap,1,1
Gm17491,1,0
Tvp23b,1,2
Supt7l,1,0
Ncapg2,1,1
Acot8,1,1
Igf2r,1,1
Rbm45,1,1
Igsf9b,1,1
Mrgbp,1,0
C920021L13Rik,1,1
4921524J17Rik,1,1
Arv1,1,1
Lactb,1,1
Lrp4,1,1
Zscan22,1,1
Pml,1,1
Klhl11,1,0
Lsm8,1,1
Gmpr2,1,1
Foxred1,1,0
Dus4l,1,1
Adcy10,1,1
Msl3,1,1
Mtmr9,1,1
Ccng1,1,0
Tut1,1,1
Slc35b4,1,1
Haus2,1,0
Nhlrc3,1,1
Ndc1,1,1
Mapk7,1,0
Nup85,1,1
Arl14ep,1,1
Dr1,1,1
Ccdc130,1,1
Tvp23a,1,1
Txn2,1,1
Ccdc117,1,1
Prkra,1,1
Imp4,1,1
Fgfbp3,1,0
Ctbs,1,1
Zdhhc4,1,0
Nfyb,1,1
Rhno1,1,0
Mrpl47,1,1
Vwa5a,1,1
Gm26673,1,0
Pak1ip1,1,1
Zkscan7,1,1
Wdr81,1,0
Mrrf,1,1
Dhx29,1,1
Zcchc18,1,0
Vps51,1,0
Mlycd,1,0
Tcof1,1,1
Ankzf1,1,0
