index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,192,0.0,191,0.0,191,0.0
18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,193,0.0,157,0.0,194,0.0
18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,194,0.0,193,0.0,193,0.0
18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,195,0.0,194,0.0,205,0.0
18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,196,0.0,195,0.0,195,0.0
18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,197,0.0,196,0.0,196,0.0
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,198,0.0,197,0.0,7,0.040420734525295335
9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,199,0.0,198,0.0,197,0.0
18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,200,0.0,199,0.0,198,0.0
18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,201,0.0,200,0.0,199,0.0
18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,202,0.0,203,0.0,201,0.0
18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,203,0.0,204,0.0,202,0.0
18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_peak,204,0.0,192,0.0,203,0.0
18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,205,0.0,205,0.0,192,0.0
