gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DAR,count.DAR,size.log2.DMR,distance.log2.DMR,18mo.9mo.Q.std.loops,Tanova.max.loops,Qanova.mean.loops,loop_size.log.std.loops,18mo.2mo.Q.mean.loops,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,9mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,min_distance.log.std.loops,9mo.2mo.T.mean.loops,count.loops,Qanova.min.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,Qanova.std.loops,9mo.2mo.T.median.loops,18mo.2mo.Q.max.loops,Tanova.median.loops,18mo.9mo.Q.max.loops,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,log2_distance.max.atac,9mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac
Cpq,511423.0,0.0,0.0,0,-0.1326203887110359,0.9999999999278651,-0.0704251364581542,0.0,1.4142135622710812,-0.9999999999278651,0.0,0.0,0,5.784623491069937,15.086835715038273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0519062110644341,0.0355197581065283,0.2144616021132583,17.884528286014394,-0.2243407767970707,-0.4150395773464881,0.259860534903599
Ebf1,390774.0,0.0,0.0,2,0.0705942510048789,0.0,0.0,0.0,0.0,0.7369655941469699,0.3407352106277124,0.5136325490649712,3,6.288731235473483,16.01780733506387,0.0008514028146074,7.220041,1.2091037011104195,1.5953539141420756,0.0004228145830769,7.202212818181817e-05,0.0003507924548951,0.00348224,1.8402550000000124e-05,1.098191150148352,0.0510063405097902,286,0.00027084918,0.0582317884503496,0.0008801101274561,1.015490973822644,0.04889084,0.0023328205,1.3836211,0.0027659057,0.8429611505667656,0.3345382594417692,1.1348937051537,17.587894689529566,0.1872370985991488,-0.1970486697808304,0.1473011608426203
Cd81,15195.0,-0.0161662707299535,2.0,17,0.0869874249330906,0.1768777620833557,-0.0624922042870401,0.514349202148054,0.1869170331600117,0.3561438102240126,0.0,0.0,0,8.295284495463356,12.660639038588352,0.0011002793150719,2.668329,1.7665426333333334,0.2225880551844822,-0.0020212635,0.000915038,-0.0029363015,-0.0015235509999999,0.0007973084999999,0.4866040568303799,-0.0463955333333333,3,0.4383193,-0.1010035266666666,0.0014165507176683,1.1660860912408195,-0.0480022099999999,-0.0007262424999999,0.8448869,0.0020694479999999,0.1614271027188283,0.0022330782209516,0.1767545254507612,13.01785233190598,0.0260400713100346,-0.2080876266336746,-0.0238069930890829
Unc13b,205918.0,0.0,0.0,3,-0.0113371476550714,0.6629650127179998,-0.0209449670538148,0.2816314994009487,0.7726802482005571,1.4405725913729643,0.0,0.0,0,6.337414568245947,14.810163735562927,0.0014172538061986,4.1378965,1.3186135358520914,1.1383232497736544,0.0006486914870722,0.0004134033365019,0.0002352881505703,0.003466665,0.0001988437,0.7297128267893361,0.01556838961673,263,0.0003018352,0.0037788266007604,0.000992003277967,1.447841167236115,0.02852497,0.00327689,0.8366563,0.0042129765,1.0987016535295964,0.2528942678126258,0.775643984052024,16.45421895599461,0.2110847752135101,-0.2608818917895698,0.0418094925991156
Ubb,2042.0,0.0201274559851261,3.0,12,0.1214669887643955,1.1375035237446889,-0.0096203620918946,0.4827599834502937,0.5852236126385986,0.8479969065421264,0.0,0.0,0,0.0,0.0,0.0002282764176663,3.0917246,0.487231584,0.1872013813613178,0.0005766059,-0.0005971298,0.0011737357,0.0014720595,-0.0006032705,0.4513373921260482,0.1347362926,5,0.29857865,0.0405043486,0.0003497158844895,0.1726655343692568,0.13034756,0.000953476,2.4689486,-0.000319374,0.033190824646677,-0.1135937430844172,-0.0327742034758404,11.166790750718242,-0.0542567981794312,-0.1753549636767566,-0.059336944904986
Pabpn1,5669.0,-0.060280238623514,12.0,18,0.2256369969972533,1.1926450779365991,0.0210421344130882,0.6498809487219604,0.568812949943994,0.5618788876070067,0.0,0.0,0,9.060695931687825,9.511752653767577,0.0011319352284895,3.9353545,1.034773271736842,0.5605186961485872,0.0004782741315789,7.49128000000001e-05,0.0004033613315789,0.0026069494999999,0.000494918,0.0234411263881716,0.0234947347368421,19,0.052293073,-0.0234912065789473,0.001216629726545,0.7790548884401314,0.0081206699999999,0.002902934,0.79879254,0.002165672,0.0496904738123493,-0.1060773792215656,-0.0617907646315343,11.89633240390998,-0.0165465355234188,-0.150363993811597,-0.0895308436981467
A830018L16Rik,561796.0,0.0,0.0,1,-0.0551885334113495,0.0,-0.0159007103850399,0.075992770859456,0.1370386089818239,0.4854268271619979,0.0,0.0,0,6.452388450404178,16.64228420141203,0.000618472272133,7.889186,1.125496907763796,1.4437756831605335,0.0001770642718696,0.0001057881670254,7.127610484419264e-05,0.0017643219999999,6.301399999999969e-05,0.8545294798552936,-0.0125774444759206,353,0.00041472222,0.0008701963597733,0.0006074253881431,1.004773222032311,-0.01529379,0.0019426873,1.0978621,0.0016801431,0.0325003177669823,-0.1560232324848788,0.0594369502089952,17.909277848252184,-0.339918255001724,-0.4045560010224284,0.1838950225168452
Sfmbt2,224743.0,0.0,0.0,1,-0.0378554581370966,0.9999999999278651,-0.0268389107066928,0.4082482904344141,0.7539948553504587,0.0,-0.7286238187629063,-0.8093531773542484,4,5.737875241020834,15.681070775381462,0.0005257697610642,4.597664,1.1885460312195122,0.5430924530357727,0.0005027739926829,0.0002969520365853,0.0002058219560975,0.0015711969999999,0.0002077949999999,0.5088742921871371,0.0003096660731707,41,0.005350951,0.0285656562682926,0.001008434189642,0.8813120280135484,0.01218139,0.0022913477,0.63347924,0.0016186236999999,-0.5061248591634557,-0.8093531773542484,-0.5522272500271259,12.659772961881632,-0.7286238187629063,-1.0803457130558063,-0.080729358591342
9930021J03Rik,91587.0,0.0,0.0,3,-0.0942842732554947,1.8073549220060792,0.0284934089732527,0.0,0.615494479140072,0.0,0.0,0.0,0,7.388113694254535,12.435136896141746,0.0009480937219623,3.651606,1.50417085,0.0341697980699457,-0.0008622606499999,0.0005565935,-0.00141885415,-0.001031316,0.0005565935,0.3793926248211731,-0.11304903,2,0.6909617,-0.05603179,0.0004000320142954,1.1500514089758966,-0.11304903,-0.0005793952999999,2.1843943,0.001226997,0.1990002318427623,0.1486335163083749,0.6811263853569026,15.364716049027829,0.040538367341003,-0.0793641259527646,0.1080951489673718
Eya1,141281.0,0.0,0.0,0,-0.1261530065860761,0.0,0.068753508566091,0.0,0.0,0.0,-0.235529863555949,-0.0743335498104742,2,7.283803543686448,13.403324173301922,0.0010627214527848,5.821674,1.1646693675036233,1.8724656731825648,0.0004414624014492,0.000461686497826,-2.0224096376811583e-05,0.0018743019,0.0004119310999999,0.8170811660016766,0.027444980873913,138,0.0005231035,0.0460808964331159,0.0008851249713909,0.9921993957324028,0.041678935,0.002630588,1.48546485,0.0032116150999999,0.3544284126174475,-0.0478676610502536,0.5872990436256726,16.14316395488,-0.119770056125507,-0.5515018199361257,0.0719023950752533
Rpl13,2894.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.095221009392655,11.109294181451958,0.00147325241673,2.3185651,1.6035242173888888,1.188650350141499,-0.0004081863666666,-0.0002143716888888,-0.0001938146777777,0.0024310004999999,-0.0005881671499999,0.0,-0.012576387,18,0.053339683,-0.0261630443888888,0.0011393244372059,1.5026954138657516,-0.0055147399999999,0.0020770955,0.6060013200000001,0.0028762449999999,0.0027267379751867,-0.0379705770116667,-0.0367961264874443,11.669770888525562,-0.0004026148108833,-0.0391450275358891,-0.0375679622007834
Rhoj,93134.0,-0.0232260202334084,1.0,2,-0.1878503705034058,0.9999999999971144,0.0114301870163862,0.1514091018846846,0.0,0.7858751946450635,0.2625151417160661,0.6401144335702241,2,7.388103461580552,14.011473983101064,0.0005763112159143,7.8371153,1.2187661218653845,0.5305987702846688,0.0002294612090384,0.0004142261605769,-0.0001847649515384,0.0010803011999999,0.0004419972249999,0.6799878409488611,0.0058876565178846,52,0.020365627,0.0672254786730769,0.0006946282013547,1.2374336326820734,-0.002736745,0.001553272,1.00783595,0.0022525137,0.8066515869462105,0.2015330170693655,0.948222148950196,15.49498055266148,0.1491989133342362,-0.1896607607871638,0.0523341037351293
Elavl2,150022.0,0.0,0.0,1,-0.1240417357185261,-0.5849625006971113,-0.024163740068325,0.6395725747899595,0.424681715007386,0.9999999999278651,-0.5905478818205304,-0.6143727184190744,4,5.829986862102465,15.189789812175896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2204290365184451,-0.5422587263651608,-0.1837140312775056,14.956194629090785,-0.5466700996442394,-0.8718144422251197,0.0044113732790786
Wls,98992.0,0.0,0.0,3,-0.0774632045568815,1.5849625006249766,-0.0144593083968036,0.7929871384274666,0.6556006882357812,1.8073549220060792,0.0,0.0,0,9.22881869049612,15.251704301119368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286256909968707,0.0001796941706292,0.6310204210472818,15.534546067459996,-0.1774402132320451,-0.6718149926147388,0.1776199074026743
Nfib,415577.0,0.0,0.0,0,-0.0550597766245424,1.8073549220060792,0.0483795252154513,0.8297799287330143,0.6405882095485392,0.5849625006971113,-0.2360569178165419,-0.2607657030167735,3,6.541442192404178,16.68245497321896,0.0007477716648042,6.591806,1.2309489788586048,1.3314778555232587,0.0004256974408527,0.0003687991745736,5.6898266279069774e-05,0.0017452819999999,0.0003534408999999,1.306374728436234,-0.0047633971006201,645,0.0010947488,0.0172865894658914,0.0006907780243557,1.0720271891323758,-0.0045712499999999,0.0024322729999999,1.1057864,0.0033249555,1.1222115986065222,0.0523581659366426,1.55652669466284,17.67726542507244,0.0183841860899553,-0.6824207986311155,0.0339739798466872
Cobl,228352.0,0.0,0.0,3,-0.0325090055001426,0.5145731728235754,0.1091490590464345,0.8419671533002642,0.836621064440636,1.4150374992487875,0.289084536634322,0.4761832294356276,1,6.27363861759469,14.668299360069732,0.000848691602996,3.4313602,1.9476920506842104,0.3343684855155442,0.0009135309789473,0.0012249458368421,-0.0003114148578947,0.000550258,0.0012391065,0.9292028214627764,0.0319819460815789,19,0.007935193,0.1068552689763157,0.0008290719869447,1.4929670909319563,0.0290084899999999,0.0025205797999999,1.7390654,0.0024782042999999,0.574284598239076,-0.009378529257404,0.4761832294356276,16.816108664140856,-0.0365193981806827,-0.4679130471006618,0.0271408689232787
Pard3b,1003460.0,0.0,0.0,2,0.0,0.4150374992668215,-0.0248926163003693,0.0,0.0,0.0,0.0,0.0,0,6.701222013252255,17.07916762306658,0.0006642618712876,8.409013,1.2860759581415673,1.1061826729267934,0.0002962075457947,0.0001504047436644,0.0001458028021302,0.0019642342999999,0.0001177753,1.4562046738798946,0.0282145143331788,906,0.00013313146,0.0338202649607726,0.0006164689380914,1.1949084048358165,0.031484165,0.0020262646999999,1.5103857,0.0022345502,0.2666765410328476,9.711357292662565e-05,0.4392163195476337,18.727677867242228,-0.1204391351409863,-0.3546640381009295,0.120536248713913
C1ql1,7424.0,-0.0107022374146579,3.0,16,0.0843116188573906,0.0,-0.0601953510557597,0.7417470185134157,0.3197894489933011,0.7369655941634585,-0.0998160795977378,-0.3197416745837182,1,6.554588851679172,10.314016703901473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4046516108091023,-0.0163571976937978,0.2109830197076254,11.372320954867313,0.1012520752217955,-0.3197416745837182,-0.1176092729155934
Grb14,112511.0,0.0,2.0,7,-0.1005848988637385,0.9999999999759548,0.0945997385917878,0.9672415649570252,0.6976079916795873,1.584962500673066,-0.3618387215250753,-0.4507927491694148,1,6.627347065183699,14.446352440362984,0.0007574224739129,3.626348,1.0970271494691357,1.5449183857469508,0.0005594235777777,0.0002832243790123,0.0002761991987654,0.0025807037,0.0001913816999999,0.8822640287232782,0.0013421635555555,81,0.016444087,0.0180070117037037,0.0007053177602284,0.9223347782298804,0.00348848,0.0023257593,0.7861332,0.0021627593,0.7516765983584252,0.04829119871634,0.7925178026435091,15.773139206719694,-0.0174584058266856,-0.4507927491694148,0.0657496045430257
Hs6st3,731474.0,0.0,0.0,2,-0.092117195022241,1.5849625006249766,-0.0297046493871713,0.5773502691479787,0.9150785263912926,1.5849625006249766,-0.6170232793486468,-0.5879126781561975,2,4.9692399309376185,17.313822060110233,0.0007473270715333,7.199466,1.0152620198051947,1.2601339980478916,4.684633441558438e-05,-6.58217720779221e-05,0.0001126681064935,0.0023726814,-0.0001283933,1.3579869408342915,0.0058861049194805,154,0.04471879,0.001589169351948,0.0008739135109627,0.7933983178535728,0.0122311174999999,0.0019551816,1.3759781,0.0015716945,0.2541769389710495,-0.4369060706612607,0.0269012222731454,18.277491735971516,-0.4013045072134463,-1.0157693936526957,-0.0356015634478144
Ndst3,164687.0,0.0,0.0,5,0.0067492586351161,-0.5849625006971113,0.0740953852200512,0.7476950420611627,0.2396220119046649,0.9999999999278651,0.484560558547324,0.5501004257358495,1,5.393172727390787,14.62467469489029,0.0008271866581596,8.078384,4.34698765,0.6309248901846749,1.2301266666666692e-05,-0.0012566422333333,0.0012689435,0.0018839469,-0.0016051686,0.2630064047594444,0.127229315,3,0.35472655,-0.0215617466666666,0.0002842409369193,3.6009890092148518,0.151421805,0.0002787783,6.438015,-0.0003122266,0.8243562218539275,0.3777772873180218,1.1872009146486835,12.017156386383148,0.479067123148351,-0.621246168236014,-0.1012898358303291
Dcaf6,131777.0,0.0,0.0,2,-0.043802862372904,0.8744691179052118,0.009115102074602,0.2929749489173809,0.7770287045923778,1.3219280948440812,-0.2309943249268329,-0.2417531968894088,1,6.325857121178405,14.90219670979686,0.0009282398067966,1.697599,0.5403639783333333,0.1444721550947999,-0.0007768050333333,-0.0006813563166666,-9.54487166666667e-05,0.0002735939999999,-0.0011305919499999,0.1796706018235548,0.0203422116666666,6,0.21054535,-0.0393543458333333,0.0006352739417163,0.2871668208282324,0.01383512,0.0003540006,0.4365921,0.0007496043,0.4606278164249648,-0.0593900841374108,0.5818207149989625,15.92191065325602,-0.1685431635310054,-0.5462841105618295,0.1091530793935946
Rabac1,3002.0,0.0021528995349878,0.0,10,0.0927632547484904,0.6780719051072275,-0.0738812237642325,0.7042622187453446,0.444385921274441,1.0641303374128728,0.0,0.0,0,2.000000000036068,10.482807956726768,0.0009564821735933,2.678917,0.9948425127272728,0.2193558473027851,0.0013562663363636,0.000980674,0.0003755923363636,0.0013537639999999,0.0009101533,0.2699396701886851,0.0110874596363636,11,0.06993764,0.0777523687272727,0.0009657864023107,0.8591523742206536,0.00167007,0.003032039,1.3950899,0.0024765989999999,0.2896127545132221,0.0881072870153629,0.1844370803618904,11.758639637024618,0.2068706947206015,0.0110143611583994,-0.1187634077052385
Pcsk1n,4588.0,-0.0529369233072333,7.0,17,0.0436276060220306,0.2313255461055261,-0.1055255611802366,0.4028754230225251,0.6047845315072429,0.5849625007184844,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scd2,13190.0,0.0,2.0,11,-0.1272383272924742,-0.2223924213353028,-0.1576106877216663,0.1794548565830368,0.1512163572270158,0.0824621601915014,-0.2289423960321821,-0.3262763097765315,1,5.992194861509678,12.301558465049734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628456417207858,0.0115693840846523,0.3913500083551455,12.54689445988766,-0.0023347444764079,-0.3262763097765315,0.0139041285610602
Zbtb16,181925.0,0.0,0.0,1,-0.0557252806619521,0.5849625006971113,0.000792939271518,0.0,0.0,-1.222392421308968,0.23144736057755,0.5772675651685366,2,6.450627612979289,15.235808875700354,0.0010540367441532,2.5249152,1.0927121071405332,0.8794265882062648,-9.775274533333332e-05,0.0003867739186666,-0.0004845266639999,0.002886066,7.427530000000005e-05,0.7744272508550698,-0.0249464589466666,75,2.013177e-05,-0.0190182844133333,0.0009609775238729,0.8715344606581001,-0.0238173999999999,0.002515471,0.99467057,0.002622167,0.9280207207421052,0.1595884448040647,0.747074831977111,16.493558400568883,0.1065343144053249,-0.2225193572932498,0.0530541303987398
Rpsa,4680.0,-0.1043323025968888,3.0,11,0.0858495940806873,0.0,-0.0060919811051016,0.0,0.1283983243223477,-0.1699250014403088,0.0,0.0,0,3.906890595618136,10.412569846805315,0.0004732388860996,6.130825,0.7572384294444444,0.6263013727236028,0.0006154261722222,0.0005999139722222,1.551219999999993e-05,0.0014414987,0.00059783775,0.0739783499213421,0.0384695065555555,18,0.05716018,0.1015709029999999,0.0009411830748843,0.616708871029191,0.0346156,0.0023507746,1.88734525,0.0011739949999999,0.251987007922855,0.0399786303329321,0.1138976355440162,10.683871868622692,0.1429464084362441,-0.0339403748781519,-0.102967778103312
Fmn1,389031.0,0.0,0.0,1,-0.1050815214383265,1.5849625006249766,0.027515482983234,0.3032429746880901,0.8014868740352569,1.5849625006249766,-0.4740864613294808,-0.579074045768182,1,6.253033090057367,16.29031444148218,0.0005216742514576,1.6371771,0.7343596099411764,0.1036462167444227,-0.0005364941117647,-0.0003611970588235,-0.0001752970529411,0.0004746106,-0.0001871784999999,0.1081862826915247,-0.0011010576470588,17,0.034974694,-0.0173422582352941,0.0005208321227102,0.6026003684150867,-0.00062549,0.0003313538999999,0.28827623,0.0002706675,0.551195026242645,0.0365680088479909,0.591219412986736,17.48271343744594,0.0138544554649966,-0.596037145720705,0.0227135533829943
Fam135b,296229.0,0.0,0.0,1,-0.1961853430903168,-0.9999999999278651,-0.0729197178479559,1.1207377321183083,0.0,0.0,-0.3074107621073256,-0.3661484122545402,1,5.936314481489605,15.89521618410738,0.000702365312916,6.0776935,0.9334262927751938,1.469045563189035,0.000269773036124,0.0002571925485271,1.258048759689924e-05,0.0018131618999999,0.0002674031999999,0.89728614571275,-0.0005162869930232,129,0.005583684,0.0147535491310077,0.0006276746238489,0.9138041912490772,-0.0064536,0.0017761992,0.82614756,0.0018068122999999,-0.0807869685558211,-0.1022212721741549,0.4537158892469841,15.271061737131438,-0.4408787435007921,-0.3916721646976459,0.3386574713266372
2210408F21Rik,117053.0,0.0,0.0,2,-0.1233748068972167,0.0,0.0,0.0,0.0,0.2223924213353028,0.1986552213691104,0.2882404255639478,5,6.92701210449072,13.76073360953308,0.0009531597121897,6.7709765,1.5878738678064517,1.0966371718126091,0.001055314698387,0.0004129062290322,0.0006424084693548,0.003600287,0.0002473517,0.6625473373116975,0.0234945304558064,62,0.03252263,0.0764209925977419,0.0012790158044307,1.6757154067547857,0.02106315,0.004100475,1.43398285,0.0025484335,0.8465189700252318,0.2091798131954592,0.7795911686388943,15.85683886301268,0.2248879489743353,-0.2424846707342984,-0.015708135778876
Nell2,453329.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.89814567794015,15.105307604649022,0.0007095379247315,6.3823647,1.5240047122105262,0.2863653492766665,0.0002008136105263,-0.0006046138631578,0.0008054274736842,0.0028070809,-0.0003797038,1.135556558337289,0.0023702073947368,19,0.003086785,-0.0401264629736842,0.0004509909949258,1.6882489019947222,-0.00152915,0.0010223024,2.0533457,0.0002605964,0.4506437277607809,-0.0629597399223788,0.832227512421089,17.232552088936092,-0.0753819221254054,-0.5686519236560029,0.0124221822030266
Atp6v0c,5836.0,0.0163462973277077,5.0,14,0.0074888776936568,0.584962500716347,-0.0479784834768626,0.1687382244657501,0.3953373046191022,0.9068905956001028,0.0,0.0,0,7.833221714617355,11.970981386120108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2907028150236856,0.1149477146553367,0.4854247490226705,11.62707784051744,0.104059521113121,-0.0960548628721253,0.0108881935422156
Klhl4,86496.0,0.0,0.0,3,0.0895143554673834,0.9999999999278651,0.0896884553674732,0.4673623431513058,0.8306493096173792,0.9999999999278651,0.0,0.0,0,6.516202485522304,12.309214069823852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rreb1,173605.0,0.0,0.0,3,-0.1030497195584332,0.5849625007091332,0.0660765917813694,0.5708861402003381,0.0,0.1375035237486233,0.548957141058271,0.7171603584159281,7,5.84367914326579,15.355610087340104,0.0008488684638728,5.0074306,1.320662757931507,1.529964115560679,0.0005838550383561,0.0002206787664383,0.0003631762719178,0.0022262959999999,0.0002633738999999,0.7823682528620507,0.0182822046438356,146,0.0009428335,0.0171121114164383,0.0006893905784368,1.2431178185752294,0.02238787,0.002034647,0.7100606,0.0019110012,0.8130613073425679,0.4935673287070689,0.9849905191201072,16.392116139898647,0.4089570660981633,-0.1030497195584332,0.0846102626089056
Cdk19,144254.0,0.0,0.0,3,0.3223509659254495,0.222392421333013,-0.041090732779206,0.8105746388417985,0.3944379653973668,0.2479275134421614,0.6158101038016652,0.7855128241591447,1,6.67409235021861,14.1626214343661,0.0011198850054774,6.473501,1.2126296655492956,0.7589395513669965,0.0002849891309859,0.0004691190647887,-0.0001841299338028,0.0030371624999999,0.000196293,0.834931439939183,0.0310711962802816,71,0.01534697,0.0362028128718309,0.0013856393847378,1.19376978858809,0.0306868599999999,0.0029186295,1.019244,0.0029345154,0.6866680147598196,0.1952319912323247,0.7855128241591447,16.072341990829756,0.2056123918489873,-0.3004834682701651,-0.0103804006166626
Rorb,180591.0,0.0,0.0,2,-0.1048462749530347,0.0,0.0645859527005159,1.3954208857983,1.1547005383167812,1.5849625006249766,0.0,0.0,0,5.48489867254051,14.901948275401384,0.000578911713295,3.0381954,1.024757883414634,0.6835530660681037,0.0001523881534146,0.0002669693351219,-0.0001145811817073,0.0006487782,0.0002016117999999,0.2586965887044062,0.0541599513170731,41,0.005624884,0.0645283402195121,0.0004791844701786,1.214762197707731,0.052194685,0.0014083111,1.3338882,0.0017086794,0.1311660489108483,-0.1207678188208695,0.2481317556602351,16.422639705422796,-0.3026735882710722,-0.6133983064602961,0.1819057694502026
Gria1,318857.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.6005360461760822,-0.6088686480333068,1,5.868875634510465,16.12953928729819,0.000326211357606,4.345984,0.9103803379655172,0.6920753682887075,-5.257415396551725e-05,8.832090000000013e-06,-6.140624396551726e-05,0.0008115395,6.519450000000014e-06,1.2119971925336104,-0.0152861749948275,58,0.004356245,-0.0011917612827586,0.0004872506612242,0.8660367592383982,-0.0104414549999999,0.0009186497499999,1.2935118,0.0008523687,-0.097367636610089,-0.6435699785671644,0.0241788203555025,16.996870651857797,-0.5925248767902282,-1.4531747061155775,-0.051045101776936
Plce1,303921.0,0.0,0.0,2,0.0023365429882873,0.2630344058289848,0.0269654222888133,0.6991126403177498,0.0497727710726814,0.9999999999909832,0.0,0.0,0,6.0023852923098735,15.695074495036952,0.0012375164640118,2.7956097,1.5316384754285717,0.8604139136663512,0.0012711334457142,0.0004901588742857,0.0007809745714285,0.0025703699999999,0.0002736817,0.953685565158798,0.04523041724,35,0.2735124,0.0714868702857142,0.0016835343636091,1.4295277740913015,0.05332285,0.0047617525,0.8440277,0.0029996195,0.6888968041112252,0.1514318991555952,0.7576582386841701,17.168760247060824,0.0463532522943348,-0.476743177389015,0.1050786468612604
Gulp1,245327.0,0.0,0.0,1,-0.0691805472052564,0.9999999999278651,-0.0025638486038999,1.4684506683922751,1.1690451943790527,0.9999999999278651,0.4049518862065048,0.5298790883306135,3,5.693994223113349,13.826127013954638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861586985493845,0.3309675965564841,0.7491717728289353,15.363724118119094,0.2124939521900529,-0.1254807656954821,0.1184736443664311
Gm15398,125776.0,-0.0833034907018579,1.0,2,-0.1159302771288883,0.0,-0.0203324429200986,0.4136309509827679,0.5773502691479787,0.9999999999278651,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd9,34525.0,-0.0125672045221883,1.0,9,0.0482485415023261,0.9999999999959924,-0.0243342232398833,0.3404188090254779,0.3486319353712197,0.9219974879951414,-0.2738615593083386,-0.3376144141964425,2,5.189689183542292,13.357281902211472,0.0017494491469185,7.866456,2.565786258125,0.671898120306258,0.0007638046062499,0.002138814025,-0.00137500941875,0.0016473012999999,0.001959036,0.3106026337974177,-0.04135337875,16,0.39161238,0.0464754015625,0.0014934675109845,2.361265736857628,-0.0273396049999999,0.003608663,0.96013202,0.005861975,0.392456313834294,-0.0708584079957671,0.3128533534719807,14.00650140756944,-0.0640846599406186,-0.3690504132087278,-0.0067737480551485
Gm16759,170090.0,0.0,0.0,0,0.0634028039824983,0.0,-0.1034331458531738,0.0,0.0,0.0,0.0,0.0,0,6.128031556147077,14.796899147351391,0.0013061198353232,7.256031,1.6787604705670731,1.2919609973824535,0.0005543599981707,0.000548118304878,6.241693292682971e-06,0.0025739979999999,0.00018966385,0.9573686014351666,-0.0141817396110853,164,0.0050634085,0.010646214767878,0.0013190642142505,1.6354124327776085,-0.01485935,0.0031337277,1.15298875,0.0043437283999999,0.6998154802623511,0.2314731170845985,0.6568077546369882,16.29956578529324,0.2223328065668248,-0.1364083164822993,0.0091403105177737
Ar,174446.0,0.0,0.0,1,-0.0526857606105721,0.0,-0.0373915489281184,0.0,0.0,0.0,0.6503070783472684,1.0279798236283444,2,5.895167900888895,13.544578917021948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399863402331584,1.0279798236283444,1.2906576073010594,10.91886323727467,0.6503070783472684,0.7653020399556295,0.377672745281076
Schip1,561679.0,0.0,0.0,4,-0.0757612904352487,0.5849625006971113,0.0734118967381989,0.7534670717477384,0.6116971601067184,-0.440572591383269,-0.1134190133119339,-0.1977472146380651,5,5.3477611910477565,16.315799499352178,0.0007572729608046,5.964472,1.1787350935982144,1.1064555599607102,0.0001528713178571,0.0001139352434821,3.893607437500004e-05,0.001988017,0.0001646258,1.1977673784334213,0.0059060855946428,112,0.009580774,0.0179490616875,0.0006014710719624,0.912547198829267,0.0179099825,0.001879179,1.59372745,0.002179722,0.3721898517179456,-0.1666768198347928,0.4280900816401916,17.531114890670732,-0.1642844973700245,-1.2567774933301763,-0.0023923224647683
