gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,distance.log2.DMR,18mo.9mo.Q.std.loops,Qanova.mean.loops,9mo.2mo.Q.min.loops,loop_size.log.median.loops,18mo.2mo.T.max.loops,loop_size.log.mean.loops,18mo.9mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.std.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,count.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.max.atac
Armc2,103452.0,0.0,-0.1926450779398196,0.2005215914067166,11,0.6520766965721987,3,-0.0247124598429362,0.0335570979315327,0.1356517523912435,0.0782385002809706,13.199032851964876,0.0013867296039407,1.2440197182066115,-0.0025765779,18.38594663626153,0.22968389,18.214834280108636,-0.0049785373941482,-0.0196849660919355,-0.0319999034877311,0.2952383149761526,1.826252927488602,-0.0537444865697416,14.449664538476195,5,12.44068560622671,0.1499611967873177
Runx2,318810.0,0.0,0.3888037893274823,-0.1338591283410324,10,0.5849625007091332,4,-0.1947796898074534,1.3554957430756691,-0.1338591283410324,0.3309668139891728,17.09158318768742,0.0013098761344612,1.341234036852696,-0.003653197,17.074036903722398,0.28206896,16.94420828925416,-0.0139846346875781,0.0619671295959817,-0.0371867542957374,0.6138735215993762,1.3417869755621512,0.5619043097386418,17.14112923628036,10,16.18310026086059,1.531102631217475
Optn,43409.0,0.0,-0.6499590430796418,0.1814512754335124,21,0.4150374992668215,9,-0.2122671165375336,0.4376728945209932,0.2274629436614333,0.2522679000512031,13.400546512911989,0.0012699739193937,1.3804606705641025,-0.0035504516,16.957691553759318,0.15411316,18.00085754940338,0.0320403579302266,-0.0211523775551256,-0.0669925342885312,0.1995767737315429,1.3805681892624613,0.1785370938845557,13.61551469492599,5,11.368899767392175,0.6897430927319952
Cox15,19746.0,0.3126652974132426,-0.3815172029114867,0.031356644807408,19,0.999999999981966,4,-0.0999205034680628,0.4626007887069096,0.0172099565020149,0.1729857227627003,12.809969047176171,0.0011130759007994,0.3865839033333333,-0.000647757,18.194602975157967,0.10192975,17.667324560381374,0.0505925224601998,-0.0238369962032842,0.0736891582757294,0.1388953657492671,0.4154723584430382,0.2428633120087006,11.115043650161777,2,10.821260328111132,0.2747055934836291
Ecm2,27979.0,-0.0612986379161184,-0.4518387305015198,-0.1081583373775927,25,1.999999999891798,4,-0.1418455293612481,1.2531866198536703,0.0233857386017845,0.0522231589205506,0.0,0.0006917811609431,0.92860965,-0.0016825739,16.839775582223552,-0.15634587,16.839775582223552,-0.0337796610860036,0.0072304549785472,-0.0442541334265178,0.0,0.0,0.0,0.0,0,0.0,0.0
Zfp12,13671.0,0.0,0.2120014618683007,0.2155042794973187,17,0.5305147166971365,5,-0.0162787941878392,0.4651765797456594,0.1760149786635017,0.2650594534994086,0.0,0.0022763913383726,3.7255025984074073,-0.0018681036,16.397507520897847,0.182207932,16.549343743358996,0.0129871659942744,-0.0044485651528902,0.2016040370022951,0.7903808415921144,0.3165192735009054,0.6833305825127596,11.203348002979824,2,10.979535078311097,0.5601078123141972
Slc39a14,47956.0,0.0,-0.1533425875116393,0.3112610084223979,20,0.999999999981966,4,0.0326308062926306,0.9387328878648056,0.2465874687297958,0.2371250333808645,0.0,0.001290615161458,1.5498152404848486,-0.0032497079999999,16.507268148716363,0.1725690899999999,16.78321899156326,-0.0053254845805852,-0.0334195573275801,0.0313784281329816,0.0902837626893261,1.702811698288444,0.0865811226159878,14.216215358082373,3,12.25871836600806,0.2052139292420749
Tpp1,7424.0,0.2785348900376743,-0.4534452977936394,0.0280907164976089,16,0.9999999999639329,6,-0.0878644858913224,0.7502466516225023,0.0871517383135969,0.2343518471281251,12.09440763308124,0.0,0.0,0.0,0.0,0.0,0.0,0.0072558076753953,-0.0284075774645355,0.1990807847308247,0.3806464642571139,0.7157715798253866,0.4206992711784394,11.46913301982964,5,10.632651850109385,1.0396855637681122
Sept3,23122.0,0.0,0.3827673731785181,0.0022219105729961,23,0.4150374992668215,4,-0.2382813284459013,0.5251462813545559,0.0022219105729961,0.2087711670484755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901307801277174,0.0228861172300377,0.0440082619272251,0.2412093620101565,0.259537955279617,0.3197709473714465,11.361395533165943,2,11.177874485012437,0.1031251758682043
Tmem18,6789.0,-0.27802224015647,-0.5147234222675999,0.1205955995350409,23,1.5849625006971109,2,-0.423048677481499,1.0304301537310527,0.0096000827634288,-0.0046182779243921,0.0,0.001249391128003,1.1106592163424658,-0.0025107404,18.167143694041037,0.1682539066,18.096433450010423,0.0241931262347129,0.0473876175019984,0.0680379156898231,0.5858042583498363,0.5530592862243588,0.0596966192258578,11.219773550892937,5,10.51690330496991,0.7100630771173272
Prkce,490134.0,0.0,0.3529645630090394,-0.1690494147155203,20,0.4150374992728327,5,-0.200680291249073,0.4883217562089495,-0.0942461424532248,0.1318933235675095,15.988885968061998,0.0016528775358517,1.3553076282291665,-0.005083387,17.137861475951464,0.2804147647,17.07252820201,-0.0073878797034953,-0.0318496931381706,0.023321151512522,0.3474375984528007,2.403129088106293,0.2495758265990429,17.86614998600885,21,15.944024950736331,0.6962859386095868
Lrrtm3,161805.0,0.0,-0.495142275696621,-0.3385524033955995,18,0.9999999999278651,2,-0.5243209688038295,0.7071067811355406,-0.3000569799164185,-0.0886404084552761,0.0,0.0007566380682717,1.103722093493392,-0.0015325942999999,19.835294848607557,0.266672846,19.769505660690573,-0.0203284286418528,0.1271666014871268,-0.0608213549436337,0.4436535700815891,0.0138637443681802,-0.5182167793956962,15.68480339972188,2,15.675000252066503,-0.2245270331908719
Pja1,5539.0,0.5683151013255854,-0.5169925001177819,0.2878210932716631,26,1.5849625006971109,5,-0.2380328877625892,0.6337916492171872,0.1851132671795364,0.0126501586537526,11.88378880326,0.0,0.0,0.0,0.0,0.0,0.0,0.0523304823388566,0.0421061604405086,0.0428209805744394,0.0,0.0,0.0,0.0,0,0.0,0.0
Acly,51647.0,0.3729012246444165,-0.1315172029174982,0.3744048793807153,13,0.7004397181341564,4,0.3114056975241195,0.2915945534561426,0.3744048793807153,0.2610368014397728,12.253552062637493,0.0014737261088429,1.5207792076666666,-0.0020053107999999,16.730072046185228,0.11549448,16.74918489155937,-0.0238628186175007,0.1148907439751931,-0.0275758425952757,0.2297667506775752,0.3911698627176518,0.53550440936422,11.527965641134005,3,11.13430766069375,0.2202578094623315
Hprt,33522.0,0.0,-0.2641604167788443,0.0049206916536443,23,0.9999999999278651,5,-0.2506329245405858,0.8164965808688283,-0.0346449887140016,-0.2262814656715459,14.099840899000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0230427669945599,0.2147867802816883,0.0482979471989279,0.0,0.0,0.0,0.0,0,0.0,0.0
Dnajc14,15384.0,0.3258320900226977,0.0526068811633925,-0.0448390628219268,15,0.3219280948801484,2,-0.2543365344899495,0.9347443201052634,-0.0139809700807536,-0.159449632123636,0.0,0.0003437246063347,1.32340755,-0.0034865139999999,16.06463222134955,-0.01212356,16.06463222134955,0.043612670368695,0.0197602383878244,0.1092961853440008,0.1444071396808694,2.9177163539991016,0.0565497101771176,10.600842114387394,3,8.202535491861115,0.1141705510778683
Ss18,58716.0,0.0,-1.425109929482559,-0.1327367254884881,26,2.169925001386208,4,-0.3575748400043457,0.8874964051757557,-0.1747064459787385,-0.2937903260438732,14.771644212528788,0.0003172195571701,0.4672875615,9.284699999999832e-06,19.083707263357013,0.1080512199999999,19.083707263357013,0.0292978198780956,0.0725522325668434,-0.0924970574197958,0.1028138389252572,2.025354381427397,-0.1952266340022116,14.903881845736183,5,12.688183491056664,0.5295858675504277
Pum1,118243.0,0.0,-0.2409753802966928,0.135999322658777,7,0.2756344426121071,3,0.0287509525247262,0.5174398989917541,0.2458258580206599,0.3345988494931218,12.89273253261188,0.0014457453491535,1.1279047590733946,-0.001958594,19.422902458501508,0.24189586,19.05711137389332,-0.0144316855137079,0.1117201478549301,0.0293452788201935,0.1276574660045935,2.300215940462771,0.1675286187629117,15.21750337726805,4,11.829113090579812,0.6719537792837739
Zfp14,15021.0,0.0,0.2456551980525968,0.1706398770505499,22,0.2630344058289848,3,-0.1557855581933021,0.2645215324812895,0.0769788174505306,0.519748210915925,11.184875342908343,0.0005164073320974,1.5924570766666666,-0.0017291627,16.710120323314815,0.1030366249999999,16.32506716751611,0.0049668195950344,0.0269964304674903,-0.0225512963859352,0.0,0.0,0.6383927073539426,10.98370619265942,1,10.98370619265942,0.3197934829827682
Atp5b,7118.0,0.2243438735748562,-0.0555981053317503,0.1841493224809345,21,0.5849625007091332,3,-0.0950976314948066,0.5307872489690213,0.1333947828508139,0.1978201160325716,0.0,0.0034179057930509,2.7746551569565217,-0.0018670594,16.814006594707987,0.27267135,16.906795174867867,-0.0516528755725458,0.0796753575430732,0.142554129178158,0.2412276332693427,0.2819016256292128,0.2560651112253348,11.097373768990288,2,10.89803921788036,0.3901828109013763
Tdrd5,48368.0,0.0470681869646518,-0.0380007733714815,0.0861927900290431,21,1.584962500673066,4,-0.0845479441089338,1.4487642725705103,0.1596482047562747,0.0765373875719048,14.3919148289319,0.0015996035673578,1.1993344111022,-0.0033466475,18.281712737243325,0.16695436,18.01283318653016,0.0246367281621425,-0.0137783662013447,-0.0273262299858388,0.2196777314538452,0.2032637424071458,-0.1289959654972907,11.574593527337658,2,11.43086435671221,0.2930141518998703
Mettl9,43884.0,0.0,-0.4970853654035457,0.1068760100498464,25,0.9999999999278651,6,-0.305586475692547,0.7646563636130088,0.0581610539221571,0.1883263707216946,11.74693413637234,0.0017937807468177,1.7452129783521126,-0.0028234062,17.48629296657672,0.211107,17.482688413193582,0.0315485038623256,0.1305972326510084,-0.0917189763920695,0.2575063027767977,0.6414668823700392,0.26404363634388,11.323054760341703,3,10.735717905140476,0.7881467968116238
Sirpa,39393.0,0.2606612838069277,-0.0320929344384705,0.1374008770638326,18,0.9999999999639329,2,-0.0472792657738265,0.7071067811610442,0.1899235128610868,0.2721407154555071,12.76216711778294,0.0,0.0,0.0,0.0,0.0,0.0,0.0038962736297381,-0.0345993875476702,0.0532979477669766,0.1787868189221731,1.0341730422688828,0.0369260576819397,12.647008638441667,3,11.492449144755584,0.1670648703011465
Rab24,2203.0,0.0354956854670945,-0.3868313212069892,0.1459104680080152,23,1.222392421308968,6,-0.0534745959001945,0.5808695707524498,0.1537759715047215,0.2205749991138594,0.0,0.0010953142591999,0.8124971498846154,-0.003701757,17.616891299544108,0.11775821,17.658414663423308,0.0797974849781745,0.0750579764460938,0.0860199254973566,0.2329366408486785,0.2471588752791463,0.1666921920699268,11.476239906323904,2,11.301472189583578,-0.1039052898011037
Inpp5f,85097.0,-0.2934591307705971,-0.9416782343709144,0.2012485380884343,14,2.087462841222758,6,0.0370937845368972,0.8584230328365998,0.2116902564107216,0.249215266074928,13.86719230130848,0.001800899723705,1.7538127481609196,-0.003622683,17.20326196182626,0.22056303,16.95363271900084,-0.0155618448622239,0.0112056222776969,-0.0912422670914811,0.5782972670793425,1.609386524981885,0.3202065171018448,14.696315558892826,7,13.07565361336552,1.3121802987874824
B4galt2,14227.0,0.101779077291586,-0.8871459495112887,0.1926455782596492,15,1.6438561897624622,7,-0.6019550713050568,0.5424898785939231,0.0992863008470035,0.0801685273795191,0.0,0.0022371050597267,2.913392835454545,-0.0005359593,16.185340053828998,0.11625228,16.24505538520742,0.0266854765273682,0.0873199156369016,0.0438990095252351,0.1287466250720816,0.2473903897852724,0.4457265762886473,11.472690839242832,2,11.297759417025285,0.6230169789632933
Ccdc12,55103.0,0.0,-0.4632563063361535,0.2238244244879368,15,0.8073549220421463,5,-0.1528490093430923,0.9040697471056768,0.1206549973007468,0.1579941355403056,12.998352374785007,0.0012224474971254,0.9174602125454546,-0.0016295655,15.938936322539329,0.0683124,16.028772395875187,0.0016939311167259,0.0215402483417657,0.012210314677704,0.1753112259942739,0.291424119647113,0.2437813607509571,11.178664851006534,2,10.97259687980274,0.2809537411508405
Ppme1,45570.0,0.162105940559514,-0.6812850396459817,0.0040122497905308,16,1.999999999891798,3,-0.0379200547171567,1.4142135622965848,0.0040122497905308,0.0448031820406606,0.0,0.0015863383086724,1.29577661675,-0.002827128,15.892756245353224,0.188844225,15.829950028912036,0.0105536334929964,0.0723578486141646,0.0927643099781215,0.2004521383689709,0.2300693385432838,-0.0119111881192421,11.358101707440902,2,11.195418118013842,0.0831629233194757
Vldlr,37747.0,-0.0385927063452687,-0.3431489481491453,-0.0835184391668146,20,0.9999999999759548,4,-0.2991163496219391,0.7539470972169728,-0.0688679054887583,0.0015533068308655,0.0,0.0013833577557002,1.2447846079585585,-0.001710955,17.925600798223872,0.19293103,17.892628612498296,-0.0053130704271069,0.0473101221538821,-0.0571384895038318,0.1519563294491552,0.392643838718975,0.1281301412354016,11.592457037268128,3,11.188926630927588,0.3085443418793465
Cops2,28835.0,0.0,-0.4285714285456662,-0.1772497652519815,24,2.3219280947719465,7,-0.3854016359632335,0.860865942737785,-0.0885870181404149,-0.0488678925417298,0.0,0.0020273899801232,1.973229850767442,-0.0043379883,16.559855041513625,0.24969828,17.20815603701431,-0.0472789721290626,-0.0211559891454026,0.100702105961428,0.485744870276624,0.2540588865509142,-0.2770995857512289,11.527965641134005,2,11.348318879633148,0.2025558077289884
Syf2,6650.0,0.1462994058940917,0.0526068811633925,0.2749533302538767,17,0.5849625007091332,3,-0.1152890961491444,0.9150785264190572,0.2110308218961858,0.0940161108460762,0.0,0.0008828929004197,1.1671059409594595,-0.0024636799999999,18.677795330501112,0.14015265,18.83246716179229,0.0379164633461709,0.0874391630926063,0.0509156272796312,0.2829808225233069,0.4489220455452507,0.1654481641204276,11.133142212400664,3,10.71170759345346,0.2202578094646727
Tubg2,5880.0,0.0633351656048628,-0.0503077533938456,0.246925759929601,15,0.459431618632379,3,-0.0855506200545335,0.8244962478379658,0.1809462219412065,0.1587505513540201,0.0,0.0005055861424953,2.653204242857143,-0.001574539,16.28771237954945,0.06693504,16.223278188631678,-0.0128850159856234,0.0656436912094637,0.0555554875852243,0.2074708252565867,0.3362891714790642,0.1518790655286734,11.243769031961913,2,11.00597667836946,0.7645783256480496
Kdm1a,52183.0,0.2085829986080327,-0.5922122855573468,0.3016410768914856,15,0.0,3,0.1599496363566368,0.097229674079697,0.3016410768914856,0.2559718688183268,0.0,0.0011876083262876,1.018258843425,-0.0021996199999999,17.60062522766372,0.1158907399999999,16.93465707293417,-0.0095724193702679,-0.0291733286413427,0.0657904391859269,0.1439783927789851,0.2090729234884705,0.4024390194942184,11.403544678202069,2,11.255707796240872,0.3514132407440127
Ddx31,65165.0,0.028909539787755,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0010746660102965,1.5857561305853658,-0.0026072880999999,19.364224444381986,0.174382661,18.70918155096056,0.003441140731544,-0.027634053547254,0.0284817689580798,0.3931865904684846,0.5570610880349788,0.0608075211669319,10.734709620225924,2,10.340807947341233,0.3901828108821855
Prcp,60113.0,-0.4258799512255906,1.1609640473859733,-0.0510096887693851,19,0.0,5,-0.0754076006047625,0.7632155414075594,-0.0510096887693851,-0.0034104921815378,0.0,0.0010737840236073,1.1835267883333334,-8.564959999999948e-05,17.921415903123055,0.05159109,17.926255500254438,-0.0075128617061702,-0.0184102895533571,-0.0021143951705694,0.1191575876965847,2.389997093696591,0.2390535996762313,14.470468230513417,3,11.738404191107804,0.2925720142828902
Ginm1,24877.0,0.1690616826431852,0.6598930025499411,-0.0739177400156396,23,0.7776075786549645,5,-0.1514861790358592,0.7540878844132108,-0.0659941189137314,-0.1384807126390139,0.0,0.0028581916476235,2.7383308666666664,-0.0009216641,19.82741713966117,0.17251938,18.341571510172184,0.0039038875138087,-0.0934037928348709,0.0379482009798365,0.5387297157248909,1.4414525137461447,0.1407611998287129,13.787902559391442,4,12.545830139568022,0.2970734065081897
Dapk2,114019.0,0.0,-0.5394880899376016,-0.02680404941871,15,0.5405683813586042,4,-0.2335989386946653,0.0468443318011608,-0.0248167370841638,0.1501039700278987,13.096056239180962,0.0016271262845289,1.9545768367009344,-0.0022301633,16.323001967549,0.1906255399999999,16.406765051465793,-0.0124663346771629,-0.0244326970290179,0.0501218414551808,0.6901658110852734,1.280317604371228,-0.3762056121275173,15.747852056515812,4,13.940702033475636,0.0256103786144512
Pa2g4,8221.0,0.4339479288246908,-0.1487073032662661,0.0006946734351463,19,1.4150374992487875,4,-0.1779058712450316,0.8554815295166845,0.0319767082469574,0.0148086640625431,0.0,0.0011449844857765,0.9514875075,-0.0032084308,16.072372855946725,0.0780584199999999,16.12035020738441,0.0428499555846346,0.1851759511809191,0.0856624934754415,0.3011536912621729,0.4231858741473488,0.0738043592452553,11.377752795022277,3,10.983162154000908,0.4448180674769613
Zfp704,183065.0,0.0,-1.4980641239798835,-0.2472896277754663,24,1.1699250014222748,7,-0.3996846844156216,0.6677877672157418,-0.2631648698204153,-0.1534567938183375,16.495730134445342,0.0013886147059919,1.4507797716333335,-0.0033409827,15.60848585649532,0.188638943,16.046618110644452,-0.0093231560723923,-0.0026170569112592,-0.053592969536947,0.2876529784750133,2.064858072191156,-0.0478283869602941,16.492713822888078,13,14.531849530564426,0.6352953087090425
Mettl6,21462.0,0.0,-0.0172746617388136,0.1680881414805322,20,1.5849625007019204,7,-0.2880518439370716,0.969391762515438,0.1334710081955836,0.1473550490503843,0.0,0.0017835866986994,1.7958863028066154,-0.0022423559999999,17.16201754553168,0.26976159,17.297062076617646,-0.0046823216238132,0.1417478779917971,0.0330636325701334,0.0131632722683817,0.2113269586823559,-0.0072121939238688,11.398209261466905,2,11.24877853593508,0.2937199713989986
Sephs1,28993.0,0.0,-0.1234479236025788,0.1743536011267306,26,1.378511623235974,9,-0.0185634413516817,0.7252373701344427,0.1843063832966943,0.2040791065047278,0.0,0.0010237105944717,1.4083725087402064,-0.0030482247,19.671219691828547,0.31693603,19.105290880820828,0.1190104709910087,0.0309072059532864,0.0397214463118371,0.0,0.0,0.0,0.0,0,0.0,0.0
Kdm7a,70166.0,0.0,0.222392421333013,0.3435420857887687,24,0.0,7,0.3435420857887687,0.0,0.3435420857887687,-0.042469509828523,0.0,0.0016866559160223,1.5544570841764704,-0.002573895,16.94116226155056,0.2205743299999999,17.045936922291308,0.0675423857157144,-0.1325916953701948,0.1116874128470888,0.2199878098830438,0.4732666409085497,-0.0448730276016566,11.54061240824958,3,11.073691079067297,0.0617852206938378
Eqtn,21576.0,0.2489612321368106,-0.5805004244825884,-0.1494224716604981,15,0.9999999999278651,7,-0.3769830210294138,0.9591711630461188,-0.168478073128208,-0.0900721032163733,0.0,0.0005060336364785,0.8607369375,-0.0011707737,18.96968616973431,0.230331386,18.957949131048352,-0.0318154441986594,0.0901577799455761,-0.1048699682466841,0.0,0.0,0.0,0.0,0,0.0,0.0
Skida1,8375.0,-0.0003471265725631,0.7233083337860519,-0.027096955926142,19,0.5849625007091332,3,-0.038660487892729,1.078716368998035,-0.0277699604884841,-0.0045471945874151,0.0,0.0006837154883633,0.7484697610000001,-0.0005345424,20.29215055442164,-0.0463740999999999,20.097181959145264,0.0566563612487432,0.0204127226262728,-0.101228726276779,0.0,0.0,0.0,0.0,0,0.0,0.0
Adcy5,150861.0,0.0,-0.2075187496334107,-0.063339194709636,15,0.0,1,-0.1566049867836048,0.0,-0.063339194709636,0.128379617535681,15.121058253884147,0.0015471427098209,1.9083614512702705,-0.0021773539,15.991256099283266,0.22460146,16.276047913873814,0.0242307016027361,0.0136097340105798,-0.0553788442324685,1.1073931719721697,1.9276125874143923,0.6813740929748677,15.112072921837166,5,11.897958362257125,0.8401916464754604
Mtmr9,24331.0,0.1121004070808123,-0.2672023675409341,0.0978532156573164,18,0.459431618632379,9,-0.1947796898085014,0.7319133601961803,0.0474040945313228,0.071371780793001,0.0,0.0007142089231699,1.2338259934268292,-0.0017750927,18.11574679205712,0.26314958,18.012419621601534,-0.0458691405992577,-0.136000682119579,-0.0093901707990738,0.3077547498062088,0.2555506982470771,-0.0219697257319967,11.464035152189965,2,11.283333520522495,0.4552778391166683
Glrb,70061.0,0.0,-0.3869880157953244,-0.2794690376732043,24,0.9999999999639329,8,-0.3478590198133808,0.4956832198283368,-0.2424651814572958,-0.2273634559059081,13.213559927476473,0.0009806965545056,1.3577580691491526,-0.0018726427999999,19.560478380229863,0.21443066,19.123393367010085,0.0078936814621191,-0.0457691685944378,-0.0252929556791672,0.3078442289270597,0.2116511448102039,0.277301563937098,11.435670260936602,2,11.286010301195413,0.2729992715335048
Slc35b1,7084.0,0.2352840173949093,-0.2172661743413877,0.0124136967013042,19,0.7655347463570363,5,-0.0146415985624637,0.3698236857695398,0.0215658359292734,0.0753361095083962,0.0,0.0017897546719915,1.1440124317058824,-0.0019045946,17.18413924434439,0.1123900099999999,17.35308137341868,0.0506395912155307,-0.0417938324629638,0.1400148452525026,0.2100023690752967,0.2382018823862136,0.3195852282664289,11.104598753564437,4,10.876312706405832,0.6460217153196193
Nufip1,26488.0,0.0283827081162839,-1.584962500673066,-0.0222542724917307,19,1.584962500673066,4,-0.0222542724917307,0.5600589551935821,-0.0222542724917307,0.011629241020826,0.0,0.0008318751080507,1.2149686185384614,-0.0025879889999999,18.81242102809881,0.14547272,18.83039325411598,-0.0155797179245316,-0.0825919180285166,0.0688365074640362,0.5095287785804324,1.758064129062738,0.3592575584730808,13.492353945159882,3,11.48473308641882,0.1570639829776485
Satb1,97103.0,0.0,-0.2260239683612614,-0.0128548872774176,21,0.9999999999278651,4,-0.2551523077865805,0.5534595023500892,-0.0172845946430304,-0.0255351056525432,14.854040465682363,0.0008710808923333,1.3011568865041618,-0.0023149028,19.214598972547574,0.2131411423999999,19.1732468812883,0.0077624839512179,-0.0246807093535809,-0.0068275406231247,0.1349946132274505,1.8126639512867488,0.0292767894783999,14.476682926453512,3,13.409798556157927,0.4149052403150066
Rcn2,20037.0,0.0,-0.6729276260827862,0.2938144164365397,27,0.7004397181341564,6,-0.0153421655774748,0.4145328507402349,0.2626332703631015,0.2245778706944989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072672719760711,0.0321498743097344,0.0715525963403715,0.3277938845676551,0.3327915954746864,-0.3807333858360007,11.233020426474557,2,10.997701232592515,-0.113642927082143
Dusp1,56538.0,0.1298976272844458,0.0107665807750698,0.2359296340630712,13,0.2451124978356968,4,0.1499611967873177,0.1733207093731942,0.2359296340630712,0.3670069823023598,0.0,0.0012154242304301,0.7514061090909091,-0.0015243649999999,18.125105678317187,0.0828741299999999,17.708791227681328,0.0114581375551345,-0.0166327297659888,-0.0252668207733768,0.2155938717915162,0.3749301418113924,0.4645533758390219,11.381542951184638,3,11.02792945403768,0.4406478778840252
A530072M11Rik,102115.0,0.1650229554521134,-0.1859128695678315,-0.2921502312087258,17,0.0,7,-0.5467249286558706,0.4956832198208015,-0.2573754737907489,-0.1901437929186986,0.0,0.0006766844314267,1.0365108980176316,-0.0013346976,20.882773906236324,0.22616087,20.827846898812183,0.0210966167934171,0.0117080197735774,0.0573516587409779,0.0268060413125296,0.4219079898881461,-0.3472034292202417,10.536247215688226,2,10.237913215001534,-0.1770776880756783
Zyx,10583.0,0.0182149447450578,0.0459897278400212,-0.309563137058686,26,0.9999999999278651,9,-0.4978487574377959,0.7842706678585527,-0.3072858220123478,-0.2541866424739201,4.8579809951325466,0.0006360986989876,0.9149003822233334,-0.0016385154999999,19.196160959796718,0.119790167,19.074438372111363,0.0994965383013513,-0.0381360187757236,-0.0287528829069734,0.2038333886994871,0.6409244555979146,-0.020095670137652,11.345405246717853,3,10.76745777968898,0.2697264857278214
Dusp26,7576.0,0.1557314057797236,-0.4760689562164661,-0.113129400792963,17,0.999999999981966,5,-0.1947796898067548,0.6120981454849774,-0.0483931892874439,-0.0308042590136627,0.0,8.254453772929702e-05,0.3646082833333333,-0.0006438472,21.705564894435348,-0.1025317099999999,21.70556078291041,0.0597829875935723,0.075713394195778,-0.0348192146121025,0.304506604282939,0.4024307662157794,0.0809335277166249,11.295768934420565,3,10.921534582458063,0.3197934830038021
Rab9,22614.0,-0.0970169578639021,0.1462406251742778,-0.1190975366650457,25,0.0,3,-0.3801931985200282,0.6702176535696255,-0.1397126932320209,-0.1363863086303292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025504553542113,0.2071459340164521,0.0507884438071291,0.0,0.0,0.0,0.0,0,0.0,0.0
Trmt112,1351.0,-0.0670995363176754,-0.0297195375597382,0.2294396865611654,16,-0.2223924213347308,4,0.1608792623875254,0.1841803585853245,0.2386039544282517,0.3478385268583068,10.117643101389222,0.0016118828764678,1.1201578477037035,-0.003792336,18.779565475879124,0.116410155,18.305791721880112,0.1774029951950188,0.0376156242000192,0.0942930550651469,0.2159116690772355,0.3660810891687632,0.3525760358750143,11.284245749829728,2,11.025387329214338,0.3740631455402985
Rab33b,12312.0,0.0082297065079584,-0.2199071347041373,-0.224527033202559,12,0.5849625006971113,6,-0.3245979302942241,0.4404514799778368,-0.2132807280539018,-0.1124908397367274,0.0,0.0006116795463463,1.056581868198305,-0.0012937779,19.893100036311743,0.0413713299999999,19.681847083461744,0.0230691363306742,0.214388829937371,0.0390614172015133,0.1329315877932551,0.3471129581161083,-0.0243055300084187,11.010528105886555,2,10.765082179364931,0.0012204943905933
Strn3,82265.0,-0.0678673859185617,-0.0974937501161852,-0.1564204705565761,17,0.5849625006971113,4,-0.3881722394232074,0.3020733364474342,-0.142010507508702,-0.2886825380229609,0.0,0.0008532750393403,1.5498994905882353,-0.0026228251,17.747143998186747,0.16568807,17.733167624769106,0.0277919301503154,0.0080606013355537,0.0001065382274536,0.7693970565502403,1.8184751298335975,-0.0378786688059747,14.734021551404894,4,12.82423915217112,0.0133536310442492
Cirbp,6801.0,0.0520591988402058,-0.4320164469982395,0.2369806920990607,16,0.713695814841107,6,0.0629014815290345,0.375214940767981,0.2729856865938501,0.3029091390122762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775268555082421,0.1152791629240291,0.0754317940955764,0.0506963921866535,0.139153274626743,0.361644698171816,11.976922067851117,2,11.878525843738233,0.4930511817596947
Cops4,29494.0,0.0,-0.4308270834425053,0.0758923650601084,18,1.584962500673066,4,-0.1371757132336029,0.7684311099872738,0.162469968120574,0.1743874710429511,0.0,0.0007138036449541,0.4691182809090909,-0.0008867779999999,16.700575181192328,-0.02357138,16.634069648310405,0.04678390832882,-0.0626155285701189,0.0797721999124848,0.229582514640556,0.3679839524422304,-0.1841610472303785,11.295194955880714,2,11.034991007740985,0.1353689118771757
Dynll1,3889.0,0.1568418619959969,-0.6159989688476424,0.2997278599634558,16,1.0588936890473173,4,0.1169629212300868,0.5001312106273084,0.3116389288669292,0.2172734321774175,11.843921051289074,0.0016230652926468,0.661094448,-0.0015994925999999,17.212676862775567,0.1215695999999999,16.698846499643093,0.1499719693574537,0.0348660444169341,0.1279962940654586,0.0919148585641225,0.4082773931122687,0.3915135294084464,11.55889898114675,3,11.140546665333508,0.4181971870790928
