cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Astro-TE_NN,Vwa8,1,1,0.296908,0.0019198672,0.034976296,0.4822483,0.016253443,0.12430432,0.043389756
Astro-TE_NN,Lamp1,-1,0,0.036520932,0.04802567,0.05417114,0.01885248,0.05551153,0.6625311,0.12438722
Astro-TE_NN,Bcl2,1,1,0.03956336,0.05144926,0.11423382,0.5783536,0.052521616,0.025078185,0.13880019
Astro-TE_NN,Arhgef28,1,1,0.6770525,0.008867265,0.049187355,0.14315575,0.034994293,0.0057348027,0.08100804
Astro-TE_NN,Esrrg,1,1,0.35439157,0.017085796,0.049119744,0.51639557,0.016915103,0.001469629,0.04462267
Astro-TE_NN,Lman1,1,0,0.052222583,0.09374689,0.14507636,0.044364512,0.08283422,0.39356646,0.18818897
Astro-TE_NN,Aff3,-1,1,0.26898712,0.008739005,0.052575056,0.6329965,0.01024154,0.0032326225,0.023228073
Astro-TE_NN,Cpeb1,1,0,0.020653587,0.82741886,0.031088602,0.013619627,0.02386752,0.013616796,0.069735
Astro-TE_NN,Atp1b1,-1,0,0.0541106,0.53381467,0.09622607,0.03805003,0.06098393,0.028835107,0.18797961
Astro-TE_NN,Phkg1,-1,0,0.02156245,0.5033505,0.03613356,0.03568155,0.31120676,0.017390255,0.07467494
Astro-TE_NN,Dbi,-1,-1,0.0075848424,0.3465901,0.018241601,0.006110209,0.036608707,0.55647516,0.028389292
Astro-TE_NN,Gm21860,-1,-1,0.003767994,0.9347668,0.0062875645,7.036072e-05,0.054382756,4.4533237e-05,0.00067993405
Astro-TE_NN,Slc7a10,-1,-1,0.025001258,0.5424115,0.046562932,0.024969483,0.02879014,0.25486764,0.07739714
Astro-TE_NN,Car10,-1,-1,0.08895689,0.0096562365,0.004699176,0.8875917,0.002936009,0.00054853706,0.005611515
Astro-TE_NN,Tvp23b,0,0,0.08123922,0.1982176,0.20335643,0.10175145,0.08464079,0.24298626,0.087808274
Astro-TE_NN,Vcan,0,-1,0.028333707,0.06469592,0.060210176,0.71985525,0.078742094,0.021581614,0.026581218
Astro-TE_NN,Znrf2,0,0,0.070629746,0.38589594,0.124105155,0.104984656,0.17665085,0.043660346,0.09407343
Astro-TE_NN,Znhit1,0,-1,0.018892402,0.11184345,0.046254925,0.008308588,0.056509193,0.73025364,0.027937872
Astro-TE_NN,Pja2,0,-1,0.039728254,0.16036296,0.10267207,0.03594009,0.04139171,0.5204272,0.09947757
Astro-TE_NN,Slc26a8,0,0,0.062438052,0.41828677,0.1587917,0.033263586,0.18469125,0.056802504,0.08572615
Astro-TE_NN,Phlpp1,0,1,0.16087034,0.077613056,0.050851632,0.38702324,0.06900132,0.21876462,0.03587573
Astro-TE_NN,Vezf1,0,0,0.1952843,0.35355717,0.09251017,0.030725371,0.13662893,0.12433203,0.066961996
Astro-TE_NN,Dazap1,0,0,0.040976387,0.35223803,0.10389474,0.21199755,0.109960504,0.09116585,0.08976695
Astro-TE_NN,Bcs1l,0,-1,0.02490912,0.20867959,0.05556092,0.008377238,0.06073265,0.510052,0.13168839
Astro-TE_NN,Zfp653,0,-1,0.031918384,0.20312934,0.081409425,0.016037304,0.033254832,0.5418787,0.09237201
Astro-TE_NN,9630028H03Rik,0,1,0.043831304,0.17074831,0.079448394,0.5270976,0.120902196,0.025025513,0.032946695
Astro-TE_NN,Cep89,0,0,0.07761697,0.19447881,0.20132922,0.10641063,0.2239688,0.09387488,0.102320686
Astro-TE_NN,Atp6v1g1,0,0,0.058091056,0.42385077,0.14614496,0.024760678,0.1608582,0.09046962,0.09582471
Astro-TE_NN,Srfbp1,0,0,0.06891089,0.16262355,0.17809872,0.039111324,0.071796246,0.38261527,0.096843995
Astro-TE_NN,Kri1,0,0,0.062475286,0.24390452,0.1540074,0.03261132,0.1509192,0.13314052,0.2229418
Astro-TE_NN,Gabrg1,0,1,0.3563804,0.12515755,0.13437238,0.25395748,0.05929401,0.022843407,0.047994792
Astro-TE_NN,Bzw1,0,-1,0.03770269,0.33441317,0.108010225,0.34122863,0.039281335,0.077428766,0.061935138
Astro-TE_NN,Ndufaf6,0,0,0.07397666,0.27997226,0.18185836,0.05902742,0.18297227,0.09460543,0.12758769
Astro-TE_NN,Bcl9l,0,-1,0.12520823,0.1975479,0.08587466,0.110487364,0.10031519,0.34292498,0.0376417
Astro-TE_NN,Mknk1,0,0,0.17709155,0.32729572,0.10765946,0.093836285,0.13363822,0.09831015,0.06216859
Astro-TE_NN,2610316D01Rik,0,-1,0.08276426,0.07750518,0.048724066,0.62292755,0.019462435,0.12068224,0.027934238
Astro-TE_NN,Cxcl14,-1,0,0.04587216,0.23642309,0.11111252,0.021006946,0.14035861,0.31265345,0.13257322
Astro-TE_NN,Unc5c,1,1,0.039633535,0.24534804,0.07228428,0.4855897,0.113077536,0.011388061,0.032678865
Astro-TE_NN,Chl1,-1,-1,0.0034375289,0.0091670975,0.006089346,0.96965975,0.003581461,0.0061090295,0.0019556624
Astro-TE_NN,Gja1,-1,0,0.053509206,0.29939345,0.094853096,0.29670462,0.16116242,0.044358708,0.050018467
Astro-TE_NN,Enho,-1,-1,0.081303254,0.20304199,0.064609736,0.008264907,0.0846778,0.4303055,0.12779678
Astro-TE_NN,Grin3a,-1,-1,0.008206467,0.032734413,0.0142616145,0.909697,0.021607239,0.004463386,0.009029913
Astro-TE_NN,Htra1,-1,-1,0.14724416,0.24309805,0.07262271,0.33542922,0.0921779,0.059385832,0.05004203
