cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
CA3_Glut,Cadm1,1,1,0.8113544,0.052085698,0.021394808,0.008779009,0.017753193,0.015719142,0.072913714
CA3_Glut,Galnt11,-1,1,0.016793681,0.04292232,0.7592663,0.015937885,0.06388886,0.076245315,0.024945565
CA3_Glut,Gtf3c2,1,1,0.03285133,0.05647925,0.023968754,0.6416767,0.06648783,0.113801606,0.06473441
CA3_Glut,Fibp,1,1,0.008107444,0.010037437,0.0044935555,0.12147966,0.8158893,0.025588434,0.014404171
CA3_Glut,Ube3c,1,1,0.10731149,0.31106657,0.12676755,0.038716882,0.20120913,0.040448803,0.17447959
CA3_Glut,Kirrel3,1,1,0.7846184,0.063288294,0.021278072,0.008543952,0.023921203,0.019221002,0.07912905
CA3_Glut,Odf2,1,1,0.11023165,0.022354914,0.008573293,0.014237324,0.8077247,0.0232516,0.013626546
CA3_Glut,Kansl1l,-1,-1,0.012131538,0.016412038,0.9337405,0.0055903085,0.0073609296,0.004572727,0.02019179
CA3_Glut,Eif4enif1,1,0,0.07584378,0.12256533,0.08311143,0.22804578,0.109107114,0.25857583,0.1227507
CA3_Glut,Gm9968,-1,1,0.02087969,0.036107235,0.7877307,0.020932738,0.026432717,0.07463907,0.03327801
CA3_Glut,Atraid,1,1,0.012343066,0.16846532,0.43709067,0.15047687,0.17320178,0.037528116,0.020894222
CA3_Glut,Sez6l2,1,1,0.045246582,0.063116096,0.07698418,0.5050275,0.07734292,0.15392,0.078362726
CA3_Glut,Sash1,-1,-1,0.018833037,0.009113122,0.9597112,0.000475677,0.0011981297,0.00727953,0.0033891515
CA3_Glut,Lpcat4,1,0,0.06747819,0.09628424,0.06965711,0.35108963,0.097072564,0.20512375,0.113294624
CA3_Glut,Usp20,1,1,0.058362886,0.08216992,0.07679776,0.19146548,0.29401731,0.19151323,0.105673425
CA3_Glut,Spag6,1,1,0.101384535,0.13451757,0.06494424,0.12039708,0.0606573,0.35712218,0.1609771
CA3_Glut,Srrm3,1,1,0.1455668,0.047519777,0.007072623,0.007975146,0.7501566,0.026631018,0.015077941
CA3_Glut,Caskin1,1,1,0.0040651783,0.006535967,0.034937307,0.021523364,0.9121796,0.012263748,0.008494785
CA3_Glut,Fmo1,-1,1,0.10037339,0.14980702,0.05416217,0.083233394,0.08429085,0.36896667,0.15916657
CA3_Glut,Ubb,-1,1,0.010293593,0.19417799,0.0053492626,0.6535444,0.086315885,0.03292135,0.01739747
CA3_Glut,Hdgf,1,1,0.028680379,0.054583658,0.018207947,0.71373224,0.04125893,0.09373824,0.04979863
CA3_Glut,Stx5a,1,1,0.03608358,0.0690085,0.026134908,0.49657413,0.20564231,0.107811764,0.058744773
CA3_Glut,Traf7,1,1,0.0023796565,0.0031964586,0.002277947,0.020757506,0.96040064,0.0068859225,0.0041019395
CA3_Glut,Neto2,-1,1,0.07583233,0.37686652,0.06005859,0.0571254,0.04154928,0.27062318,0.11794465
CA3_Glut,Sytl2,1,1,0.0877916,0.116053805,0.07840129,0.12035777,0.1397923,0.32453743,0.13306582
CA3_Glut,Abcd4,1,1,0.05692339,0.11645379,0.04712792,0.3124872,0.18583266,0.18565731,0.09551775
CA3_Glut,Dock11,1,1,0.013056515,0.00055493147,0.00020193485,0.9835702,0.00062163785,0.0013387656,0.00065588695
CA3_Glut,Rreb1,1,1,0.088041194,0.24501792,0.06762577,0.030002614,0.08213795,0.3342716,0.15290304
CA3_Glut,Slc12a5,1,1,0.21097569,0.16211434,0.26176244,0.041781146,0.24900074,0.05063428,0.02373136
CA3_Glut,Ilf2,1,1,0.013799996,0.017974118,0.014169499,0.8420248,0.04331683,0.043621715,0.025092969
CA3_Glut,Safb2,1,1,0.00873051,0.045100346,0.1216452,0.4239374,0.3569036,0.029369822,0.014313093
CA3_Glut,Ldlr,1,1,0.01094472,0.012470667,0.48834997,0.06822982,0.36423826,0.03734923,0.018417418
