gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
A230107N01Rik,1.2897354919174815,0.604701796313333,-0.02090194,0,0.21845874128688186
Tmem161b,34.30914692506264,5.794485476312698e-07,0.044601902,0,6.236985121342972
Ccnh,7.819149209216215,0.04224806335094811,-0.0084042,0,1.374193194294733
Rasa1,40.08025735121307,5.450088577253041e-08,0.26391688,0,7.263596439319759
Cox7c,76.82500907629404,3.9252241445813534e-15,-0.9150447,-1,14.406135538415441
Edil3,2.917411505621706,0.317881962953161,0.003944185,0,0.4977341138346649
Hapln1,14.194880151768142,0.0028014609879725852,-0.21281591,0,2.5526154209658944
Vcan,27.685967637430426,9.424040019195285e-06,0.10676819,0,5.0257628783211095
Gm4117,4.296876713461666,0.18159693528095122,-0.15248907,0,0.7408914851200142
Xrcc4,13.963942039502992,0.0030923805968473394,0.20325898,0,2.5097070603751375
Tmem167,19.411812052732916,0.00029957751653419046,-0.008857931,0,3.523490783801475
Atp6ap1l,3.668786948589028,0.2341726140307174,2.5921643,0,0.6304638960731244
Rps23,10.50716750721388,0.013529380905501785,-0.625979,0,1.8687220759430931
Atg10,26.87282366387849,1.3156541315872156e-05,0.6241126,0,4.880858266106085
A830009L08Rik,0.8725778908105863,0.7122138162578181,0.88627213,0,0.1473896056879792
Ssbp2,21.029237010277715,0.00015120380642225076,0.2063504,0,3.8204372757172766
4833422C13Rik,11.397503062167006,0.00925316160488665,-0.51596105,0,2.0337098528873687
Acot12,3.659084169027673,0.23499221591897362,-0.30506024,0,0.6289465234279509
Zcchc9,3.762420649488212,0.22538657493464243,-0.36258996,0,0.6470719561046605
Rasgrf2,1.712086508341913,0.5133749197268936,-0.62306637,0,0.28956535204609707
Msh3,11.615428996003066,0.00843041859184289,0.32007653,0,2.074150861008207
Dhfr,2.7207218166598883,0.3430064147462669,-0.5858863,0,0.46469775790808615
Ankrd34b,4.014252071414782,0.2032562719076235,-0.27788937,0,0.6919560444406776
Fam151b,14.022430310990309,0.0030152186506335887,0.8636136,0,2.5206811892218233
Zfyve16,31.65817655150799,1.7763920614258278e-06,0.20102175,0,5.75046117632625
Serinc5,1.5380933582367116,0.549922548204556,-0.24264123,0,0.259698472789383
Mtx3,22.989214742947304,6.639497640072438e-05,0.00057860557,0,4.1778647791256525
Cmya5,23.763249686823965,4.770091639622165e-05,-0.8801946,0,4.321473277521744
Homer1,10.497099748980093,0.01358602600676144,0.09877666,0,1.8669075584055175
Jmy,23.586500071528306,5.1450842315488094e-05,0.34592456,0,4.288607510892334
Arsb,2.524269572415849,0.3712164059116469,0.106396966,0,0.4303728383813763
Lhfpl2,22.18703428302142,9.290524454766622e-05,0.18361206,0,4.031959769172965
Scamp1,21.799613390441326,0.00010880510770270132,-0.15411663,0,3.9633507168158597
Gm9776,0.3122168863183599,0.8856661330030653,-0.25511473,0,0.05272996199612985
Ap3b1,23.204005940462068,6.0601315445590043e-05,0.13919035,0,4.21751794869575
Tbca,9.480919707700453,0.020844752513203484,0.032565553,0,1.6810032568239937
Wdr41,13.92021965277784,0.0031528590178652167,0.2778667,0,2.5012954485772085
Pde8b,21.63435227020404,0.00011699129175489796,0.14899644,0,3.93184646375423
Zbed3,10.51671359910733,0.013485741237263996,0.30843124,0,1.870125177768271
Aggf1,11.88975025957127,0.007506007080915767,0.03973787,0,2.1245910302238697
Crhbp,0.8708866500972312,0.7123662755045235,-0.91226393,0,0.14729664887888871
Iqgap2,1.868191813563911,0.48301723340645175,-0.18444441,0,0.31603737392797315
Sv2c,2.3961802612763616,0.39129364513990644,1.413007,0,0.40749720526334465
Poc5,7.802343669611039,0.04253930634978762,-0.54767376,0,1.371209596025102
Polk,23.345847765559903,5.707756894848269e-05,-0.13801634,0,4.24353453266221
Col4a3bp,34.48000570026298,5.401777888426701e-07,0.28914618,0,6.267463277204064
Hmgcr,32.98674239889288,1.0090152518828787e-06,-0.5426167,-1,5.996102269086666
Gcnt4,22.75289754262593,7.29786897423665e-05,0.40930715,0,4.136803938214016
