gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Sorbs1,-0.13945926141459494,0.0,0.0,-0.016100081289187072,0.0,0.0,0.0,0.0,0.0,0.0016436518728733063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022855358347296715,0.0,0.05643983520567417,0.0,0.0,0.0,0.0,-0.027065925439819692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018591353530064225,0.011725935153663158,0.0,0.0,-0.0037096674740314485,0.0,0.01399596581235528,0.0,0.0,0.0,0.0,0.0,-0.047929320260882376,0.0,0.0,0.0,0.0,0.0,0.0,-0.03367575477808714,0.0,0.0,0.007078476250171661,-0.004095935858786106,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009182596020400524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282141026109457,0.0,0.0,0.0,0.0,0.0,0.0,0.005845959912985563,-0.02449353300035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009889493999071419,0.0,0.0,0.0,0.0,0.0,0.0,-0.003031584247946739,0.0,0.0,0.0,0.0,0.0,0.011828896615188569,0.005999114355072379,0.0,0.0,-0.0047955865785479545,0.0028791162937704937,0.0,0.012520270571112633,0.0,0.0,0.0,0.0,0.023501652851700784,0.0030587171763181687,0.0,0.0,0.0018784593045711518,-0.003380623050034046,0.0,0.008685437366366386,0.0,0.004206399545073509,0.020809491463005543,1.0,0.0
Lpin2,0.05912326335441321,0.0,0.0,0.0006472394429147244,0.0,0.0,0.0,0.0,0.0,0.0005635377950966358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022855358347296715,0.0,0.05619735609740019,0.0,0.0,0.0,0.0,0.01964420383796096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010747973658144474,0.011725935153663158,0.0,0.0,-0.009059839285910129,0.0,-0.002257413882762194,0.0,0.0,0.0,0.0,0.0,-0.004823474530130625,0.0,0.0,0.0,0.0,0.0,0.0,0.017927057165652512,0.0,0.0,0.0019465809687972068,0.006143903788179159,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009488102000759682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464230597019195,0.0,0.0,0.0,0.0,0.0,0.0,0.008945141062140465,0.022394087314605713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020406269272789358,0.0,0.0,0.0,0.0,0.0,0.0,-0.015157920680940152,0.0,0.0,0.0,0.0,0.0,0.026019734516739845,0.016388726318255067,0.0,0.0,0.00023833058774471282,0.0031226034597784747,0.0,0.014931342527270318,0.0,0.0,0.0,0.0,-0.007139759063720703,0.003976365923881531,0.0,0.0,0.0013802814669907093,-0.003380623050034046,0.0,0.0019420133531093597,0.0,0.004206399545073509,0.007471126988530159,1.0,1.0
Sema6b,0.043865525722503663,0.0,0.0,0.0006472394429147244,0.0,0.0,0.0,0.0,0.0,0.0005635377950966358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005195208583027125,0.0,-0.08294786399230361,0.0,0.0,0.0,0.0,0.0050441934634000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00479637726675719,-0.021776736713945866,0.0,0.0,-0.009059839285910129,0.0,0.008427678234875202,0.0,0.0,0.0,0.0,0.0,0.007449587211012841,0.0,0.0,0.0,0.0,0.0,0.0,0.009417824605479836,0.0,0.0,-0.008317209593951703,-0.018139144517481328,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009488102000759682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001410705130547285,0.0,0.0,0.0,0.0,0.0,0.0,0.0032429606094956397,0.00909759797155857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020406269272789358,0.0,0.0,0.0,0.0,0.0,0.0,0.05077903419733047,0.0,0.0,0.0,0.0,0.0,-0.07191401375923306,-0.028927238462492823,0.0,0.0,0.0012968149781227112,0.0031226034597784747,0.0,0.01506550021469593,0.0,0.0,0.0,0.0,0.007411844804883003,0.0031702280044555663,0.0,0.0,0.0011013003624975681,0.01835195370018482,0.0,0.0033065107464790343,0.0,0.0008544249227270484,0.006232393644750118,1.0,1.0
Git1,0.06287800671067088,0.0,0.0,0.0006472394429147244,0.0,0.0,0.0,0.0,0.0,0.0009392296336591244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022855358347296715,0.0,0.04774579867720604,0.0,0.0,0.0,0.0,0.0050441934634000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00479637726675719,0.011725935153663158,0.0,0.0,-0.008519917279481887,0.0,-0.002257413882762194,0.0,0.0,0.0,0.0,0.0,-0.004823474530130625,0.0,0.0,0.0,0.0,0.0,0.0,0.009417824605479836,0.0,0.0,0.0019465809687972068,0.006143903788179159,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028115410543978214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001410705130547285,0.0,0.0,0.0,0.0,0.0,0.0,0.008945141062140465,0.022394087314605713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009954753872007132,0.0,0.0,0.0,0.0,0.0,0.0,0.05077903419733047,0.0,0.0,0.0,0.0,0.0,-0.05144401365891099,-0.028927238462492823,0.0,0.0,0.00023833058774471282,0.004922343410144094,0.0,0.0159108068048954,0.0,0.0,0.0,0.0,-0.013861706219613553,0.0031702280044555663,0.0,0.0,0.001946607045829296,0.005070934575051069,0.0,0.0019420133531093597,0.0,0.004206399545073509,0.007471126988530159,1.0,1.0
Itgb8,-0.02496417261660099,0.0,0.0,0.0006472394429147244,0.0,0.0,0.0,0.0,0.0,0.0016436518728733063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031162354089319708,0.0,0.03435672075487673,0.0,0.0,0.0,0.0,0.01964420383796096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010747973658144474,0.011725935153663158,0.0,0.0,0.049815162662416694,0.0,-0.0024681058479472996,0.0,0.0,0.0,0.0,0.0,0.0029610536061227322,0.0,0.0,0.0,0.0,0.0,0.0,0.017927057165652512,0.0,0.0,0.0010617714375257491,0.006143903788179159,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01844727326184511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464230597019195,0.0,0.0,0.0,0.0,0.0,0.0,0.005845959912985563,-0.02449353300035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013003044230863452,0.0,0.0,0.0,0.0,0.0,0.0,-0.003031584247946739,0.0,0.0,0.0,0.0,0.0,0.0212401220574975,0.016388726318255067,0.0,0.0,0.006415121257305145,0.02221412554383278,0.0,0.011312289088964462,0.0,0.0,0.0,0.0,0.023501652851700784,0.003976365923881531,0.0,0.0,0.0026952029764652254,-0.003380623050034046,0.0,0.0017039450630545617,0.0,0.0013144998531788587,-0.06649072911590338,1.0,1.0
1810030O07Rik,0.044914211640134455,0.0,0.0,0.0006472394429147244,0.0,0.0,0.0,0.0,0.0,0.0009392296336591244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022855358347296715,0.0,0.0377484383340925,0.0,0.0,0.0,0.0,0.003870093850418925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07206255175173283,0.011725935153663158,0.0,0.0,0.03426877703517675,0.0,-0.004665321912616491,0.0,0.0,0.0,0.0,0.0,0.004289207756519317,0.0,0.0,0.0,0.0,0.0,0.0,0.017927057165652512,0.0,0.0,0.0019465809687972068,0.006143903788179159,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005654963087290525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464230597019195,0.0,0.0,0.0,0.0,0.0,0.0,0.005845959912985563,-0.02449353300035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741712040733546,0.0,0.0,0.0,0.0,0.0,0.0,-0.015157920680940152,0.0,0.0,0.0,0.0,0.0,0.015139472167938949,0.013859607828781009,0.0,0.0,0.0006948379427194596,-0.05974432338029146,0.0,0.015776649340987204,0.0,0.0,0.0,0.0,-0.028413310050964355,0.003976365923881531,0.0,0.0,0.0019121720269322396,0.005070934575051069,0.0,0.0025540394335985183,0.0,0.004206399545073509,0.007471126988530159,1.0,1.0
E2f4,0.046920202556066215,0.0,0.0,0.0004045246634632349,0.0,0.0,0.0,0.0,0.0,0.0009392296336591244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013116750125773251,0.0,0.042211202029138806,0.0,0.0,0.0,0.0,0.00415037835482508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026253029657527806,0.011725935153663158,0.0,0.0,-0.008519917279481887,0.0,-0.002257413882762194,0.0,0.0,0.0,0.0,0.0,-0.004823474530130625,0.0,0.0,0.0,0.0,0.0,0.0,-0.016331469886936248,0.0,0.0,0.0019465809687972068,-0.004095935858786106,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028115410543978214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.053525652736425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.005845959912985563,-0.02449353300035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009954753872007132,0.0,0.0,0.0,0.0,0.0,0.0,-0.015157920680940152,0.0,0.0,0.0,0.0,0.0,-0.038299442818388346,-0.0648885943600908,0.0,0.0,0.00023833058774471282,0.004922343410144094,0.0,0.013794674426317216,0.0,0.0,0.0,0.0,-0.028413310050964355,0.0027900047600269316,0.0,0.0,0.001600372977554798,-0.003380623050034046,0.0,0.0019420133531093597,0.0,0.0008544249227270484,0.007471126988530159,1.0,0.0
Slc38a9,0.06479038901627064,0.0,0.0,0.00501610565930605,0.0,0.0,0.0,0.0,0.0,-0.02089785954914987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008724485142156482,0.0,0.04493796166032553,0.0,0.0,0.0,0.0,-0.044754977598786355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004131800830364228,0.011725935153663158,0.0,0.0,0.08863504465669393,0.0,-0.002257413882762194,0.0,0.0,0.0,0.0,0.0,-0.004823474530130625,0.0,0.0,0.0,0.0,0.0,0.0,0.017927057165652512,0.0,0.0,0.0019465809687972068,-0.004095935858786106,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010704612303525209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464230597019195,0.0,0.0,0.0,0.0,0.0,0.0,0.005845959912985563,-0.02449353300035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007341766194440424,0.0,0.0,0.0,0.0,0.0,0.0,-0.005002113822847605,0.0,0.0,0.0,0.0,0.0,0.01030938558280468,0.014928899565711617,0.0,0.0,0.00023833058774471282,0.01884652700275183,0.0,0.01462818406522274,0.0,0.0,0.0,0.0,0.011340482160449028,0.003976365923881531,0.0,0.0,-0.02038019380532205,-0.003380623050034046,0.0,0.0019420133531093597,0.0,-0.044758720006793734,0.007471126988530159,1.0,0.0
Sfpq,0.04410650934558362,0.0,0.0,0.0004045246634632349,0.0,0.0,0.0,0.0,0.0,0.005400570407509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009278533402830363,0.0,0.0371102736145258,0.0,0.0,0.0,0.0,0.00415037835482508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026253029657527806,0.011725935153663158,0.0,0.0,-0.003655675267800689,0.0,-0.0024681058479472996,0.0,0.0,0.0,0.0,0.0,0.0029610536061227322,0.0,0.0,0.0,0.0,0.0,0.0,0.009417824605479836,0.0,0.0,0.0019465809687972068,0.006143903788179159,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009666197011247277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001410705130547285,0.0,0.0,0.0,0.0,0.0,0.0,0.008945141062140465,0.022394087314605713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023327508410438895,0.0,0.0,0.0,0.0,0.0,0.0,-0.005002113822847605,0.0,0.0,0.0,0.0,0.0,-0.06514225939754396,-0.08425493868999183,0.0,0.0,0.006415121257305145,-0.014437999507499626,0.0,0.016909545212984087,0.0,0.0,0.0,0.0,0.05839588612318039,0.0031702280044555663,0.0,0.0,0.010053439624607563,0.005070934575051069,0.0,0.0017039450630545617,0.0,0.0017088498175144196,0.007471126988530159,1.0,0.0
Tbc1d19,-0.22173267167061567,0.0,0.0,-0.005582440355792642,0.0,0.0,0.0,0.0,0.0,0.0008218259457498789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005274750893004238,0.0,-0.06308038974180817,0.0,0.0,0.0,0.0,0.0065045594843104486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028290676940232514,-0.021776736713945866,0.0,0.0,-0.0033907599374651907,0.0,-0.004906112728640437,0.0,0.0,0.0,0.0,0.0,-0.017619777657091617,0.0,0.0,0.0,0.0,0.0,0.0,0.017927057165652512,0.0,0.0,0.00230050478130579,-0.018139144517481328,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010532298597318003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464230597019195,0.0,0.0,0.0,0.0,0.0,0.0,-0.01673006545752287,-0.005598521828651428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03076413195580244,0.0,0.0,0.0,0.0,0.0,0.0,-0.003031584247946739,0.0,0.0,0.0,0.0,0.0,0.006766882163938135,0.012615287434309721,0.0,0.0,-0.006390825733542442,0.003547880051919492,0.0,0.010842674225568772,0.0,0.0,0.0,0.0,0.012700512446463108,0.003976365923881531,0.0,0.0,0.0008218259457498789,-0.01424691142514348,0.0,0.007842669412493706,0.0,-0.015248198350891471,-0.1282946578040719,1.0,2.0
Mecr,0.06415418044198304,0.0,0.0,0.00501610565930605,0.0,0.0,0.0,0.0,0.0,0.0009392296336591244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031162354089319708,0.0,0.03590252354741096,0.0,0.0,0.0,0.0,-0.044754977598786355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004131800830364228,0.011725935153663158,0.0,0.0,-0.008519917279481887,0.0,-0.0015350413881242274,0.0,0.0,0.0,0.0,0.0,-0.003167989291250706,0.0,0.0,0.0,0.0,0.0,0.0,-0.03367575477808714,0.0,0.0,0.0019465809687972068,0.006143903788179159,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028115410543978214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282141026109457,0.0,0.0,0.0,0.0,0.0,0.0,0.008945141062140465,0.022394087314605713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009954753872007132,0.0,0.0,0.0,0.0,0.0,0.0,-0.015157920680940152,0.0,0.0,0.0,0.0,0.0,0.009801897536963224,0.008441725429147482,0.0,0.0,-0.000242523867636919,0.004922343410144094,0.0,0.014171993359923363,0.0,0.0,0.0,0.0,-0.028413310050964355,0.0030587171763181687,0.0,0.0,0.0019265102222561837,0.005070934575051069,0.0,-0.009731796644628048,0.0,0.0013144998531788587,0.007471126988530159,1.0,1.0
Nfat5,-0.11590228913817555,0.0,0.0,-0.005582440355792642,0.0,0.0,0.0,0.0,0.0,0.0003522111102938652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011589270886033773,0.0,-0.06191332271322608,0.0,0.0,0.0,0.0,0.009960852069780231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002878136448562145,-0.021776736713945866,0.0,0.0,-0.00392563633620739,0.0,-0.0025584024004638196,0.0,0.0,0.0,0.0,0.0,-0.007029568804427982,0.0,0.0,0.0,0.0,0.0,0.0,0.017927057165652512,0.0,0.0,0.007078476250171661,0.021357379835098982,0.006713034957647324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049892017367164955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008464230597019195,0.0,0.0,0.0,0.0,0.0,0.0,0.0032429606094956397,0.00909759797155857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010557246441021562,0.0,0.0,0.0,0.0,0.0,0.0,-0.005532641066238284,0.0,0.0,0.0,0.0,0.0,0.009780961684882641,0.013262313762679697,0.0,0.0,0.048104273602366444,0.0021232254049391485,0.0,0.013496293947100639,0.0,0.0,0.0,0.0,-0.003623234052211046,0.003976365923881531,0.0,0.0,0.0,0.01835195370018482,0.0,0.003171162186190486,0.0,0.0007886999286711216,0.020809491463005543,1.0,1.0
