gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,count.DAR,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.2mo.T.min.loops,18mo.9mo.Q.median.loops,18mo.9mo.Q.max.loops,Qanova.max.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac
Ckb,2977.0,-0.0744984578541336,-0.0015587081848845,3.0,0.015461438392974,0.2431371139455898,0.0944803745722599,0.5705284261778605,1,-0.2640278431214597,-0.2426823374517419,0.0,0.0,0.0088521699999999,0.0014516375,0.002087084,2.8120282,0.00024662,15.695663057332244,14.083063744716007,0.0151321735057397,15.695663057332244,0.00024662,0.030252295,0.3786180961005606,0.191530796742636,0.1870872993579245,-0.0027403165411822,-0.0013413027825031,-0.0040816193236853,-0.050070937782879,9.915879378835925,0.1069476699295355,-0.0264456029343871,-0.2640278431214597,0.1139270230882855,5,0.6985097490795907,-0.1390162224899419,0.0894763200143541,-0.0889452847070628,10.94397914161892,-0.2426823374517419,0.144236095111674
Tsix,53440.0,-0.4414574187176621,-0.1345794899836434,3.0,-0.1194256521218054,0.3775686611298252,0.1877367516459937,0.0,0,0.0,0.0,0.1728365968326,-0.3677317844481313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0190204786817437,0.0187758656911577,-0.0377963443729015,-0.0153855111089208,-0.1191267222971015,-0.1345122334060224,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox7c,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11773777621239,0.0804962194942125,0.0372415567181774,-0.1138252647520361,0.0734848024115082,-0.0403404623405279,0.0503737002023272,11.176173149107552,-0.121401227964256,-0.1100270975338499,-0.1859957042166593,0.0551537204981667,2,0.2010182583209719,-0.1480114008752546,0.0537179169427081,-0.1983851010775819,11.31831452270862,-0.2753689741909078,0.1088716374408749
Me3,221967.0,-0.1035734086957133,-0.1035734086957133,1.0,0.0853283298137819,0.4146448471557578,0.2408531411805844,0.2060068505578248,4,0.5769850746443144,0.34235626210694,0.0,0.0,-0.0884287899999999,0.0014471295999999,0.003797059,11.966232,-0.0001703261519999,16.996098808662527,15.500561826165605,0.0369365512440369,17.032228721948346,-2.3949700000000344e-05,0.0677086299999999,-0.0248382341104765,-0.0005452676066965,-0.02429296650378,-0.0873976334492464,-0.0306491947213275,-0.118046828170574,0.2082010719703645,10.772314573921737,0.677430125873014,0.7252014469216252,-0.191437125186073,0.2480350750816785,18,1.7248554752900414,0.3171301365543928,0.2568865269237642,0.1089290645840283,14.943150433518074,-0.2433549113353242,0.2279482355195064
Cped1,270488.0,0.0,0.0,0.0,0.0,-0.0135120244833277,0.0329932304172439,0.0306170032934044,2,0.5747195129586851,0.4064244446468402,-0.0582199789348359,-0.2572594999037217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043628219245813,0.0078196381861593,-0.0121824601107406,0.0016882973244718,0.0067314882906212,0.0084197856150931,0.1843320208652842,9.828136484194266,0.6840080837799997,1.130114728749813,-0.1506744921761174,0.2463824079455357,11,2.3952107203050685,0.4254293171257144,0.4033710490496861,0.2410972962604302,14.633105781831045,-0.2393801211935207,0.2611570853816877
Myo16,480831.0,0.0511930027186136,0.0511930027186136,1.0,0.1106629345860211,-0.0700043056042343,0.0683274635086989,0.0,0,0.0,0.0,0.0,0.0,-0.08194419,0.0002850334,0.0024653109999999,10.082936,1.8730592364532028e-05,17.02796350336872,17.531290070689266,0.041270907492996,16.904622862564405,3.396259999999978e-05,0.15155673,-0.0029543424432831,-0.0014354474634685,-0.0015188949798145,-0.1031905416751922,0.0839482107103097,-0.0192423309648825,0.0228017469262298,10.66444728454806,0.3573116720045892,0.4577393289993081,-0.9706294508739226,0.4102494469928925,12,2.3481356536252416,-0.1494319982463398,0.354224777298655,-0.1722337451725697,15.747418125261952,-0.7778479109690961,0.3435459189979029
Dcc,1097435.0,0.0,0.0,0.0,0.0,-0.173444358480415,0.0,0.9811662718649752,3,-0.3294409618339191,-0.3328452398287525,0.0876893653478348,0.024162718926617,-0.0751733849999999,4.059169999999978e-05,0.0007095105999999,3.2641761,-0.0002336819597222,18.702214852431275,18.656023267324063,0.0496224034211564,18.693235106390222,-0.0003046134,0.112224386,-0.0197441714816205,-0.0144780556624121,-0.0052661158192084,-0.0638358192431478,-0.0176112073649863,-0.0814470266081342,-0.1648804963615089,11.03342300153752,-0.052564122055675,-0.2235404333134339,-0.658089092727794,0.180187632084378,8,3.1345534129013783,-0.407995502247348,0.1508890552751058,-0.243115005885839,14.459585211272964,-0.4289127493253635,0.128895377333674
Cd9,34525.0,-0.0242780200528117,-0.0242780200528117,0.0,0.0,-0.1033021520147547,0.0,0.7284685269305646,4,-0.3661398516021393,-0.2269880627979523,0.0,0.0,-0.0024292999999999,0.001663912,0.003199447,11.0517645,0.0003732110727272,15.923045897818552,14.70946081172323,0.0497808793423176,15.65158430440698,0.0003943639999999,0.1469886999999999,0.0078219869216358,-0.0010484294023029,0.0088704163239387,-0.170511746845971,0.111656263899449,-0.058855482946522,-0.0582473089347118,11.143383213989884,-0.0536214288447913,-0.101465396738839,-0.6264610493806904,0.2179600253065079,9,1.0791815446832207,-0.3177888167139888,0.1706389342231282,-0.2595415077792769,12.967034618797992,-0.4432111280687332,0.1244025108186023
Bcan,12699.0,-0.0007739709596362,-0.0007739709596362,3.0,-0.0654071357249307,0.1314145722736359,0.1035852775205136,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33780354959081,0.1989227420522969,0.138880807538513,0.0642830227207114,-0.1125785492780736,-0.0482955265573622,0.0066145594437874,7.592457037268828,0.0239994682757891,0.1063947462090464,-0.2315253530847911,0.1155591054966804,10,1.576830942492923,-0.0959104006000543,0.1067042952248519,-0.1025249600438417,10.864408474435042,-0.2559022865607945,0.0883015621335712
Gabbr2,329568.0,-0.5121608749939964,-0.5121608749939964,1.0,-0.0935301081188423,0.0398605242990779,0.0951542369235395,0.5713660415823477,2,-0.0183148496860257,-0.0821483226657551,-0.736965593973847,-0.3025627699294506,-0.0852776499999999,0.0008088792999999,0.002574771,12.654498,0.0002020484409395,15.99821312670681,17.091786595514403,0.0420982429246901,16.28771237954945,0.000158823,0.14914008,-0.0047538813234916,-0.0001004537025835,-0.004653427620908,-0.104204510461637,-0.0051857057052459,-0.1093902161668829,0.0251433945595266,10.072802534544342,0.6411046380373067,0.6428394773339848,-0.463102083785426,0.2178290366516465,60,1.8958152032985771,0.1248985684831128,0.2171894003957271,0.0997551739235862,15.519774276700582,-0.3637785553237784,0.2157668311173659
Btg1,5803.0,0.0,0.0,0.0,0.0,0.0011341091102439,0.0335500256273645,0.2228903383611903,1,-0.2762070446981943,-0.2181204293635192,0.0,0.0,-0.0663783699999999,0.0002427986,0.0016977254,6.3252897,9.801955747126437e-05,17.763305296348687,13.872771056734152,0.032952619566501,17.81245310029731,8.241499999999975e-05,0.0690463499999999,0.2835621960204205,0.0771551755139671,0.2064070205064534,0.0178280124263112,-0.0436954643557953,-0.025867451929484,-0.0089772556344674,10.65374077870666,-0.0288131352624345,-0.0422520322944288,-0.2762070446981943,0.0514853746841662,3,0.3427197434158301,-0.1459217118336391,0.119226807843969,-0.1369444561991716,11.025717737027607,-0.2181204293635192,0.0974897737207164
Rgs7bp,109026.0,0.1605073888711266,0.1605073888711266,1.0,-0.2146037590367562,-0.042278903744501,0.4561177379090239,0.657466801458857,3,-0.3354169124608213,-0.2766871825671817,0.0,0.0,-0.04112266,0.0005288459,0.0017471262999999,6.8575807,-0.0001269087523809,16.902251134084224,15.518222839915625,0.0410236133233913,17.271599806068522,-4.897590000000045e-05,0.11480021,-0.0164403970392541,-0.0109861987863934,-0.0054541982528606,-0.1295965312285971,0.0719530345146891,-0.0576434967139079,0.0550923614576757,11.324743110494472,-0.1207356246942215,0.3674997151998105,-0.6679569521777304,0.3535755001238104,15,1.6072644330902142,-0.2683712083542969,0.2480272041625757,-0.3234635698119726,13.914096372564956,-1.1517625200082842,0.2519259709852329
Atp6v0c,5836.0,-0.1319624239689054,-0.1037550902668552,2.0,-0.0310255129980833,0.2305013638701534,0.0670766065757968,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569300075138324,0.1573840174103922,-0.0004540098965597,0.0447662308422636,-0.0289768840816682,0.0157893467605954,-0.0610315880167627,10.16239132875703,0.1440380158649881,0.1094034837716395,-0.0165221943719728,0.0768567198983499,5,0.5600695567125368,0.0235443815753595,0.0508202202008225,0.0845759695921223,10.941726923185149,-0.0221567512599296,0.0765656385392453
Cpeb4,63423.0,-0.0309010826396338,0.0355043118784776,3.0,0.0181953050530356,0.0244472106094946,0.0997095712294027,0.0,0,0.0,0.0,0.0,0.0,0.0030392949999999,0.0013855593999999,0.002727556,10.976464,0.0002260726999999,16.1368510852564,15.199749016642556,0.0446804831203139,16.64634775795756,0.0003050219999999,0.1605419,0.0621922523720168,0.0106569716011766,0.0515352807708402,0.0871944547756191,-0.0887358851313325,-0.0015414303557134,0.0375332412682999,8.24792751344406,0.2659572488723494,0.2162793937389711,-0.3716600922700923,0.1819378843935306,9,2.7906500554251474,-0.0587829145234395,0.1773906123802592,-0.0963161557917394,12.241657485216798,-0.2958223312362224,0.1951885338798943
Gm4924,68627.0,-0.0387600986548035,-0.0387600986548035,1.0,-0.1210389662839024,-0.0720570851708064,0.1301391747117724,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0169842156982393,-0.0065839116641764,-0.0104003040340628,0.0250998426232374,0.1262786784992352,0.1513785211224727,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1pr1,4639.0,-0.0498477796014273,0.0241303506099252,4.0,0.0680083748782955,0.0046081737972469,0.1007534064469903,0.6319879378334493,1,-0.2817376949425503,-0.3744628380806727,0.0,0.0,-0.0231084299999999,0.001391686,0.0023558529999999,7.272588,2.3404162499999877e-05,16.43521829181519,14.170003270534473,0.0478806577323044,16.003132559647476,-4.972500000000046e-05,0.10680049,0.350298701550598,0.2069224478588049,0.143376253691793,-0.0084343979528805,-0.0491653580544744,-0.057599756007355,0.0711711635714028,10.758223214726808,-0.0939268280816261,-0.0563593250449772,-0.2817376949425503,0.0272256638727246,5,0.5013964589139563,-0.1656434230111196,0.1111291279091286,-0.2368145865825225,11.448310905818031,-0.3744628380806727,0.1316516403357163
Mt3,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0838035,0.0018223509999999,0.0021587499999999,3.5782115,0.000289656,16.191389840578253,13.372729053038164,0.0154586694553509,16.191389840578253,0.000289656,0.1056653599999999,0.0757026040904825,0.0705875823362124,0.0051150217542701,0.0162441896320183,-0.0093858258585005,0.0068583637735177,0.0174927306440878,10.743151394112584,0.0654544310996274,0.1045592726220268,-0.0127052725614955,0.0199491767276331,3,0.35099983414703,0.0313719547795415,0.0638223426084193,0.0138792241354536,11.00118853892585,-0.0262953635621059,0.046925332123111
Erbb4,1075873.0,0.0,0.0,0.0,0.0,0.0365041171047966,0.0814878000165229,0.9660446843550784,7,0.3773668095769095,0.1874596110284201,0.1049423845051895,-0.0597013424030307,-0.06548851,0.0003112179,0.0014911775,8.866657,-3.416167596153848e-05,17.094520031267585,16.284354208190667,0.043124668815546,17.283739007964037,-8.471530000000007e-05,0.105954506,-0.0099849729646493,-0.0029512898186426,-0.0070336831460066,0.0496996666747565,0.0343524137711925,0.0840520804459491,0.1776060197061963,10.748192849589543,0.9035119214459716,0.8183108512695096,-0.7789835725239231,0.3161282633124687,17,2.813214500656924,0.2630945216146144,0.3810341694612079,0.085488501908418,14.818715008974111,-0.3508121922274292,0.3320176860809193
Snrnp70,19289.0,-0.0126570142935156,0.0319937388879034,8.0,-0.0194028449399218,-0.0466593370690358,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.054378395,0.0002915369999999,0.001033959,3.117031,0.0002488646559999,16.741846088973006,14.110809526898654,0.0315909601510458,16.40490870871275,0.0002158828999999,0.07327931,0.0001444154194902,0.0052275336719909,-0.0050831182525007,-0.016896069194454,-0.0567589241000806,-0.0736549932945347,0.2626298395500372,10.62388149001355,0.2245929027573627,1.1746881050946918,0.0068751528381585,0.503354530616563,4,0.3057905231546184,0.3730865283159557,0.5390930045213811,0.1104566887659184,11.009027100695771,-0.0466659503248232,0.1158484430611155
Grin3a,184133.0,0.0,0.0,0.0,0.0,-0.001233774724473,0.0279230676320726,0.98464029879571,3,-0.6152756986338943,-0.495099203838186,0.0,0.0,-0.03040469,0.0009527652499999,0.0013704815,6.2003384,0.0001481424857142,15.7510100825441,15.620821204990746,0.0420211944889008,15.916882457301584,0.00010890325,0.10006736,-0.0159256295854921,-0.0190968559301699,0.0031712263446778,-0.0377572694403206,-0.0937004128003096,-0.1314576822406302,-0.1032275638255545,7.774787059601832,0.2977165389655134,0.2517629702889159,-1.2968248588266555,0.3897704932406727,17,2.39395770961701,-0.3916013051333877,0.4544271238631635,-0.2883737413078332,13.77604974571067,-0.6704226506067821,0.2569392189019475
Ptchd4,189130.0,0.0,0.0,0.0,0.0,-0.1470841535208435,0.1236077221458209,0.2516356476705108,4,-0.6898120257324492,-0.4883450174773988,0.0,0.0,0.00602162,0.0001604719,0.0007538464,1.555803,-2.8691275000000053e-05,16.37339627717744,14.669161887789272,0.0368955876024333,16.379454472776594,-3.09806999999997e-05,0.0899728099999999,-0.0148106868377466,0.0196101939637717,-0.0344208808015184,-0.0653049655807557,0.0936257496443827,0.028320784063627,-0.1249719878296507,7.209453365629924,-0.4045285906875326,-0.3917964213513569,-0.9389205912209247,0.1181132353555147,9,2.5897306539056006,-0.6574677338774185,0.1725713640598664,-0.532495746047768,11.921505798989871,-0.9121490028248804,0.1705073807480596
Itm2c,14394.0,-0.0083612005685032,-0.0051335430396848,2.0,-0.0314283874510986,-0.0622847744655699,0.0774490404647045,0.0,0,0.0,0.0,0.0,0.0,-0.0008269329999999,0.0013992568,0.002228041,9.32767,0.0002090939,16.674186770959054,14.1130095649463,0.023273121358317,16.85635257496867,0.0001126475999999,0.07855244,-0.0549117411440248,-0.0319932212192159,-0.0229185199248088,-0.064909342099835,-0.0754846682682407,-0.1403940103680757,0.1959940792911583,10.679480099505534,0.0268804384072494,0.235994577356299,-0.132061355559224,0.1810921569954838,7,0.9383504239838242,0.0072593863438541,0.117410605524335,-0.1887346929473041,11.81596136720964,-0.4789272635446463,0.1935384822144407
Pvt1,340110.0,0.0,0.0,0.0,0.0,0.1523993710970743,0.1981156028692982,0.1680731936493175,3,0.292932334338921,0.2719873331854808,-0.6541389389041278,-0.7066247800717455,-0.079474414,0.0004936085,0.0016604982999999,7.1020064,9.445635862068964e-05,16.959154638165646,17.40884385475256,0.0343059799959151,16.721045770395936,8.092859999999985e-05,0.08673363,-0.0121120471921032,-0.0108689578961593,-0.0012430892959439,-0.139626228772421,-0.0044160869950725,-0.1440423157674936,-0.0144407320579272,10.77396336843364,0.7521524572727765,0.8996419293831702,-0.3941547299943422,0.3028358005092873,25,1.724315986296043,0.1316258271964722,0.3378521601768898,0.1460665592543994,15.72136592365353,-0.3466618997024113,0.2571111487675142
Rps27,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.06412183,0.0006467347499999,0.0016352325,7.844904,0.00078523843125,16.86928835800225,13.38869002727427,0.0501951885989626,17.008180175713534,0.0007962769999999,0.09868594,0.0926740174520767,0.03317942092317,0.0594945965289067,-0.0016760549107812,-0.0120227016360844,-0.0136987565468656,0.1770904410748587,11.074141462752571,-0.025760034098915,0.1943130234586423,0.0287563225404596,0.0607865991761137,2,0.0303010916700335,0.111534672999551,0.11706626589012,-0.0655557680753077,11.095567570149807,-0.1053515020517004,0.0562796667140063
Maml3,419169.0,0.063197886060564,0.063197886060564,1.0,-0.0336615634213735,0.3663456694315323,0.0158379452556253,0.8014776602255836,8,0.5346703734032496,0.2896444526764169,-0.1345933163338248,-0.0197641820493697,-0.08062588,-4.160869999999986e-05,0.0013367315999999,3.1958518,0.0001744330386021,18.833018892731864,17.727840704328287,0.0410341865203039,19.410449281139723,0.0001904183999999,0.0951242639999999,-0.0147220680976185,-0.0114026369771342,-0.0033194311204843,-0.0177467952223344,-0.0865538389596884,-0.1043006341820229,0.1539736824507731,11.168672118132292,0.8792643750173124,1.1402389458942586,-0.0613949149309054,0.2101021646056509,48,1.5871239598831552,0.423265218790875,0.2680970023341821,0.2692915363401018,15.792040932470512,-0.1526357091654273,0.2546614275947553
Laptm4a,17078.0,-0.1108190274766485,0.0045684168337983,4.0,-0.0195855912497966,-0.011012334751991,0.136018754437778,0.0,0,0.0,0.0,0.0,0.0,-0.03832798,0.001117802,0.0016438976999999,9.034469,0.0004384935142857,15.648082657432084,14.31174831500496,0.0635907592592654,15.590119174107176,0.0006978063,0.144041386,0.0169658390362672,0.072514701700185,-0.0555488626639178,0.1479955870841059,-0.2009717995265143,-0.0529762124424083,-0.0358058055268828,11.01471792986008,0.1139241364987362,0.060565339724953,-0.0165072107867807,0.0248236782815827,2,0.2455257488073878,0.0220290644690861,0.0544985231101896,0.0578348699959689,11.188330851797687,0.0017456034932017,0.0793222013917723
Pde3a,258179.0,-0.0152555550026032,0.0177484750851654,5.0,-0.0362873691550494,0.1196302303712197,0.2423415037818869,0.4809012126396876,2,-0.9850011149932256,-0.6793227960415902,-0.1202942336926214,-0.5208321632064015,-0.1038483849999999,0.0002048042999999,0.0031586489999999,9.263471,-2.4428794715447147e-05,18.13314926522061,17.073681346326698,0.047061144014892,18.22752265042753,-5.273465000000003e-05,0.13892675,0.0009644454477065,-0.0220018292511214,0.022966274698828,0.0073340287777839,-0.0950034920463561,-0.0876694632685722,-0.1995325130672863,10.78217919383129,0.1229371167677992,0.3437153122838348,-2.313717542270286,0.29917858426588,10,1.8409620254897687,-0.7745369094668244,0.8684243051828221,-0.5750043963995382,13.533783574241095,-1.4815827088509796,0.6490848048141464
Efna5,277133.0,-0.0524723930577233,-0.0524723930577233,1.0,-0.1698043643015377,-0.0894568316659585,0.0680309491195876,0.9931728636149676,3,0.3410278293969713,0.3554384610879946,-0.1724671959789628,0.3334237336656519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277729794893415,-0.0114228075569382,-0.0163501719324033,-0.1955159127509315,0.0575829302624055,-0.1379329824885259,0.050134598669927,8.8169836232557,0.5945958989580191,0.4055982077932982,-0.0996572227472567,0.1509248964433535,9,2.7876782697642506,0.2333610289209895,0.1892098221652245,0.1832264302510624,12.946235176548369,-0.2179129806888378,0.2815285341144068
Plcl2,179081.0,0.0,0.0,0.0,0.0,-0.0228092040152043,0.0022204923574858,0.0078493107255692,3,-0.4269936280031923,-0.2099701957299799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0232293240961653,-0.0045387144288336,-0.0186906096673317,0.0059943194594231,-0.1338358625726609,-0.1278415431132377,-0.2911825016994882,9.6474584264551,-0.0531723408903439,-0.3229029917379713,-1.2343037747402823,0.2980296312556446,6,2.510336207047204,-0.6950424616709708,0.4018366910713584,-0.4038599599714826,12.54250598923435,-0.6305966701339807,0.230095951549789
Nat8l,9932.0,0.0078784561637626,0.0389925268441217,2.0,0.0059919354247302,-0.0336500079407793,0.0611818578187389,0.0,0,0.0,0.0,0.0,0.0,-0.07614204,0.0001513746999999,0.002343632,5.3671136,0.00036130782,17.432863345505414,13.967226258835993,0.0369927659868186,17.652760962692597,0.0003338180999999,0.06497845,0.1631867863299954,0.1080387579029193,0.055148028427076,-0.1340954420392092,0.0679794529113487,-0.0661159891278605,-0.0949302631320614,9.226412192789027,0.2712709059000444,0.0964819189690935,-0.1383568967496893,0.1930646376840042,7,1.0664280458047142,-0.0349373891681592,0.098617958781893,0.0599928739639022,11.30420300580282,-0.1995371924061375,0.1537159141092072
Ddx5,8830.0,-0.0320771818379515,0.0132792655384329,3.0,-0.0812112938687548,0.07969915477151,0.0615518493877925,0.0,0,0.0,0.0,-0.5510151686913072,-0.3286227473930259,-0.04545261,-0.0001359869999999,0.0010353619999999,5.5253344,0.000874666517647,17.80024466047436,14.16388549398691,0.0476851665350307,17.98815209769054,0.0008502464999999,0.11830315,0.1872155456238076,0.1421380822188702,0.0450774634049373,-0.0194796364204379,0.0350300079716932,0.0155503715512552,0.0078270167052837,8.744833837499883,0.1950402432001903,0.1672934022611609,-0.0327609900113072,0.0346862395885065,6,1.1499076088518607,0.0798552417639795,0.0889370647853898,0.0720282250586957,10.60215088213309,-0.0312579738268823,0.0907955240351021
Chl1,239625.0,0.0,0.0,0.0,0.0,-0.1004306400704777,0.1813633534947257,0.3682637731271657,6,-0.7914993444829149,-0.5302719937784279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099102885159362,0.0009294422316348,-0.0108397307475711,-0.0227600156058269,-0.0607178426110103,-0.0834778582168372,-0.1624679723176211,10.25384748498752,-0.1082206012892625,-0.1227954595885186,-1.1186327587169973,0.2359802762364452,13,2.283241222135331,-0.7301417934787862,0.340230656108662,-0.567673821161165,14.228986315908848,-0.998479874570802,0.2607473975108106
Tspan3,33752.0,0.0055991005921117,0.0749806826768093,3.0,0.0278296474242874,-0.1083236980993227,0.0484444011245773,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272955148066504,0.0033141745329571,0.0239813402736932,-0.1700915303820167,0.0098050068700939,-0.1602865235119228,-0.1613592149940089,3.70043971815219,0.7404366705083467,0.4322724914299917,-0.1602031486211171,0.3588294839148689,7,3.432119724139497,0.0691445396200918,0.2333389547379173,0.2305037546141008,10.79345290009051,-0.0905117027154354,0.3492405148212951
Gm12239,298760.0,0.0,0.0,0.0,0.0,0.1389905156070217,0.1152964401115064,0.0,0,0.0,0.0,-0.263034405801734,-0.3410369177945702,-0.0841000069999999,0.0004864174,0.003137383,13.998636,0.0002133135983855,16.951611488798044,17.094160179598845,0.042650050251938,16.744833837499545,0.000184397,0.15334424,-0.0083484662316348,-0.0017902399145729,-0.0065582263170618,-0.0084062801008797,-0.0209287149994639,-0.0293349951003436,0.0439086848811171,9.625708843064649,0.552454058993411,0.7352551115623841,-0.1175916180309544,0.2433783786980404,18,2.3391247300207976,0.1664091005112754,0.1887886173380717,0.1225004156301582,15.053013506429467,-0.198738136700405,0.228777876260468
Cd63,11833.0,-0.0602061403398052,-0.0040091488529512,9.0,0.0118831027347915,0.1139770682661796,0.0632761627391814,0.0,0,0.0,0.0,0.0,0.0,0.0014511899999999,0.0025287138,0.0033333359999999,13.542162,0.00056493735,16.36251438414627,14.046356679823187,0.0274024966459584,16.37267488027061,0.000582378,0.0623036699999999,0.0463159046318957,0.0013267870848494,0.0449891175470463,-0.0538639976749215,-0.0073079254229291,-0.0611719230978507,-0.0579341624371629,11.003517912108672,0.277526161817303,0.2227432233634929,-0.1768565315987533,0.0550445888903235,4,0.3517621551584996,0.0089375703136239,0.1645649047562509,0.0668717327507869,11.445581788356684,-0.0529262443139035,0.1514769076895636
Il1rapl1,1374775.0,-0.0416465975597442,-0.0194659554416909,2.0,-0.0304779756058932,0.2011924701737939,0.2229443559896766,0.0,0,0.0,0.0,-0.0905013835260794,-0.1128963872852233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0188874744930635,-0.0107520803124191,-0.0081353941806444,0.018192290414186,-0.082353700095353,-0.064161409681167,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scn8a,176080.0,-0.0900264552750299,0.0142497768472491,4.0,0.0211580204593268,0.1088451276004027,0.073972042163334,0.7695011325217856,1,-0.2775402031968541,-0.0198701700688852,0.9634741236234604,-0.2691866327524235,-0.1092602339999999,0.0003936369499999,0.0017314684,5.7628603,0.0005312845650793,15.68064465182863,16.424051440891663,0.0568399993251473,15.890691777406754,0.0005723235,0.12197752,-8.849938104349073e-05,0.0117106110907403,-0.0117991104717838,-0.0052017721949127,-0.0086821987251114,-0.0138839709200241,-0.1462512227410153,9.893301530860716,0.6371895880265319,0.3376025730263263,-0.7169764903237854,0.203826575447217,22,2.267765092185944,-0.1707783598750098,0.2822999071511026,-0.0245271371339944,14.062354973951328,-0.3564626845280991,0.2431277094236938
Brd9,23084.0,-0.0453791184452348,-0.0102734809401678,2.0,-0.0465296376521574,0.002460326599122,0.059006378106862,0.0,0,0.0,0.0,0.0,0.0,-0.0432380599999999,0.0002375176,0.000534437,2.4718938,0.0001591109444444,16.950080286661464,13.951102545001342,0.0290184155426297,16.872674880270605,0.000288416,0.0330898069999999,0.0203272317490846,-0.0101666382913124,0.0304938700403971,0.1222871712252338,-0.0255193368014007,0.096767834423833,-0.0204898449737485,10.151016538892376,0.3210546021539673,0.1837614171372536,-0.3071198400851993,0.1579067715720539,4,0.4262065634720143,-0.0143774187346626,0.218469639179459,0.0061124262390859,10.712203932423307,-0.1431034377199647,0.2171745510016649
Paqr8,49044.0,0.0,0.0,0.0,0.0,0.1218482341017206,0.1655018028090878,0.658070029912274,3,-0.025362067415975,-0.2013538742803406,0.1468413883043395,-0.3125902302626964,-0.0115663099999999,0.0013134743,0.004530114,12.256696,-0.0003379494088888,16.360435376914943,14.949917879203063,0.0418400861799205,16.23174619255895,-0.0003972765999999,0.15351579,0.1216034898621036,0.13735433083552,-0.0157508409734163,0.031838869356331,-0.0814136385495173,-0.0495747691931862,0.0942818759752639,10.729620743553124,0.0840379439941658,0.3185975166484118,-0.2504450826095739,0.1426130833884518,16,1.267044678409848,-0.0552173187952991,0.1842578181344448,-0.1494991947705631,13.289307356516185,-0.5099964890444895,0.1527353761597554
