gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,rel_pos.DMR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,distance.log2.DMR,min_distance.log.mean.loops,Tanova.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,Tanova.mean.loops,loop_size.log.max.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac
Stk25,38908.0,0.0,0.0,0.0,0.0,0.0,6,-0.7369655941565885,-0.0479874143149085,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.043193365247504,1.06025185,16.53518904977497,14.904023021145989,0.0682076312713928,16.263746009171612,1.2912736686134614,18.960137721520944,-0.0002205406499999,0.157030454,0.0043984739999999,0.0589313472485391,0.0318283732901507,0.0271029739583883,0.0672346220897585,-0.0259542526149214,0.041280369474837,-0.0437793307441798,14.075646273153534,0.4975529084201144,0.5996603129226665,0.1061824725723399,3,14.16498546847504,0.0446861700016779,0.2259168695686274,0.3305315011693261
Zmym3,16465.0,-0.0460259545860283,0.0,0.0,0.0,0.0,5,-2.584962500600932,-0.127224101435479,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028662302581659,0.0354589273614359,-0.0067966247797769,0.1411717563658822,-0.0012779070406098,0.1398938493252723,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
Cdh13,1041188.0,0.0,0.0,0.0,0.0,0.0,0,-0.5849625007131416,0.3513410847061489,0.7605349180521449,0.9394584768200532,0.4768249826825413,4,4.74944923521573,0.7641104335143486,0.2231779290617476,0.540932504452601,18.1015893899954,16.411471951302307,1.1629583,17.52067881170444,18.951401405514147,0.0798686312650239,17.70364677595679,1.523143569852469,19.671091813094677,-0.0001520898,0.25459558,0.004849081,0.0042647106077117,-0.00654444706063,0.0108091576683418,-0.0479225849273031,0.0774727793580551,0.029550194430752,-0.0054596439614801,10.797661525853842,1.7999036423575752,2.675506771034174,0.9818067676709656,26,18.93712952626275,2.414911815284392,0.184879507235229,0.7110531023411591
Rnf112,5689.0,0.1757229630272028,0.1247069320128768,0.0554657430463425,0.292718050925241,0.2761411352825182,7,-1.4854268271516933,0.1844678940033072,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048026777721123,-0.0159502443231836,0.0111475665510712,-9.15167229038616e-05,0.0853136758221313,0.0852221590992274,0.0116480578852651,11.191059214531718,0.334900375407765,0.4608545218600755,0.1932909976179333,2,11.793196859060986,0.4257756116543403,0.3128800077102187,0.2092675647962968
Baiap2,64019.0,0.0,0.8457554694066353,0.0,0.8457554694066353,0.8457554694066353,3,-0.3479233034174966,0.2749770712153466,0.0,0.0,0.8781516929093341,1,7.90689059560912,-0.7004397180023714,-0.3504972470063408,-0.3499424709960306,13.01680828768657,14.479923187200631,1.1843903999999998,16.59807409592404,15.259927119104107,0.0644457221150436,16.556178529509502,1.3731433954423078,18.78590260154207,-0.00026034175,0.10164753,0.007103739,-0.041041261303962,-0.0237512971227737,-0.0172899641811882,0.1863412573510532,-0.1805836660432904,0.0057575913077627,0.1552794059464801,10.375039431347034,0.8496144294941992,0.9922359823238424,0.334632207569955,7,14.803777969553805,1.8520259728897197,0.4777132580122754,0.2560714852756831
Igsf21,219938.0,0.0,0.0,0.0,0.0,0.0,3,-0.7104933827999145,0.1109376662300838,0.0,0.0,0.4354709785744268,6,5.625163762159542,-0.7833847373266644,-0.9751824343743184,0.1917976970476539,14.938030557548572,14.98722531747782,1.2002385,17.09802454284602,16.857980995127573,0.0714072480371025,17.053904675251058,1.54833378317,19.40131287328136,-0.00015236,0.2024781699999999,0.0039816969999999,-0.0146480359001919,-0.0161145079104565,0.0014664720102645,0.0563154355254253,0.0428931750332528,0.0992086105586782,0.1918635250852362,11.222794902868172,0.7463266211048437,1.2737689692058356,1.1544400685962932,9,16.757311871687367,1.768754405371592,0.3799854161428093,0.3802887265375218
Camkv,14017.0,0.0019219329367459,0.0047489688588758,0.0268048824395255,0.0501568665655262,0.027452917712201,4,-0.7004397181341564,0.2488879036125882,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.6518772970692,1.79168665,16.536094905869742,13.97960382407446,0.0736076208883357,16.270595495169683,1.8635622483333332,17.957096372006372,0.0006437853999999,0.04624328,0.002491709,0.1015479772471599,0.036983753718256,0.0645642235289039,0.1672617604534941,0.1079863466000966,0.2752481070535908,-0.0662706095071829,10.009828617368248,0.5440954943565655,0.544377877422141,0.0473837560624712,3,11.349834091457302,0.6735907220070242,0.1776565661718094,0.3472992734456732
Sgsm1,67566.0,0.0492587433343607,-0.0013328994765591,-0.0505916428109198,-0.0013328994765591,-0.0013328994765591,2,-0.7369655941469699,0.2705188016381379,0.7548217342636138,0.6471944408783827,0.8002263644747506,1,2.321928094916216,-1.4780472961440696,-0.1926450778135837,-1.2854022183304858,13.803424831505492,14.63549971299506,0.85293275,16.461615421330848,15.384851189384747,0.0736467442265125,17.02572676650028,0.9704482645,19.22888443681864,-0.00045686545,0.13842613,0.003880523,-0.0406772944770859,-0.0193148599809341,-0.0213624344961517,0.0712567089310606,-0.0189910631540626,0.0522656457769979,0.1337555222149992,11.129283016945031,0.8667321922116586,1.7855635029530383,0.9188313107413796,10,14.88436133916571,1.3695951173241552,0.4101456515709374,0.6277402545656006
Stx1b,20649.0,-0.3451137461738682,-0.2637505819383898,0.2321645087643162,0.0378521071192858,-0.1129492374095519,4,-0.9175378398004832,0.2040107992229267,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.859295611581034,0.64939133,15.838760978356186,14.143702076857933,0.0487736728248536,15.852843208250842,0.6533048004166667,16.315414947304458,-0.0001564839999999,0.0238975,0.0024086279999999,0.0171169437957431,0.0102797045929268,0.0068372392028163,0.0938390266857399,0.0669157117606354,0.1607547384463754,0.004751148926352,10.62388149001355,0.6499420846831298,0.4964784315873523,0.1610084476600981,3,11.577900836887018,0.4770144763285885,0.3988553020260919,0.1072286011334114
Nisch,46016.0,0.096750353253237,-0.0802662628785142,0.0672254986842357,0.4082179667534598,0.1639758519374727,5,-0.4150374992668215,0.1634040757353917,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.173424971971617,1.6261718,16.368726962423366,14.923234621009204,0.1226314473587313,17.072844394865438,2.1891009629787237,18.65266294448158,-0.000304373,0.2202296,0.005731978,-0.0308041429549731,0.0008829195770352,-0.0316870625320084,0.1012885437210762,-0.0290045219480865,0.0722840217729896,0.0154785186426806,11.501837184902346,0.503329968530994,0.4808922750967896,0.3385040618010615,6,13.750288267591664,1.0373966126852814,0.2665301863796482,0.1569972579974728
Tmem132a,12118.0,0.106504227754184,0.0597925122897795,-0.0467117154644045,0.0597925122897795,0.0597925122897795,9,-1.807354922040429,0.1643318048656556,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.840067319892146,1.0381919,17.155730665424674,13.949644356585717,0.0914946148608023,17.28771237954945,1.7269976492307693,17.691280064000573,-0.0002140235,0.0515954499999999,0.002454428,-0.0306020201165369,-0.0252579048708684,-0.0053441152456684,0.0641840681852861,0.0975136831483775,0.1616977513336636,0.037530669560081,10.871905237659265,0.3473697273683545,0.5279687177151424,0.3284694684180596,4,11.868822554775038,0.438194579142911,0.2469569071381226,0.2774295023453235
Atp1a3,27791.0,0.0,0.0019129681205402,0.0,0.0176179480292611,0.0097654580749006,2,-0.5849625007131416,0.0726740588666089,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.034076367105811,1.1202366,15.893658605541308,14.540672943025198,0.0569015874927188,16.007465336627057,1.1819552523809524,16.609640474436812,-0.0020394871999999,0.0181141999999999,0.002209051,-0.0507652341026419,-0.0022097026994856,-0.0485555314031563,0.1425077677523392,-0.045899607053828,0.0966081606985111,0.2226748043990807,8.581200581925334,0.1937855981045091,0.4164604025035898,0.2226748043990807,1,8.581200581925334,0.0,0.4164604025035898,0.0
Cdk9,7292.0,0.1991265657269682,0.0957797241084512,-0.0963821010191167,0.0997668403943594,0.0977732822514053,9,-0.6780719051099329,0.23731140722595,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.800974411451383,1.1712831,16.904968973838194,13.879966079664356,0.0881185669429794,17.100133742804495,1.5788968653333333,17.75460047915767,-0.00063548485,0.09022147,0.003500807,0.0919871513444575,-0.0261995584587463,0.1181867098032039,0.0839431275471991,0.1344579093586992,0.2184010369058984,-0.053016300423833,10.937373820192224,0.5192490930751559,0.3386297312676207,0.0745867609598689,2,11.295194955880714,0.2530177514972044,0.3272679586111089,0.0160679729834388
Med24,24844.0,0.0073065763811829,-0.0403506533487108,0.0006000096389003,0.0685769983931314,0.0005797449555931,3,-0.4474589769677237,0.0606444550631365,0.0,0.0,0.1672098183331022,3,5.748647530409976,-1.2737380508852831,-0.7964202878473947,-0.4773177630378883,12.025830709342584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0080210898972733,-0.0148144665689555,0.0067933766716822,0.0260704799806018,-0.0314282831042417,-0.0053578031236398,0.0259765162693427,8.451211111832741,0.6739757768484779,0.4291456620971153,0.2613552725628794,4,13.196141029718252,1.9585015328392863,0.1489838706434713,0.1931172453058905
Nptxr,18415.0,0.5560725064102048,0.0,0.0,0.0,0.0,3,-0.5849625006971113,0.0960145007244124,0.0,0.0,0.4329139525891556,3,4.199660990358262,-0.966192199558192,-0.5739552171260695,-0.3922369824321228,13.236770305984848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829197106912036,-0.0620000856615812,0.1449197963527848,-0.0053608282057352,0.0571180069651018,0.0517571787593665,0.0037726873418897,11.158609688214542,0.29448239448593,0.219397194571111,0.1777366885595119,2,11.471167133724444,0.2210114892303964,0.1718441375906543,0.0672501781140625
Chst1,15543.0,-0.0673212071050012,-0.104266230594432,0.064719078686971,0.0990619737583716,-0.0026021284180302,8,-0.8300749985506743,0.0365773216656409,-1.1796349278212408,-0.6501261569382522,0.4756860939125689,3,6.463475031269358,-1.7580872193578678,-0.2317151391894595,-1.5263720801684084,12.714467409632,13.893579824502083,1.8016427,17.100139689128994,14.112032184426186,0.0901086743403291,17.095067301607052,2.396066958068493,19.14682967127012,2.016600000000028e-05,0.2836061699999999,0.007108246,0.0165096690597044,-0.0296597012426328,0.0461693703023372,0.0568337803766985,0.1323765970550858,0.1892103774317843,-0.4053545593503075,8.870364719583712,0.5926756747917752,0.1389264269785486,0.1503989034257076,4,13.24866883972315,1.7975202830960535,-0.5229598698226052,0.8862771873917198
Olfm1,37744.0,-0.0278226498805694,-0.0281879199235014,-0.000365270042932,-0.0281879199235014,-0.0281879199235014,8,-1.1375035237420654,-0.0792027662032343,0.0,0.0,0.9306008049060944,1,3.906890595618136,-0.8667334689449064,0.0430687218790277,-0.9098021908239342,11.500343969270451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0601332351891756,-0.1363621117203686,0.0762288765311929,0.1335810832552086,-0.0716396432534636,0.061941440001745,-0.0133515502133218,13.680908891419866,0.4253163480367741,0.398118766510015,0.2405967123935939,3,13.860699032611995,0.0923255059278146,0.1905930123630316,0.2567553449772443
Srsf5,5003.0,0.1914773025041474,0.1155328340907038,-0.3055419751778634,0.1155328340907038,0.1155328340907038,1,-1.9999999999458988,-0.0494553217658633,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0464322086608949,0.0486611449025404,-0.0950933535634354,0.1081839854709763,0.0286084354400114,0.1367924209109877,0.2573459159883395,10.740624044489495,-0.0835229387081097,0.1978201160330464,0.3019130637179477,2,11.233020426474557,0.3481768207333574,0.163537972791834,0.0484822719189396
Snrnp70,19289.0,-0.0071097548027542,-0.1124832718781056,0.0132058730317455,0.0945768727693177,0.0526808377542241,2,-0.8930847960739761,0.2066930818861649,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.919215122355965,1.3150371,16.914992717835514,14.110809526898654,0.0786651370321825,16.457637380991763,1.6739915108695655,18.241908689936324,-0.0005782489999999,0.12434543,0.005327582,0.0743839861402289,0.0673671477350545,0.0070168384051743,0.1326020553121816,-0.0276693564713759,0.1049326988408057,0.0836883012769962,10.62388149001355,0.4761560340136386,0.5282097896521876,0.1665961309506567,3,11.37177664433798,0.3745118153720565,0.4425693613936281,0.0799758788253933
Il1rapl1,1374775.0,0.0,0.0,0.0,0.0,0.0,6,0.0,-0.2107481564973487,-0.1708675339711884,0.4509934845433703,0.6257409657123171,6,7.3729843641954576,-0.1482886609961141,-0.0912264095378067,-0.0570622514583074,17.13634817787818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010335784032207,0.0011429164026122,-0.002176494805833,-0.034354475666522,-0.023630104203825,-0.057984579870347,0.4509934845433703,18.92947514341405,-0.1708675339711884,0.2801259505721818,0.4509934845433703,1,18.92947514341405,0.0,0.2801259505721818,0.0
Dach1,382912.0,0.0,0.0,0.0,0.0,0.0,15,0.0,-0.2818381937226111,0.0,0.0,0.0743735009511206,1,5.523561956060149,2.169924998637072,-0.4739311881079933,2.643856186745065,14.812578444135385,16.353256570667238,3.397195,18.73255954596032,17.574201758795073,0.0605430934590924,19.430268772759412,3.1426934513725486,19.685826705458823,-0.0007002512999999,0.0305996699999999,0.0006004758,0.0008603662596209,0.0041036438850578,-0.0032432776254369,-0.0260076507751463,0.0029649083627371,-0.0230427424124092,0.603740022541288,11.59851781061267,0.0847428388106505,0.6087532169701251,1.1030931885412474,6,17.545311424879383,2.870738276869542,0.0440320786644685,0.7051583822193105
Thra,28368.0,-0.023789285327857,-0.1604377978420417,0.0143257529285925,0.0799742195424186,0.0213047243512824,2,0.6520766965759455,0.1956239657183414,0.0,0.0,0.7215923133959465,2,2.7459265481872794,-1.5695320179874384,-1.1945211446354682,-0.3750108733519702,10.300320350945196,13.892258230239513,1.7128478500000002,15.93822963524064,14.35851384714966,0.0074752641901273,15.93822963524064,1.7128478500000002,16.052992510203165,-0.0023703597499999,-0.1138993759999999,-0.001436067,0.027121885914308,-0.0876203585744472,0.1147422444887553,0.0575409525468177,-0.0253586704080883,0.0321822821387294,-0.0863841471911854,7.813781191217678,0.3516151546484667,0.3080030337806265,0.1371386197147552,8,13.95864333413278,2.1712391842626992,0.0259956727317056,0.2976813926453702
Nrn1,9770.0,0.0,0.0,0.0,0.0,0.0,7,-1.1375035237341966,-0.2418651427089231,0.0,0.0,0.1547619047619047,1,7.636624620544373,0.3370349871984754,-0.3923174227071981,0.7293524099056736,10.957827560833817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070414424551377,0.0212345538716494,0.2858068885834883,0.0737662049241622,-0.077020895141775,-0.0032546902176128,0.1499851482231375,8.70390357344501,0.2123956916945397,0.29570132261167,0.3376513964440497,4,11.74693413637234,1.4202399842429494,0.0579221517279093,0.2422897963681497
Fbxl17,442565.0,-0.2489205368956175,0.0521226022918577,0.3010431391874753,0.0521226022918577,0.0521226022918577,7,-0.9999999999278651,0.0691116903263506,0.0,0.0,0.5360630591291301,8,4.938780521120555,-0.3766406711138895,-0.068919608008419,-0.3077210631054704,16.210803299238975,15.50509824810634,1.0801902,17.486163319761673,17.237695458890137,0.0885199486823053,17.37517522079979,1.2688733846969698,20.985351384873017,-0.0008319393,0.170424892,0.0027026564999999,-0.0216829934048102,-0.0087522594626824,-0.0129307339421278,-0.0028345098050888,-0.0233102745620237,-0.0261447843671125,0.016542269328542,10.864959915142675,1.2597861735714375,0.8352500365861565,0.508077023227576,13,17.72924233696077,2.62562602356184,0.1735671886153362,0.3631265141565608
Lmtk3,20406.0,0.0,0.0778989249704347,0.0,0.0778989249704347,0.0778989249704347,4,-0.9004643264446206,0.2384312729661619,0.0,0.0,0.4887322789477997,1,4.807354922062757,0.2691866327839062,0.4671260103686149,-0.1979393775847087,13.542064542283455,13.923039823888637,0.51975308,16.070557019912126,14.156557153199971,0.076794798783567,16.13002638504104,0.8080587340833333,16.457637380991763,0.0003763289999999,0.15893224,0.007587823,-0.0034163492815879,0.0188637205040549,-0.0222800697856428,0.0411886351657662,0.033931215858962,0.0751198510247282,0.1199269487925447,10.924812503605857,0.5552420571779444,0.6299737734690156,0.4336270740969885,5,12.24287636716643,0.4969207504973241,0.3961288579282093,0.2441864577200926
Slc6a7,18842.0,0.0,0.0,0.0,0.0,0.0,7,-0.7369655941469699,-0.1446911308452685,-0.2353760453239224,-1.5438902956631897,0.6685073187834166,1,7.011227255424372,-0.3768543053414551,-0.425763905816874,0.0489096004754188,12.88493364794978,13.912375584107274,0.7415584,16.62780959285029,14.02054595429038,0.0567152750993187,16.615687104555228,1.1147460605909092,18.834921574930657,0.001848184,0.0943679499999999,0.004805392,0.0278123841554502,-0.0132839611322978,0.041096345287748,0.0851260755341206,-0.0303198547109028,0.0548062208232177,-0.7995589621074382,11.765286098723724,0.1465274209339493,0.0912997923822627,-0.0552276285516866,2,12.999647736528388,0.872825484528211,-0.8439832743024247,1.3226899975633848
Stxbp1,59643.0,-0.2590736832844698,0.0,0.0,0.0,0.0,3,-0.4854268271619979,0.0833143000301255,2.3867486176393555,-0.3186581697342143,0.1920266511620597,3,3.5357767712627868,-1.147719612787251,-0.6080559687955265,-0.5396636439917247,12.790314128091795,14.074270482342133,0.74497205,15.407361973831014,14.835606350220395,0.0500403701864063,16.107874868429477,1.1726839075,16.81326764065204,0.0002902537,0.12003589,0.003891047,-0.0456103721268302,0.0225410777260785,-0.0681514498529087,0.0918222143540716,-0.089178367432299,0.0026438469217726,0.0368772098701355,11.080151309614154,2.3867486176393555,2.068090447905141,0.3072677520416955,5,14.952195219914136,1.9841576722831724,0.5993984463335659,0.8530374164080561
C1ql3,8349.0,0.0,0.0,0.0,0.0,0.0,8,-2.3219280948296546,-0.1831578306674015,-0.2833809463732923,0.1178482893387982,0.0,0,0.0,0.0,0.0,0.0,0.0,13.602647321638484,0.851065535,17.66247833076922,13.753007768945244,0.0891702298556906,17.618202350545506,1.2070335219058823,19.194602975157967,0.0003517408,0.2225517,0.004122544,0.3841421734453811,0.0530556531940635,0.3310865202513176,0.0175219540046814,0.11056086401027,0.1280828180149515,0.0587229648307642,11.206403913973908,-0.123226428784692,-0.1655326570344941,0.1178482893387982,4,12.18239435340456,0.4879952197153251,-0.184619352145378,0.0381733902217678
Sulf1,168915.0,0.0,0.0,0.0,0.0,0.0,5,0.0,-0.32853673850576,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.013746182466404,0.90394398,18.66101045400599,16.344157180569116,0.0935567204226344,19.125164067084533,1.2554249272072266,20.83235617781333,6.463214999999974e-05,0.22115916,0.00313806,-0.004525718379571,-0.0057087740651321,0.001183055685561,-0.0634074849501889,0.0825243875455966,0.0191169025954077,-0.1473743853466145,14.764042217306592,0.5957669445253219,-0.0343533260923489,0.3723187747931034,4,16.300388312637025,0.8755966096861321,-0.2494192496141113,0.1617316623462684
Nbas,314678.0,0.0,0.0,-0.0622115860443225,0.0,0.0,4,-0.4150374992668215,-0.0898400310892992,-0.0940798344028721,0.2812907742985249,0.3712811791027448,3,5.281061664968681,-0.8976855577549555,-0.0581236352716127,-0.8395619224833428,15.335611092152094,15.536800409260067,1.9989599,19.45891800580441,17.31338793775641,0.1227590695492021,19.665039188641707,2.329026168261084,21.49780750423308,-5.593459999999988e-05,0.26719047,0.0038791524,-0.0169485623897647,-0.0012903957127718,-0.0156581666769929,-0.0487285575767578,0.0011143712591231,-0.0476141863176347,0.1417360294396288,16.913801021438168,0.6139478103336047,0.2813554859502503,0.8951738729804042,3,17.21207835040802,0.1712628222093788,0.031739203217621,0.2852675555840094
Klc1,48995.0,-0.0033301027726691,-0.0284402642020913,0.0788930516641438,0.2346996178686792,0.0479962209496555,2,-0.961525852181671,0.1019678699200595,0.0,0.0,0.5549454351039407,3,3.4789038473934704,-10.766825677346056,-9.702952320554616,-1.063873356791442,13.150202440037598,14.428428239906696,0.69285208,15.209912959547797,15.016764769443308,0.0922387015100967,14.720938927839352,0.9327960050181818,18.11200672296017,-0.0001419045,0.10171756,0.0051067499999999,-0.0375325420173967,0.033950314850435,-0.0714828568678317,0.1966067316157309,-0.0980480977937752,0.0985586338219557,-0.1860279666052159,10.011227255423394,0.6283425480529434,0.8702454579836387,0.4096733191945501,5,14.174145467760516,1.9561365464130456,0.2531388420181805,0.4574001263548969
Dgkz,43040.0,0.0126325453839098,0.0730759557198836,0.0498687923658995,0.0730759557198836,0.0730759557198836,4,-2.3219280948296546,0.1635986053997856,0.0,0.0,0.1731322886297376,7,5.128446582914081,-5.095749371480957,-4.888948996219091,-0.2068003752618664,12.653067525183998,14.005233852756325,0.8760547,17.910750572217818,14.832494484336111,0.1093080079255544,17.992709901683483,1.534107276016129,18.84632288848708,-0.0003634641,0.282096228,0.0055009764,-0.0170394297754821,-0.0236498388211681,0.0066104090456859,0.0169505226663955,-0.0606507926089565,-0.043700269942561,0.0591564819145542,12.636851156626555,0.4590446690416487,0.3868539404119806,0.2219810342295001,6,14.38093449008848,0.6780416150794008,0.1377562734286823,0.1956826786618651
Chd3,26133.0,-0.0255847174714189,-0.0859902382932165,-0.0604055208217975,-0.0859902382932165,-0.0859902382932165,2,-0.2630344058289848,0.2012094991300556,0.0,0.0,0.6305047622208211,1,3.70043971815219,-1.7884958938744038,-0.93288580351692,-0.8556100903574839,13.442684367865846,13.47629664326485,2.9311961,17.298216767725084,13.477505317369708,0.0861470230773735,17.415308538989315,2.961563692857143,18.193963238537744,-0.0008828754999999,0.191143644,0.0043607879999999,-0.0027012124781637,0.0010526912747573,-0.003753903752921,0.126750924804208,-0.0045778502230962,0.1221730745811118,-0.190064323875694,7.857980995128194,0.9904351826302742,0.9328080607345628,-0.0576271218957114,3,12.288000889707602,2.511262163281794,0.4498984919635532,0.4235776619171606
Tmem63b,26734.0,0.1687394212735263,0.0858536777290477,0.0019202095732155,0.2554655839644361,0.1706596308467419,8,-1.3219280948440812,0.2547395333880775,0.0,0.0,0.5263226394221383,2,5.2695794055593,-0.133242963464929,-0.106496861620488,-0.0267461018444409,13.162924459883833,13.900861626410752,0.97687227,17.311782323744353,14.413958420639227,0.0520242243467313,17.254345873069052,1.1093264470731707,19.41548183401646,-0.000241916,0.036378,0.003109103,0.0284612023106015,0.0170971492063017,0.0113640531042998,0.0051941333872498,-0.017537496461506,-0.0123433630742562,-0.3261545185096362,11.484822894262196,0.8052203101066732,0.7827826166696288,0.3467961162213071,6,13.039604517953777,0.531255949545956,0.183626193970478,0.8718880529903456
Ccser1,1202541.0,0.0,0.0480672181287109,0.0,0.2089334810063813,0.1285003495675462,10,-1.999999999891798,-0.1618426313146704,-0.5244021764839153,-0.0457701972647504,0.5678758533692597,2,4.365659515519661,0.098634552223534,0.4273243071636,-0.3286897549400659,16.65556366511624,17.494225464492867,1.5809218,18.97745612832939,19.1328636710196,0.1202508038190223,18.74802901681343,1.9466561426024096,21.04944310666202,-6.751014999999995e-05,0.30546739,0.0029860119999999,-0.0044776415461957,0.0042367129662509,-0.0087143545124467,-0.0275494853721005,-0.0156509015954867,-0.0432003869675872,0.1145029379266465,10.25856603389005,0.1502103119385847,0.0503681148196619,0.4671467592031759,6,17.525245506044886,3.514287819599336,-0.1468488811663338,0.2299536406935078
Dnmt3a,108436.0,-0.1607713252042286,-0.0679812400310013,0.0927900851732272,-0.0679812400310013,-0.0679812400310013,5,-0.8930847960739761,-0.0122288463678065,-0.0810774283330109,0.7054092436149717,0.3879220178590487,5,3.6021558803653564,-1.686544387448668,-1.5441694648408384,-0.1423749226078297,14.64804760451118,14.24135712391722,1.1736513,15.386873123327147,15.503173546096871,0.1185100360065915,15.373001054366435,1.335937707755102,17.194602975157967,-0.0011219732999999,0.23221387,0.0052853707,-0.0241430601477042,-0.0297449748897432,0.005601914742039,0.0699017614190218,-0.0659694979026213,0.0039322635164005,0.0348519815301931,11.08148343809374,0.5738947640597338,0.6243318152819608,0.7054092436149717,12,15.166986841001728,1.6017613606969463,0.1175235094695293,0.3294711205144155
Rapgef6,176438.0,0.0,0.0,0.0,0.0,0.0,5,-0.2479275134421614,-0.0098033174766515,0.0,0.0,0.9590496458617364,1,3.807354922067909,-1.302562769448552,-0.7369655937814874,-0.5655971756670646,12.851163413220135,14.028469449791134,1.5651454500000002,17.472174071274605,14.9331834835867,0.0997662885607723,17.395044481669583,2.610648713823529,18.22989842911877,0.0002233057499999,0.29108974,0.00868243,-0.0256282328775561,-0.0124579386356596,-0.0131702942418965,-0.0216121841506799,-0.043046042022851,-0.0646582261735309,-0.4115868832256532,10.176173149107616,1.1796158249311008,1.00517503805563,0.4415094063151725,8,16.205010457465505,2.614875490752472,-0.4496761442523257,1.4564991548405208
Abr,206824.0,0.0,0.0,0.0,0.0,0.0,1,0.9259994185493888,-0.1521353523995254,0.0,0.0,0.2575579730890351,9,4.667789011516327,-0.5727324778475782,-0.2828610034118172,-0.289871474435761,15.308526316572722,14.779714063144027,0.8480104,15.651828774115955,16.18134640495571,0.1002045639656652,15.895385939898508,1.1413887307921986,19.28771237954945,-0.0001772026,0.15436388,0.004432826,-0.0280437857459753,-0.0180232872338197,-0.0100204985121556,0.005845382102434,-0.0236930066137736,-0.0178476245113395,-0.0211479178909998,9.942514505339387,1.1837319332259082,0.8469129540965554,0.6149922271378815,20,16.623824347918557,1.9683484175327244,0.156961776144301,0.3957266540563085
Slc17a7,12193.0,0.1320973882461915,0.0228870537933227,0.1645620710379687,1.0638408375819517,0.1940456052401481,5,-1.1926450779308029,0.1544904710313336,0.2093075099071324,0.2267909128733318,0.4494049454276376,1,3.906890595618136,-0.7548875017961159,1.6780719031289315,-2.432959404925048,12.83130724380207,13.811581969962102,1.09696695,17.063642037102447,14.142027260016052,0.0682615218952657,17.061997228629057,1.1491346995,17.953235905959705,-0.000341255,0.14022048,0.003452872,0.1074825125724829,0.0389579619023887,0.0685245506700942,0.0946173615251064,0.0536681797281817,0.1482855412532882,0.2267909128733318,7.357552004618963,0.2093075099071324,0.4360984227804643,0.2267909128733318,1,7.357552004618963,0.0,0.4360984227804643,0.0
