gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,18mo.9mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.T.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,loop_size.log.mean.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac,DEG,pred
Tagln3,0.06441945851314813,-0.005716875898651779,-0.008317040521651506,-0.010538526279851794,-0.18008751494344324,-0.017899037366732956,-0.06861557154217734,0.0,0.004316650386899709,0.007270320035750046,0.007951023280620575,0.010616214368492366,0.0018818240147083997,-0.05258473406545818,0.0001527278684079647,-0.05371485411684262,0.036588893342122904,-0.010363585487939418,0.012215086524374783,0.0538893263132195,-0.02772865185048431,0.008516496513911988,-0.03986441790126264,-0.060448907520622014,-0.009670884427323471,0.004070766642689705,-0.112374067849305,-0.003572728100698441,-0.21440461240010336,1.0,1.0
Phtf2,-0.05794203481404111,-0.06499249730957672,-0.044248762517236175,0.044825574012938886,-0.01696981308981776,0.05014110724907368,0.034072870125528426,0.0,0.0036397680779919027,0.014953947521280497,-0.0024610311165452004,-0.02032431475352496,0.0018818240147083997,-0.03028987633995712,-0.006739913020282984,-0.0618473953200737,0.0048529049693024715,0.0028673013020306826,0.004937401069328189,-0.5041770107511547,-0.07118938858620823,-0.25830929724659657,-0.008392364573664964,-0.022419917592778803,-0.0022645761209423654,-0.16366421844810247,-0.1100547793928854,-0.04782233060104772,-0.16948371257632971,1.0,0.0
Slc16a14,0.04372971188277006,-0.04245257784146816,-0.04339681363664567,0.05054993810132146,-0.0240189485065639,0.03513705708552152,0.09980005210731178,0.0,0.011680376972071827,0.009840242991340347,0.0,-0.037457320634275676,-0.003611713359132409,-0.05070452192332595,0.007733597625046968,-0.0026244561886414886,0.025078857936459826,-0.0035058089531958105,0.034378280378878114,0.1380902212532237,-0.04079429137520492,0.028366249669343233,0.02245474359486252,-0.05113398987799883,0.021886731004342436,-0.00867857619188726,-0.048476130908820775,0.011864209724590182,-0.24959353694110178,1.0,1.0
Inip,0.02309770666528493,-0.025928768613375723,0.012190590822137892,-0.005387747967615724,-0.07152791325934231,0.06368609907105566,-0.08604980851057917,0.0,-0.04506315439008177,-0.045704743922688064,-0.00018931008875370026,-0.008839674848131836,0.0009528248012065887,-0.02783541565906489,-0.005741624450311064,-0.045651244721375404,0.005210689205268864,0.01086203318554908,-0.0013271466887090355,-0.33438562305702363,-0.1750934638036415,-0.22208483270471333,-0.06448873301967978,-0.016732684397138656,0.015684247675235383,0.039084745636209846,-0.054338435589743314,0.012293340715114027,-0.08949582225526682,1.0,0.0
Terf2ip,0.04028950077947229,-0.04850908642634749,-0.03858777847606689,-0.02031926590250805,-0.05203598270425573,0.03748779973480851,-0.09200087987584993,0.0,0.0016681984788738191,0.0069027611974161115,-0.0024610311165452004,-0.01396294851321727,0.0006147060776129365,-0.066638128827326,-0.021657390310429035,-0.05900252846622607,0.008740930631465743,-0.04949534233193845,-0.009334307319950313,-0.2600820023450069,-0.051523073599673806,0.03310341656440869,0.03598041336983442,0.01676956221461296,-0.006497677910956554,-0.014185931552201509,-0.11991415549768135,-0.031088429102674127,-0.06949226248427294,1.0,1.0
Kctd8,-0.00807276916282717,-0.0511507859826088,0.02257499238010496,-0.011560894660651683,0.02480137604288757,-0.022402630280703308,-0.04540251638973132,0.0,0.004374469025060534,0.023800937118940057,0.0,-0.007181876334361732,0.001638586577028036,0.004334781048819423,-0.009041430652141571,-0.08461454379867064,0.006691377161478158,0.08508565456082579,-0.028723248206079008,0.12385138001758605,-0.018385826665908097,0.1286092762183398,0.02421609265729785,-0.030352897997945546,-0.012926320566621144,-0.062138776481151584,-0.17795668880455195,-0.034780995529145,-0.21461856642737984,1.0,2.0
Sirt5,0.09829901023069397,-0.04230775531614199,0.05610695390030742,0.015830741673707963,-0.05775322967208922,-0.029921000339090825,-0.1472381252516061,0.0,0.011806984501890837,0.025432319706305863,0.0,0.0407506120018661,0.004940163195133209,0.012439028499647975,0.003058678237721324,0.035786343282088635,0.03250081300691818,-0.0006204006960615516,0.02690770719200373,0.12474854517146014,-0.21790182240540162,0.04657679259777069,0.016515623084269463,0.0022361299861222506,-0.00981984693062259,0.038832566495984794,0.10191258889157324,0.021529526095837356,0.13213374957442284,1.0,2.0
Srpk1,0.062143548247404395,-0.03590031638974324,0.059387472039088604,-0.007770694522187114,0.06395237057469785,-0.02326836597174406,-0.008825548288878054,0.0,0.013217460322193801,0.02628721063490957,0.0,0.0407506120018661,-0.05742424593307078,0.04487663979176432,0.0150498849991709,0.056612296756356956,0.03421412137671723,0.01522524032741785,-0.008670744863338768,0.0505689165124204,0.026076702659484,0.09165084366686642,0.03251731717027724,0.13146554429084062,-0.0624444686921197,0.06719073318876326,0.04915450816697557,0.03540237858425826,0.10170942769385874,1.0,2.0
Polr2e,-0.5472695950651542,0.10741539706010371,0.024008848718367518,-0.007770694522187114,0.0350495998095721,0.03734866944141686,-0.015125209384132176,0.0,0.005624529141932726,0.008217886824859306,0.0,-0.06221848891116679,-0.002925019143149257,-0.019877404402941466,0.004861311698332429,-0.024367354246787726,0.01744171794736758,-0.004493998420075513,0.004721405715681613,0.12582803269848228,0.016227646148763597,0.03198991023236886,0.026912087076343596,-0.013989718116354197,-0.0029004016658291222,0.038099829191342,0.013292185219470412,0.020317272376269103,0.06643636520020664,1.0,1.0
Pros1,-0.017206970283295958,-0.0551918858429417,-0.03406741450307891,-0.021874059354886413,-0.09245811510365456,-0.018642807519063352,-0.09737032507779077,0.0,0.0038254322623834016,0.022426604609936476,0.0,-0.09439000399783254,-0.003985870664473623,-0.029696569480001926,0.006871873419731856,-0.01740479172207415,0.013950947870907839,0.02841742966324091,-0.013465682631358505,-0.00043589293723925946,0.007153850225731731,0.03689207399380393,-0.036751471534371374,-0.030352897997945546,-0.01018671637197258,0.07985864179208875,0.010849403026513755,-0.03672703410848044,-0.1524892309959978,1.0,1.0
Coa7,0.14220573782455176,0.1931276521924883,0.0184455974586308,0.015830741673707963,-0.1330154130421579,-0.019023307329043747,-0.18248805647017435,0.0,0.004347750507295131,0.033914999216794965,0.0,-0.051674714512191716,0.0009234519023448229,0.0822558517800644,-0.004968757750466466,-0.07133375833742321,0.01133360374107724,0.03998336923308671,-0.021890044081956148,0.021117519335530233,0.018383741118013858,0.07187755001243204,0.025737956180237234,0.01676956221461296,-0.013274799608334433,0.03586492856964469,-0.010705681506078691,0.001868620729073882,-0.038796170130372044,1.0,1.0
Tctex1d2,-0.09098226105910726,-0.0296010728366673,0.051125422052573415,0.008746837247163058,0.050153007600456476,0.021376619497314096,0.10526877856813371,0.0,0.010623188479803503,0.01911189017468132,0.0,-0.073146231174469,-0.0045215727528557185,-0.0236569025577046,0.008278462877497077,-0.027194374832324685,0.03460588836111128,-0.0023633150762179867,-0.014594212654046715,0.0007623778400011361,0.00393268616287969,0.04137756512500346,0.021722997318720447,0.015256727300584316,-0.03054728971095756,0.04123526582494378,0.020172514151781798,0.03234553029411472,0.23138903729617596,1.0,1.0
4932438A13Rik,0.03717741183878388,-0.016572543245274574,-0.05109613074688241,0.021143907969817518,-0.08961037046276032,-0.017531586233526467,-0.08776354094035924,0.0,0.00396702868398279,0.010940045560710132,0.0,-0.0033945279102772473,-0.0027913498983252794,0.061867654770612714,0.0007423269283026457,-0.012366308537311852,0.03277031969191739,0.07296543518023099,-0.00847102568601258,0.023817634566221386,0.1029450449347496,0.041098047849955036,-0.007615899085067213,0.004868671298027039,-0.0076520812572562135,-0.06377429066225887,-0.16425630960729903,-0.051545897865435106,0.043298337338492275,1.0,1.0
Aqp11,0.12475330898421816,-0.02865054247668013,0.06026597836986184,0.007771479203365743,0.07034118997864425,-0.02278016268275678,-0.11465455427765846,0.0,0.00888781768269837,0.020472900504246355,0.0,-0.050849590860307214,-0.004465212021023035,-0.026308541311882438,0.005249431645497679,-0.030878447629511356,0.032559672648494596,0.017962675317539832,-0.008957407623529434,0.018085460927977692,0.03732535739778541,0.028946590694831683,0.021560006950749083,0.0007439147680997849,-0.009381173574074636,0.049422691389918325,0.10360005969079794,0.021791461985558272,0.17470708898501472,1.0,2.0
Hsp90b1,0.0645103503158316,-0.020861882150638847,-0.0038244986697100105,-0.011876296950504184,-0.030567830731160938,-0.019917748924344777,-0.06563252040650695,0.0,0.0037290081195533275,0.01210832872428,0.0,-0.0001405076775699854,0.00155869385227561,-0.02755154444632353,-0.009066067337989807,-0.10681575502763735,0.0120533911921666,-0.0743585799727589,-0.06699775722809136,0.09825341256306273,-0.03576714091002941,0.003463421344058588,-0.0221931786602363,-0.04179485649801791,-0.026811672192707192,-0.10053126765415073,-0.2377386712806765,-0.0077589812874794,-0.24186886834912003,1.0,0.0
Kcmf1,0.06251308099832385,0.15283859133720398,-0.010692674131132663,-0.026989286188036202,0.022519305306486784,-0.017531586233526467,-0.1633623030828312,0.0,0.0037850409932434557,0.013745529451407492,0.0,0.017167533584870397,0.0008275807183235884,0.1031408035941422,0.00031848734244704246,-0.07062700319103897,0.01924767419608543,0.03969190900214017,-0.023780496167019008,0.126219854822848,0.059664512858726086,0.04276889890083112,-0.08004375547170639,-0.03284533188678324,-0.009176429410290439,-0.07944033824838698,-0.023973505281610415,0.009101522546261549,0.05564937384799123,1.0,2.0
St7l,-0.042433874630369246,-0.027944847997277974,0.021941938013769688,0.015830741673707963,0.03506063790991902,-0.028169807866215705,-0.1315090602519922,0.0,0.005702643701806664,0.02575102120405063,0.0,0.02564129525795579,-0.061876119067892435,0.059146235911175606,0.015652374504134058,0.06003731501288712,0.02993415241551702,0.019850624576210976,0.010101764881983399,0.11265927631291561,0.1661637302581221,-0.28055215241707626,-0.06949550664983689,-0.0024511859007179736,0.0030001931128208524,0.028647757191210984,0.01321210398687981,0.006258607453200966,0.016843635386321693,1.0,2.0
2310057M21Rik,0.21639047394972294,-0.04011432465165853,0.03961933474754915,-0.005387747967615724,0.05166107504628599,0.05662478064186871,0.08362281077075749,0.0,0.009545545121654868,0.01771916528698057,-0.00018931008875370026,0.01341741280630231,0.0020416094269603492,0.01872828992025461,-0.0035392909310758116,-0.03751424124464393,0.016378436839586355,0.00923809981904924,0.011942283968382981,-0.4933172928894055,-0.19949111296562477,-0.3286263148393482,0.030708194775506854,-0.00872864454984665,-0.0035879120926256293,0.08654786994680762,-0.045133557542285416,0.053270134690683334,0.12423240520060062,1.0,2.0
Pde9a,0.09492657990660519,-0.012262380341999233,0.05060713749844581,-0.007348006910178811,0.0419987472333014,-0.04423422902822494,-0.11578866447787732,0.0,0.007676079599186778,0.025248085125349463,0.004543442130088806,-0.02807603531051427,0.011232582991942764,0.012178972857072949,0.0016254603397101164,-0.06920596999581903,0.026199067265115446,0.015067049120552838,-0.01594826518557966,-0.009587480734335258,0.05717812130693346,0.12466353941126726,0.009488970293896273,0.004868671298027039,-0.024574470414954704,0.039263109602034094,0.09159801950110705,-0.04915645272005349,0.1068388704303652,1.0,2.0
Gm26901,-0.04481734862085432,-0.04349156395066529,-0.05604466438060626,0.0757458370923996,-0.09831836116500199,-0.0193674451764673,-0.05043174845632166,0.0,0.002923443978652358,0.015996819423744455,0.0,-0.03140890322625637,0.0012557593267410994,-0.03414297452894971,0.005321728251874447,-0.10752251017402159,-0.004278469097043853,0.02775941894389689,-9.039893979206681e-05,0.012042926558060572,0.08282830291427672,0.005817881330149249,-0.025158489980967716,-0.032428363980725405,-0.020695543001347686,-0.09179069709032774,-0.09743320969864726,-0.031169337665196507,-0.14047594929637852,1.0,1.0
Gmfb,0.08982296141562983,0.21916965320939197,-0.020670179848384578,0.044825574012938886,-0.03332950986456126,-0.03179368258919567,-0.06427352406550199,0.0,0.0017814772762358188,0.026021201777039097,-0.0024610311165452004,-0.0037676107976585627,0.0006482603354379535,-0.0315074070636183,0.00023074700031429528,-0.061677157716912914,0.0055152309269760735,-0.004853367442265153,-0.01736282152007334,-0.3458473976678215,-0.060072820330969987,-0.22248442981719563,-0.08266212893649935,-0.024704180429689585,-0.009929869210754987,-0.012734835054725408,-0.08898242082024808,-0.002342380762565881,-0.14306760813575237,1.0,0.0
Gm15243,-0.12327218834427185,-0.04449977913172916,0.005947364354506135,-0.0048557343240827324,-0.0678410696145147,0.05344807603629306,0.08513370218963245,0.0,0.0033644719165749847,0.00564702782779932,-0.00018931008875370026,-0.03349949596915394,-0.003105563670396805,-0.04104785305215046,-0.002457587057724595,0.0432815738208592,0.01909788641380146,0.01141702024731785,-0.013063778931973502,-0.36815563634270804,-0.04240377985872328,-0.26842560259086895,0.019025144586339592,-0.0037437343783676626,-0.006064640750992112,0.08191336419899016,-0.04900760921977053,0.020933272446272896,-0.053040227399906145,1.0,1.0
Acly,0.0151092095579952,-0.02780624001752585,0.030463089731056242,-0.0045522601925767955,0.019147955602966248,-0.04330817483365536,0.10147995435632766,0.0,0.012489695209078491,0.013327320413663983,0.0,-0.005794196710921824,-0.0632863540854305,0.015618084289308172,0.0062666896265000105,0.04834187721833587,0.03486231021452113,-0.009023699057288469,-0.0018635704973712563,0.019541535683674737,0.04398441045603249,0.04589186269644415,0.014491962505271658,0.04411375878378749,-0.054230269363324625,0.03088737029582262,0.03267955836621695,0.030537397083826363,0.14417212592437864,1.0,2.0
Cpeb2,0.01738566948683001,-0.05483253901125863,-0.013617463703267276,-0.02031926590250805,-0.011313148131594062,0.04939775938168168,0.044093812587670984,0.0,0.0021989978244528175,0.014423229449894279,-0.0024610311165452004,-0.01712801702786237,0.0010295370686799288,-0.020335724707692862,-0.0047014448046684264,-0.05627088965047733,-0.11178834824182558,-0.04230297671048902,-0.029001498225552494,-0.35738737357605715,-0.08949901407584548,-0.21654576787885163,-0.04016885470598936,-0.016989616886712612,-0.004740539205668029,-0.14504877082072198,-0.11039695743958873,-0.04867523042485118,-0.1585359374480322,1.0,0.0
Msl2,0.0020187386951874943,-0.04898696802789346,-0.02066674639005214,0.03767278193496168,0.017272167264018208,-0.02249737801961601,0.05530233355937526,0.0,0.005878885991405696,0.012370050577446818,0.0,-0.09707247653976082,-0.0034585639648139475,-0.07881997243966907,0.003481862237676978,-0.01005625163204968,0.010675116242782678,-0.0452224467031192,-0.06743430969770997,0.093903818015242,0.1261235846672207,-0.20631079062666685,-0.018324730334570632,-0.0024511859007179736,-0.005312099995499011,-0.02468613099306822,-0.018099239878574737,-0.03591272680088878,0.058285396303981545,1.0,2.0
Lrba,-0.033622756241820755,-0.03215664303861558,-0.010070444596931339,-0.00788002042332664,-0.011549094412475824,0.05481088098138571,0.02369448756799102,0.0,0.0006549112312495708,-0.09599218456074596,0.0,0.01986226608045399,0.004079812411218881,0.05943875807337463,0.003152665216475725,0.0573190519027412,0.023740242941858013,-0.015376113303937018,0.003097937870770693,0.04477407960148412,0.1256642780546099,0.07704719430883415,-0.03319512109039351,0.019381483774632214,-0.013456414185639006,-0.07270770961418747,0.04788676700671204,-0.060144320409744975,0.006619916250929237,1.0,2.0
Gm16278,0.14743157765828074,0.00916511580813676,0.04554339587688446,-0.006502976408228278,0.06988427723757923,0.031100946217775344,-0.19132943785050885,0.0,0.0148819369263947,0.018175586936995388,0.0,0.010345146781764925,0.004940163195133209,0.12088525732047856,-0.0031661635357886552,0.047139732791110875,0.03363659672584617,0.04893457186408341,0.0353742656391114,0.06616125799424481,0.04390931902453303,0.06523074409924448,0.012288335082121193,-0.021323341224342585,-0.004857660952256993,0.04255615657195449,0.004711720128543675,0.03834146311506629,-0.0937105982284993,1.0,2.0
Cct8,0.08555486382218078,0.12712197742890566,-0.026900497556343907,0.05054993810132146,-0.11319092012941838,0.03300604023505002,-0.14501836688490585,0.0,0.0023346011620014907,0.011691454295651056,0.0,0.02670763441361487,-0.011101094977930189,-0.03816658393188845,0.0162312369979918,-0.06636203508460312,0.0014918183992267586,0.005325572770088911,0.06798028384102509,0.0904418723192066,0.05780355230672285,-0.07729019470752974,0.031024663033895193,-0.01849420715123415,-0.01869155083782971,-0.1156918330769986,-0.049734606016209,-0.01823471298441291,-0.012062911458779127,1.0,2.0
Fam192a,0.11274139281595126,-0.03408558106049895,-0.05254860082641244,-0.0045522601925767955,0.02197441671974957,0.03366790935397148,0.16201949568465351,0.0,0.019241459732875228,0.015537552959285677,0.0,0.022940286663360895,0.00155869385227561,0.019427843606099487,0.0062666896265000105,0.035401267465204,0.04669594045597478,-0.009490123596042394,-0.06613872775807977,0.020800115750171246,0.0448060153843835,0.03660449649061775,0.012125462245894596,0.019381483774632214,0.06371532334946096,0.03582394336350262,0.06500719059637049,0.000838772696442902,0.17416157457977532,1.0,2.0
Zcchc14,0.02917287726595532,-0.034914315578062086,0.03338244288228452,-0.004700131332501769,0.023895032971631737,-0.06338237083051354,-0.07324879126623272,0.0,-0.019993110152427107,-0.08320628454443067,-0.0024610311165452004,-0.0026621842058375477,-0.006521820211783051,0.01175294273009058,0.0027205300237983466,0.004620991460978985,0.00852236069011269,-0.06513708023587242,0.002812007572501898,-0.2770881107263267,-0.07967849496752023,-0.2820000713414629,-0.08494168507866562,0.07201846785843373,-0.017396100781625137,0.015033995723351836,0.19919481989258203,0.019429803141392768,0.18707594208419323,1.0,0.0
Elmod3,-0.023313455590978263,0.10879477603826672,-0.11175023818854242,-0.010538526279851794,0.06654712162911892,-0.01552592335268855,-0.06963176367105917,0.0,0.003918364252895117,0.014651672593317925,0.0,-0.050531085887923835,0.001053802976384759,-0.08546541490592062,-0.002560861902311444,-0.07473300668410957,0.015149499060644302,0.03317340536508709,-0.011167752537876368,0.08208398781949654,-0.013033312759362162,0.017472020030254498,0.028305544117465616,-0.053316848296672104,-0.013212131487962324,0.008083797795698046,-0.13293807342997752,0.008555066054686904,-0.036738304095342754,1.0,1.0
Ppp1cc,0.14126666235737503,-0.07406776817981153,0.06729145450517535,0.010675594229251146,0.049413320617750285,-0.08699328620103187,-0.058005337840877476,0.0,-0.015423441305756569,-0.1013906852947548,-0.00018931008875370026,0.00769703526981175,-0.004869124721735716,0.01978594563435763,0.00469491102732718,0.003017067853361368,-0.2835054803630919,-0.08476051604375243,-0.011895918224472552,-0.1636832835851237,-0.02603387141600251,0.05870727057568729,0.025334972902201117,-0.019190752590075136,-0.0010586495732422918,0.07661571274511517,0.11674356868024915,0.03961424642708153,0.1426580264978111,1.0,2.0
Mknk1,0.05930065997177735,0.0926037950022146,-0.0823363826982677,0.011910290969535709,0.0500580603373237,-0.06351556422654539,-0.15125024322420358,0.0,-0.010971529050730169,-0.055012841541320086,-0.00018931008875370026,0.03710381070617586,0.004226946528069675,-0.011907457732595503,0.0014063002075999976,0.019215285209938884,0.018707062759203835,-0.006452233419404365,-0.00472179246135056,-0.1526238381722942,0.01027081772685051,0.02518124391324818,0.02846825748682022,-0.004244598839432001,-0.006308047617785632,0.09308904615230858,0.059067418333142996,0.031555406872648746,0.1377320956857875,1.0,2.0
Snapin,-0.2573918736586347,0.0483849704102613,-0.031980345019401286,-0.023661525957286357,-0.03261814064346254,-0.017912086043506862,-0.05924247372895479,0.0,0.002258372129872441,0.008812292665243148,0.0,-0.03904646792449057,0.0006482603354379535,-0.08480808281339705,0.0019373287074267865,0.004258028818294406,0.036750071374699475,0.022940444191917778,-0.012523632592055946,0.056177462437190115,0.05420208137016744,0.03732970306460629,-0.004345865356735885,-0.02176611256087199,-0.03258877622487489,0.01254226665943861,-0.11168465719863889,-0.021372741335071624,-0.021772162474226208,1.0,1.0
Hunk,-0.046447628237656316,0.23610542218899355,-0.019065849855105624,-0.019491112800315024,0.024195509748533368,-0.05934312727302313,-0.07426786505850032,0.0,0.0024609468458220364,0.02656702394131571,-0.0024610311165452004,-0.03326031186617911,-0.004059867279720492,0.03361412890255451,-0.002695913496427238,-0.045482616038061675,0.008812235992809291,0.0010404719598591328,-0.006414639827562496,-0.49855891256593166,-0.14331331722903998,-0.3483998144190991,-0.05593266850337386,-0.0025125962775200605,-0.011510284754622261,-0.01140031666494906,0.01917772832326591,-0.04360040182480589,-0.02935799631639384,1.0,0.0
Tdg,0.17534538612700998,-0.061905462248250845,0.04502484463155269,-0.023661525957286357,0.06786471373401583,-0.017899037366732956,-0.12782088663196192,0.0,-0.053575614634901285,0.011624856215203181,0.0,-0.021518941370304676,-0.006115972027182579,-0.10295817959588022,0.0015356964524835348,-0.006105505456216634,0.012469285959668923,0.010550606003962458,0.016183259594254196,0.09904684710287256,-0.011466548349708318,0.03914931203704328,0.028190933475270866,0.01676956221461296,0.005674882988387253,0.0037893607281148435,-0.09391181929036975,0.03319637426408008,-0.11090258437558077,1.0,1.0
Mark4,0.0014345505740493536,-0.006486516403965652,0.059387472039088604,0.012027587201446295,0.06413900597952306,-0.04330817483365536,-0.13817573101026936,0.0,0.007676079599186778,0.017613429953344167,0.0,-0.005794196710921824,-0.06308439773507417,0.018668100661598144,0.003058678237721324,0.046432977644726633,0.03156282500232919,-0.004505728152580559,-0.021372553659603,0.060008770347340035,0.00635350203840062,0.010113232815638185,0.031319671580567955,0.0022361299861222506,-0.05290874541940866,0.04887687581591308,-0.020733966350526316,0.027039114783983676,0.12377676460659132,1.0,2.0
Tssc4,-0.1728393037553178,-0.06097106705419719,0.012522975509054958,0.022162049640901387,-0.011377891832962632,0.03724878050386906,0.1023200810723938,0.0,0.002210192522034049,0.009822433330118657,0.0,0.003363916091620922,0.0008830606332048774,-0.050363591965287925,-0.000599400969222188,-0.06310733843260095,-0.1457550633593928,-0.11306064626667649,-0.017351574681233616,0.1785660574072972,-0.014173973430879415,0.025158707853843224,0.03568792073987424,-0.014821168340276927,-0.011427080833818763,-0.004691968583501876,-0.10623033381489222,0.012822008575312793,0.04089613102725707,1.0,1.0
Ndn,-0.561240297605982,-0.020434066622983665,0.02065929666161537,0.012027587201446295,0.011692470381967723,-0.06789694804698229,-0.03214040568214841,0.0,0.005304004214704037,0.01115039301570505,0.0,0.013458428629674017,0.0019204356148838997,-0.022966437595896422,0.0028495384473353623,0.04594225031265523,0.03824463022028794,-0.004118752992362715,0.012286587851122022,0.04877367804991081,0.0065839708968997,0.026803502042312174,0.006073406124487519,0.0007613540859892964,0.020311227547936142,0.011229862859472632,0.02403696033637971,-0.0017451806762255728,0.0902593572344631,1.0,1.0
BC004004,0.0312540246755816,0.00033624574774876237,0.04661958205979318,-0.006502976408228278,0.04002546978648752,0.05209116762503982,0.12289115749299526,0.0,0.02825112923979759,0.017399283506674693,0.0,0.008196605490520597,-0.005864687142893672,0.03971968310157536,0.009971456313505768,0.0573190519027412,0.03430602285414352,-0.009798145527020097,0.026243617534637453,0.10244529437157325,0.04079759198299143,0.06682371373288333,0.013296859194524587,0.019381483774632214,0.08233656344003976,0.046939874924719335,0.10325297695584595,0.01582209612010047,0.18246011359617115,1.0,2.0
Brwd1,0.001484305434860289,-0.07573430736549198,0.02683827371802181,-0.019491112800315024,0.022146140839904547,-0.08144041996449232,-0.09387016493827105,0.0,0.004350045463070273,0.022059596430044622,-0.0024610311165452004,-0.02782299247570336,-0.039995413152500985,-0.08676454802043736,0.0013111412804573774,-0.000652132909744978,0.008989219507493545,0.009229545192793011,-0.0193785466440022,-0.2474785725167021,-0.049717204980552196,0.03484290674328804,-0.07259816588833928,0.0022361299861222506,-0.05104236313927686,-0.03131875953637064,0.05833197006490082,-0.04885571118677035,-0.24883753719739615,1.0,1.0
Brinp1,-0.08048272358893882,-0.06825423388974741,-0.025571645202580838,-0.02031926590250805,-0.04236889796331525,-0.053694199941237454,-0.040526520831044764,0.0,-0.00917249220656231,-0.08053890935319942,-0.0024610311165452004,-0.0045900386478751895,0.0005971413012593984,-0.015707518816925586,-0.007439888790249824,-0.052920548933616376,-0.10232180564576993,-0.041526972879655656,-0.016554234456270932,-0.40477970484644177,-0.1277547029359266,-0.21222174527916648,-0.03948805382475257,-0.02265002709347755,-0.0037737895001191644,-0.10304395918734371,-0.11153932221626746,-0.03163875260390341,-0.11901489750947804,1.0,0.0
Fam81a,0.06397348810452969,-0.025986478126142173,-0.07537069593090565,-0.004020246679428965,0.03947428712854162,-0.047032292895019055,-0.13549349901266397,0.0,-0.002724160789512098,0.019708298589102925,0.0,-0.02807603531051427,0.004940163195133209,0.016507248324342073,0.0014350641798228025,-0.046732819261960684,0.03970925638481276,0.036273880507797,0.028614132795482874,0.0535353560722433,0.06285503840539604,0.03746238303821883,0.017632988382829354,0.004868671298027039,-0.010584195342671592,0.029129302175715566,0.061380918013528574,0.020286083822138607,0.11042022463399917,1.0,2.0
Csdc2,0.13568808539537713,0.006585909696295858,0.05610865282826125,0.013025386054068803,-0.053654279611073434,-0.02845259252935648,-0.09044046802213415,0.0,0.012187640909105539,0.029819922521710396,0.0,0.014097443614155054,0.004620592407882214,0.020790638495236637,0.0015852803643792868,0.020512156742624937,0.04598090415034676,-0.006997466096654534,0.05445704359561205,0.15029647984047187,0.04211938372813165,0.02634792803786695,-0.005582542262272909,0.0007439147680997849,0.0018788662974839098,-0.1138907265663147,0.1250168156507425,-0.029256216855719684,0.14474941162392496,1.0,2.0
Zfp865,0.1650660099857487,-0.01957662727450952,0.05995903693139553,0.013082005279138685,0.06953514157794416,-0.021262723729014398,-0.09510704399785026,0.0,0.007589651653543115,0.02896406762069091,0.0,0.022046359023079276,0.00231473071500659,-0.018515459618065506,0.012586819836869836,-0.08663152488268679,0.015297744737035828,0.012658746463712305,-0.018798179016448556,0.05146413184615085,0.09642968614120036,-0.1990629059378989,0.012527655535377562,-0.01849420715123415,-0.009706639431096847,0.052128676939755675,0.06508532451465726,0.03088078666711226,0.16706517313607036,1.0,2.0
Mok,-0.0048616936942562465,-0.015992068422492595,0.0372587742540054,-0.0045522601925767955,-0.007317178407683969,0.054694543462246656,0.11726925918832422,0.0,0.008265789402648806,0.011970201915828512,0.0,0.012197158671915532,0.011858647679910064,-0.015364003374997992,0.0044640954118222,-0.12631599275395275,0.05869048497042968,0.0029779042629525065,0.002624012124724686,0.019953474024514434,0.04057965736428741,0.022141999577579553,0.014518962742295116,0.019381483774632214,-0.0609407575262594,0.03842513959854841,0.0779064837914484,-0.021904526446014642,0.1673969648592174,1.0,2.0
Sdf2,-0.11565799210220576,-0.017634237315505744,0.038458857198711484,0.012027587201446295,-0.015542547926306724,0.030806762035936117,0.12126190141309053,0.0,0.007561386837624013,0.011209182147867978,0.0,0.026026011216454207,0.0011254082527011632,0.024375277899380307,0.0062666896265000105,0.038507711198180916,0.055417738691903654,0.013045838316902519,-0.010719350944273174,0.04284379576565698,0.01276296128053218,0.012901948550716042,0.00444732463452965,0.015256727300584316,-0.03243831862695515,0.04489832755178213,0.059410366095835346,0.040148755423724654,0.14285524643957614,1.0,2.0
