gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,18mo.9mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.T.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,loop_size.log.mean.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac
Ttbk1,45227.0,-0.3065429038467208,0.2416287947514219,0.0,0.1706563280188962,-0.0871216806499051,-0.0490783720775562,0.0,0.0,0.0,-0.0001911079999999,-3.5831285185185244e-05,0.033229738302037,0.0018831522613612,0.0491428349999999,16.97742219668331,0.0528077115126464,0.069389342714716,-0.0165816312020696,-0.014113949858451,0.0025860632626413,-0.0115278865958097,-0.0589315155352527,0.7084997741073619,0.953479116591782,0.1315481927616097,0.3913151654462132,0.0964076101605349,0.4502466809814659
Hnrnpm,40627.0,0.0,-0.0340707147228038,0.0,0.0291215278074155,-0.1058800113812385,-0.0710374810769975,0.0,0.0,0.0,0.0001656913,0.0004139864772727,0.1017161345590909,0.0011646901076857,0.0953786049999999,17.29072384387264,-0.0013677789893219,-0.0065078219009821,0.0051400429116602,0.0266259282955714,0.035160050274795,0.0617859785703664,-0.1554007346466561,0.9362469582803684,0.592122214391162,0.0820472525942839,0.3036298800874193,0.0471785520269776,0.4590306147340754
Rps6kl1,16015.0,0.0212232855956478,0.0,1.0,0.0586456862849069,-0.3032276698403566,-0.0760049118584905,1.0,0.0,0.0,0.0023767777,0.0024207095258064,0.0498488091290322,0.0018244875105276,0.0508050099999999,17.186921156384507,0.1073901841286595,0.1734415081579052,-0.0660513240292456,0.0921112041718221,-0.0604037261790291,0.031707477992793,-0.075566731807899,0.6719364939839856,0.3498776047041534,-0.2241768373005164,0.108114987866098,-0.2896832293483764,0.183681719673997
Rtca,19245.0,0.0,-0.0946428329445896,1.0,-0.3304603491906295,-0.1410843994942257,0.0785973225598136,1.0,0.0,0.0,0.0010019806,0.00114273705,0.0894894289,0.0012518232742821,0.094321485,17.50014537325525,0.0085266717791946,0.0229138797654469,-0.0143872079862522,0.0770323891706901,0.0519552939898928,0.1289876831605829,0.1089939725390317,0.0678651703286456,0.2700308356398943,-0.3853794596566438,-0.0783670531904572,-0.3959430525075849,-0.1873610257294889
Rbm25,51887.0,0.0,0.0,0.0,-0.2317324253235391,0.0,0.0,0.0,0.0,0.0,0.0021203665,0.0024031091136363,0.1219963100681818,0.0015751194672002,0.1290275735,15.826537788359117,0.0206075404759617,0.0026744289021052,0.0179331115738565,0.0132203187255717,0.0027377546272713,0.015958073352843,0.0708452742663807,0.1570583438723005,0.154054687381528,-0.2212215109861528,-0.0486242696501313,-0.3804052972111656,-0.1194695439165121
Nab2,7650.0,-0.0080463619081416,-0.0096557093144289,0.0,0.0640669329735437,-0.3281007663835025,-0.167892666449972,0.0,-0.4150374990383945,1.1043366594288986,0.0003364124999999,0.000652182590909,0.0751043794772727,0.001771302158027,0.0760716105,17.532076798668196,0.0071707700414838,0.0965339848341284,-0.0893632147926446,0.0520943569583747,-0.0556838495171675,-0.0035894925587928,-0.0450168179461806,0.3065338972555675,0.2924136368515877,-0.1416292833023016,-0.0265437856711546,-0.1714940798151407,0.0184730322750259
Igdcc4,36454.0,0.0,0.2742915684982776,2.0,0.2391137175865263,0.0351778509117512,0.0351778509117512,2.0,0.0,0.0,0.00084870825,0.0010168486791666,0.0147836575,0.0013893350105626,0.0005031249999999,15.752069978461655,0.0194988642316992,0.1033228702212236,-0.0838240059895244,-0.1710841329035771,0.0657760623948567,-0.1053080705087203,-0.0472563922295244,0.7412309758999757,0.4021057950562303,-0.0166320370789003,0.2630582141958313,0.0088409383664127,0.3103146064253557
Chuk,34145.0,0.0,0.0,0.0,-0.0934821540959012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028008682713148,0.0067166343641494,-0.0095175026354642,-0.0936562637378627,-0.0226413444235,-0.1162976081613628,-0.0695731806539408,0.6418745859132863,0.758445724677894,-0.1670513284709849,0.1316025813690869,-0.0543066996536886,0.2011757620230277
Gm6994,27385.0,0.0,-0.0865944118241968,0.0,0.0,-0.0674261970275056,0.0929331256777399,0.0,1.9634741229021129,1.9999999989179789,0.0006298755,0.000645649460238,0.0583049994321428,0.0009481631768625,0.069308969,17.911158731636704,0.0190294144529189,0.0314316150713732,-0.0124022006184542,0.1248111075500747,-0.0322153461694744,0.0925957613806003,0.055397726065478,0.5034709716813918,0.5699142656294682,-0.356197757843403,0.0700936825987946,-0.262865240065063,0.0146959565333165
Lats2,68726.0,0.187832412279005,-0.164010120118649,0.0,-0.0612195519512296,-0.0831836968459485,-0.047598689302357,0.0,0.226095248757672,0.7987267222636143,0.00107494975,0.0012245211765873,0.0462587215579365,0.0017533833462681,0.04709409,17.259209980280886,0.1035226127734293,0.1182036358242044,-0.0146810230507751,0.3690438166837245,-0.0898443159922857,0.2791995006914388,0.0159663793086241,0.2849400412734754,0.4553858776024011,-0.6032016367069115,-0.0818633660600063,-0.5800554159540325,-0.0978297453686304
Grin1,28006.0,0.2971395019282358,-0.1955928192528278,1.0,-0.0423823606726425,-0.1634165655806945,-0.0887934985421592,1.0,1.5849624959121726,3.643856183138327,0.0006378729499999,0.0007940457636363,-0.0388897773636363,0.0013205179918137,-0.0335857135,16.40578647718911,0.0400257618243247,0.2035457878089285,-0.1635200259846038,0.0116557868774651,0.0707178986741579,0.082373685551623,-0.0441785797935954,0.8145139721101127,0.7225246817867675,-0.1867855467513322,0.1911136190471252,-0.1323607045584371,0.2352921988407207
Acaca,271979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519853287024453,0.2598671267238204,0.0008224099999999,0.0008193621804733,0.0854406196159763,0.0014020119261952,0.089803566,16.979464916389173,-0.0056424196094795,-0.0010215115176232,-0.0046209080918563,-0.0007042612489021,-0.029762307756735,-0.0304665690056371,-0.0215981376200957,1.412152622650959,1.0016679100451042,-0.514669719041069,0.1696530810281952,-0.539293076447282,0.1912512186482909
Zdhhc20,57573.0,0.0,0.0,1.0,0.0,-0.1496177312395072,-0.1496177312395072,1.0,0.0,0.0,0.0014425801999999,0.0018786551423076,0.0690360713884615,0.0017456312218343,0.06818769,15.882808826926922,0.0313871886589264,0.0290212626987861,0.0023659259601402,0.1122252499224598,-0.0424693131999092,0.0697559367225506,-0.0601255951460534,0.8502737350896213,0.8448882846634944,-0.4451492228677485,-0.0171100213890558,-0.6091578833568034,0.0430155737569976
Lzts3,9964.0,-0.0239066231224791,-0.0834563099268046,4.0,0.0154295728566684,-0.1639727627268223,-0.1147175885011604,4.0,1.273018493701651,1.8744691170417809,0.0027035045,0.0025544935833333,-0.014706445,0.0013967243921345,-0.01230822,16.34370599520856,0.0433428373591575,0.0046694901694675,0.03867334718969,-0.1346522706750497,-0.0089018731185064,-0.1435541437935561,-0.0282767400858679,0.4308973002348345,0.4792326196065488,-0.1657104091063468,0.0914618929573699,-0.1038335885351187,0.1197386330432379
Cpt1c,15479.0,-0.1117594246175324,0.2254134925504916,0.0,-0.0160945448237093,-0.0955636767202685,-0.0855891806444253,0.0,0.0,0.0,0.0012368494999999,0.0014963685047619,-0.0096076055714285,0.0012546679844939,0.02350285,16.396401875387998,0.0030349531407805,0.035225211609004,-0.0321902584682235,-0.0107157435671345,0.022195326393998,0.0114795828268634,-0.1372221490199042,0.7255375075522777,0.6056391891295044,0.0743259198315571,0.3891849968355776,0.1983083792207578,0.5264071458554819
Kat7,35987.0,0.0,0.0913032749458975,0.0,0.1417665900467204,-0.1969899981814222,-0.1219314166468386,0.0,0.0,0.0,0.0010285126,0.0009967375930232,0.1077008251627906,0.0016964645512098,0.1121558549999999,17.21316624850545,0.0251103848444593,0.0524220097850925,-0.0273116249406332,0.1207563822092534,-0.0391595132817261,0.0815968689275272,-0.0871079957074644,1.2087277059600163,1.0000586571700183,-0.3679813623522872,0.2603826607550077,-0.2360774277073494,0.3474906564624721
Ywhag,26207.0,0.0162061431955251,0.1776159210045089,1.0,-0.0024042654687062,-0.178621048281335,-0.1399309665163914,1.0,1.2801079179803865,2.1468413867336635,0.001713275,0.0015603400428571,0.0582997199285714,0.0017262596899641,0.061070995,16.263972659171944,0.125181592312316,0.2320186270534778,-0.1068370347411618,-0.0465115474663124,0.1386213506984228,0.0921098032321103,0.0090900256506303,0.3892238382125128,0.2124814308567706,-0.1072187142581087,0.0575873015895982,-0.2572853852140833,0.0484972759389679
Cntnap5b,713177.0,-0.216329571403834,-0.1320704785406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027633445,0.0004392144789552,0.0525777108701492,0.0009060724753846,0.0605944999999999,19.198747390912995,0.0009510791187216,-0.010416550129204,0.0113676292479257,0.0271448871638695,-0.0040244003196062,0.0231204868442632,0.0966376544537847,0.5081677583653608,0.1744295638133496,-0.7482222499943776,-0.3580477119664824,-1.0566168602789612,-0.4546853664202672
Rnf130,100373.0,0.0192336802191745,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002221937,0.002639746,0.0823601074761904,0.0013181101178292,0.07383597,15.05737606032554,0.0003058545189529,0.0006339435608585,-0.0003280890419056,0.0153778164372289,-0.0017820841787813,0.0135957322584475,-0.0708573792181052,0.9116742797766104,0.6198799151806069,-0.3549967370637484,0.0438048060808378,-0.3156932526029958,0.114662185298943
Rasgrp1,63008.0,0.0,-0.374158822064127,0.0,-0.5123925346195934,-0.0756820631055843,0.0287774611106905,0.0,1.0282323877559372,1.0975939159536627,0.000773356,0.0013082876261194,0.0380470228507462,0.0017557158882756,0.04286701,16.679776375806934,0.2028837158773448,0.3017804371283399,-0.098896721250995,0.3999384563101262,-0.0519980563861968,0.3479403999239294,0.0624921222927796,-0.0358583001759504,-0.0504740766556773,-0.7838601842742681,-0.4256684847937306,-0.7508084308141965,-0.4881606070865102
Xndc1,18254.0,0.6200324683482071,0.1022390521649079,2.0,0.0645014377255237,0.0,0.0,2.0,0.0,0.0,0.0013123443,0.0014408894763157,0.0880724486315789,0.0012717891535412,0.090798255,17.361075872058077,-0.0151921902485419,0.0067762794193585,-0.0219684696679005,-0.1472558841489652,0.0821959869301783,-0.0650598972187869,0.0117003375914947,0.55161541967063,0.563996375552423,-0.1355554755416184,0.1248386212569425,-0.4127606705287666,0.1131382836654477
Safb2,23620.0,-0.2175100988601119,0.1181601914006087,0.0,0.0181000765988031,-0.1762156985715681,-0.1618752310267767,0.0,0.0,0.0,0.00022338,0.0003222719492307,0.0286124314646153,0.0011221413721112,0.0337288199999999,17.163586917456584,0.0323028637976964,0.0622289398844466,-0.0299260760867501,0.0401627544381633,0.1458330386601971,0.1859957930983604,-0.1694289532643836,0.6092656357478532,0.4553858776556416,0.025398036917831,0.1697229762749814,0.1727762657694516,0.3391519295393651
Gtf3c2,24139.0,-0.1203428014928451,0.0480913537815204,1.0,-0.1226901879739594,-0.1572833234272295,-0.1100815160906297,1.0,0.0,0.0,0.0005340213999999,0.0005290453151515,-0.0497013455757575,0.0013337368570733,-0.06908231,17.118369082497356,0.0325749533075465,0.0144884008141579,0.0180865524933886,-0.0034546810890991,-0.018419265820309,-0.0218739469094082,-0.133489385685818,0.1219470593683782,0.0025269129514411,-0.1852246526002374,-0.1239188747770705,-0.1301274196913473,0.0095705109087474
Trpc4,162436.0,0.0,-0.5054958806451189,0.0,-0.4424860251785278,-0.0630098554665909,-0.0630098554665909,0.0,-0.2539607324062395,-0.1224435295425848,0.0006614779,0.00079098493083,0.0531339380826086,0.0010025663100876,0.06169221,17.240498191195716,-0.023483124738566,-0.0252312598639214,0.0017481351253553,-0.1128353739491478,0.0451418557340375,-0.0676935182151103,-0.0090700011067746,1.101812502118045,0.5441951445396996,-0.5423581483704034,-0.1467260154027109,-0.9399468399628024,-0.1376560142959363
Gm13944,18269.0,0.0,-0.0655157511737023,0.0,-0.066364836893753,-0.0551384856219945,-0.0342317742461788,0.0,1.1699250010415638,1.5849625002402576,0.0004251606,0.0007054953,0.0261595949933333,0.0012905576918706,0.02412336,17.360650371727314,0.0465950295195039,0.0507261238966458,-0.0041310943771418,0.2301481783029296,-0.054530326223074,0.1756178520798556,-0.0235427558223334,0.5205682897122027,0.4605475827155253,-0.6085484280537643,-0.0170656436864938,-0.6048513277798616,0.0064771121358396
Cul5,55432.0,0.0,-0.059971155569364,0.0,0.0,-0.0890060208751117,-0.0890060208751117,0.0,0.0,0.0,1.5011249999999973e-05,0.0003143311,0.0749299541785714,0.0015255781348578,0.071727075,16.975618147866015,0.0402566846721978,0.0098338297458917,0.030422854926306,0.1484158430771842,0.0642096794261288,0.2126255225033131,0.0952115252450145,0.017138009603852,0.3525750720559532,-0.2333389452530334,0.0606589856871915,-0.109266657462252,-0.034552539557823
Gm15577,16917.0,-0.056711114573,-0.4042683618336893,0.0,-0.4806442171001603,-0.1891741774038444,0.0283437289033906,0.0,0.0,0.0,0.0004457753999999,0.0005852415101149,0.0319979514712643,0.0007482161379906,0.0286771799999999,18.76932470651009,-0.012829102163644,-0.021390180932404,0.00856107876876,-0.376798843081072,0.1123469653676629,-0.264451877713409,-0.2517078494337966,-0.0681124991800974,-0.3748467493942544,-0.5565550532604255,-0.4702044767560654,-0.4101943579173432,-0.2184966273222688
Rbm10,33398.0,-0.4512469499482104,-0.1616054772431931,0.0,-0.3104247502584151,-0.1306935291965736,-0.0221108496644597,0.0,0.1018133228663195,0.9670267317702124,0.0,0.0,0.0,0.0,0.0,0.0,0.0300027787025595,0.0255374562365094,0.00446532246605,0.0268785133797302,-0.0457462447268322,-0.0188677313471019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Man2a2,22278.0,-0.0442916159887213,0.0257392044298101,0.0,0.1032828753604486,-0.0499764447100399,0.0052185335916448,0.0,0.0,0.0,0.0006216901499999,0.0012313294933333,0.0554945648666666,0.0017287134356354,0.066130604,17.157421235198317,-0.0173777808557222,-0.0112171653420263,-0.0061606155136958,-0.0370520184140141,-0.0622333909671524,-0.0992854093811665,-0.1793526079468645,1.2268370865786888,0.7004983754014608,0.008558947329269,0.2905343970523925,0.1012215163657836,0.4698870049992571
Neurod6,3441.0,-0.1563954121170548,-0.1980911033239469,3.0,-0.395946948116407,-0.0653778908243989,0.055491261007984,3.0,0.0,0.0,0.00054394308,0.0010349607994736,0.1138672534868421,0.0013084299887378,0.1075973599999999,17.9953757882339,0.0291541801245618,0.1086128145082645,-0.0794586343837027,0.0236764693676035,-0.094391157444998,-0.0707146880773944,-0.0179601198371467,-0.4971894517144224,-0.4264137369669032,-0.8140747973122389,-0.6330772893869834,-0.7928952932442299,-0.6151171695498366
Fsd1,10372.0,-0.0661238776807828,-0.003071012848316,1.0,-0.1219158744324213,-0.2107839209825157,-0.1135437939252203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050826508630756,-0.0024496271603531,-0.0026330237027225,-0.004687737636751,0.0179504731523882,0.0132627355156372,0.0470577256549794,0.844324468851412,0.9568381286725948,0.1354354322019445,0.5643175170863812,0.0749800224301977,0.5172597914314018
Fam171a2,10701.0,0.03154879667761,0.0536356168009315,3.0,0.3072617094870784,0.0,0.0,3.0,0.0,0.0,0.0006752889999999,0.0008462624044444,-0.0151271066444444,0.0016305795768176,-0.0182708699999999,17.58703946335778,0.0229622038355925,0.1061873429033557,-0.0832251390677631,-0.0221281477862016,0.0058995001116484,-0.0162286476745532,-0.094901387269855,0.7347965178089014,0.5139380599940543,0.1578728213333258,0.3545639425657608,-0.1217118885625838,0.4494653298356159
Setx,58290.0,0.0579144627088807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002014645999999,0.0003499214405405,0.0621751837591891,0.001272145934643,0.0456490515,17.05799758049199,0.0210070074938676,0.0103500120303159,0.0106569954635516,0.0273978855071801,0.0024333155692594,0.0298312010764395,0.0281783536447907,0.5194125155732778,0.5212060604577863,-0.1141465824853269,0.1903685345259541,-0.0469666903101702,0.1621901808811634
Cntn3,410446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007823272,0.0007492559794117,0.1344834612882353,0.0006178154142712,0.137585031,18.025438991744032,-0.004453212140845,-0.0001085882239882,-0.0043446239168568,0.116035615604004,-0.1136555239802538,0.0023800916237502,0.1409180574343302,0.3324254303527489,0.2550872271543737,-0.8087401204076032,-0.3103744438503099,-1.080075833061604,-0.4512925012846401
Smg5,26078.0,0.0674179074541202,-0.2583064656170344,1.0,-0.1916692126663208,-0.1176643950466584,-0.1059834184275951,1.0,0.2129937232891945,0.7303929401124643,0.001116131,0.0008992046428571,0.0343034027142857,0.0009473814857868,0.02951735,15.50010770984797,0.0355704006693103,0.0843194620639162,-0.0487490613946058,0.0239240770689981,-0.0671978786065441,-0.043273801537546,0.0659902003814965,0.4390783022482928,0.3390103444866503,-0.0221119256854431,0.1021693407752826,-0.6663827520398096,0.0361791403937861
Jph4,10109.0,0.0192927432984061,-0.3362900576296947,2.0,-0.3941713071882144,-0.0778726996923451,-0.0526182596073068,2.0,-2.415037495371545,0.5235619557825872,0.0003359574999999,0.0008354017230769,0.0392711541846153,0.0021331029374151,0.0413749,17.76213539416173,0.0008102046715225,0.0098840865327125,-0.0090738818611899,0.0511444739261159,-0.0082532118499911,0.0428912620761248,-0.1708218178933269,0.4199773560373718,0.1205539495431666,-0.2369375847503931,-0.0976772589727092,-0.3311816691692897,0.0731445589206176
Mtmr12,69468.0,0.0062007511277945,-0.365788764772788,1.0,-0.433010838430359,-0.0024105528403284,-0.0024105528403284,1.0,-0.042816121837131,0.5147650237598672,0.0011316739999999,0.0010120025068965,0.1006511075517241,0.0011403128719857,0.091843074,15.653682136479738,0.0161160927299159,0.1053266513553996,-0.0892105586254836,0.2826759564157678,-0.0957045329777375,0.1869714234380303,0.1179249624751025,0.3663973596302167,0.5584793705796818,-0.5653704026367539,-0.1017474081260003,-0.6708165822726844,-0.2196723706011029
Sec24c,20544.0,0.0917123418293554,-0.0694096783303162,1.0,0.019734025785425,-0.0891437041157412,0.0215915252577145,1.0,0.0,0.0,8.114199999999933e-05,-0.0005891950411764,0.1053586768823529,0.0016748406831972,0.11738528,16.757341946462326,0.0491805683834211,0.0194202907332597,0.0297602776501613,-0.1073718885606327,0.1331720489984496,0.0258001604378168,-0.0346053222386584,0.47042566438993,0.639097830763761,-0.1885923107567619,0.0487293488116838,-0.1420083515716572,0.0833346710503422
Klc2,10814.0,0.1738860611210513,0.0157190015325641,2.0,0.1739066011087935,-0.1581875995762294,-0.1581875995762294,2.0,0.0,0.0,0.0002305097499999,0.0004360420599999,0.03311858745,0.0017720460212086,0.0346965699999999,17.22567138380267,0.0840414764921722,0.0569800032203546,0.0270614732718175,0.0774943339046461,-0.0567889263556382,0.0207054075490078,0.0634916941490423,0.6158084816011037,0.6377626201161913,0.187176541717994,0.4202932979463858,0.0826466099392133,0.3568016037973434
Mccc2,67109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7842713086084512,0.4033556941176996,0.0004496399999999,0.0007239385430379,0.0375172382113924,0.0014076933953963,0.0481012199999999,17.705206601837496,-0.0007913196288547,0.0005921828083947,-0.0013835024372494,-0.0403523009683552,-0.0082644762857649,-0.0486167772541202,0.0443201426006843,0.7546960751651992,0.8329486714000146,-0.4317464755139228,0.0844521460485503,-0.4160063300709398,0.040132003447866
Zzef1,130894.0,0.0,-0.1038009732466447,0.0,-0.2239508497565356,0.1201498765098909,0.1201498765098909,0.0,-0.1993088081544605,0.8786937035655852,0.0005834719999999,0.0007591268999999,0.0331760408303571,0.0015614466117609,0.0430695669999999,16.231696799563352,0.0149102171985898,0.0426459096228909,-0.027735692424301,0.0459504176927852,-0.0476944273420055,-0.0017440096492202,-0.1469079061512089,1.463250611875849,0.9820687326886444,-0.5355689826054918,0.173883551623968,-0.3936518475961893,0.320791457775177
Trim8,15146.0,-0.1598904458449863,-0.3075317857211068,0.0,-0.0966423543542269,-0.1170903199624247,-0.1170903199624247,0.0,0.0,0.0,0.0022355239999999,0.0021597268333333,0.1881403583333333,0.0008763935254861,0.18953674,16.604807284538442,-0.024747079883737,0.0138086772277938,-0.0385557571115309,0.0259163085105,-0.0123632266779165,0.0135530818325835,0.0045997305346925,0.9571889390879826,1.076874254311275,-0.10626345506037,0.3352488639184365,-0.1506304923053747,0.3306491333837439
Sfxn1,36473.0,0.0,0.1752155595151818,0.0,0.0366142729688985,0.1189277961568309,0.1189277961568309,0.0,0.0,0.0,0.0008307676,0.0008429693770658,0.0257524022934131,0.0013143141500433,0.02151351,18.30852953413103,0.0130228762346723,0.0130819451940149,-5.906895934266847e-05,0.0022032047834802,0.0299342524101705,0.0321374571936508,-0.0820339290719563,1.2064175453206358,0.6416046863414651,-0.2683406929984048,0.2292731840045868,-0.1648331571121713,0.3113071130765431
Tnip2,17904.0,0.0152669256644543,-0.093050747029598,0.0,-0.3417714990350551,-0.062394594747678,-0.0325766301887529,0.0,0.0,0.0,0.0030641651499999,0.00302160698125,0.0092522175,0.0015282574430201,0.0421079,16.62730671836357,-0.0073805095838033,-0.0034347308044097,-0.0039457787793935,0.0401837880231067,-0.0999804597051396,-0.0597966716820329,-0.0778823798023201,0.5005276962217007,0.6217442640223287,-0.1434373081641951,0.1508387919934219,-0.0687976209045633,0.228721171795742
Bub3,11673.0,0.0,0.0,1.0,0.1804863443660651,0.0,0.0,1.0,0.0,0.0,0.0005552659999999,0.0012033570034482,0.0632956753103448,0.001494589750697,0.0494645399999999,18.18365323650024,0.0267361248234084,-0.0269892338851931,0.0537253587086016,0.0903798260116328,0.0061780709939835,0.0965578970056164,-0.0035411006137611,0.30389973221155,0.3616325566984804,0.0420068393584012,0.2018196980284408,0.1068218650728538,0.2053607986422019
Man1b1,19874.0,-0.1285052832645381,0.1588676266073347,1.0,0.2016280663262559,-0.1797879288269386,-0.1518242949185713,1.0,0.0,0.0,0.000349265,0.0003050988228571,-0.0212009057314285,0.0015840409487865,-0.00843209,16.76083263997036,0.0358806784939303,0.0749933359310758,-0.0391126574371454,-0.0225668795752389,4.306362437489497e-05,-0.022523815950864,-0.2742726953098787,0.7017859044496326,0.2593085883523817,0.1335755586079918,0.1964420734801867,0.2396436331304983,0.4707147687900654
Macrod2os1,56560.0,0.0421279393384006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026987897,0.000234593691129,0.0472277395306451,0.0007712995358903,0.070881275,19.370267989980352,0.0055017485182661,-0.0019510291919038,0.0074527777101699,-0.0922207445745728,-0.0101981990261544,-0.1024189436007273,0.1476324038888425,1.1479542836495356,1.2396571863418493,-0.2995016244732686,0.1717445003007152,-0.6337598565469366,0.0241120964118727
Trps1,235711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531586114629677,1.1955508088556177,0.0005145096,0.0007495831877777,0.0527758203580246,0.0013030733435935,0.0509922999999999,19.09138239891983,0.0229532938087836,0.0165698592671085,0.0063834345416751,-0.0949545253036728,0.0706319102789919,-0.0243226150246808,0.1174456600584595,0.3068903382775394,0.2271622356368837,-0.7913547207875591,-0.1888698288957553,-0.7671102431108936,-0.3063154889542149
Cdk9,7292.0,-0.0477753560898982,0.1400626767754174,0.0,0.1103434552957064,-0.2195207710860134,-0.0523477824929751,0.0,0.0,0.0,0.00092001265,0.00127329915,0.038087071,0.0012697066662744,0.07613492,16.538510281637503,0.0257335225985461,0.0116440430612486,0.0140894795372975,-0.0171008672646049,0.0474034546894082,0.0303025874248032,-0.0803586798523169,0.1753691092253348,0.0950788497865777,-0.0415922508419162,0.0351427848338939,0.025418908521269,0.1155014646862109
Klhl7,60187.0,0.0,0.0,0.0,-0.1196574044036773,0.0,0.0,0.0,0.0,0.0,0.0024926774999999,0.0023897961652173,0.1319594869130434,0.0011865879627399,0.15213542,17.620961508083543,0.0189173063806036,0.0183989232684083,0.0005183831121953,0.1540941974046227,-0.0300596491286436,0.124034548275979,-0.070507134727901,0.455833140544818,0.351803371013828,-0.4237597274109768,-0.022600607098294,-0.2752571467710258,0.0479065276296069
Abca2,19837.0,-0.0666362210687008,0.1588676266073347,1.0,0.2171913701817269,-0.1385157507491752,-0.0845802526987601,1.0,0.0,0.0,0.0007705639999999,0.0004854059416666,-0.0175513976388888,0.0018164681273159,-0.0084789049999999,16.376697589129705,-0.0080056715982511,0.0371129272665455,-0.0451185988647967,0.0114002066968343,-0.0239176644957821,-0.0125174577989477,-0.1686275556771971,1.6002954820290198,1.469885447144386,-0.2655542925270823,0.3413579151445332,0.0530076308242975,0.5099854708217303
Fam114a2,35624.0,0.2346841172509309,0.0,0.0,-0.4503020570607292,0.0,0.0,0.0,0.0,0.0,0.000401323,0.0004421325215384,-0.0023730987076923,0.0011428555261174,-5.748999999999338e-05,18.349906395960577,-0.0050099099904497,0.0133425586720702,-0.0183524686625199,0.0221352803028602,-0.0175051527332472,0.004630127569613,-0.1241117397914114,1.1498340169971415,0.7235819885202553,-0.1875121881854031,0.1605220602588468,-0.3196512661728299,0.2846338000502583
Psmd13,16675.0,0.0,0.0916482858415883,0.0,0.0858488979338708,-0.207572283464783,-0.1231559088075326,0.0,0.0,0.0,0.0003786730499999,0.0006379710052631,0.0410126465725789,0.0013522271090578,0.0410927599999999,18.39569690950552,0.0331437274389637,0.0609837915677036,-0.0278400641287399,0.0178099471556307,0.0042991363745612,0.022109083530192,-0.0275099915627547,0.597886573608915,0.4919117536491149,0.2175784039395991,0.381619563948697,0.2490908820815507,0.4091295555114518
Limk2,64933.0,-0.1716150916885257,0.0793535384728199,0.0,0.0566253526911917,-0.2099269258678782,-0.1094627023897668,0.0,0.3103401205004579,-1.3219280940217455,0.00092071785,0.0009927276033333,0.0863934906566666,0.001196635015395,0.0920538,16.41942383386627,0.0184636571736046,0.0212212344734246,-0.00275757729982,-0.0620250813717324,0.0075105227766533,-0.054514558595079,-0.0666508601520073,0.8979401688675639,0.7215599908574752,-0.0831392852560015,0.3045204713656427,0.0580500818270488,0.37117133151765
Ncln,10143.0,-0.0347730322343415,-0.1683227055475331,4.0,-0.2090087101021858,-0.0527095670449426,-0.0297361460392489,4.0,0.0,0.0,0.0003430554999999,0.0010479417333333,0.0794573216666666,0.0012957215550616,0.04359731,17.09994956026185,0.0098416227853882,0.03349806749616,-0.0236564447107718,-0.080321123524288,0.1554729551027107,0.0751518315784227,-0.1176970417965429,0.3776852134133948,0.244588594801004,-0.2221987875941407,0.0328146356123693,-0.1384732525579304,0.1505116774089123
